mag_x (uT),mag_y (uT),mag_z (uT)
3.255142099131845157e+01,-6.751524411940881820e-02,3.789875145091220787e+01
3.267948584752677021e+01,3.079826884072321691e-02,3.783586770565799640e+01
3.269799891248389656e+01,-5.735966537659685331e-03,3.789963110835866189e+01
3.258183877193707190e+01,-7.025258186883785727e-02,3.781564465566560784e+01
3.262707120331759825e+01,1.117499468902497829e-02,3.783036202155497563e+01
3.279711623863027370e+01,2.393839155321989334e-02,3.781264966581559861e+01
3.266072493482667483e+01,5.075497437092696407e-02,3.781535123176169577e+01
3.265757827139357516e+01,3.921568887400891934e-02,3.784646797045343902e+01
3.258033510216932171e+01,4.966374591722380605e-02,3.787496823398520718e+01
3.265186634106613894e+01,1.044920205172641253e-02,3.785231229118295460e+01
3.268343209590169351e+01,-6.920992620407581675e-02,3.783755810961045540e+01
3.260772573070642011e+01,5.467152951897298607e-02,3.779361903848560900e+01
3.270479294284688621e+01,7.178216109392009103e-02,3.781215843516999087e+01
3.265401243204565418e+01,8.616367159594408645e-03,3.780700321665431574e+01
3.265036101930086687e+01,-7.784496611663586918e-02,3.788870748969962676e+01
3.271206987848871961e+01,3.872888749420010795e-02,3.782198388519029209e+01
3.267175172713498199e+01,-2.349078139063205325e-02,3.786747479802902205e+01
3.268837798115600179e+01,-6.960132766750329325e-02,3.790243244160742364e+01
3.265107390148290278e+01,-6.299626041759150141e-02,3.790357683891097196e+01
3.267340209759183978e+01,4.182998702184198558e-02,3.777318820364814655e+01
3.270604971982783837e+01,4.210615026025037178e-02,3.772897904194956453e+01
3.259534838783188349e+01,6.327359307602713201e-02,3.789070548826067153e+01
3.265803022013870560e+01,4.240840896821692491e-02,3.782189607236994533e+01
3.271763779275657669e+01,-3.551092344681325980e-02,3.792894145140211748e+01
3.268769903887586992e+01,-2.477876476433132219e-02,3.791007399393122768e+01
3.282532441946594304e+01,8.839604558323907110e-03,3.776501266123806033e+01
3.254819237270002930e+01,-1.120350434959421076e-02,3.782277004022662936e+01
3.263015124912224252e+01,-2.745953686955232217e-02,3.789720592760983919e+01
3.265887678700685370e+01,2.193853351909119676e-02,3.783040078255115191e+01
3.260213462904828674e+01,-5.142427370873754733e-02,3.785251633343675337e+01
3.266355593461315010e+01,-4.768743195509472788e-02,3.778954561456809813e+01
3.269002042080794013e+01,1.776216208011428474e-02,3.787169743382544596e+01
3.268124866168864884e+01,-1.247334399375444637e-02,3.785511288988070078e+01
3.264264661332885709e+01,4.770149922973965922e-03,3.776954700930172493e+01
3.262103419586904351e+01,3.151077853195112521e-02,3.790401058704794934e+01
3.265934579769810853e+01,-1.847631234697654640e-02,3.785519760609565054e+01
3.280807683453064527e+01,3.103037159188240177e-02,3.784033845534242602e+01
3.268929527570711002e+01,9.305530917950065317e-02,3.786381181836588183e+01
3.257814682258585748e+01,-1.093756649067451070e-02,3.781803257483505121e+01
3.262252707937523155e+01,-5.791909032391440171e-02,3.780955117505125429e+01
3.270319019184071863e+01,-7.296999438786443137e-02,3.780840306274266283e+01
3.271651471993605753e+01,-8.397175815068974591e-02,3.780260832238968050e+01
3.271205158921171829e+01,8.820694329175541443e-03,3.781250336845022275e+01
3.261399543392654721e+01,-5.806343590967588675e-02,3.782300177693934273e+01
3.266234621261293114e+01,-4.937247417133656946e-02,3.783841779783723069e+01
3.276133203129239746e+01,5.059500817839723136e-02,3.785957212810179584e+01
3.261222145881480827e+01,-4.974300326019924501e-02,3.786694747547007012e+01
3.260058116761145897e+01,-2.305284427787165219e-02,3.787199429795390415e+01
3.258799201605545193e+01,-7.152792302488851506e-02,3.783299190464798301e+01
3.262623543559742956e+01,-1.281241446913437276e-01,3.790219179226293278e+01
3.272912697615175404e+01,2.368002458298682986e-02,3.788104387070904266e+01
3.270565468836831968e+01,-1.495680131073167697e-02,3.783272810124295660e+01
3.253842226804967908e+01,4.083186863672640804e-02,3.792988499174231976e+01
3.281946153819032475e+01,-4.724269163943227434e-02,3.779404373774251980e+01
3.272546592197154069e+01,-2.422472755637708822e-02,3.786071133851842063e+01
3.268042934038405178e+01,7.984364417203670961e-02,3.791866613467279734e+01
3.259893263191138146e+01,5.642384412986790020e-03,3.784069525657879041e+01
3.268897361751815822e+01,-7.131071057854866668e-02,3.782413064629011501e+01
3.262778681420130766e+01,5.410575011256290451e-02,3.785210024742188040e+01
3.270693935874107439e+01,-1.005301233406075828e-02,3.793183432710453928e+01
3.267875231496484645e+01,-7.595823957114081378e-03,3.781125772118294037e+01
3.273613577235388306e+01,-3.404636865374116583e-02,3.784198575578713530e+01
3.267923006156924259e+01,-6.615906696575767076e-02,3.790706046110083349e+01
3.271817801879249998e+01,-3.170072284608406454e-02,3.787515893181070936e+01
3.267107360674924621e+01,3.545117779632123156e-02,3.791074406340957381e+01
3.268005961336816512e+01,-3.543765952917809353e-02,3.779319065145609358e+01
3.268285568687201703e+01,-2.737462978608387262e-02,3.783670257571213824e+01
3.265310252497030774e+01,2.018962977301588108e-02,3.793013945479793136e+01
3.264690463338969550e+01,-7.221002551272140413e-02,3.780336454408681846e+01
3.270465699625755462e+01,-4.079637931174838472e-02,3.787418585782090474e+01
3.264212974572511428e+01,4.375482704760350755e-02,3.777420580942117567e+01
3.273471405086872466e+01,-8.618712414172276237e-02,3.783545568408904813e+01
3.262385366881633786e+01,-2.656080869558988949e-02,3.793873054051373828e+01
3.269542657355397353e+01,-8.243927721879321796e-03,3.787775650135060346e+01
3.268657781185902422e+01,-4.852566125712275136e-02,3.785143666598108325e+01
3.260242753462075171e+01,-4.471033568910365123e-03,3.782658845013325788e+01
3.263481690022790360e+01,5.640686447783824914e-02,3.783649561909793846e+01
