gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
9.815905212059055415e-04,3.186743166700845530e-03,1.675638629679147926e-03
-3.112586080542400525e-03,4.137516753381528106e-03,-4.317065372583914380e-03
1.576292511075928510e-03,1.776852113441411201e-03,1.412789673506099322e-04
-1.020304797355160720e-03,-3.446987143144958441e-03,-1.260320981728870826e-03
4.363178416667006995e-03,-1.211812124301378697e-03,-1.418727662154119348e-03
-3.383665846633048067e-03,-1.567757932722343072e-03,-7.741923639408576380e-04
-2.153510346503929255e-03,1.653432376356402025e-03,1.053516019718106489e-03
-1.427523043175380575e-03,3.141308221242534294e-05,-1.098256512407650744e-03
1.124507736602306128e-03,-3.012948389284959404e-03,-1.965698830404045538e-03
-2.344923662294224026e-04,-1.083299824209029392e-03,-4.334804935313646239e-03
-2.717747756167005705e-03,-3.092669356256809248e-04,1.151688863038544597e-03
4.214648458345660563e-03,1.416261993169348450e-03,3.506197406877865561e-03
1.592251542665460134e-03,-4.033119350490765691e-03,3.018473577143898461e-03
3.658658884956950889e-04,-2.896758013413074182e-03,6.024061176058828149e-04
-1.753584031985191060e-03,-1.893662922098111575e-03,1.718411838453352738e-03
7.164814021154835297e-04,3.414118510226687997e-03,1.602687830851846516e-03
4.588355331471229495e-03,1.920280633091227783e-03,-2.694171362876555172e-03
-2.026872840012937122e-03,3.263305162923161706e-03,-2.902418650198206398e-04
-3.006239333006671243e-03,3.258041604177925286e-03,3.239846120247419445e-03
-1.111305309683494492e-03,-2.648502969452775930e-03,-4.672184841572938306e-03
2.487752007693888687e-03,2.999348961114218365e-03,-2.439759951443139663e-03
-1.250583422572602551e-03,-6.604565010720089922e-04,2.338405436960506838e-03
2.010313056493785895e-03,1.755350112524829437e-03,8.170645981063185369e-04
5.412135746211885028e-03,-2.806204181844236360e-03,4.599224526544811939e-03
-1.360361245204817207e-03,-1.169429633765417141e-03,-1.704138651843483277e-03
4.494468079402745174e-04,-3.452181316234894520e-03,3.986542463439921567e-04
2.213851910950937916e-04,3.423899228505112614e-03,8.002386853199650475e-04
3.406561965426140731e-03,1.323674800538624701e-03,1.511464856761111399e-03
9.330173479352957700e-04,2.374426345292245544e-03,-1.114667790903141114e-03
5.728729731966868523e-04,-8.558204011828566583e-04,-1.808046340923906512e-03
1.825058271982536598e-03,-1.213359179232662574e-03,-4.087493360375228668e-04
-3.079164011311934148e-03,2.278235056075331860e-03,4.146538932463813588e-03
-2.060563736114237338e-03,1.625315850899144120e-03,5.463573371710292968e-04
3.813825152252920628e-03,3.054856499040055264e-03,-3.861206234227166582e-03
-4.619977980215381023e-03,2.369634644516301243e-03,-3.733671082063404721e-03
3.199988177969629016e-03,1.744191668558565467e-03,-1.462630617265118279e-03
3.421094826170867787e-03,1.652286111433062853e-03,-2.555387471881883504e-03
-8.062841918040557047e-05,8.461903144432829631e-04,6.810763289544857714e-05
2.576074105859836334e-03,2.635793304004322574e-03,1.707843028596242249e-03
5.570314144865579423e-03,-2.180302112047708633e-03,-2.328496053340902219e-03
-5.342782000967299071e-03,-2.429408570417809971e-04,-6.363293382912579149e-03
-2.862569548747064853e-03,2.130187670365480540e-03,-3.106334064295813123e-03
3.484029432358378732e-03,-4.059363464521390831e-04,2.776488806045521694e-03
3.990116653027602086e-04,-2.609635830960496932e-03,-4.346672731639421999e-03
2.776586707713438792e-03,-3.344060301470369763e-03,1.043039478295200049e-03
