cn0_1,cn0_2,cn0_3,cn0_4,cn0_5,cn0_6,cn0_7,cn0_8
47.52148607745403,38.606090722557205,40.55030610306503,45.0547458521025,44.316149196074484,36.13698780985935,36.22623270876507,40.276971653932456
43.56194945919195,35.29337376928663,39.65947238034211,43.695178324952785,45.75176392117063,36.8610349848022,39.82171404785354,40.35271366383103
45.91184573795749,37.814343227892586,37.1732763575154,44.38924983680583,48.064717360306744,34.68798556106265,41.257068726498616,42.7285576315712
45.72902701144909,41.22477446858385,42.38319487147652,43.69976058780323,43.723628154321155,34.79540448930244,34.21192627680603,39.16759269489186
47.768950146262576,40.077051210942045,40.211590044551414,44.21150807407364,45.781437700002456,41.016695913461874,36.38957389789742,41.74250360458424
47.057670400577365,38.00874588558446,39.395475485348875,43.09732511752476,44.89815670107142,38.551256440361165,34.58305231193888,42.83886665140946
44.93850056723939,38.3265468082487,41.10460731870064,44.884169905125134,46.494752483164746,38.53936050557224,39.88480531519445,39.25014895193834
41.20371397313474,39.2905219433734,39.71467122650064,43.43075262775895,45.863333276846525,39.25007476820569,34.34238892352696,38.999070846600155
44.24050011307201,39.909553875758505,39.102463240349195,47.36278170881472,43.981429036802325,37.710774265469105,31.629543454481947,41.8053652237153
42.14995708401811,37.93206957252939,38.67241193273944,42.495941168849534,45.137779274825824,37.87475206795575,33.86809950481255,42.7746393383376
46.9671383559073,37.319333643040004,44.822402671480724,41.008331717432974,47.255845397464114,37.178406038242684,42.33983285563789,40.1278399019155
41.21238432025214,37.724103438122675,41.182696434288076,42.58846862920876,47.178539464904816,38.45485833503193,37.57991337557495,41.43131816230267
45.4771451598057,39.54954118585594,41.69939852046172,42.139505026125036,44.13572899710891,34.4854804919458,38.80041054952464,39.938500944719735
42.74147070552986,37.09612861824027,45.07602355687325,44.8449675044393,45.600221146185156,38.30321860403327,38.01144134761049,41.938700299456954
44.33474953466386,38.87546984022731,40.77185347468431,39.18118257630893,42.602615663395696,34.12687120192871,38.33144645073725,41.252632538969415
43.41522659906354,32.736690385568174,40.785631929722534,42.36811419095332,39.201661917281214,35.76594719425939,37.06771215650301,39.06884063959664
49.00435132253978,40.21184894865926,41.52928663786847,42.188529702592405,43.987461166398674,37.7664800855761,34.63048501410259,36.17973501912644
47.09082219246659,39.170397119624376,40.16652759842098,47.10718988056245,45.28154396516585,39.26085142289566,41.1644183988906,39.91805825417508
47.97132558519887,37.89860103428416,37.51520239884902,41.86861263834084,42.97534856687826,36.58532834203907,40.53269406659421,39.24747517474438
44.98614649929561,36.92260018263417,42.0830290057403,42.67577142847177,43.4247585141203,39.91390167974937,37.78510440099073,44.12913452253701
48.374662282783895,39.184580378510034,42.78864568234457,46.439130724407754,45.26664010018113,34.16163906258176,38.0044909700238,37.49798549642736
44.69621285443337,36.16102460347591,40.818475167416906,45.021109917486974,43.89870283960372,34.39959389327341,38.2940590627675,42.38798420450821
46.90530140208995,39.5654258145423,39.67921627443536,40.04771389884491,46.59568387337315,34.08692863827779,39.43210536536653,41.02998366162
46.60372061069081,37.3277516542897,41.36162826765027,44.30537312094409,44.25156188097452,35.73626912990568,39.29366967385969,41.453905938607384
44.58675254830918,34.49323137487654,39.36121188986717,40.29664540531974,45.85841381328983,40.06654825574788,38.01492991621415,43.04571606018869
44.50551612548607,39.18472237477536,42.45653529903947,46.32540234016609,44.53037007647835,37.85451235417058,38.8931340856554,39.54779997729718
38.12737075495764,37.591758497733004,44.09001060812638,45.08405130189259,42.70545454005479,34.014308145919564,35.89344691151291,38.650262472773036
40.53668400560226,35.91544740387046,42.85968595858158,42.75439435283093,44.17483617217294,38.53333320365128,36.20969459707217,42.06260531767002
43.58865485637908,41.478670551353055,42.728137743884346,38.92554236122068,44.41992739308472,39.06456249836343,38.663990818608326,39.23284521043869
43.21059764579173,36.68521191557192,42.904071819398496,47.65732135053972,42.413637273682276,37.17570597480342,40.06307513436402,40.066712221382886
42.8484513197001,37.39530074886841,39.878908243938646,45.42955474949675,47.15498453110525,40.704174653991764,35.82606485888769,43.6532489034071
44.528612369405934,38.03103518043681,42.69733677088283,47.255882909609596,42.84025334917261,40.57702023311716,39.37859812360611,40.35888415890911
45.95949230291437,37.1400081644289,40.58867108361824,47.20994786215849,44.289085794033035,38.24435189211215,38.21372839411366,39.45056379033947
45.17524556993281,34.93717638239593,41.16891444556067,42.753173115270975,45.7867557600594,36.403463377337026,34.290599724164416,38.39477840977122
40.14500203698453,36.75085638659228,43.51033237354065,42.09312933767352,49.25407222035322,39.264920526422806,35.90582511416888,41.74101025203493
45.30363964905451,38.03134993701095,40.84145725576723,43.781286695557185,49.997074681170105,38.15502054877608,38.27176947320962,42.89058846958478
45.78058939753351,35.27147964015188,42.71703868819746,44.90744750788577,43.120441252982886,38.70807154400711,37.706196730730845,39.195678329484764
44.333446622220116,36.3040228778232,43.2693226418142,43.32273472407665,48.383002406958326,36.34338212051378,40.56345829458961,42.601712691438074
43.76923606819148,36.286232296413395,43.35001828113446,44.09134782349445,42.636625284992576,35.119679076426266,34.043742899122144,39.03176582489025
41.372408382137095,36.962039993821726,43.94928899258581,42.78963394225778,43.823361567144886,38.067821788784926,35.340320390072286,40.77880271310617
42.75060281890754,35.24713045133652,42.0987327644709,41.942157684105396,46.064041490012585,34.70119691268084,37.79773861841295,37.230025444009534
44.17266299804862,37.67057863332876,42.84422415044683,43.11494484862832,44.96109400306128,35.20163609594369,37.814859829842156,35.94735277730699
45.6409904619908,38.73702571868879,42.1031174136992,42.823855471877614,47.74564022395334,35.69325220023917,35.796093290936014,39.06641229463631
39.2388818102411,35.00514005537413,40.91468591431135,42.61688035856793,46.16117849429506,33.7595043932035,37.670763187683804,40.87058792192818
44.98938201527258,37.21027310948056,38.88530479203991,43.00634841335407,40.39509431049464,38.85836938744718,40.09575578855736,44.90607958769753
44.984495477016985,38.5512028924761,41.50233212347108,45.3854868446396,45.18341050523371,35.90940306783867,37.56902130991699,44.45401006518555
44.82789448244917,38.47241566502959,40.59554907287984,42.2816971210792,44.43798381812301,34.189713380420145,38.7776345337093,37.2023576196003
41.49748273378161,38.821182158050945,42.2860307287438,46.32709044402634,45.88971315082418,40.97329386368895,36.49643211899751,39.81723098047245
44.996900504515786,38.68515862034839,42.27928601346707,41.71047625556721,45.09959515982843,35.71476599599867,35.025280016224556,42.473136606111694
43.26340920578206,34.66584718316578,41.98712487143085,45.12669892472754,43.587820438123266,34.96453595830135,38.343178889135174,41.05952298724617
46.37229753604841,40.22007398977511,36.468592691635514,44.8476032008946,43.73530663154718,37.36086009696865,39.182155283274454,37.702299954530126
41.590093650004874,34.27945221914912,43.532533163396316,43.54541732433681,43.1533398683985,38.34544525300729,38.741883422336414,39.79450349241018
44.844270782393394,33.671809222284736,38.24054174551904,44.99847353235614,46.422123412748746,36.258822935808446,36.40364462199422,40.964031420762815
45.300688484999235,33.444186735984516,41.24610997801993,41.438686150593256,40.03075966346553,41.12752798350639,36.113008999769534,38.82594266586997
43.207277708960326,38.98135438264067,36.62648963823909,43.541526227606575,46.29496030813809,35.47591526938436,38.17892743640094,39.221782234052114
43.389795763936036,38.60940103247528,39.3246670668904,44.582516184430034,44.4022242751275,35.548022054545356,37.310080869909896,38.93373216458235
42.53276736483686,37.49132605177079,42.72554431429607,43.405428469340535,45.9146261754262,38.82765135314098,37.148752357861056,40.37675372209995
40.15936193742215,38.37384138089642,41.01604912729851,43.952032928320385,45.82601099634761,41.0743938886833,33.97175960111964,41.10302306380853
42.350720483341185,37.18066601325365,43.20913358867073,47.16668450717079,43.987931774158234,39.534045633061254,38.71140495803033,39.151511977494025
43.469867252543644,34.90731648878219,41.8355090604552,42.57413002490222,42.77057724839594,37.50854942154278,36.32487662794748,41.59622883962755
43.45281580711617,41.077212214479,43.30044274543229,44.306971373133145,42.42958008058571,33.544991657276604,38.520674737797826,39.823210789116274
44.24058853808182,36.01547220404753,39.795063795391684,43.056576010203514,46.43512011633846,35.97313950416045,36.74826485072795,39.29033061040865
44.60771836537837,37.074667997540786,42.591638610566456,42.168908586013856,44.615508692749465,34.91387797508297,37.322556794881095,42.312961470630306
