doppler_1,doppler_2,doppler_3,doppler_4,doppler_5,doppler_6,doppler_7,doppler_8
5.637848199894009,1415.1032637824994,1985.1093766193433,1415.1992832378087,18.312007584944684,-1409.5152250179233,-1991.6047521477822,-1423.1776529326771
-2.363635469216441,1414.0554439945304,2006.11211577418,1418.5349200551752,-12.211660232446874,-1422.5465461772274,-2008.6141471078906,-1408.1588388073078
19.250853947838344,1430.8459030779215,2015.8690609027083,1412.4621655348212,0.7386033571671868,-1400.0379707607597,-2001.2074751897621,-1409.071982015638
15.892932266802445,1433.9566081739597,2008.7141971147641,1429.1890974638936,20.91220753440941,-1411.8554620987836,-1988.1054457984433,-1410.8727714379543
21.75370333668065,1432.5011810187123,2017.8976559885368,1425.5040992476445,26.002728774541946,-1385.2150943267347,-1982.4004151672539,-1392.8156688851655
16.657226667130473,1434.4861877238184,2023.313936925934,1434.6676493624843,17.98495654236289,-1405.9821863519073,-1984.9523996127543,-1406.0677559547096
4.634915289631776,1450.8077783954845,2004.1446123046826,1440.7256796311024,17.401124924354047,-1386.214060421664,-1979.4451377635198,-1387.4417332279966
24.433186673883977,1430.413708515111,2009.3826276785448,1442.4204370259397,0.08466076281178658,-1407.2946320635467,-1964.458879504751,-1375.7820657859709
12.355919668476133,1438.8899117563535,2015.0020726754067,1435.9029667916184,14.185851669776685,-1383.2777417136815,-1970.4623460028706,-1379.7732167919644
45.21636274256793,1441.2797713224252,2026.3989954751871,1447.8602942706652,32.50680239851944,-1380.08204954128,-1958.6308704795629,-1385.694448379157
26.212201730589566,1429.8802268220506,2029.205775964003,1451.2875860095498,42.77729138108503,-1390.358265324704,-1968.527006951458,-1382.5880534175574
20.113916265883404,1448.1687454865973,2004.9207679640795,1445.4740224623042,30.140684082209546,-1370.113304292812,-1981.9864993507758,-1385.494275558617
49.52942459496927,1448.0044932679075,2045.045050220675,1453.24828958128,47.041727206750636,-1374.194872149841,-1963.2598453360843,-1354.6764964985864
27.3497627430639,1443.5326575902793,2044.3118293990049,1431.153274090039,39.18563408043052,-1374.692508548309,-1962.5115814407272,-1373.5086258046313
57.79321158627351,1469.1439425006579,2047.1971131540263,1450.5400423337735,36.73163246782422,-1386.9989075802587,-1963.7053187159484,-1380.076950456838
43.26042556349085,1456.0776183828398,2028.343527120218,1475.7446557191377,38.51488116739874,-1370.9526648989884,-1948.5937445833317,-1365.9692102343072
33.73191693286229,1480.7939935786485,2045.3275100438618,1452.279585187559,50.74263295566071,-1363.006869237743,-1940.9264492255575,-1356.5692058311083
43.56189285140714,1458.4399840475587,2043.7551049716722,1473.2377837135566,57.138265247811304,-1365.4460583276596,-1936.1437969633635,-1360.1056233177835
56.005701599604016,1458.3879911721722,2062.2320193588043,1454.7550289611443,48.77251759811311,-1342.1664119332622,-1932.7550274703087,-1357.0642803750923
38.107514757644836,1472.2113667749743,2060.2659748808614,1468.752310250434,46.34559378590851,-1362.0045134084805,-1932.476794863074,-1345.8206825781801
65.77313023120553,1490.033141834686,2063.6049527608225,1484.1498696643907,62.39415266462585,-1360.3845270843522,-1931.1429344199753,-1354.5585319324225
78.61217592301678,1494.1130711287897,2059.669074402634,1479.2624112872227,48.76577681485361,-1343.6595795462156,-1935.2717099465,-1338.4751231178427
70.19613408646828,1489.2980030305748,2067.339333920856,1474.849247500922,70.63887532347393,-1327.6600425674974,-1931.6819523344843,-1336.0619693485444
74.30491765640025,1496.931351967417,2069.675465581476,1469.4096758994122,72.33593599818285,-1345.558536361807,-1945.6283934917608,-1334.071758335896
92.82469149048646,1504.7793772461448,2092.548946993121,1487.6755313971296,82.48276528084521,-1336.116331511739,-1930.812321059339,-1343.37660383106
70.87229392390992,1475.7994992651993,2090.4936276624944,1493.5419267813236,83.95623407508499,-1351.558696232906,-1904.6837050047682,-1316.41105405577
84.44414198096577,1506.940836928811,2069.5066310324382,1473.2459151623166,85.90724416519312,-1344.6613100028242,-1930.310088697692,-1337.5006101902163
80.3671322683723,1490.596459353758,2072.015319620713,1493.0020599475401,102.29686376918616,-1333.6601772267031,-1918.0414416237945,-1341.518161367097
101.42392076373156,1502.6206778042954,2105.0324678680163,1504.3513365190588,96.49486850114887,-1327.3811363879547,-1918.005661815347,-1335.492080999597
85.77216876965906,1509.3167075773538,2089.256429158963,1515.3227951976485,89.04576804546637,-1315.9309851637106,-1898.30504345005,-1325.6323443333054
96.00263427680389,1505.2747514767048,2099.4400227137535,1521.7374361765167,90.88077970631485,-1323.6676395549284,-1921.3594493824967,-1311.7328247874582
