gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707048238011332694e+06,4.688783175631271675e+06,3.360480919776344206e+06,7.174536825943492957e+00,5.729740171049424458e-02,-1.253320823754781044e+00
-2.707042373871239834e+06,4.688788300734882243e+06,3.360481943637504708e+06,7.286971704367903868e+00,-1.067472871036634630e-01,-1.260072372114367401e+00
-2.707045038380488753e+06,4.688789029771294445e+06,3.360479897621742450e+06,7.305535292277910209e+00,5.503321850783387398e-02,-1.112450289059584652e+00
-2.707045893043611199e+06,4.688783820998531766e+06,3.360471497979332693e+06,7.328730976341469194e+00,6.868667719398481933e-03,-1.157265909558996997e+00
-2.707040384294826072e+06,4.688784940408317372e+06,3.360488737024282571e+06,7.428968756702397869e+00,2.331351567554413862e-01,-1.400461689193094106e+00
-2.707045815890127327e+06,4.688785625605626032e+06,3.360482766968766693e+06,7.910980784454129555e+00,5.017161278276280334e-02,-1.194849424618589673e+00
-2.707042964540760498e+06,4.688785025954483077e+06,3.360483718303591013e+06,7.814376082254402611e+00,-1.147357822103824559e-01,-1.306442120266939622e+00
-2.707044754319881555e+06,4.688782709880447015e+06,3.360477084761179984e+06,7.808140803409549413e+00,3.409280012973825436e-02,-1.457580655041507134e+00
-2.707046009502406698e+06,4.688787001535898075e+06,3.360464166190561373e+06,7.824141379456992951e+00,-9.567613433724566447e-04,-1.351660215193527304e+00
-2.707041404094830155e+06,4.688782590542919934e+06,3.360477816336633638e+06,7.894551575164550528e+00,8.795570210553567414e-02,-1.274739203789543751e+00
-2.707040346495640464e+06,4.688783742313954048e+06,3.360481301365143154e+06,8.156355133086231390e+00,2.138876774119536917e-01,-1.267290651331500762e+00
-2.707042069295035210e+06,4.688788161113070324e+06,3.360476726772114169e+06,8.050167914983486384e+00,3.633480527771534296e-01,-9.187306406082960120e-01
-2.707039370011182036e+06,4.688783746587531641e+06,3.360474155340301339e+06,8.301672774580216796e+00,8.065541197656166394e-01,-1.198477422934300707e+00
-2.707032595329850446e+06,4.688784073875138536e+06,3.360476898997970857e+06,8.620715890410094673e+00,1.118225666984806077e+00,-1.140754246595386379e+00
-2.707035033647911157e+06,4.688784137359849177e+06,3.360482455055287108e+06,8.385092803448841892e+00,1.459041744071692293e+00,-1.080062906016985291e+00
-2.707036410545248073e+06,4.688785799186862074e+06,3.360481294876988977e+06,8.436966739618515732e+00,1.724161580106214231e+00,-8.792553480003983957e-01
-2.707035555693149567e+06,4.688775293229621835e+06,3.360469219605958555e+06,8.654318949135296535e+00,2.142286301955377503e+00,-1.024680656396220524e+00
-2.707027663281327114e+06,4.688783831592346542e+06,3.360481478015840985e+06,8.592015763952213447e+00,2.543204443708379170e+00,-9.165179758369680352e-01
-2.707028974412479904e+06,4.688784557173225097e+06,3.360472591646426823e+06,8.559043199164102944e+00,2.912290920098189240e+00,-1.032448558806312811e+00
-2.707032716275960673e+06,4.688784917673722841e+06,3.360480423282070085e+06,8.824842089292868508e+00,3.351452238875763268e+00,-6.317217209438936720e-01
-2.707031791181312408e+06,4.688787077004041523e+06,3.360482297696853057e+06,8.731237974918579781e+00,3.761246310624495770e+00,-6.628631786278443849e-01
-2.707029518764160108e+06,4.688786889297211543e+06,3.360478610127065796e+06,8.512092234086736653e+00,4.089990389591222630e+00,-6.597288595467591943e-01
-2.707027167794947978e+06,4.688790368323088624e+06,3.360479960533405654e+06,8.388107523053495385e+00,4.539722277659727467e+00,-4.683747040253991023e-01
-2.707030093828476034e+06,4.688791300023905002e+06,3.360478699748473242e+06,8.544259899438745975e+00,4.692522184779803318e+00,-7.105390867261691668e-01
-2.707033106697001494e+06,4.688783422655261122e+06,3.360467422626846004e+06,8.300081902405551659e+00,5.059646400719395309e+00,-8.193217724742400954e-01
-2.707021584563735873e+06,4.688787626307825558e+06,3.360478690535204019e+06,8.148519964513896596e+00,5.304672540748573972e+00,-5.206133534523305073e-01
-2.707020669825146906e+06,4.688789634465334937e+06,3.360477457982964348e+06,8.291386529547708051e+00,5.761174088146935546e+00,-3.374144613132084580e-01
-2.707022528832532931e+06,4.688798167191303335e+06,3.360485236362539232e+06,8.398325333754440791e+00,6.081172239082495601e+00,-4.540952949077465828e-01
-2.707029293239381630e+06,4.688792078065554611e+06,3.360471377521620132e+06,8.301130994382546646e+00,6.407737247851631679e+00,-5.390012363263017026e-01
-2.707023617758190725e+06,4.688791070457107387e+06,3.360483126904461533e+06,8.006311269761029692e+00,6.672925427506839036e+00,-5.153689341301248561e-01
-2.707019264330139384e+06,4.688787813559102826e+06,3.360481979918610305e+06,8.140571736167942163e+00,6.975141294159935335e+00,-8.252564448735668634e-01
-2.707020042931713164e+06,4.688794822560505010e+06,3.360478895032685716e+06,7.902188922281196959e+00,7.256909665510058893e+00,-7.121641747652992516e-01
-2.707025277892795857e+06,4.688793811365032569e+06,3.360487841914544813e+06,7.860567598615427087e+00,7.546095644167635008e+00,-7.654360889974275439e-01
-2.707015879227751866e+06,4.688795459541219287e+06,3.360477826886222698e+06,7.977653299154919608e+00,7.699355816779134720e+00,-8.670884372791083372e-01
-2.707016129873539321e+06,4.688797325453172438e+06,3.360479245274062734e+06,7.813846385286251639e+00,7.959612583024986421e+00,-1.044027336815263274e+00
-2.707019902365539689e+06,4.688796939543619752e+06,3.360473373522167560e+06,7.707208073446105701e+00,8.154770850020272022e+00,-7.165039484489486021e-01
-2.707014351299384609e+06,4.688795947644444183e+06,3.360481651672887150e+06,7.474592725104131752e+00,8.323380938531650841e+00,-1.093489160181508657e+00
-2.707015580440046731e+06,4.688795798013874330e+06,3.360487105829233769e+06,7.561115310300293935e+00,8.550332904959660141e+00,-1.116597916268959878e+00
-2.707015632173154503e+06,4.688797724606722593e+06,3.360478554450151976e+06,7.436769471132257614e+00,8.916474888184202641e+00,-1.127190590432596951e+00
-2.707013354668164160e+06,4.688800727367887273e+06,3.360477254885844886e+06,7.435890344508399252e+00,8.976362496268196267e+00,-1.181617561079183920e+00
-2.707010573586470447e+06,4.688799481350610964e+06,3.360477691635936499e+06,7.480838543933753471e+00,9.384865712712825214e+00,-1.241353677451874749e+00
-2.707017770744152367e+06,4.688805003139581531e+06,3.360478805476421490e+06,7.229818130728257408e+00,9.502137684390429939e+00,-1.180535317654238803e+00
-2.707020236108974088e+06,4.688802971470227465e+06,3.360473792012359016e+06,7.319511613968672670e+00,9.557189646766705238e+00,-1.136974243720936473e+00
