elevation_1,elevation_2,elevation_3,elevation_4,elevation_5,elevation_6,elevation_7,elevation_8
13.980174548898946,71.85880977482444,46.739202063600096,65.66386640047101,67.85375194380224,46.071919599501285,47.62893573241765,47.39653460971369
13.984325037689928,71.86140045822248,46.73587828200374,65.64713007758505,67.85335747259548,46.06956828148145,47.64442909220954,47.40532903919541
13.996266681885666,71.86277691916085,46.745308733878154,65.63610181810729,67.85692411346663,46.0753205740806,47.640385365417536,47.39872388002709
14.011223252150236,71.86244736655749,46.740585311798185,65.65189436512895,67.86339101276249,46.04910778768313,47.64223983398803,47.409865686576126
14.007779230399716,71.85515152568789,46.73499864171072,65.65777224692278,67.87136600503655,46.05408533264669,47.64872499109554,47.41119856284333
13.995296262650424,71.8799851215839,46.73474612393631,65.64167842519198,67.87370277960295,46.04602937470339,47.64711425181341,47.41372360422228
14.000779786735398,71.9003173054841,46.72682655079592,65.64622581928248,67.86744425685833,46.04337436651177,47.652417740485255,47.41009573643333
14.00308402850323,71.90967207510143,46.719832683340506,65.63337472075195,67.85545621548069,46.031512961570535,47.64765516429169,47.40979066407181
14.00190205395843,71.9048226518352,46.722902885071136,65.6205799331273,67.86314427421561,46.02154699235211,47.65237028390841,47.39354794790217
13.997773200124346,71.90155829805296,46.71797705926971,65.63134316334146,67.85625459145865,46.02292423751331,47.65784222541798,47.384851896110476
14.007938027253383,71.90519486182359,46.71017063787653,65.63730513989579,67.86474356219884,46.03132945426433,47.64786643146515,47.37785664551304
14.010725798479173,71.90885725331454,46.71814744398588,65.6520948944773,67.8679081229453,46.01697728931475,47.647090426100505,47.37472583887656
14.012536062426895,71.91552503654052,46.714630178523755,65.67626866985609,67.87344095097201,46.017505693627854,47.63497140674157,47.374225549240286
14.01522988522224,71.92339292934028,46.69548028826227,65.68103767343311,67.88197867047003,46.009074018262844,47.644384834560014,47.380636317809994
14.02587615926653,71.92006004471638,46.70346132358193,65.68952372276924,67.87924170002755,46.006858875640745,47.63456336212928,47.388968896016756
14.022267639684305,71.92111523667594,46.67842175077829,65.70620992748816,67.85687657188558,46.00873969909431,47.621943965058485,47.37997749073733
14.010845891769097,71.93634639778894,46.680697968365806,65.7253214045597,67.86138749958266,46.004328321116056,47.608174284131856,47.3866490648527
14.016828718464653,71.93113471729322,46.69768469418416,65.70972713812543,67.84493361546751,46.0056069460668,47.61828672282025,47.37682741560736
14.014697265758139,71.93002529384003,46.7075118277731,65.70992268535,67.8510225343378,45.996776367995,47.61346457344858,47.39225730069054
14.016668536853407,71.9367724999502,46.709919864672635,65.72369359177961,67.87934209671967,45.98599063119702,47.62548184215389,47.382362138997046
14.018118584869951,71.9226656764792,46.71062726368839,65.73364381480485,67.90206448753504,45.9787651700273,47.632886081696114,47.37123675528988
14.021020074563303,71.93584817840001,46.714545772242076,65.73536657341046,67.87477299230495,45.96864819466031,47.64161900845316,47.36491703695821
14.005477789560095,71.94316286921213,46.71879942591477,65.74427051770708,67.88143263353328,45.95977442258045,47.62400435381452,47.36121908229539
14.013081186348467,71.9442559112766,46.714428405536324,65.75206970178631,67.88872399821024,45.94949422383633,47.61345893582039,47.35201299744953
14.023996426287658,71.92652908566265,46.716105211964795,65.75656350981023,67.87773755758126,45.95387667398229,47.609811953919284,47.364332380242054
14.020932093709781,71.92083866734536,46.71604828239073,65.75214272407591,67.87745830566686,45.936637308264814,47.61434353777538,47.34935479903842
14.019304185752933,71.92796483320345,46.724494487630416,65.7581691003047,67.88689141051657,45.92450731273222,47.6075203614361,47.35483528383441
14.022770522919838,71.94365773273142,46.726597283930246,65.76180990422901,67.88823891296823,45.90517441205665,47.61055341529468,47.36198337245471
14.025108782761523,71.94618836467187,46.73442883054427,65.76499399273153,67.88450230033692,45.904987884002075,47.61180571688952,47.35666826253541
14.017300006687348,71.9617939015244,46.716968371016435,65.77434423184319,67.89175416821287,45.89791422248468,47.63454034145453,47.36162710432341
14.023950448882593,71.95214906424735,46.71799742433755,65.77213798496805,67.89361978406092,45.89674324418332,47.655616553436914,47.37955137934335
14.04079921184317,71.95400863320278,46.71624040602411,65.77691033213314,67.89891618420445,45.90508612202669,47.64928684476985,47.35776759231125
14.038175180664899,71.95283117724138,46.71325499415526,65.78233771661114,67.90055961549729,45.90674311510262,47.66073927338071,47.35090259086663
14.054958868253468,71.95472288665248,46.725350065568996,65.7960174530153,67.89337882044728,45.89970202466726,47.6774705682495,47.34537404415756
14.073591540142866,71.95370894418546,46.71023500842741,65.79614368391533,67.90483323962286,45.88288120391565,47.66466944580899,47.362534394491995
14.075899062037237,71.96141742245896,46.71586617051955,65.78520311019415,67.9050403457615,45.88663427170275,47.65086454544401,47.352752893643185
14.080601861968923,71.9582576005583,46.71646505574266,65.79064614197877,67.88257143732253,45.88816570765394,47.64575671261464,47.35550466463195
14.091001024823926,71.96258493473518,46.715554535759644,65.7819151176985,67.87427516024603,45.87921284955095,47.649301219762464,47.367574262763604
14.098688214147725,71.9514650642804,46.71514345476424,65.79041289994335,67.88226557492635,45.868610886783735,47.64299683883363,47.35229700950556
14.10892406874068,71.94867678642036,46.71356098073214,65.80611899075502,67.90041947840328,45.86832649403428,47.63066859128153,47.34797194840091
14.109718544973045,71.94077520322152,46.71735826404009,65.7942391009582,67.9153043678237,45.855019274107235,47.63062223552623,47.330321711940094
14.107778796401357,71.93325181308235,46.71974202141487,65.79974912972992,67.90709133459431,45.84431737554192,47.61834780955525,47.329494018635486
14.12003485998744,71.93273182466467,46.73349961061804,65.79210673482409,67.89997457934076,45.824767217399355,47.596747990675,47.344087057523055
14.11577844292983,71.92675094862895,46.726500536181085,65.77744315935432,67.90676499824731,45.82309933562076,47.60350005625223,47.33647840975954
14.117679316186903,71.93585415520214,46.73497183731577,65.79705797552333,67.91907607024008,45.81931515350194,47.60502412187614,47.339075784395185
14.119681289981797,71.93915545115216,46.74110674869145,65.78605553553751,67.910339024986,45.82314962343784,47.59355631017627,47.3575991218598
14.118496170262219,71.95041096885201,46.740328983239905,65.76835702421457,67.91106705542151,45.82874616870275,47.60108859905414,47.354549127863315
14.121240429710848,71.92951651666279,46.7446900572314,65.78636095431395,67.90000800868968,45.841339674632096,47.590165380999565,47.36506555414625
14.125077589586716,71.93027312455908,46.75236131305083,65.77385465327964,67.9209638318177,45.834522912258834,47.58932456283573,47.368526468445715
14.117450410031486,71.91294265191458,46.74075655449298,65.78792446619136,67.91996736911112,45.83303008117913,47.587692129007515,47.388660888285784
