gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707455975856501609e+06,4.688698286319345236e+06,3.360093304477348924e+06,7.047631467738839639e+00,-6.916185730723912961e+00,7.231339769119798921e-02
-2.707458981845391449e+06,4.688698515189771540e+06,3.360103795154529624e+06,7.030124042913787008e+00,-7.027652492467600709e+00,-3.106679036332325380e-03
-2.707457899178973399e+06,4.688700020404432900e+06,3.360101620512419846e+06,7.011123750078517958e+00,-7.093507098207282979e+00,-2.849952121841383117e-03
-2.707459534166951198e+06,4.688695049752606079e+06,3.360104060932228342e+06,7.120750232692261150e+00,-7.196349665565009879e+00,3.805019648641230073e-02
-2.707455739756531082e+06,4.688700164796333760e+06,3.360110649535080418e+06,7.039872657485861218e+00,-7.124134138835120034e+00,-1.803840159791434417e-01
-2.707455029822225682e+06,4.688695604606013745e+06,3.360098120671445969e+06,7.144337156030959868e+00,-6.923636473141197456e+00,-1.121435705535318156e-01
-2.707454394229216501e+06,4.688701769570441917e+06,3.360107431594184134e+06,7.237553827956141994e+00,-7.049040515000341678e+00,-7.339575673328966460e-03
-2.707458266116813291e+06,4.688689014287408441e+06,3.360102862577307038e+06,7.066835315305584508e+00,-7.161573144796784085e+00,1.022828745757904806e-01
-2.707453132014913019e+06,4.688699058632837608e+06,3.360102084252276924e+06,6.951756515681046800e+00,-6.982705232251342764e+00,8.798552937551713804e-02
-2.707452591601442546e+06,4.688689439362185076e+06,3.360104603804368060e+06,7.163096001688900927e+00,-7.103343535578821921e+00,-1.763262193772697495e-01
-2.707451999331652652e+06,4.688693940042442642e+06,3.360098847960697021e+06,7.162579597065943382e+00,-7.066221656936521711e+00,-9.388854959023863744e-02
-2.707451056974992622e+06,4.688695437366631813e+06,3.360109218080115505e+06,7.163760030655033084e+00,-7.026049044044919256e+00,-4.026569802995679237e-01
-2.707446978328390047e+06,4.688693657363747247e+06,3.360095559469440486e+06,7.348644617996908046e+00,-6.726466832085022496e+00,2.109745281742870376e-02
-2.707448949677307624e+06,4.688691753103583120e+06,3.360109824953436852e+06,7.433400426773015823e+00,-6.628217184367476200e+00,-1.744376228145497476e-01
-2.707449076248945668e+06,4.688692258300557733e+06,3.360091825166616123e+06,7.531604164392996736e+00,-6.388069445120939882e+00,4.951478731343400552e-01
-2.707450676978556905e+06,4.688688772278252058e+06,3.360089819974910468e+06,7.817063036694674061e+00,-6.293731566261171473e+00,-1.461114042029311444e-01
-2.707451018195302691e+06,4.688689189959681593e+06,3.360102044653472491e+06,7.918777221354392104e+00,-6.007660250853882111e+00,7.687091510342615452e-02
-2.707440354038359132e+06,4.688687556953940541e+06,3.360111437903624494e+06,8.004991907006452578e+00,-5.718073801905835474e+00,7.460459588778732554e-02
-2.707446743769813329e+06,4.688685645062075928e+06,3.360103682416648604e+06,8.312712328253594407e+00,-5.557675317843755458e+00,-3.356162135246148343e-02
-2.707447903333558701e+06,4.688690461349396966e+06,3.360102705130192451e+06,8.531427837062690145e+00,-5.404404301358427531e+00,-1.362374152435872898e-01
-2.707443010527873877e+06,4.688686216335634701e+06,3.360096661889031995e+06,8.561084992686152972e+00,-5.271777182409095985e+00,2.565263045167103240e-01
-2.707440463872964960e+06,4.688684678394463845e+06,3.360107158950087614e+06,8.823369089554182310e+00,-4.857197680302404841e+00,9.399230263975178259e-03
-2.707440253693850245e+06,4.688687272155662999e+06,3.360100537109377328e+06,8.824671924670543177e+00,-4.722504252372780265e+00,4.321994677996977841e-02
-2.707447505592124071e+06,4.688685774942895398e+06,3.360096891725185327e+06,8.753312770194876080e+00,-4.564191200057751807e+00,1.539768339377603212e-01
-2.707446701919364743e+06,4.688684558663390577e+06,3.360105344960179180e+06,8.887083136652282889e+00,-4.306596197852463170e+00,-2.363551821896252014e-01
-2.707438562063287478e+06,4.688686623025015928e+06,3.360092962088331580e+06,9.231169972420676828e+00,-4.204388549202515257e+00,-4.249895361050372578e-01
-2.707440088439706247e+06,4.688683743796851486e+06,3.360106002703925595e+06,9.182576879597052155e+00,-3.896178943599072575e+00,-1.171096914208740319e-01
-2.707440407965852879e+06,4.688686115698458627e+06,3.360101735425613355e+06,9.325158837143664670e+00,-3.529113155021773363e+00,1.143913014048544285e-01
-2.707435915457086638e+06,4.688682676181253977e+06,3.360100981027491391e+06,9.531570948168829105e+00,-3.475084227138090398e+00,1.204491209439569888e-01
-2.707433858841703739e+06,4.688680393871881999e+06,3.360108812605659477e+06,9.633443739540226147e+00,-3.133103073246143566e+00,1.220467042143836001e-01
-2.707437088968301192e+06,4.688682825176817365e+06,3.360100935549338348e+06,9.720735159123035984e+00,-2.849060320425755855e+00,-1.068202436529986643e-01
-2.707432971250854433e+06,4.688684280365925282e+06,3.360094387481223792e+06,9.752365957679794306e+00,-2.771304962278858586e+00,1.023829117478639444e-01
-2.707438851341824513e+06,4.688677966892491095e+06,3.360097633949718904e+06,9.611626308043089040e+00,-2.178074428816485497e+00,1.503364789466995755e-01
-2.707433333935829345e+06,4.688682589352617972e+06,3.360100871772498358e+06,9.642935269260892284e+00,-2.070943907707033738e+00,2.715832827857440068e-01
-2.707430167445972562e+06,4.688683058078264818e+06,3.360103513301528059e+06,9.995685981608989579e+00,-1.746727217520634756e+00,-8.751538677869794003e-02
-2.707430825482546352e+06,4.688674864066459239e+06,3.360100599372317083e+06,9.723177026277364021e+00,-1.469909407688039904e+00,-1.317947330514841475e-01
-2.707426255919769406e+06,4.688679945910252631e+06,3.360111262950808275e+06,9.856560911191362351e+00,-1.487230555693590306e+00,7.344778266770049524e-02
-2.707426568827116862e+06,4.688682119816152379e+06,3.360112259383588098e+06,9.865472458261731248e+00,-1.148168639881151476e+00,1.053556314475776468e-01
-2.707426711163136642e+06,4.688685316679656506e+06,3.360104152496354654e+06,1.013424239134175231e+01,-7.908769689894413757e-01,-2.083220682093747667e-01
-2.707427479419374838e+06,4.688681463216203265e+06,3.360109658670379315e+06,1.010461921521392270e+01,-4.798519461276098963e-01,-4.513938060886298759e-02
-2.707428774029316846e+06,4.688679668765108101e+06,3.360096886536826845e+06,9.976862191891051168e+00,-1.339566138076205282e-01,1.016198613609451962e-01
-2.707433314708327409e+06,4.688677714751977473e+06,3.360098564245122019e+06,9.931850240686294740e+00,6.587351266155683227e-02,-1.270343281860117184e-02
-2.707421717635205016e+06,4.688682785106480122e+06,3.360097231864927337e+06,9.930113096342555679e+00,2.715650733702012487e-01,-5.634986600306121640e-02
-2.707422757567969151e+06,4.688683222322564572e+06,3.360102464933984913e+06,1.002936509449628133e+01,5.341916598561619045e-01,-8.520711561439264781e-02
-2.707420523282850161e+06,4.688681214745728299e+06,3.360098454469696153e+06,1.005683345727069877e+01,8.654734047965398913e-01,-2.808061085935957893e-02
-2.707419234420463443e+06,4.688686017931407318e+06,3.360108876939792186e+06,1.004055015077934421e+01,1.107772094043635080e+00,6.787127223120228980e-02
-2.707420562984159682e+06,4.688683881957102567e+06,3.360099153319371864e+06,9.859831959970657422e+00,1.272324756924435585e+00,6.756106086846237237e-03
-2.707420302931478713e+06,4.688687162156543694e+06,3.360099498774537351e+06,9.931121334405183632e+00,1.598996029383196404e+00,-1.791745472988308385e-01
-2.707414624814189039e+06,4.688683615638845600e+06,3.360109382792565506e+06,9.791141256517651215e+00,1.992226311536069439e+00,-3.117404691016097962e-01
-2.707417665072513279e+06,4.688682345551459119e+06,3.360100060335712042e+06,9.905382781831290728e+00,2.029040103438002340e+00,-1.733939394774127729e-01
-2.707417225848314818e+06,4.688689021917711943e+06,3.360098610132793896e+06,9.723693139401966334e+00,2.157149085412436218e+00,3.088068936994725622e-02
-2.707415334794600029e+06,4.688686886952087283e+06,3.360109429994355887e+06,9.610921785500508463e+00,2.706307631274493808e+00,-5.533808719029080503e-02
-2.707414293718595058e+06,4.688688161391760223e+06,3.360105641869474668e+06,9.556980974515726146e+00,3.052484044250534989e+00,5.742729774485845484e-02
-2.707409328321884852e+06,4.688686756844880991e+06,3.360110202242128551e+06,9.581305719520536002e+00,3.032614868871422953e+00,-1.938862567619347721e-01
-2.707411399159755092e+06,4.688684001290852204e+06,3.360104095668654423e+06,9.593200893491410142e+00,3.437015153694871650e+00,-8.471723408768085106e-02
-2.707412889479098842e+06,4.688689751845438965e+06,3.360095321456846315e+06,9.381941037091788615e+00,3.551151823028579013e+00,4.739461381972602527e-02
-2.707407505878057797e+06,4.688684332508586347e+06,3.360108070756061003e+06,9.247509610030411054e+00,3.861241886037199311e+00,-1.897010995252388088e-01
-2.707410740328069776e+06,4.688683910903224722e+06,3.360103143098295201e+06,9.025727824910342534e+00,4.202535856446407259e+00,1.845806970447591566e-01
-2.707408129927560221e+06,4.688681747541574761e+06,3.360104460542984307e+06,8.979554645927791512e+00,4.349325712733261184e+00,1.708555931465002564e-01
-2.707403292742758058e+06,4.688683899610703811e+06,3.360098467191445176e+06,8.840015896528443662e+00,4.356166488357640532e+00,4.857502595317109151e-02
-2.707409876971311402e+06,4.688680986549481750e+06,3.360106811145701911e+06,8.839895223750376729e+00,4.753245209351065981e+00,6.259785882736047802e-02
-2.707406386405017693e+06,4.688686860078966245e+06,3.360108358813426457e+06,8.746003950655470760e+00,4.895394399700881749e+00,-2.014416707066110923e-01
-2.707402505387203302e+06,4.688682201143821701e+06,3.360111083977309056e+06,8.765868749165569795e+00,5.183704073418303970e+00,-1.899598729933898167e-01
-2.707406559658095241e+06,4.688689894411108457e+06,3.360102944009445608e+06,8.265232418792722413e+00,5.596425346012622981e+00,6.486099321989307123e-03
-2.707399616522961296e+06,4.688681625237026252e+06,3.360111047090741806e+06,7.972275295792964123e+00,5.585319045859569620e+00,1.425457761673604995e-01
-2.707400176554515027e+06,4.688682927219554782e+06,3.360108178011788987e+06,7.933910872243137291e+00,5.925836209698601031e+00,-7.971780306787958070e-02
-2.707398385221862700e+06,4.688691275960742496e+06,3.360102156082239468e+06,7.844359913718990995e+00,6.102983679593682709e+00,-2.951156463969761279e-01
-2.707399616620478686e+06,4.688693618614894338e+06,3.360114059967072681e+06,7.585042635180887061e+00,6.301127352956563676e+00,-1.220409369718086431e-02
-2.707396246184793301e+06,4.688689510443474166e+06,3.360104549655345269e+06,7.660519153130078251e+00,6.536505025244166767e+00,8.116695628945920504e-02
-2.707393403771865647e+06,4.688687805060165003e+06,3.360100518190389033e+06,7.495504591213427048e+00,6.574687701255338190e+00,-1.099305813624663619e-01
-2.707399433931428939e+06,4.688697120232853107e+06,3.360097848309302237e+06,7.304662131762034605e+00,6.955101446398382237e+00,-1.188457052788045865e-01
-2.707392777515491005e+06,4.688694722174663097e+06,3.360107641771262512e+06,7.075440978618586563e+00,6.937382766010916413e+00,3.628199006965380363e-02
-2.707392710148104466e+06,4.688697045636728406e+06,3.360096647008625325e+06,7.034506758000929061e+00,7.012735290997774484e+00,-1.116413733200341679e-01
-2.707394072863949928e+06,4.688696361345626414e+06,3.360100069006870035e+06,7.041087033283318419e+00,7.117218857653599962e+00,1.066854609202809272e-02
-2.707393634619168937e+06,4.688691763025122695e+06,3.360097129762948491e+06,7.090819666272353494e+00,7.098106215235026717e+00,6.909775920921839600e-03
-2.707395855565845966e+06,4.688694980266987346e+06,3.360097450404387899e+06,7.145492695365279090e+00,7.006203455607528774e+00,4.753938881631635666e-02
-2.707398051211745944e+06,4.688692845177016221e+06,3.360097239283937495e+06,7.145101892677860889e+00,7.050087396454856936e+00,-1.781462823739575485e-01
-2.707399564206351992e+06,4.688704109203167260e+06,3.360095898668631446e+06,6.987284358726784994e+00,7.100855303914229033e+00,-9.436202623219810959e-02
-2.707389397342778277e+06,4.688700228739839047e+06,3.360105224036213942e+06,7.167484921692851785e+00,7.157046685858878377e+00,1.320289933058685708e-02
-2.707395257717066444e+06,4.688698765561003238e+06,3.360098143720072228e+06,7.000471429647453725e+00,7.246063854154019879e+00,-2.250587587043552384e-01
-2.707389911478404421e+06,4.688698008690604940e+06,3.360098562917686068e+06,6.877820569867872713e+00,6.948985703717654339e+00,-1.745872995281627926e-01
-2.707388422150300350e+06,4.688702099083947949e+06,3.360105659235301428e+06,6.975020663654347253e+00,7.127885931306242817e+00,-2.529249119689801484e-01
-2.707390247457934543e+06,4.688697555231071077e+06,3.360101854872006457e+06,7.089151650142665240e+00,7.155141726808063929e+00,-1.598514927708956368e-01
-2.707390434418874327e+06,4.688703453144787811e+06,3.360107895473383367e+06,7.005671186236568815e+00,7.139227520802992721e+00,1.946237496069422868e-01
-2.707391579710860271e+06,4.688701432519303635e+06,3.360101431409710553e+06,7.010517373919396000e+00,6.979742792950779595e+00,1.448304972931070966e-01
