mag_x (uT),mag_y (uT),mag_z (uT)
3.276094804341489208e+01,-4.591104459298755991e-01,3.794235565256001053e+01
3.248440160752386419e+01,1.368739254194589472e-01,3.795829891264110501e+01
3.259103418118191087e+01,1.706571092093373543e-01,3.771459646247091513e+01
3.199752248096837093e+01,-1.374696570757630021e-01,3.810179071852316923e+01
3.262661194324948610e+01,1.411081853785522977e-01,3.810188573687013758e+01
3.264291097336443670e+01,-1.854683765803526521e-02,3.784426847022322704e+01
3.286604073152112448e+01,-1.753419512274977943e-01,3.760655320278046787e+01
3.248587465296238719e+01,1.600677495837016795e-01,3.778485182492786976e+01
3.288538587247732181e+01,3.039545252522041219e-01,3.786653763329439926e+01
3.290914940697036428e+01,2.819352034421347963e-01,3.758416806259821641e+01
3.245379121628403851e+01,1.619359039098878794e-01,3.816451698506756429e+01
3.299756729212664652e+01,3.320848221186342708e-02,3.814645593558889658e+01
3.283077630325185936e+01,-1.053098642226702186e-01,3.746644314063241410e+01
3.276407928706435513e+01,8.322580208820566650e-02,3.809916119530081602e+01
3.263683300717056568e+01,-3.141877954433835995e-01,3.796863539435000234e+01
3.244180152507059489e+01,-1.896378230177549890e-02,3.791998511673439509e+01
3.222850811513860947e+01,3.148172652583064446e-02,3.810951692947874392e+01
3.310357340888835864e+01,5.035360668496639130e-02,3.798292699798610528e+01
3.247152804881786636e+01,1.584475690429751893e-01,3.803764719592160048e+01
3.275497811275662485e+01,-5.790428929686925776e-03,3.776167057884784839e+01
3.288058773374128663e+01,8.985375705131087506e-03,3.785012113718853755e+01
3.297247667691332396e+01,-1.026193457349446406e-02,3.793659673643127661e+01
3.281884377347726200e+01,1.170685059963604141e-01,3.767760632365627060e+01
3.259974608272491281e+01,-8.772652289501103873e-02,3.799595448920135254e+01
3.275573777171577206e+01,-1.064727496806004703e-02,3.795715951225523099e+01
3.263652244844157480e+01,3.222457876193176793e-03,3.750392941629290533e+01
3.257809444029120272e+01,-1.066985253093859776e-01,3.801497305750217492e+01
3.286443721573576227e+01,-1.294230600683276833e-01,3.812099802456789632e+01
3.258697396282866521e+01,-1.275768445836244491e-01,3.793064401984673140e+01
3.265257172967556443e+01,1.206353824542300002e-01,3.808638789450900219e+01
3.242608093525228696e+01,1.775172977763364024e-01,3.777326795766461487e+01
3.259841110706527445e+01,1.425528489860388714e-01,3.742727259523342553e+01
3.272437375842363139e+01,-2.067897797345748523e-01,3.819712969281768267e+01
3.286823792456738147e+01,5.386761214952715676e-02,3.786789599728536615e+01
3.256230388649348129e+01,1.796601038703068420e-01,3.816351918177683444e+01
3.268358318633065807e+01,-2.123908800438207567e-01,3.783879916822871792e+01
3.291908821272000552e+01,-1.243528159177266779e-01,3.780549077013041881e+01
3.284854027379400776e+01,1.988351843430362711e-02,3.780562045659474535e+01
3.266089500568749315e+01,-1.922107674838793578e-01,3.828315071252497148e+01
3.296721614672552647e+01,-1.622377118771068938e-01,3.815200623778622457e+01
3.293839283030312259e+01,2.253072148685702492e-01,3.776875322575398997e+01
3.297929040625822239e+01,-2.320472786087478534e-01,3.790896685661367371e+01
3.242156343799269536e+01,-1.295671600343496245e-03,3.767354056054561084e+01
3.254826605184335619e+01,2.992129886307209885e-01,3.795465216741050085e+01
3.263882683177722299e+01,1.331177623596150640e-02,3.816878894776706233e+01
3.272934193648822543e+01,2.049219244836862908e-01,3.747114142591577490e+01
3.270204426250061402e+01,3.673797556519313445e-02,3.778608872224565118e+01
3.256222926630611880e+01,3.843667119256654607e-01,3.780658466514766758e+01
3.267095237875876990e+01,-1.017814415855856219e-01,3.778503812934402362e+01
3.243383791183955367e+01,1.498862247744166820e-01,3.802501405596520812e+01
3.255726720533066043e+01,9.697667538222548567e-02,3.792045592860119285e+01
3.266523485876408728e+01,-1.932589808845300572e-01,3.794794785090706313e+01
3.269182504880865991e+01,1.655606984348575728e-01,3.810241312759960408e+01
3.263990682813780353e+01,1.914103188514109100e-01,3.793168023532109601e+01
3.283497263554495760e+01,1.419036364715662961e-02,3.814813259736767748e+01
3.253854622680560027e+01,-7.882451993877073737e-02,3.797356067484682995e+01
3.237565139051274343e+01,1.459358095133248268e-01,3.769732107227643070e+01
3.254853587472637599e+01,-1.982934473886455162e-01,3.788534115816173653e+01
3.274140567384412748e+01,-4.665148856890670159e-01,3.781502027402401467e+01
3.255776112462591954e+01,1.681244439006004121e-01,3.781985852887139998e+01
3.273357514077456187e+01,2.067944628782876770e-01,3.797226701666644288e+01
3.271641603347172378e+01,2.319505366320353257e-01,3.795574436567913779e+01
3.270224485557162097e+01,-1.458807354401433221e-01,3.754958292508705142e+01
3.254940601591214033e+01,-6.100398243323584824e-02,3.790191154193310297e+01
3.253013319050147345e+01,-3.659226339221606783e-01,3.767467994584063717e+01
3.241674045338138654e+01,1.528703630612819053e-01,3.821999157029102179e+01
3.283358266279162052e+01,-3.631132203769936173e-01,3.774904602062559889e+01
3.242511960432039331e+01,-5.399195100936678149e-02,3.796086063097234131e+01
3.262306013654943371e+01,-4.192786311887884421e-01,3.806467383497935231e+01
3.256280166527559317e+01,-1.364272039042698226e-01,3.790148433523790317e+01
3.261790360490812191e+01,-2.452898119772734253e-01,3.787129316435768089e+01
3.275026688545077036e+01,-2.865866367821443550e-01,3.782077211304550701e+01
3.288535357187292618e+01,4.065347567927900529e-01,3.778009524555192655e+01
3.291770463662094670e+01,4.797092339310277814e-02,3.815250453137371522e+01
3.271042821353534436e+01,-2.188503858527659218e-01,3.751065650670252438e+01
3.295492889356523136e+01,-1.659191605299781269e-01,3.806604947816087048e+01
3.275134449180259111e+01,3.909400214470695190e-01,3.803987327763805837e+01
3.271353212579013814e+01,-2.610787917035723438e-01,3.767061304608071737e+01
3.275456132698476353e+01,-2.623360819722462267e-01,3.793589617361640620e+01
3.260360244423910103e+01,-2.748004320795107147e-01,3.769843239608454155e+01
3.250073822962013281e+01,1.483580517458276959e-01,3.799586491491783846e+01
3.239380977766874992e+01,-5.388300009229933796e-01,3.784949783064192275e+01
3.255486910008098533e+01,5.188915712943611980e-02,3.823390405297516281e+01
3.259444320696207598e+01,-1.278118852948685602e-01,3.826531751938625092e+01
3.249877428587064543e+01,-4.614989273498639605e-02,3.775727035891713257e+01
3.313681609374491899e+01,2.609626320342806061e-01,3.793780184316511850e+01
3.275708927125597825e+01,-7.395185333245883619e-02,3.805096427012325933e+01
3.243529483965956217e+01,-8.568038742858508083e-02,3.786108477432699004e+01
3.251899321454027358e+01,8.753327256466983397e-02,3.771291584740899339e+01
3.253556231844996205e+01,-1.376956958907558093e-01,3.757368556455145381e+01
3.252163483517479392e+01,-1.369439966251464469e-01,3.779434901324738405e+01
3.261631886051624463e+01,-2.090908206979043005e-01,3.747937580671317903e+01
3.247621882884565991e+01,-2.177725273456717903e-01,3.776104206317911149e+01
3.266265203854852928e+01,-1.338440544337397564e-01,3.826055851038919542e+01
3.255457855865697780e+01,1.006876084482875300e-01,3.786701917012710794e+01
3.226826634158643259e+01,2.778370478922042031e-01,3.790034684017160771e+01
3.276023548609796876e+01,4.425694438602919417e-02,3.766707911249437046e+01
3.263565707694343132e+01,7.137870878818908249e-02,3.793046999275735232e+01
3.297217242215710087e+01,-2.425331482189818644e-01,3.800177767155068409e+01
3.263641099166123638e+01,3.096028364514141328e-03,3.771841958270286455e+01
3.239004905962110570e+01,3.377500484796578939e-01,3.740592970395379524e+01
3.260878449952939917e+01,2.112565838155699982e-01,3.785122512550505292e+01
3.284982383961802554e+01,1.782884423477948399e-01,3.759463813032837720e+01
3.256974184119446392e+01,5.858642072327470245e-03,3.797944918110773926e+01
3.275074729841649201e+01,4.806625800761507583e-03,3.764939903316671632e+01
3.269714529493574418e+01,-8.726143599834412790e-02,3.776148627150564607e+01
3.257847913612193480e+01,-1.174854359796173447e-01,3.787573865998724187e+01
3.274376068396846762e+01,1.304396283905064624e-01,3.784265379112603256e+01
3.236750701629959792e+01,-1.555635797168416212e-01,3.777490444654237223e+01
