gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.706678076888704672e+06,4.688710402349798940e+06,3.360434683108350262e+06,5.593179949019729236e+01,1.033280183362503823e-01,7.153702387863448975e-02
-2.706664184250254184e+06,4.688708516905981116e+06,3.360431097187681124e+06,5.495715523097148747e+01,8.964349551568834285e-02,2.926471942677068630e-02
-2.706665222525774036e+06,4.688714731792872772e+06,3.360425047742004972e+06,5.398535863029960069e+01,4.739230740965932193e-02,2.234695680125505235e-01
-2.706660246947871987e+06,4.688708771345420741e+06,3.360442961487489752e+06,5.292367848989785273e+01,-1.940194761671042980e-03,4.521606978979403335e-02
-2.706653518289994448e+06,4.688710154195453972e+06,3.360431747093305457e+06,5.191779946216316688e+01,-1.445378426984975373e-01,-1.120548921334191678e-01
-2.706649902985580266e+06,4.688712194321069866e+06,3.360429694913029205e+06,5.092576346596776915e+01,3.087991014557596794e-02,-8.332596428561488133e-02
-2.706645344592366833e+06,4.688710463711510412e+06,3.360434839805516880e+06,4.986189816490130511e+01,-7.478248158624208053e-02,-6.227186501894532711e-02
-2.706639994343711995e+06,4.688716873197146691e+06,3.360432609732389450e+06,4.898633387286682250e+01,8.362561357123321493e-02,-7.896885351418177212e-02
-2.706632845606569666e+06,4.688707994114590809e+06,3.360433100919469725e+06,4.785056893336123807e+01,6.787161346287537422e-02,2.310029717525077242e-01
-2.706631178859136533e+06,4.688712712600296363e+06,3.360428065415587742e+06,4.691571085623219517e+01,-5.454697318897976793e-02,-4.784065742252679998e-02
-2.706624741178893019e+06,4.688714131923719309e+06,3.360435666129480116e+06,4.581820076862084079e+01,-3.684893534874891102e-02,-1.207858698771688971e-01
-2.706620478484274354e+06,4.688710555021767505e+06,3.360433805599770974e+06,4.487683630312836414e+01,1.585870488334390760e-01,-4.039846748739658183e-02
-2.706609845008620061e+06,4.688712641813034192e+06,3.360432075422464870e+06,4.391477749742723091e+01,6.786576089275181758e-03,2.187764937650589492e-01
-2.706612526576028205e+06,4.688713748083638959e+06,3.360433618991710246e+06,4.289045754458415161e+01,3.591125801771175019e-02,-5.731942879167523791e-02
-2.706604631613437552e+06,4.688716111211519688e+06,3.360423464006956667e+06,4.188315287948379506e+01,-1.985523856709674184e-01,1.394387620695591856e-01
