cn0_1,cn0_2,cn0_3,cn0_4,cn0_5,cn0_6,cn0_7,cn0_8
44.55068451831948,43.848670459199916,46.162412392873144,46.19376029207681,42.86113940343944,40.47692190698828,37.77381842411428,38.0995268970925
43.36680131317625,43.83168151782129,44.513468114753145,41.423982004526145,43.40593137980623,43.32932429699812,36.909474675049346,38.5454668705274
43.39245843650147,42.492447779597335,45.41901717620167,41.76821262243819,43.93440450395666,42.59269483542977,42.09877599252047,36.93553792213073
45.36727658373727,40.47345118583424,44.82191099606172,47.714736426408074,43.98472257896933,35.53487957303555,40.38091545361622,38.767417282028894
43.77776838395823,39.3363799838951,40.619513402906506,43.82726737881614,40.64055422889914,35.62772670876538,37.00195359567062,37.130273592963974
43.292947652180516,41.48893175878522,42.90098600379723,43.51254864534692,43.20894271163143,36.34492433536235,43.33148880826924,36.66738180346668
43.90688311590047,40.25739846800704,47.73671210874354,43.83488028175144,46.26451599891008,40.48962749412289,41.062548222154106,43.42967245427782
45.59796803294638,43.406221863867586,46.79233635398431,44.4796874136611,46.48199779712593,38.03177359195204,40.3063807406937,38.89576668551211
46.789911648845205,43.43994348067851,43.54490851712322,42.548397710724444,45.515285135837864,38.401517008215265,40.489559331584736,35.643359303361244
45.37739460182333,41.44657528530193,44.720046956132094,48.596089070887906,42.734318784735315,43.29448899131632,37.67222591739529,41.66957650956384
40.832084644179496,40.54408820115732,47.00802733316051,42.4330676239161,44.299991208449164,35.81434471093387,38.36957593967077,36.488359723078354
45.40447848653769,44.085983605866566,41.419840598897885,41.02459130367213,41.380706934816224,40.241284382129024,38.184781134472416,41.05084142522312
44.96045962375051,42.54370147079385,45.424381622307514,43.54405229105524,46.261379180521,41.10497532313014,38.640695590474465,35.911044825200804
44.564235740837226,42.05951246910927,47.410448070907954,41.69987088364356,45.19286908584825,40.36276607239183,39.69697624941609,36.016164515401684
42.537348398877114,41.414030883491165,43.250009381396865,46.630127870926344,44.41387561000389,41.95334625508804,42.08580266249502,39.20725948516273
44.644187460483984,42.292270792481034,44.495270139653464,44.27358550401063,42.370431492088564,38.235770067729746,38.92422729791416,36.549744588603225
47.40114441868887,43.077923577172434,42.493287193297505,44.707045726955684,46.32488625963274,39.26684073874681,38.72597043302074,38.103010559203135
43.559084130193476,42.49533816987905,42.30964851572946,45.351189561600584,42.92098435008913,37.40450760950179,36.98912527442388,36.57514847006041
40.326128329434106,41.83517162522893,47.57205937294765,44.560346367665474,46.370323627041515,39.047886673356686,37.02691922775277,37.571915256864756
42.20098396739412,42.142658423399546,43.51248336737679,41.33883243643119,42.66123830594205,40.66300293022249,37.34652292836419,34.26755666040357
42.34486316661594,40.76745941868251,46.08081317892488,43.3421134682264,42.07932903373053,41.20672218746742,37.20648787818221,39.246990544744136
45.066341259180525,39.5066946706475,45.52964848256607,39.31087191303541,45.254515732000975,38.31143134131696,37.36241365706723,40.123679004841954
46.99076258997094,39.5498609563437,45.51406261049508,39.697405550389746,44.65872151958072,39.522542416592756,38.12706926871547,36.33347413944413
46.76590370532391,42.61611241232062,45.483055852238664,43.257880946898496,45.19824211391156,38.00304772842114,39.394158176252475,41.18383195155403
48.216001157322644,38.35685753536881,45.30448681971667,41.71410406734722,44.48832167179746,40.270295683709236,40.90614340748409,39.10904731650174
49.65811808847816,40.82616244136391,46.236737896261914,44.886555685802854,44.60764747084961,40.78621930619879,36.48999233012817,36.027575302787234
45.78408159780695,42.541478241747285,43.92710746465724,41.60595135667325,41.84877173696081,39.83058801748799,39.78412997145415,35.36301315670552
41.738629585734365,39.86664552247949,45.33076670132325,43.61446282584627,45.477672528705895,40.81969925520474,39.33092504113186,40.57840409266266
45.29519550805676,44.28765810608785,44.56956580586839,44.08047158842764,44.64252229910629,40.461324837138164,36.77111705079072,40.10091054184874
44.656827385247375,45.33794399993066,43.47873064702481,44.98074938058394,46.48260165445241,41.71586049950631,36.63985072019227,37.85063146657169
43.470186690981876,43.39231727140294,44.8620077895956,45.362634495088855,45.8472487503233,38.94273475203723,39.64171058154695,34.58268426787867
42.694030621665924,46.32732205930134,43.91043631605121,44.74956991428584,46.156157511897284,39.456168356611585,37.47881100246913,39.606318598214024
43.94230309593876,45.627868275212435,44.07181648639554,43.62645470984359,40.42705830003608,40.38960127662982,38.86195695456709,38.17387608031605
40.95944249500903,42.15258087067563,47.33563972111616,45.92013083067302,46.140290847849236,36.235770184215525,39.02038837815029,38.047961121932296
44.75660364430638,41.99982050831194,45.29826383327649,46.8303862425827,46.713532186056966,40.597654776895325,40.34762922046854,34.39204372221248
42.570512323218765,43.83088770562336,42.178044538402375,41.1726809094557,43.82235234794579,38.0477900251071,35.79843938049713,37.650620624485825
45.83596613421089,47.228490860749375,46.006386320561965,44.33963935002641,44.36064624549359,38.22096095586647,42.22845553385505,35.28183257607334
40.8131559438255,41.92298714162561,48.60367937909795,43.75004491602567,45.251815492107866,41.13145494554352,40.778732867071,34.99393072212752
48.17994092174088,44.82239085105889,44.3469354477387,45.61700795320481,42.62858300195152,40.424099256929736,42.71847380183996,38.297728623762715
44.33050800107847,42.78366656296572,45.32782785439654,45.64582590135402,41.33785567861933,37.66537180736452,38.523627865053285,35.59362124409105
46.713278070278236,44.47519319736832,44.712438989776054,41.45457249436283,42.022139568005656,42.147330065412895,41.61191814564686,35.52581229703123
50.0,44.73520661983586,44.70330205925078,41.041615559793904,42.892335545986406,35.170040362712484,40.60520354279411,36.406482099124744
45.079602621407275,42.084807711343,45.07335465420068,42.24763293751308,42.03976642821259,39.57800755336782,42.01983747605817,36.04764924649171
43.79125386226397,42.73650061107471,45.11045365595408,44.23593826890619,46.381765891039024,42.06780109362917,38.51114425214595,37.47536641480473
46.509081390641946,42.92735833856152,42.75623236959745,45.386135473732246,44.95931676015936,37.54446566563676,38.63003521003398,38.287515257317054
46.77184859983567,41.3663722290688,45.054532395066,42.590682338731504,44.92176948779261,40.35831321500234,40.1863953065165,34.47632571976109
44.97905922800266,41.858424997512365,42.571124071171276,45.64870076879238,44.425795998571054,42.03466055879113,39.36198968413587,38.067372252413826
47.134444848875475,47.168115856620446,43.143288266304864,43.19692628710767,45.296311721477764,37.08443294488429,37.86326659834648,37.70454253278238
45.58755786487224,41.093699827074154,45.61341918625059,40.675264561230605,43.438594541968165,40.983217493200456,39.76291012923967,36.21632100804379
42.048738348051955,42.920643666502336,44.24877416828379,45.103870087880395,45.925550861807466,41.955315852203576,42.25216602908339,34.39813402596595
42.7997087761487,42.18197836062364,45.21539749426753,43.904308267915816,46.403631350871926,37.74180033072909,41.496134350470044,37.85073254869919
44.73530418355271,44.28636109815534,45.00339675297148,43.851526934812796,44.827867441903265,40.46868516186155,42.636513224319465,39.26968066687272
42.84078517139895,40.59162549483705,43.96079700704621,43.077210868957614,45.04454079715441,39.097029113293345,36.053064691987416,38.87639285973664
44.78145232410431,40.26979303622728,45.76676591098938,44.222608982243585,43.059361274027246,39.5497945301899,39.920547255119914,35.94070836584043
45.16468828330978,40.627768218522206,42.45089613604148,44.3858936869251,44.3619188796299,39.368016019113725,38.23688227159839,37.854860489660595
42.35159088365841,39.35150474359689,45.905989223498125,46.0918619560617,45.785023179065064,39.27309342525234,38.764223729985076,36.08917304706993
48.25553174373727,37.97218649204071,43.81387882321948,41.96953764649338,46.12038055064831,37.03994148032004,42.84314693143831,38.325420920062896
46.32747374049574,44.990409643702655,43.60213687746484,44.102383443603756,39.75780308070196,43.15547951696828,42.727363205248956,37.3575593346902
46.65533714415336,42.719609708309484,41.63500082174954,45.9765878479799,47.531044686856056,43.495009356666706,41.84623566577238,34.901252727283804
45.0900652608686,44.32916404829575,46.72329956008072,42.07429216963517,44.0946778938945,44.62407389763345,40.83852608317114,36.56121664858676
44.40424491822616,42.245881074213045,41.821263770389756,45.20631883685144,43.643635437418816,41.999460920383946,36.36221816220441,36.810658542272634
42.97818790684995,40.29392938798935,40.68973468348644,40.48712835311718,42.421254549154874,40.03321651563059,41.45252504117514,36.45109135690064
45.52014628774815,42.93486061599472,46.298512342658135,46.919658966080284,43.86581679253889,40.266886622368155,34.05269337092288,40.38859403012858
45.89445028601143,42.47578452545893,43.416821075707304,44.927876144563626,43.598294308196785,42.195369643935805,40.63196375505309,38.8098863314466
45.689278624783206,41.501042797537615,47.02385387437921,45.07929706644849,42.66047341634139,39.402247484327454,38.733430748597314,37.940782900796194
46.492700128153345,41.103128511452596,43.82243099697288,47.945708179931884,42.43500788751122,35.904857339824005,39.06607926369878,38.62525867563269
46.54216311482534,41.63653277983609,43.80078967446008,42.520002014405016,43.94351873010684,42.42358836522831,42.63245105108316,39.8340377508349
42.91095138735899,42.78809986377374,44.0846980450265,43.90104429532507,45.238401276507815,37.638080186647464,40.965412338623594,38.35919657949027
42.55839662106879,43.25545089619318,42.894700280392875,48.133896257477055,43.74123709175187,38.08636210156949,38.128486842244335,35.89427470217892
44.781595471857464,43.270858257657295,46.90349420485181,47.169232385029886,41.39408571707814,38.92327030062343,36.48432507366763,35.66815904766064
43.86797665355787,44.117340387760045,44.347811393071105,41.744812739271325,39.72517334753065,40.01629280742341,41.10243651515756,33.937090734141194
44.983896951930234,43.08913315028478,45.93046044833542,42.75116333075699,43.29570976692888,35.95449364793684,43.01694585324297,40.53780590361512
47.824254496183954,37.073887135447116,44.30194896079517,43.97670330978666,44.543099050282386,39.43553508076654,37.81303749237704,36.217993425588006
44.287572707521875,42.16861878294015,42.27525852411398,41.53482704423584,41.81385227969469,42.02814757946574,36.139814693587205,31.622310979163004
45.060646623077325,43.12234515525906,42.000018764365194,45.59125735225063,40.45785171097673,40.84010055460899,43.55405438124979,38.02740527634645
42.02782178994053,40.61403243183482,44.32280908396934,42.20258747506141,46.45134048263384,38.71351572554312,40.17810783864264,38.223596840920585
47.30706671127698,44.388150344380016,46.566750490310746,43.80263795138931,44.77951917452699,40.70365065092397,37.549754556388535,37.977621208422285
46.304939135580554,42.04898696486941,47.99057615720738,41.50183040039675,47.76649495288873,37.58050711361092,37.95400314853889,38.60273505449319
46.748010817657,38.212652396600134,45.825497299693055,43.54617739593585,46.46317976521284,39.68072892570801,41.11147154227034,37.167484897951134
41.61362422893265,44.805823593651695,45.99420486304145,41.383110862223255,43.855077207684005,40.36035351976986,38.17809187995389,36.91363545808882
47.41650064842556,39.87381525345239,43.30743529599296,45.60625649090284,43.744794360118945,39.33977314895907,36.628961276799245,37.98633318067367
43.64643799007997,39.841724600929375,45.85169263722728,44.05731902547426,43.03916396664626,37.48708296210579,37.09376960583332,35.98599257613658
45.29919526794553,41.15590311506561,43.80232099473304,42.57261610337255,45.74054859003651,41.11111145691635,37.34413475222663,39.139448386245824
43.62135303933964,41.7852051250266,43.28212843720205,43.567744700415886,42.73811641524893,42.04029565814112,41.61292399831315,37.771368941569705
44.928663286941386,40.807311097311754,42.36596267129602,45.469938243462046,46.12527474431984,40.55643303116103,41.26336149173359,36.25995802607911
45.89976179042941,42.2491355074517,45.57706799677008,44.47833486022504,47.28174455903663,38.57654123392762,34.26316138199822,37.70516998435073
40.411720257445566,41.93721457409763,45.20948113736788,42.37236338727488,47.186587959142614,39.681822475062795,38.943755374077874,41.608839562889266
