gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.754379374731888529e+06,4.694362956185496412e+06,3.314052960428228136e+06,-1.066547616796558462e-01,8.446466482684206190e-02,-8.862991100283791612e-02
-2.754378220149934292e+06,4.694359005155659281e+06,3.314055692332694307e+06,-1.696318708258228586e-02,-9.376118902578188530e-02,1.366338202404820124e-01
-2.754387236318957061e+06,4.694356133009325713e+06,3.314060728503052145e+06,-4.515275323929056339e-02,-1.485934873342713292e-01,3.142756325561351649e-01
-2.754378313861897681e+06,4.694358362640263513e+06,3.314063810101820622e+06,3.435540871469430768e-02,-9.808418688999344381e-02,1.984168996025736931e-01
-2.754381051299423445e+06,4.694351572008163668e+06,3.314063631122136489e+06,4.636726302112239434e-02,-8.138994468479687772e-02,-3.038562662582186547e-02
-2.754381994273537770e+06,4.694355300164058805e+06,3.314057468987121712e+06,-1.197839069831905107e-01,1.125000422955960561e-01,2.816103134781423600e-01
-2.754388563691334799e+06,4.694361890300930478e+06,3.314059938241854776e+06,-1.244793747205853035e-01,9.408672086727160044e-02,1.428798099903310914e-01
-2.754381716899428517e+06,4.694355710422516800e+06,3.314067818264873233e+06,1.392188708346650539e-01,2.144688200590754157e-01,-8.838808815421521359e-02
-2.754387764024921693e+06,4.694353858337044716e+06,3.314059551487974357e+06,1.209332520879529693e-01,8.915133337492602006e-02,1.602689767920459918e-01
-2.754384408155840356e+06,4.694359441948829219e+06,3.314062552425642963e+06,-2.243424594996684118e-01,-3.304779862716990951e-02,3.752933317466828483e-02
-2.754382416856077965e+06,4.694360138234820217e+06,3.314052965349176899e+06,2.059816014698498676e-01,1.065059059639014011e-02,6.213210330484650323e-02
-2.754379995348850265e+06,4.694358614133454859e+06,3.314064701951336116e+06,1.206223039049176271e-01,-1.574420708885359010e-01,-1.054478004442736538e-01
-2.754383114229563624e+06,4.694361687037224881e+06,3.314064422068451531e+06,5.264612093174774604e-02,-4.680209953363918818e-02,6.394938798145922976e-02
-2.754376318006293848e+06,4.694356097485085018e+06,3.314060458724676166e+06,1.923924065487100099e-01,3.519951606971031492e-03,-2.014548272450148725e-01
-2.754381327705032192e+06,4.694359312189224176e+06,3.314056679763949011e+06,-4.235113256397258358e-02,3.782176191562305889e-02,-2.239089663475772596e-02
-2.754379199562627356e+06,4.694357239964183420e+06,3.314061461120113730e+06,1.351701008395485015e-01,-1.895836310820033788e-01,2.841180601266944938e-01
-2.754380717265066691e+06,4.694355450851448812e+06,3.314068507761661429e+06,1.581299600522887427e-01,-1.446735636842244044e-01,3.201860818853760615e-01
-2.754385347568748053e+06,4.694357991436582059e+06,3.314068372270267457e+06,-4.079689091591161276e-02,1.380763007541500054e-01,-1.806856305543292074e-01
-2.754383347481856588e+06,4.694357336211850867e+06,3.314068698513505980e+06,2.181255050178730615e-02,1.106647129063026251e-02,5.065133186426429984e-02
-2.754385351136750076e+06,4.694358535229855217e+06,3.314068581327984575e+06,7.034814757940004160e-02,-2.922593487122030625e-02,7.248762662189109363e-02
-2.754385321705635171e+06,4.694358240000304766e+06,3.314064630157498643e+06,-4.500869223042205935e-02,-7.341946315262276590e-02,-8.587102397114125540e-03
-2.754385461054299492e+06,4.694353419747153297e+06,3.314054676050897688e+06,1.634465629350600191e-01,-3.640216573031073571e-02,-1.755833276646632246e-01
-2.754379606587124057e+06,4.694358237577917054e+06,3.314066794668789953e+06,1.247485121940096475e-02,1.277589927546393944e-01,3.392081660520573361e-01
-2.754384019387290813e+06,4.694353248723335564e+06,3.314052923381865956e+06,6.783361673626291111e-02,-1.504210636731241335e-01,9.347465449667173576e-02
-2.754382031159061007e+06,4.694352324854937382e+06,3.314065157765014097e+06,2.465036534320970696e-01,2.276913417545070248e-02,-3.754851774263535252e-02
-2.754385052369505167e+06,4.694356321084876545e+06,3.314058571230176836e+06,-1.732838219405748864e-02,9.861883846060397196e-03,3.046686662944755354e-03
-2.754387115629861597e+06,4.694361915001765825e+06,3.314057997496455908e+06,5.622653870887494437e-02,1.288289252389824002e-01,-2.817309839124590085e-02
-2.754376600837848149e+06,4.694357190381851979e+06,3.314061458335812204e+06,4.643004348358002048e-02,-2.852782621208735034e-02,3.582854919360188295e-01
-2.754382659404103179e+06,4.694354221285268664e+06,3.314059220817366149e+06,1.068484459516926971e-01,-2.283883267693652755e-02,1.202090615099914162e-02
-2.754380485700574238e+06,4.694359476471696980e+06,3.314059875940947793e+06,1.049395103142557184e-02,-1.065711797420148266e-01,-3.522695469436780136e-01
-2.754382355320393573e+06,4.694359198780052364e+06,3.314057669544801582e+06,2.526618823438617212e-01,5.102599612736968132e-02,8.975927770353463175e-02
-2.754380499893181957e+06,4.694363913825425319e+06,3.314063205036966130e+06,-4.273613377322206530e-02,4.576113124807846405e-02,1.047605302445447223e-01
-2.754381364619508386e+06,4.694356190115823410e+06,3.314058628661701921e+06,9.250294773753692246e-03,3.678050638883269968e-02,1.115572122938535485e-02
-2.754385054254699964e+06,4.694352836658355780e+06,3.314063369507618248e+06,-5.651848593007659238e-02,-3.334935686238382768e-02,2.587184383089565290e-02
-2.754385364492996596e+06,4.694356052987043746e+06,3.314057633774601389e+06,5.967090316634512948e-02,-1.722824477673897126e-01,3.741324662745491858e-02
-2.754384688212120440e+06,4.694357705363642424e+06,3.314061956744571216e+06,5.277443169814615559e-02,-7.762678787362037314e-02,-1.704399865105579509e-03
-2.754386250298687723e+06,4.694360409880676307e+06,3.314060228875265457e+06,1.282661655863135686e-01,-1.332059000664915886e-02,1.182071231263615990e-01
-2.754377549950886983e+06,4.694355517253120430e+06,3.314060709050914738e+06,8.364394625599352873e-02,3.193782119820011423e-02,-6.710312944458192430e-02
-2.754382414315693080e+06,4.694360227607181296e+06,3.314051874557366129e+06,-2.852521005811552157e-02,-1.755904986260344025e-02,1.480665534045653119e-02
-2.754378045190469362e+06,4.694357642473201267e+06,3.314056797425719909e+06,2.774211434906977136e-02,-9.143764463736872572e-02,-5.937051946075919476e-03
-2.754378983181283344e+06,4.694359717057954520e+06,3.314067404774566647e+06,-3.135460541861675998e-02,3.411817508718996417e-02,-2.607884097672048471e-02
-2.754382328009270132e+06,4.694358154309730045e+06,3.314062411919479724e+06,1.426570109865331337e-01,1.136496674279996039e-01,-1.168321686877725613e-01
-2.754376060731097590e+06,4.694361215152960271e+06,3.314057849893454928e+06,3.730388436015335402e-02,1.746065311921242078e-02,-5.904531079490349388e-02
-2.754378865070625674e+06,4.694358178937696852e+06,3.314061765313810669e+06,1.463628639498332773e-01,-9.164910322482650029e-02,1.265751368165480562e-01
-2.754388639083216898e+06,4.694352087893889286e+06,3.314057032104415353e+06,-1.340326952525608128e-01,-1.241966849508039684e-02,7.190642543818105692e-02
-2.754377522645308170e+06,4.694356798835802823e+06,3.314069470900933724e+06,-1.247412489133988694e-02,1.621028667903917642e-01,3.057626560511414460e-02
-2.754389137214097194e+06,4.694360247459311970e+06,3.314062263325936627e+06,-1.431009393272063279e-01,-2.231740212491083730e-01,-1.735847208962428001e-01
-2.754379341123571154e+06,4.694357151901143603e+06,3.314060743857533671e+06,-8.141555672184032366e-02,-5.501708845885452948e-02,7.169584622092929627e-02
-2.754383697799927555e+06,4.694359961193582043e+06,3.314058987381275743e+06,2.637233334491527470e-02,1.403609361015225460e-02,-6.501391150747234948e-02
-2.754385494243303780e+06,4.694362578563043848e+06,3.314060997517422773e+06,-2.729140234198753831e-02,-2.704299294093663319e-01,-2.474812025358797893e-02
-2.754384248694655020e+06,4.694355730822072364e+06,3.314066142993610818e+06,1.471354653816827618e-01,8.991311632834325662e-02,-1.048073767506235432e-01
-2.754382331756255124e+06,4.694358807247157209e+06,3.314061220882954076e+06,9.902667179228509531e-02,1.163002326453288450e-03,4.854221552272604636e-05
