velocity_doppler_1,velocity_doppler_2,velocity_doppler_3,velocity_doppler_4,velocity_doppler_5,velocity_doppler_6,velocity_doppler_7,velocity_doppler_8
0.6204536229001762,-0.15666683471192994,0.3842772514117296,0.11692508024270126,0.5147397461910951,0.8479475668008329,-0.33706421540276904,-0.5444593691404004
-0.8034647943700809,-0.25498078067244284,-0.764702305531043,-0.593139404144786,-0.5381703774716425,-0.5614899879049197,-0.3525579507842185,0.15098699511165195
-1.7565978234288253,-0.8042603680083862,-1.731444793304849,-1.4398770858105625,-1.3000587654046496,-1.0638285156080272,-0.866629558211716,0.052545806692912374
-1.1510131894963882,-0.3617390422357072,-1.0292129086286108,-0.773292511914519,-0.9184683988177696,-0.9042651420229308,-0.24775595166169756,0.23766509207990769
0.01965648411842421,0.4599515447927225,0.16344935481332248,0.3174564128982174,0.15978067893746714,-0.33795149032746435,0.319354541564866,0.5137044412100623
-1.2056305685719757,-1.641047356260888,-1.5111548342142749,-1.687181340757727,-1.2983652153450977,0.07886062060177007,-1.245442648927738,-1.1990274141273407
-0.5264731417993723,-1.0803687027803006,-0.8150111904051691,-1.024035628815544,-0.5948074136646128,0.3768622990656774,-0.9482933433014564,-0.949564952665797
0.6482384357148917,-0.03629778532698103,0.7070342172526521,0.5051738720615758,-0.02487455274587015,0.3852065428780199,0.7721633991609363,-0.3511431463932679
-0.7620369525929028,-0.6124052572846831,-0.6484879097098765,-0.5890564083935405,-1.0737575792784215,-0.5411901617699637,0.1754888336394009,-0.22469761730616386
-0.10345329411586918,-0.5115283247746889,-0.44490367488547244,-0.614508221748666,0.21714883074122923,0.5930049026653316,-1.131875156735399,-0.5807977700170194
-0.41861327205815013,0.1725349299165746,-0.09589407667989211,0.12628730014906842,-0.6494462251895743,-0.8404227639049013,0.8294850347408189,0.4841124805684399
0.2559779578754232,1.127793890371158,0.587244873966373,0.8988718415179641,0.48631849927007326,-0.6490187623115421,0.8697656240117377,1.1486437767524398
-0.41498356709566386,0.01744211123651294,-0.2956324666125307,-0.1480209828905147,-0.34750199505341756,-0.48333314706196745,0.12316756711074012,0.2624645967059576
0.9107232585830559,1.1433444295496602,1.2356949759167608,1.3505719896209234,0.6657149592941856,-0.17247730759257168,1.361970488184943,0.8297432739029887
0.18740823297144743,-0.1223112346823103,0.0892144154873269,-0.018244532455855722,0.13771029634403817,0.3187421430551615,-0.16476319796188355,-0.2510793897883656
-1.7627152563479722,-0.18800595275923956,-1.4085896200216594,-0.8821477387458994,-1.4030529936470457,-1.7455185966073021,0.07338512235702141,0.7974563266383642
-1.899291000314939,-0.4105716726451425,-1.5458474471107484,-1.047131047763405,-1.6645165963696544,-1.7751041475098723,0.08300356198484377,0.6327562964408033
1.117848146549772,0.16187465005654272,0.9520147260319634,0.639126932549606,0.8002414016745233,1.0067274472782395,0.15916399164348072,-0.44493858703037
-0.2539582997144656,-0.17521113276183947,-0.2307207268081886,-0.20412555366588614,-0.29434555605069485,-0.16490188934185854,-0.01559509631952466,-0.04909459477861889
-0.44539705359187237,-0.030480194496527637,-0.3117799557390613,-0.16809419523125468,-0.436691766751053,-0.5114502438204481,0.18059258851926482,0.23153579323110002
-0.026962289181213867,0.16070819111462037,-0.040682811823716844,0.015329873829618982,0.19344347595225908,-0.048818370557176846,-0.16383533793584104,0.17986463673116124
0.7438498280854849,1.1088223703831928,1.0529851020225425,1.205429422061059,0.6296538450537492,-0.256254373112927,1.1831818495675774,0.8728240567500907
-1.5533255375644013,-1.6212793187767354,-1.6584640013898067,-1.6969052684472312,-1.811113501416873,-0.4726216890711844,-0.758420135062127,-0.946228423857895
-0.709081774912415,0.2568551429392398,-0.483470689550729,-0.159620726284498,-0.405929988171202,-0.9276966787022026,0.17019491559579392,0.6941061509260418
0.07620305599143666,0.5928805303501333,0.463620889773787,0.6710476144618948,-0.2413439724650044,-0.6984366156229079,1.2403577999429545,0.6888750105030389
