ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-2.707006909755522851e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707006698755523190e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707006486755522899e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707006273755522911e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707006059755523223e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707005844755522907e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707005628755522892e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707005411755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707005193755522836e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707004974755523261e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707004754755523056e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707004533755523153e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707004311755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707004088755522855e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707003864755522925e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707003639755522832e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707003413755523041e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707003186755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707002958755522966e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707002729755523149e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707002499755523168e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707002268755523022e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707002036755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707001803755523171e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707001569755523000e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707001334755523130e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707001098755523097e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707000861755522899e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707000623755523004e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707000384755522944e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707000144755523186e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706999903755523264e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706999661755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706999418755522929e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706999174755522981e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706998929755522870e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706998683755523060e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706998436755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706998188755522948e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706997939755523112e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706997689755523112e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706997438755522948e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706997186755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706996933755523060e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706996679755522870e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706996424755522981e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706996168755522929e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706995911755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706995653755523264e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706995394755523186e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706995134755522944e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706994873755523004e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706994611755522899e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706994348755523097e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706994084755523130e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706993819755523000e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706993553755523171e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706993286755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706993018755523022e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706992749755523168e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706992479755523149e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706992208755522966e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706991936755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706991663755523041e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706991389755522832e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706991114755522925e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706990838755522855e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706990561755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706990283755523153e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706990004755523056e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706989724755523261e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706989443755522836e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706989161755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706988878755522892e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706988594755522907e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706988309755523223e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706988023755522911e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706987736755522899e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706987448755523190e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706987159755522851e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706986869755522814e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706986578755523078e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706986286755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706985993755523115e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706985699755522888e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706985404755522963e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706985108755522873e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706984811755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706984513755523134e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706984214755523019e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706983914755523205e+06,4.688711955664515495e+06,3.360431434122325853e+06
