mag_x (uT),mag_y (uT),mag_z (uT)
3.274534571455590992e+01,-4.953647184212112142e-02,3.768671599277023887e+01
3.291353388781736555e+01,-3.805236772017234759e-01,3.792315577433942053e+01
3.267184248198906715e+01,1.575905735901916849e-01,3.796648171309955444e+01
3.257060849779730916e+01,-1.618661632342141832e-01,3.802471186874370090e+01
3.256844932246008995e+01,8.640527132619188477e-02,3.752985370222381789e+01
3.271124652562183144e+01,-1.415008272199828054e-01,3.794583299452065717e+01
3.278786657693989781e+01,-6.222324809946347401e-02,3.808359365178767320e+01
3.254393868373976062e+01,-1.646230263469996014e-01,3.752017987235750951e+01
3.271877495403823843e+01,-1.703607133631099557e-01,3.762626460010777407e+01
3.296367269496924735e+01,-3.193648237004705348e-01,3.774529367747749831e+01
3.254529411922238324e+01,-1.875005835078832062e-01,3.767696712475057552e+01
3.275105997686674186e+01,1.581873017232161005e-01,3.771704510279460720e+01
3.285272150629674570e+01,1.906199010232199065e-01,3.769941410090061851e+01
3.265426005651592334e+01,1.488213638452796639e-01,3.793571588165276154e+01
3.293724951262898770e+01,2.377297775206438646e-01,3.782730079953201852e+01
3.282085265541537922e+01,1.513657725695189971e-01,3.778700320813779001e+01
3.266057974241669370e+01,1.106171382362348549e-01,3.781180476522767009e+01
3.230966645035572071e+01,1.375986056968063753e-01,3.776338737397600909e+01
3.280562689144576183e+01,7.410230450492073795e-02,3.793472650049513106e+01
3.253250088422235109e+01,-1.010122353152123967e-02,3.787084923188108831e+01
3.244968827254159294e+01,-1.245334516585290541e-01,3.839421843427813741e+01
3.300616416781195284e+01,-5.533245459198925936e-02,3.777701876142574378e+01
3.233378862393510644e+01,-9.616320866378377796e-02,3.775823867753181418e+01
3.234973542848857875e+01,1.104801515486019403e-01,3.761572854620087725e+01
3.272467449232068049e+01,-2.948578590134168231e-01,3.759574723254046091e+01
3.271310340133913286e+01,1.391434501569497988e-02,3.788702543211315543e+01
3.240984202387083712e+01,-3.240053016275203923e-01,3.784935280462028828e+01
3.260311424146928516e+01,1.787506757161021476e-01,3.775716924478855674e+01
3.239478912735500415e+01,6.367678193643366846e-02,3.779187768201875031e+01
3.231573090444949514e+01,1.500638694872382106e-01,3.787166772568111384e+01
3.306171941017610294e+01,8.147784837814937842e-02,3.773521189692667832e+01
3.248229495337762529e+01,4.426309540005843313e-02,3.752949326354404747e+01
3.264563715252368326e+01,-4.613852800084128347e-01,3.767956612626159796e+01
3.272147601655112226e+01,3.526705496711776133e-01,3.816905685044233110e+01
3.241661701680763485e+01,1.407190009424275946e-02,3.762664857131547791e+01
3.260659463485137621e+01,1.886022537488898365e-01,3.778199399315943197e+01
3.275365135499406222e+01,-2.128438476483639485e-01,3.790948364348751198e+01
3.289951305199979004e+01,1.836853444681384451e-01,3.805406219792688205e+01
3.255944699818027033e+01,7.356690491007998600e-02,3.817991926540571512e+01
3.250370441169418001e+01,9.886950165160307558e-02,3.786580217037876395e+01
3.259662132774226251e+01,-1.051690178769688067e-01,3.810258307231707420e+01
3.275683457284733890e+01,2.869375709381443706e-01,3.809781929193398042e+01
3.270160215709035612e+01,8.294350395841706969e-02,3.807830329267405034e+01
3.267711605352742765e+01,-2.519401372216454882e-01,3.801101206004121025e+01
3.269622793259154747e+01,-3.758734796427935509e-01,3.749821197792653749e+01
3.246815511807458421e+01,1.651659258601274050e-01,3.792504575625898156e+01
3.246596030480166206e+01,-2.361110631843009108e-02,3.784878291139035156e+01
3.268619191876100416e+01,3.075336974051509284e-03,3.793579475691038994e+01
3.272436816175574847e+01,-1.634090456019275106e-01,3.803991864770078024e+01
3.256040774795258841e+01,6.130819009185038970e-01,3.812163711233349517e+01
3.252276143201695646e+01,-2.672047055774685598e-01,3.765226842471692237e+01
3.283915847096901786e+01,-4.865603857243548380e-01,3.774854018367133790e+01
3.236151067759832500e+01,2.210457244420189482e-01,3.815171099553505485e+01
3.252401111953226831e+01,-2.499126751050789186e-01,3.846397118359309530e+01
3.273879653982481841e+01,1.323583550966203060e-01,3.788958156936059396e+01
3.265091897477427807e+01,-1.867793806765988274e-01,3.802511268208957773e+01
3.263313452739951259e+01,-1.850619981794087432e-01,3.792676023814544095e+01
3.283237577464704771e+01,-1.456183334527918483e-01,3.815044161909793274e+01
3.238213996797846761e+01,2.531384672401768010e-01,3.778364484749359065e+01
3.267431610844000289e+01,-1.356882425311811413e-01,3.770058557711405456e+01
3.258769020101367175e+01,1.434163570977967928e-01,3.772777472924293818e+01
3.253583575801327044e+01,1.859397703248197656e-02,3.786963519206824458e+01
3.265024735056028504e+01,-1.201313478289097320e-01,3.788211830905922284e+01
3.242099333768278768e+01,1.698918579977590215e-01,3.774041375277663235e+01
3.260948346435247203e+01,4.131561936741395824e-02,3.781783616737791931e+01
3.236952080999841996e+01,2.693435524034227813e-01,3.771159026476111364e+01
3.243076206742156131e+01,-4.219201682606832371e-02,3.829779798650488232e+01
3.284323408843393821e+01,7.488738622118799870e-02,3.754142675545672603e+01
3.296294432851481560e+01,3.174362382924680870e-01,3.774389098659756314e+01
3.283609838880567366e+01,2.520048997897893495e-01,3.769820096333927495e+01
3.249201129378000275e+01,8.488826742990703000e-02,3.785733080879254686e+01
3.316961333232993070e+01,-1.760824519482739048e-01,3.808415504907852522e+01
3.251341832613640292e+01,1.958132941654645298e-01,3.753556402644124290e+01
3.282058707305002088e+01,1.242000734521997024e-01,3.836652893705010570e+01
3.262550926985093014e+01,1.284419405912339551e-01,3.805182974449645883e+01
3.272445029623055746e+01,-6.583841412980759311e-02,3.784603564593352587e+01
3.291423857373769835e+01,3.322407148766507584e-02,3.809462232928085257e+01
3.279494706828090500e+01,3.005886206458199816e-02,3.790992773651827008e+01
3.254662323241166888e+01,-2.087123998061631291e-01,3.772923487778859908e+01
3.261965435680651382e+01,1.708586549041102298e-01,3.804721822283357113e+01
3.235500321022427528e+01,-1.530642364906721342e-01,3.801341883999855753e+01
3.288535360295272625e+01,2.843068099619473488e-01,3.757810757798706192e+01
3.268321370645190171e+01,3.628599944615054640e-01,3.764915226336617593e+01
3.252595323222486456e+01,-1.283629563541500984e-02,3.742234356385547756e+01
3.284713407419842213e+01,1.569688877347408251e-01,3.792573160005328248e+01
3.272978982281379956e+01,5.118307356924071266e-02,3.771588844859542888e+01
3.276011675208928153e+01,9.736839469460382979e-02,3.790426776139081255e+01
3.268709855232869188e+01,1.567846753338077159e-01,3.777002710699608201e+01
3.263846112371459185e+01,-6.224204923574899739e-01,3.789182266119055242e+01
3.285684996392859603e+01,2.072463297026705398e-02,3.769017090853903085e+01
3.264821627926058767e+01,-1.056768728474228314e-01,3.785689683456656240e+01
3.296972498475516744e+01,-2.903792861452251239e-01,3.781993718963438056e+01
3.285628408239043807e+01,1.755374154697844080e-01,3.795178693397245695e+01
3.258719564305751248e+01,-1.885531065313806875e-01,3.760408880358114203e+01
3.239932557274436675e+01,1.596432231374689537e-01,3.777321053239732862e+01
3.287468871594210640e+01,1.006197629596085330e-01,3.771319125815748663e+01
3.265671320759773977e+01,1.761745605702176934e-02,3.770853215960753602e+01
3.259431766300229327e+01,1.043822455000105037e-01,3.760385452423778929e+01
3.234025051832234254e+01,-1.691328199901915852e-01,3.784359609345409581e+01
3.253557455936864073e+01,-3.981563260294493922e-01,3.748190959593772931e+01
3.235432903971506846e+01,-1.700318323057525144e-02,3.752589583381797667e+01
3.269756559559764497e+01,5.252652675692177919e-02,3.802902493903861370e+01
3.252976305412476421e+01,-3.171583364018204509e-01,3.791492585294151496e+01
3.291469899021493717e+01,-1.769710436449327684e-01,3.813769690826421765e+01
3.287647076897887644e+01,3.533221079031661355e-02,3.784800039172316133e+01
3.257288377875237728e+01,2.777433654549766318e-01,3.793571612951674865e+01
3.263997927005389244e+01,-2.666072557507168095e-01,3.802189505876714293e+01
3.243477011927474507e+01,4.690014951305123692e-01,3.808441820431055191e+01
3.278519058301054656e+01,7.760993682082754919e-02,3.776379835356998171e+01
3.272342828691609640e+01,3.225041433367742960e-01,3.783087236519191521e+01
3.274072408806350154e+01,5.885557022771983893e-02,3.768441830925848279e+01
3.286504327590804309e+01,-9.093772049303693039e-02,3.768509512308025933e+01
3.291728921957836462e+01,-9.464491163668287133e-02,3.771407790562265205e+01
3.278420827247793312e+01,4.014389603529935381e-03,3.759529842351933127e+01
3.266275179587294986e+01,1.860025087283056489e-01,3.769792644214127364e+01
3.254856453638131342e+01,7.139844682288347399e-02,3.795354656204631283e+01
3.249894501177034556e+01,-1.571012439526571144e-02,3.821537727935063344e+01
3.245483869018611500e+01,4.395438880665631931e-01,3.792369662021057763e+01
3.272683538523950375e+01,1.513589070743980025e-01,3.774132353357050818e+01
3.275731820615155954e+01,-1.500154935676335510e-01,3.765101806161321463e+01
3.294381548520091485e+01,-1.579601102764886800e-01,3.766072549016434579e+01
3.270673735222106870e+01,8.829139165322366645e-02,3.752090440355267020e+01
3.254675002330892397e+01,4.501197127348580129e-01,3.775911192536305094e+01
3.241973518551914424e+01,-1.459599145745457682e-01,3.772149097350516911e+01
3.206699114153774133e+01,9.709860412464793589e-02,3.765475501028721794e+01
3.299906213210006456e+01,-8.095221589014685026e-01,3.758933042491405985e+01
3.241159885663389417e+01,4.578876766314080721e-02,3.816364875396100587e+01
3.260048280518651609e+01,-1.550573849907197488e-01,3.822160588902679024e+01
3.281221932189428969e+01,2.116493713894228024e-01,3.793142029001204207e+01
3.245056930608976842e+01,1.431417365701573574e-01,3.784251777629721403e+01
3.266302364712898054e+01,8.474149660596752565e-02,3.787724662025740940e+01
3.256447763553535424e+01,-7.463563016778937409e-02,3.797231261599345231e+01
3.261828948343207912e+01,-2.046171755298274442e-01,3.753310208427502914e+01
3.261529052882984558e+01,-9.406705623813603478e-02,3.778644942048465794e+01
3.237574161505303039e+01,4.402152460867834183e-01,3.781857086299115878e+01
3.287478627324473024e+01,-2.550606665846782972e-01,3.816820483273603060e+01
3.267892269959715890e+01,1.414385983420660409e-01,3.812555760299864005e+01
