gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707032691463792231e+06,4.688710715623050928e+06,3.360432812873305287e+06,6.917523599741480511e-02,-5.814604990542161789e-02,-1.529217327730239273e-01
-2.707026595184718724e+06,4.688717566120946780e+06,3.360429740231757518e+06,4.316300521982293081e-01,-6.722539073489179617e-02,6.688552017639361191e-02
-2.707030654033626430e+06,4.688712743355958723e+06,3.360424070779227186e+06,1.337292928276684778e+00,-4.618598851757454993e-02,5.120927342239597196e-02
-2.707031146067517344e+06,4.688711599926416762e+06,3.360432152986214031e+06,2.144511272437746641e+00,-1.512557663481595496e-02,-1.107766641708741451e-01
-2.707027036938274745e+06,4.688708826880912296e+06,3.360432128262513317e+06,3.121104167386917538e+00,9.782518010230943639e-02,-1.177444412015584210e-02
-2.707029077238480560e+06,4.688714436046658084e+06,3.360435170814489480e+06,3.970957756931939642e+00,9.831343675849700189e-03,5.138300616985200242e-02
-2.707029713081002701e+06,4.688714798381594010e+06,3.360441386874031741e+06,4.991585143831028581e+00,1.289837184217512180e-02,-1.501170719008371700e-02
-2.707027701861076988e+06,4.688706899187066592e+06,3.360431651808382943e+06,5.930269045039047171e+00,1.426936082317699361e-01,1.081987334301722226e-01
-2.707032549139995594e+06,4.688707911044913344e+06,3.360432099355890881e+06,6.985338537637407086e+00,-5.004426273815790888e-02,-1.586022618808423656e-01
-2.707025903097949456e+06,4.688717201027121395e+06,3.360425194726212882e+06,8.018693911607034153e+00,1.794889436761449852e-01,-1.629381136934891505e-01
-2.707031315709151793e+06,4.688713750409448519e+06,3.360433298245130572e+06,9.195926444188721405e+00,-4.537216270484054070e-02,1.202707665673812543e-01
-2.707026630685760640e+06,4.688714858625200577e+06,3.360443639059022535e+06,1.017273097406805782e+01,1.256992565238723158e-01,2.238095686783555735e-02
-2.707025241775112227e+06,4.688710755056242459e+06,3.360432487656700425e+06,1.111445844642000225e+01,3.337362346673686947e-02,1.393032548211577126e-01
-2.707018604992930312e+06,4.688711641455908306e+06,3.360429945528500248e+06,1.195963533175769378e+01,-2.447174551260269948e-02,2.251483889630569168e-02
-2.707022367233791854e+06,4.688710543123598211e+06,3.360431909084853716e+06,1.298791936444235517e+01,4.259338673015400367e-02,1.234662499948273040e-01
-2.707014096714030020e+06,4.688714374449704774e+06,3.360436189790523145e+06,1.429570902028286383e+01,-1.298642534279739191e-01,-1.452154888377275577e-01
-2.707018048579641152e+06,4.688713508938983083e+06,3.360432000029458199e+06,1.514148026296581229e+01,8.286533132055068362e-02,1.584269300111722789e-01
-2.707014439463756513e+06,4.688709590270854533e+06,3.360429696545592509e+06,1.616519884735782497e+01,3.795082051557213676e-02,1.249955543098289212e-01
-2.707012752839344088e+06,4.688713093399946578e+06,3.360431441286518238e+06,1.705550615264700554e+01,2.269854242190124174e-02,-2.265771301729802845e-01
-2.707011617367168423e+06,4.688706996383875608e+06,3.360429666197869461e+06,1.810065566658296632e+01,1.719988684566437637e-02,-1.306579182914158199e-01
-2.707010449591155630e+06,4.688709074409689754e+06,3.360429368672366254e+06,1.913576667840053958e+01,1.369897072233928481e-01,2.191949047309299237e-01
-2.707007546344244853e+06,4.688707619138777256e+06,3.360428812281741761e+06,2.002053605961611993e+01,1.684998215550464334e-02,-3.927716547378293233e-02
-2.707008507274395321e+06,4.688711003552025184e+06,3.360434353622038849e+06,2.111807083591583378e+01,2.054358387199990421e-01,2.743460272384332099e-01
-2.707003161224359646e+06,4.688712700319838710e+06,3.360431105592157226e+06,2.201488676703470659e+01,-1.021409771662246668e-01,-2.506298103183306897e-02
-2.707001195578540210e+06,4.688714728455482051e+06,3.360436870192976668e+06,2.317717044757243983e+01,2.540630328017562042e-02,-1.539869317452716435e-01
-2.707003100867740344e+06,4.688711812194194645e+06,3.360430010063372552e+06,2.403937178224406068e+01,-4.213461281278497311e-02,7.574517848294770594e-02
-2.706999627620030195e+06,4.688711687768708915e+06,3.360432489503757097e+06,2.511237325085356176e+01,6.090175224714758362e-02,-1.772264090974858264e-01
-2.706991371798840351e+06,4.688713854646123014e+06,3.360424133917465806e+06,2.628346322467941576e+01,1.937117271826893083e-01,4.549192845951871241e-04
-2.706990254690541420e+06,4.688707724862360395e+06,3.360430893949212506e+06,2.698330275232059705e+01,-2.540576718921557994e-02,5.650313572940565687e-02
-2.706993526355611160e+06,4.688712899165187962e+06,3.360437723979662638e+06,2.791223409453293769e+01,5.923583715689291485e-02,-2.078386665379006459e-01
-2.706985372827108018e+06,4.688713157039619982e+06,3.360432994405782316e+06,2.921002524515198218e+01,6.636254538675030734e-02,8.711486822785807771e-02
-2.706978916615664959e+06,4.688711122395666316e+06,3.360431658082121052e+06,3.000967477611367684e+01,9.767417791813559624e-02,-2.325261303815656377e-01
-2.706980237649268936e+06,4.688716606220641173e+06,3.360429586999187712e+06,3.104305635305721012e+01,9.548603033762059766e-02,1.068097850646836933e-01
-2.706972576862053946e+06,4.688709156772219576e+06,3.360431914899834432e+06,3.212475031384317958e+01,-9.256622885587151295e-02,1.838179808903006307e-01
-2.706972334351983387e+06,4.688721410285681486e+06,3.360431412564214785e+06,3.307862269771966623e+01,-6.559920044248805648e-02,3.387134582058916668e-03
-2.706971186910721008e+06,4.688708397250337526e+06,3.360428619365923572e+06,3.410381293969719252e+01,1.093597528729860352e-01,1.171292705727458999e-01
-2.706969160146285780e+06,4.688713656772211194e+06,3.360427595023156144e+06,3.498132308804476054e+01,-1.118621357717489682e-02,-3.076557050693574588e-02
-2.706968813160840888e+06,4.688705804623696953e+06,3.360432605863610748e+06,3.607385124168995105e+01,-1.366030478917916284e-02,-2.945069468860163353e-02
-2.706957988465493079e+06,4.688722295151408762e+06,3.360432106174646877e+06,3.709484944553193486e+01,1.086725804544877577e-01,1.115769197739922558e-01
-2.706951440487687010e+06,4.688712948636544868e+06,3.360439593823451083e+06,3.810021072785691842e+01,-4.188667692344282684e-02,6.871217460764023066e-02
-2.706951141440862324e+06,4.688710815664478578e+06,3.360438052176470403e+06,3.904970195387123510e+01,-1.721803977565802488e-02,-5.689345411864375757e-02
-2.706943897202122957e+06,4.688709485561211593e+06,3.360426431108325720e+06,3.995670980539113515e+01,-6.464197338626768985e-02,3.783594563894398521e-01
-2.706951202628198080e+06,4.688710255420678295e+06,3.360436325399624184e+06,4.117503551433961206e+01,4.493497863723637520e-02,3.031178469312709178e-01
-2.706936559586456977e+06,4.688711859196880832e+06,3.360430816534205806e+06,4.216745003631640287e+01,1.511060646996141843e-01,1.170031180726377983e-02
-2.706936570699436124e+06,4.688713449584274553e+06,3.360428690577534493e+06,4.322815303481340976e+01,-6.760971241941225729e-02,-1.314532423674681649e-01
-2.706939188087726012e+06,4.688712908537863754e+06,3.360420534740130417e+06,4.409965011719035033e+01,-5.799987243453093300e-02,1.641570584065414617e-01
-2.706930801779488567e+06,4.688709617336574942e+06,3.360436374824715778e+06,4.498227734315449311e+01,2.470205874732228635e-01,3.822708283728381562e-01
-2.706920434319416992e+06,4.688711047012723982e+06,3.360426191431283951e+06,4.625012685221313546e+01,-8.877567736358230044e-02,6.512845530681266037e-02
-2.706915264362818561e+06,4.688712002161553130e+06,3.360430525879324414e+06,4.716250099529703732e+01,-2.066724904648688244e-01,-3.386274636156118012e-01
-2.706911053620773833e+06,4.688710213854862377e+06,3.360422898009164724e+06,4.786719843803772534e+01,-1.974597680459142524e-01,4.568975080382246118e-02
-2.706908338276733179e+06,4.688709330180060118e+06,3.360442140608888119e+06,4.920269596713863081e+01,-6.519931891539833269e-02,-4.786605819419924995e-02
-2.706902604648558889e+06,4.688720987769823521e+06,3.360426886599846184e+06,5.007204538080316070e+01,-8.399082215981608368e-02,1.543902000725932110e-02
-2.706898837251197547e+06,4.688710116416329518e+06,3.360430638562310953e+06,5.118375667613042879e+01,-1.700100704700586163e-01,-1.250299103121894073e-01
-2.706901098697143607e+06,4.688718300819566473e+06,3.360423306575979572e+06,5.200306062365515913e+01,1.565356656397736967e-01,-4.485887370205933651e-03
-2.706889156993365847e+06,4.688710827459359542e+06,3.360434342766496819e+06,5.311668838263948089e+01,5.502756627654326049e-02,-2.275229550303583814e-01
-2.706880262549509760e+06,4.688707190001180395e+06,3.360433325547491666e+06,5.416840669036800904e+01,-1.105356492396145640e-01,3.219122287408587857e-02
-2.706876337842248380e+06,4.688708050144048408e+06,3.360430823575739283e+06,5.517054595953931084e+01,2.098839557074489159e-01,9.781913631583104285e-02
-2.706872454729552381e+06,4.688716735042329878e+06,3.360437376676569227e+06,5.618783497362881718e+01,-1.187713322448917808e-01,1.434030354237345317e-01
-2.706863960363742430e+06,4.688706315986308269e+06,3.360438641526685096e+06,5.716619472447653294e+01,-1.450058636669708002e-02,2.118629762911062864e-01
-2.706856132190391887e+06,4.688715313634177670e+06,3.360425653870214708e+06,5.809253765623103050e+01,3.715104637957011152e-02,2.472680057311884005e-01
-2.706861825546771288e+06,4.688710528468466364e+06,3.360429346539581195e+06,5.930119914336109588e+01,7.106482436272161529e-02,6.767779830941954289e-02
-2.706847853528916836e+06,4.688717918723686598e+06,3.360433630484595429e+06,5.994153670144645929e+01,-6.282422555515153328e-02,-2.028681064092385522e-01
-2.706845042033366393e+06,4.688711853877228685e+06,3.360433516344175674e+06,6.121311539641850175e+01,-5.729087794103943088e-02,-1.268190961790147675e-01
-2.706834788656552322e+06,4.688708128707396798e+06,3.360421369919127785e+06,6.193472023889454192e+01,-8.997214196593000812e-02,-2.723549267489031034e-01
-2.706831193425022531e+06,4.688712848306004889e+06,3.360434252195697743e+06,6.310134652255349863e+01,2.045744696482844349e-01,-1.856885184063733762e-01
-2.706824659722225741e+06,4.688711934792370535e+06,3.360423711617947556e+06,6.409622412291324167e+01,5.082800010443342537e-02,-9.154510717332224601e-02
-2.706816672714028973e+06,4.688712750223102048e+06,3.360434762808036525e+06,6.527508140458641606e+01,9.257228460840434547e-03,-1.017668742526755925e-02
-2.706812798685575370e+06,4.688711387279796414e+06,3.360428984705155715e+06,6.608442607804617808e+01,-1.181741458270402917e-01,-3.059258606129768299e-01
-2.706805884662716184e+06,4.688711280846602283e+06,3.360431429221712984e+06,6.717174819920596462e+01,-2.366353173419257980e-02,-4.238078218883844367e-02
-2.706799171823813114e+06,4.688713163928158581e+06,3.360430898332572076e+06,6.816968765944056940e+01,1.978428784556615638e-02,-3.059516812584069795e-02
-2.706788830660781357e+06,4.688713569677392021e+06,3.360431340583963785e+06,6.935811601450627961e+01,1.768904283874607464e-01,6.420454097881435340e-02
-2.706783289146529976e+06,4.688710290218640119e+06,3.360436674819657113e+06,6.992903521807977540e+01,-9.232326464398220300e-03,-3.926016725732728307e-02
-2.706774135987594724e+06,4.688707435004778206e+06,3.360433385072739329e+06,7.117220545781883345e+01,-3.991135749602854436e-03,-1.345209127649705516e-01
-2.706774505875394214e+06,4.688712746967304498e+06,3.360438537313413806e+06,7.197260345226182210e+01,-1.754678590231082969e-01,9.590551524791229854e-02
-2.706765373275413178e+06,4.688712622813653201e+06,3.360429126577052288e+06,7.327175987289372472e+01,9.740806746808233774e-02,1.500652357912570511e-01
-2.706754760898108594e+06,4.688712446980843320e+06,3.360441190595018677e+06,7.408231869083560639e+01,-8.949576830846907305e-02,5.966183214290586567e-02
-2.706749015997377224e+06,4.688716937493380159e+06,3.360439331525125541e+06,7.522161322541444406e+01,2.243419937518398022e-01,1.186209135274910176e-01
-2.706738572714394424e+06,4.688717230679865927e+06,3.360427910459363367e+06,7.598271958941911919e+01,-5.321995107862227681e-02,-5.917144618303656761e-02
-2.706728533730579540e+06,4.688717278896224685e+06,3.360433717409042642e+06,7.724220836944576263e+01,1.277965574205923438e-01,-2.242792654015422771e-01
-2.706725004539390560e+06,4.688708162396752276e+06,3.360432833946760278e+06,7.813470289166311034e+01,2.603193817152912870e-01,6.641532003926045591e-02
-2.706723093687842134e+06,4.688718184819406830e+06,3.360436262464680709e+06,7.894435087835792331e+01,4.538929720575827359e-02,-2.909125027437699518e-01
-2.706708700623686425e+06,4.688712467127825134e+06,3.360431596729252487e+06,8.012467049274147257e+01,1.529229455968835472e-01,1.999060653397478904e-01
-2.706697466448109597e+06,4.688714171150099486e+06,3.360417201072871219e+06,8.098906869111716844e+01,-2.405905793881394500e-02,4.441315181376624677e-02
-2.706693767128652893e+06,4.688711400302821770e+06,3.360435436560653616e+06,8.215983449783971082e+01,7.738163285218940812e-02,1.475890131778456460e-01
-2.706684168606123421e+06,4.688709864553801715e+06,3.360431459997408092e+06,8.305336733790028347e+01,-6.003551639665754419e-02,1.558233404016704238e-01
-2.706674335081579629e+06,4.688706739641489461e+06,3.360434223163437098e+06,8.414872650523295761e+01,9.388843959708298090e-03,-1.925315709639246337e-02
-2.706669017143982463e+06,4.688713255714000203e+06,3.360434189218034036e+06,8.505257774772972823e+01,1.251045706945372593e-01,-2.186647077432397890e-01
-2.706659552499788813e+06,4.688708970714502037e+06,3.360423095501335803e+06,8.611948321378848448e+01,1.087976451727483973e-01,9.489446670513934645e-02
-2.706653849431223702e+06,4.688714977612880990e+06,3.360435917364246678e+06,8.707017040795059870e+01,4.205265181900719185e-02,-4.467814547784801534e-03
-2.706646970286761876e+06,4.688712526730115525e+06,3.360424593862916809e+06,8.800582526223787738e+01,4.501960739074412077e-02,-2.481295973039488942e-02
-2.706636162929258775e+06,4.688716724789747968e+06,3.360428682949170936e+06,8.924615197961594504e+01,-3.709199153419801866e-03,-5.035966964402992935e-02
-2.706626956193038262e+06,4.688715078266071156e+06,3.360427951427306980e+06,9.015668021912617291e+01,1.064390792461600288e-01,-1.205565446696224147e-01
-2.706616826936298516e+06,4.688711792295752093e+06,3.360432739044378512e+06,9.104067911531028301e+01,1.460984297680396338e-01,1.415870423335751083e-01
