doppler_1,doppler_2,doppler_3,doppler_4,doppler_5,doppler_6,doppler_7,doppler_8
-12.125455272755365,1399.418355394007,1991.6537347384553,1409.378918044768,-4.784342434137474,-1415.441275023676,-1994.1365869340166,-1427.429862602353
6.528116694160378,1404.3514600899134,2001.9756852293021,1443.1169488280161,10.421966704079463,-1404.8736065382293,-1998.5408976390681,-1415.4462456743329
-8.490194943901198,1433.078708871511,2016.2713294022644,1423.4182925787975,-10.906659497921616,-1412.7905535732873,-2003.0708029226516,-1400.5606887218926
20.909270729755804,1415.5323531676518,2022.8676170455,1441.56981703663,-3.2948598570511347,-1403.848580891709,-1999.3972523566006,-1404.103163079087
13.649236978473315,1422.0921599398398,2016.8101768767772,1423.5400862761037,4.723562895444346,-1385.629972868998,-1977.62516530435,-1417.8290178246145
1.9354714527903152,1431.6238666247782,2008.5556921408358,1418.1742663458783,16.52924070247246,-1397.0406374824358,-1988.7983530144584,-1399.676233276988
24.93217613907338,1420.2371793919974,2027.2040959327849,1421.7265754373127,17.889053168005823,-1389.1224231786396,-1975.334156576776,-1380.2361491862496
25.203549045970387,1450.5834206142276,2008.5300258818477,1428.868942504232,16.23806249911255,-1396.1705576321974,-1982.1482876444413,-1404.3686734299633
28.76858780901157,1425.0059649838518,2016.9121811232915,1424.191491494493,32.690261254076546,-1384.2173558512816,-1967.159018505261,-1381.4417987946108
32.56808770195089,1427.144848911,2045.5712553536107,1444.7838322935374,42.95560560624905,-1367.2467898998623,-1965.118884028732,-1386.5591910972075
33.841079433809725,1443.4557196213893,2034.1709506169395,1457.165417663335,35.22922988159901,-1391.8264901097195,-1970.5408217885063,-1390.1118447608474
32.5554007542527,1442.277888350553,2028.360888365455,1450.10400904972,40.116278311905965,-1381.8335521387626,-1962.6132377523243,-1373.6161472226559
39.349837434803,1453.2548436666623,2025.4960456767096,1455.8965633816051,43.081169201763224,-1368.2042489639393,-1967.8771612694018,-1383.803381257622
29.232130890883756,1446.4510817634914,2033.9978137589808,1447.9192461097869,28.110077996339857,-1363.9662079606921,-1956.1151129259451,-1379.0437553845252
37.884896730735065,1464.9457880953196,2040.43177246447,1464.6462283667256,36.58450382661818,-1366.0213244242416,-1957.9203141349708,-1374.8431168914785
52.15538374875193,1467.437465008311,2040.8168914785633,1476.925449544176,45.40960853383139,-1363.6204444101347,-1947.4632651559266,-1367.630254111725
36.14052574396085,1475.340749902404,2062.7253560719596,1480.7098392807034,47.078959565842105,-1358.4421209698141,-1948.019767599337,-1351.351946353574
47.947365398312726,1467.5697936357283,2043.5020391769683,1468.6196648429839,56.89853565947469,-1360.6976090362084,-1949.7173944884305,-1363.8344847898709
66.84327113985255,1482.2653642829453,2044.7287477286527,1466.224303493018,61.26551477216038,-1380.3930239700048,-1947.811639848539,-1362.0525953874558
51.82199847199681,1472.3842051936354,2052.8420019282235,1458.8461567048255,61.101009627126714,-1351.1865177905115,-1943.833045967371,-1343.2769370308279
68.27711240399282,1497.6107256809269,2055.4913941262334,1469.0656326643386,63.02130565326635,-1336.5821620328445,-1942.7208682474723,-1372.4081500012196
75.5968432627868,1460.3683596158469,2073.416090324809,1476.3208650333752,77.58245486165441,-1353.197976513637,-1940.047920867859,-1346.2811828235667
74.80710331842003,1493.278155940404,2069.865230211318,1504.1203556807989,75.32039838698762,-1338.2988414986773,-1954.4299948192072,-1336.1779711127554
68.30468267903608,1473.660168262482,2060.3007754521473,1508.1264897746184,83.16203045334836,-1341.688219110214,-1915.4235157437358,-1347.3540999920278
58.34458151575995,1487.6800056423228,2057.629196875965,1492.7897271572488,67.09686512980048,-1335.1164605114993,-1913.393409221722,-1347.1457078840963
72.58165393617178,1479.5280569489355,2068.7645572253045,1496.7422171515475,100.42351476799654,-1331.156322433462,-1933.2022803903412,-1310.5237965739846
75.39560629407622,1500.9962937534658,2084.9371638340854,1470.8700580179545,73.39565240330056,-1317.4473318732107,-1923.0529623908933,-1339.6304255276566
88.83652150780257,1488.7435706058673,2098.5209523854537,1520.5299492463084,80.71671933623918,-1341.7476221378167,-1919.215533678951,-1339.6996273082334
84.38751339754177,1512.1591042717885,2097.6757050961037,1499.7802872039547,85.02188825914412,-1329.4120722113992,-1919.44587514093,-1330.47698824573
95.84232763525699,1495.4064275256385,2080.4774911611635,1519.9686735718499,69.2689458685339,-1318.0547012962202,-1915.1335913674877,-1317.380201808985
102.72502686251738,1510.3155893857754,2081.9178994322283,1487.2863038511207,93.51904371615151,-1320.3714620286823,-1902.8261112296536,-1330.2806560110691
103.36393192242342,1509.3957589593292,2097.184965007352,1511.165963170163,102.06341976274712,-1319.270940663025,-1904.9648789407138,-1311.5659512901161
93.53138207612201,1512.2777005743358,2112.1945780591705,1500.37373848498,98.50576691913474,-1301.8924842379804,-1904.0656516307724,-1308.7950045570221
