ref_gps_x (m),ref_gps_y (m),ref_gps_z (m),ref_gps_vx (m/s),ref_gps_vy (m/s),ref_gps_vz (m/s)
-2.706550779755522963e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.489999999999987068e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706548334755523130e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.389999999999985647e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706545989755522925e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.289999999999984226e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706543744755522814e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.189999999999982805e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706541599755523261e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.089999999999981384e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706539554755522870e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.989999999999979963e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706537609755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.889999999999978542e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706535764755522832e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.789999999999977121e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706534019755523186e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.689999999999975699e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706532374755523168e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.589999999999974634e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706530829755523242e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.489999999999974989e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706529384755522944e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.389999999999975344e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706528039755523205e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.289999999999975699e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706526794755523093e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.189999999999976055e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706525649755523074e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.089999999999976410e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706524604755523149e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.899999999999767653e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706523659755522851e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.899999999999771205e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706522814755523112e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.899999999999774758e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706522069755523000e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.899999999999778311e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706521424755522981e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.899999999999781863e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706520879755523056e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.899999999999785416e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706520434755523223e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.899999999999788081e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706520089755523019e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.899999999999787192e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706519844755522907e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.899999999999786748e+00,0.000000000000000000e+00,0.000000000000000000e+00
