ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
6.240000000000040359e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.230000000000040217e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.220000000000040075e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.210000000000039933e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.200000000000039790e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.190000000000039648e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.180000000000039506e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.170000000000039364e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.160000000000039222e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.150000000000039080e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.140000000000038938e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.130000000000038796e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.120000000000038654e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.110000000000038511e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.100000000000038369e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.090000000000038227e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.080000000000038085e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.070000000000037943e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.060000000000037801e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.050000000000037659e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.040000000000037517e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000037375e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000037232e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.010000000000037090e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000036948e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.990000000000036806e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.980000000000036664e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.970000000000036522e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.960000000000036380e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.950000000000036238e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.940000000000036096e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.930000000000035953e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.920000000000035811e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.910000000000035669e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.900000000000035527e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.890000000000035385e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.880000000000035243e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.870000000000035101e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.860000000000034959e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.850000000000034817e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.840000000000034674e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.830000000000034532e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.820000000000034390e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.810000000000034248e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.800000000000034106e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.790000000000033964e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.780000000000033822e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.770000000000033680e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.760000000000033538e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000033396e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.740000000000033253e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.730000000000033111e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.720000000000032969e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.710000000000032827e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000032685e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.690000000000032543e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.680000000000032401e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.670000000000032259e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.660000000000032117e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.650000000000031974e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.640000000000031832e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.630000000000031690e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.620000000000031548e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000031406e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000031264e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.590000000000031122e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.580000000000030980e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.570000000000030838e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.560000000000030695e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.550000000000030553e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.540000000000030411e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.530000000000030269e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.520000000000030127e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.510000000000029985e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000029843e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.490000000000029701e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.480000000000029559e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.470000000000029416e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.460000000000029274e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.450000000000029132e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.440000000000028990e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.430000000000028848e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.420000000000028706e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.410000000000028564e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000028422e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.390000000000028280e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.380000000000028137e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.370000000000027995e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000027853e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.350000000000027711e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.340000000000027569e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.330000000000027427e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.320000000000027285e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.310000000000027143e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000027001e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.290000000000026859e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.280000000000026716e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.270000000000026574e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.260000000000026432e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000026290e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.240000000000026148e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.230000000000026006e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.220000000000025864e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.210000000000025722e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000025580e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.190000000000025437e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.180000000000025295e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.170000000000025153e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.160000000000025011e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.150000000000024869e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.140000000000024727e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.130000000000024585e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.120000000000024443e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.110000000000024301e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000024158e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.090000000000024016e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.080000000000023874e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.070000000000023732e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.060000000000023590e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.050000000000023448e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.040000000000023306e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.030000000000023164e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.020000000000023022e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.010000000000022879e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000022737e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.990000000000022595e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.980000000000022453e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.970000000000022311e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.960000000000022169e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.950000000000022027e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.940000000000021885e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.930000000000021743e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.920000000000021600e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.910000000000021458e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.900000000000021316e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.890000000000021174e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.880000000000021032e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.870000000000020890e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.860000000000020748e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.850000000000020606e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.840000000000020464e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.830000000000020322e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.820000000000020179e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.810000000000020037e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.800000000000019895e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.790000000000019753e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.780000000000019611e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.770000000000019469e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.760000000000019327e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000019185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.740000000000019043e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.730000000000018900e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.720000000000018758e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.710000000000018616e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000018474e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.690000000000018332e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.680000000000018190e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.670000000000018048e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.660000000000017906e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000017764e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.640000000000017621e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000017479e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.620000000000017337e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.610000000000017195e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000017053e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.590000000000016911e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.580000000000016769e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.570000000000016627e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.560000000000016485e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.550000000000016342e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.540000000000016200e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.530000000000016058e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.520000000000015916e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.510000000000015774e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000015632e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.490000000000015490e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.480000000000015348e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.470000000000015206e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.460000000000015064e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.450000000000014921e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.440000000000014779e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.430000000000014637e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.420000000000014495e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.410000000000014353e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000014211e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.390000000000014069e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.380000000000013927e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.370000000000013785e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.360000000000013642e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.350000000000013500e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.340000000000013358e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.330000000000013216e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.320000000000013074e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.310000000000012932e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.300000000000012790e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.290000000000012648e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.280000000000012506e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.270000000000012363e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.260000000000012221e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000012079e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.240000000000011937e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.230000000000011795e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.220000000000011653e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.210000000000011511e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000011369e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000011227e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.180000000000011084e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.170000000000010942e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.160000000000010800e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.150000000000010658e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.140000000000010516e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.130000000000010374e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.120000000000010232e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.110000000000010090e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000009948e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.090000000000009805e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.080000000000009663e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.070000000000009521e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.060000000000009379e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.050000000000009237e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.040000000000009095e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.030000000000008953e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.020000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.010000000000008669e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.990000000000008384e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.980000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.970000000000008100e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.960000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.950000000000007816e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.940000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.930000000000007532e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.920000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.910000000000007248e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.890000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.880000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.870000000000006679e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.860000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.850000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.840000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.830000000000006111e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.820000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.810000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.790000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.780000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.770000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.760000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.740000000000004832e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.730000000000004690e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.720000000000004547e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.710000000000004405e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.700000000000004263e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.690000000000004121e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.680000000000003979e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.670000000000003837e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.660000000000003695e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.650000000000003553e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.640000000000003411e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.630000000000003268e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000003126e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.610000000000002984e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000002842e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.590000000000002700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.580000000000002558e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.570000000000002416e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.560000000000002274e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.550000000000002132e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.540000000000001990e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.530000000000001847e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.520000000000001705e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.510000000000001563e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000001421e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.490000000000001279e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.480000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.470000000000000995e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.460000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.450000000000000711e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.440000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.430000000000000426e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.420000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.410000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.389999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.379999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.369999999999999574e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.359999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.349999999999999289e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.339999999999999147e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.329999999999999005e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.319999999999998863e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.309999999999998721e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.299999999999998579e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.289999999999998437e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.279999999999998295e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.269999999999998153e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.259999999999998010e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.249999999999997868e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.239999999999997726e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.229999999999997584e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.219999999999997442e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.209999999999997300e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199999999999997158e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.189999999999997016e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.179999999999996874e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.169999999999996732e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.159999999999996589e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.149999999999996447e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.139999999999996305e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.129999999999996163e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.119999999999996021e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.109999999999995879e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.099999999999995737e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.089999999999995595e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.079999999999995453e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.069999999999995310e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.059999999999995168e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.049999999999995026e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.039999999999994884e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.029999999999994742e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.019999999999994600e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.009999999999994458e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999994316e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.989999999999994174e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.979999999999994031e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.969999999999993889e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.959999999999993747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.949999999999993605e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.939999999999993463e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.929999999999993321e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.919999999999993179e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.909999999999993037e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.899999999999992895e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.889999999999992752e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.879999999999992610e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.869999999999992468e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.859999999999992326e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.849999999999992184e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.839999999999992042e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.829999999999991900e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.819999999999991758e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.809999999999991616e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.799999999999991473e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.789999999999991331e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.779999999999991189e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.769999999999991047e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.759999999999990905e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.749999999999990763e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.739999999999990621e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.729999999999990479e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.719999999999990337e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.709999999999990195e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.699999999999990052e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.689999999999989910e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.679999999999989768e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.669999999999989626e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.659999999999989484e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.649999999999989342e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.639999999999989200e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.629999999999989058e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.619999999999988916e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.609999999999988773e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.599999999999988631e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.589999999999988489e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.579999999999988347e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.569999999999988205e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.559999999999988063e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.549999999999987921e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.539999999999987779e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.529999999999987637e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.519999999999987494e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.509999999999987352e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.499999999999987210e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999987068e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.479999999999986926e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.469999999999986784e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.459999999999986642e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.449999999999986500e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.439999999999986358e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.429999999999986215e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.419999999999986073e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.409999999999985931e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999985789e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.389999999999985647e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.379999999999985505e+01,0.000000000000000000e+00,0.000000000000000000e+00
