gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707027082323144656e+06,4.688710877921047620e+06,3.360429363324976526e+06,9.986623959084323587e+01,4.885507494723029254e-02,1.562751758186940176e-01
-2.707019592001575511e+06,4.688712651375737973e+06,3.360428378987587988e+06,9.950699380506965497e+01,-1.436155982948585097e-02,-2.286030394231835239e-01
-2.707009686507883016e+06,4.688711297934295610e+06,3.360431240558991674e+06,9.872393894618950583e+01,1.136235310181681613e-01,-1.797204934139948196e-01
-2.706998551330885850e+06,4.688710818320924416e+06,3.360431248682451900e+06,9.809088725326172664e+01,2.594806632704883126e-02,-6.567557087431468224e-03
-2.706988206892497838e+06,4.688712920735164545e+06,3.360436348302383907e+06,9.704384207792998041e+01,2.470099435500773197e-02,2.124614090532015720e-01
-2.706979865022514947e+06,4.688716594029651955e+06,3.360440268828786444e+06,9.578589611972851969e+01,-4.427353147282082901e-02,6.329102285032506270e-02
-2.706969543367798440e+06,4.688711026277591474e+06,3.360434357718399726e+06,9.491313839213847814e+01,-5.201005315487557124e-02,-4.211110307784902279e-02
-2.706959628001777921e+06,4.688715711227490567e+06,3.360431200723709539e+06,9.393728944170577222e+01,1.021471853747494551e-01,-1.899760850704542425e-01
-2.706955078436604701e+06,4.688707186505436897e+06,3.360433198541383725e+06,9.290105065500374337e+01,3.495347857604746283e-02,-2.863170909648066753e-01
-2.706941986282210331e+06,4.688711962390758097e+06,3.360434859635598026e+06,9.180842495788810709e+01,1.495175886752242167e-01,1.470746446634781657e-01
-2.706934266160376370e+06,4.688710031737949699e+06,3.360427937893894035e+06,9.104509910601113631e+01,-6.122205614469026363e-02,-6.273510302609339867e-03
-2.706922777404751629e+06,4.688713992494283244e+06,3.360428597661925014e+06,8.995432895099894210e+01,-2.027471922477273036e-01,2.380936183894388075e-02
-2.706916755344243255e+06,4.688713589432318695e+06,3.360432964421743527e+06,8.897992067906947966e+01,3.513199478469992282e-02,-4.836470372332807993e-02
-2.706906067331994418e+06,4.688708075673684478e+06,3.360428063063225243e+06,8.783910594699283081e+01,8.463409352728391497e-03,1.470670725977877569e-01
-2.706899636073028203e+06,4.688709137652567588e+06,3.360425043902963400e+06,8.704458030929467327e+01,3.489666987416020077e-02,-1.181298561632510291e-01
-2.706888489765861072e+06,4.688713878034824505e+06,3.360428562860925216e+06,8.598984626655548880e+01,-3.658316159936408907e-02,-1.444069099281635460e-01
-2.706882385806463659e+06,4.688710591204002500e+06,3.360433707857399713e+06,8.497247757469544638e+01,4.605045487551629596e-02,6.335828749205838807e-03
-2.706864715836147778e+06,4.688713030977171846e+06,3.360433122763076797e+06,8.398717010886122125e+01,-2.347375012839043873e-02,-3.789906079237182618e-02
-2.706856648704580963e+06,4.688710003500701860e+06,3.360434027728009038e+06,8.295114912903193272e+01,7.204640474168728936e-02,-1.439671484382887279e-01
-2.706852562188680749e+06,4.688714467171589844e+06,3.360433838956137188e+06,8.183407042396149222e+01,2.565063171562835878e-02,-3.793878734902245142e-02
-2.706840229324080516e+06,4.688712361171557568e+06,3.360437313405875117e+06,8.087095589942538254e+01,-7.278027223339909868e-02,-7.745480531636185495e-02
-2.706837203304619994e+06,4.688713737610487267e+06,3.360433045173123945e+06,8.019857657666680950e+01,-1.294237491099673454e-01,1.685210305046004053e-01
-2.706831575054776389e+06,4.688713630467066541e+06,3.360430004096588120e+06,7.887749120846329731e+01,-8.111508547163630289e-02,-1.326178956676586362e-01
-2.706820911981970537e+06,4.688712880960869603e+06,3.360439113539175130e+06,7.793914357552803551e+01,-3.088398200600879669e-03,8.600238012411215438e-02
-2.706814590892511886e+06,4.688713133200325072e+06,3.360437976081304718e+06,7.684420067605191207e+01,1.809321954886031376e-03,5.079170364740271532e-02
-2.706813533476041630e+06,4.688711141925691627e+06,3.360431328357440419e+06,7.585588650322382875e+01,1.886155973218944792e-02,-1.333326082450494166e-01
-2.706803901123976335e+06,4.688711411906668916e+06,3.360425912309982814e+06,7.484068617601290896e+01,1.154364808965458178e-01,-4.652436920010993848e-02
-2.706797785935168155e+06,4.688711131746117957e+06,3.360438648564459756e+06,7.402200820850359264e+01,-1.127803756849490580e-01,-1.292870316216891413e-01
-2.706786579116278328e+06,4.688712392448428087e+06,3.360426274783978704e+06,7.295682153398468017e+01,-2.861144692886358754e-01,1.394824194167786913e-01
-2.706776517238548491e+06,4.688707062960965559e+06,3.360439319747504778e+06,7.178347227411873632e+01,3.810273756928638650e-02,-1.311034490948190800e-01
-2.706768614588236902e+06,4.688713496225980110e+06,3.360434480190202128e+06,7.096395791239875450e+01,7.310113335468145478e-03,-2.600143583844001793e-01
-2.706766364896860439e+06,4.688713626233251765e+06,3.360428397005283739e+06,6.987647169554767856e+01,7.940825032009640738e-02,-5.786795610785897687e-02
-2.706756459028903395e+06,4.688713232572977431e+06,3.360434212295304984e+06,6.879672498093971456e+01,1.894563875775824302e-01,2.159208436200010447e-02
-2.706747079485927708e+06,4.688709026309527457e+06,3.360422973771126941e+06,6.791696479854589086e+01,2.369515054737629522e-02,1.902670212953699522e-02
-2.706737817746893503e+06,4.688708845695636235e+06,3.360429886222959962e+06,6.687329646056745958e+01,2.934488039434487647e-02,-1.514332205775704432e-01
-2.706736159911847208e+06,4.688712478377707303e+06,3.360435182169669308e+06,6.582680094375039914e+01,-5.976166578187580569e-02,-4.517553340066994549e-02
