accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-9.953194326312699847e-01,-8.287762214107735614e-03,-9.801252963091915404e+00
-1.901388810912125971e+00,1.775504824915216228e-03,-9.786882469344407198e+00
-2.715200130242107601e+00,1.450003576636277195e-03,-9.782712226729367799e+00
-3.449960482148729302e+00,-4.274278554446814260e-03,-9.786958788444067636e+00
-4.093760653085848134e+00,-8.187287192061163321e-04,-9.803512286984100044e+00
-4.686672835280104366e+00,6.790962850375331129e-03,-9.805434067238737228e+00
-5.221209725482434116e+00,1.929088996164467131e-03,-9.794534378444543776e+00
-5.693099664629392542e+00,-2.893534955015602747e-03,-9.807475537600799598e+00
-6.121683400437250455e+00,5.673961412764429342e-03,-9.791063536764957220e+00
-6.508730234968734152e+00,1.490405727799660801e-03,-9.807023032829354392e+00
-6.865745063816680371e+00,6.107549508194606500e-03,-9.802779599364351171e+00
-7.178745918968893136e+00,1.171098597062914491e-02,-9.808384638889291907e+00
-7.463358300753022867e+00,-5.256120714734550600e-03,-9.806797628094052754e+00
-7.713444422926483135e+00,-7.450138779732742595e-04,-9.801060256799372539e+00
-7.942781055112368094e+00,1.569918264107172555e-03,-9.800990276349747177e+00
-8.134770705266200608e+00,-4.431430061956741044e-03,-9.785531196421233702e+00
-8.335426515500158118e+00,-6.340998571044796986e-03,-9.789824783769194738e+00
-8.500866622037063891e+00,1.901188598785805064e-03,-9.783824267969048805e+00
-8.650579167945954495e+00,3.745947497729007220e-03,-9.801793640008890307e+00
-8.786293385765542752e+00,-1.101975644481839600e-02,-9.816577549374597922e+00
-8.897838100956475316e+00,-6.308575339097043273e-03,-9.803961375438158043e+00
-9.006370975129765810e+00,-1.383007929088356713e-03,-9.788914591129413978e+00
-9.112937834208995724e+00,1.038292360203402730e-02,-9.802976737181412048e+00
-9.206685362009084272e+00,7.634268406650599088e-03,-9.799157660640405609e+00
-9.282543177796142686e+00,7.492468369064464277e-03,-9.785739618666207562e+00
-9.354633629207430801e+00,-7.941124308649998714e-03,-9.791521816134206802e+00
-9.422323776023526776e+00,-3.810769096386936068e-03,-9.787283205463975122e+00
-9.481148678842583166e+00,-7.454280909133301387e-03,-9.792878486113119507e+00
-9.529505134938288435e+00,7.719077872107547606e-04,-9.794260789255895716e+00
-9.576661134490974447e+00,4.801087117293476904e-03,-9.788970181970590545e+00
-9.620521385204417797e+00,-7.143645234091053570e-05,-9.785260025051654154e+00
-9.657485444568219890e+00,-2.681650259034173717e-03,-9.788474041343313559e+00
-9.693888153423577236e+00,3.278491760845030339e-03,-9.793642583886498443e+00
-9.724323574953395166e+00,3.891789604912580195e-03,-9.795311319168032327e+00
-9.749892387827870266e+00,3.731632567115981697e-03,-9.805138032437827889e+00
-9.774231107502124871e+00,5.899174773085799454e-04,-9.795172112673439457e+00
-9.791621304589574137e+00,9.524541633460548856e-03,-9.802904745049289659e+00
-9.812495990743371976e+00,8.347585819015913497e-03,-9.779482962802992674e+00
-9.843992637136107504e+00,-1.022573944950515984e-03,-9.798256299178397910e+00
-9.853768907114375253e+00,-1.018014321084154475e-02,-9.800148413729555585e+00
-9.869409907171581509e+00,-2.443895036719794921e-03,-9.800392920678246966e+00
-9.878932787347192601e+00,5.093103216106837153e-03,-9.796842873677723773e+00
-9.896275514015620445e+00,3.092529572050281388e-03,-9.800002329069430473e+00
-9.902409934108320044e+00,1.014347839040185238e-02,-9.782767957395803293e+00
-9.909205865600752006e+00,-5.006291000823504846e-03,-9.797306382585363238e+00
-9.916960114555536165e+00,3.730186290943372611e-03,-9.794084144146738780e+00
-9.930299656868983860e+00,8.592712897488698556e-03,-9.796290638654642891e+00
-9.936922875401879907e+00,-2.550788264752343326e-03,-9.790796061579390752e+00
-9.946455658289806934e+00,1.143070296488487127e-03,-9.795324530877223879e+00
-9.946461887215182429e+00,3.560936112869071083e-03,-9.795350167810207509e+00
-9.954087571553577263e+00,-5.795631659690593041e-04,-9.786814526617288124e+00
-9.958966982543199009e+00,-1.438864476804721558e-03,-9.792385077325961973e+00
-9.951011446105232139e+00,-1.278063271531107783e-03,-9.796129237268438317e+00
-9.972425809912497385e+00,-1.112237626474213426e-02,-9.778028421823263372e+00
-9.968551186361510830e+00,-2.400625950357338813e-03,-9.796151384787837202e+00
-9.977542141587443680e+00,5.353430275185834357e-03,-9.794466339122990917e+00
-9.970330151673771013e+00,2.794654260038055907e-03,-9.785494926899497514e+00
-9.972329775184670453e+00,4.795290017017650105e-03,-9.805373631252914279e+00
-9.989745443602513930e+00,-4.209017895793586671e-03,-9.804870505755440391e+00
-9.981271490398535562e+00,1.922295423858179104e-03,-9.806357682205858239e+00
-9.977887658104327429e+00,-2.280574347429421660e-03,-9.799535799982214357e+00
-9.992280142982924218e+00,-8.767152634809786613e-03,-9.790773343533382800e+00
