gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-9.495079966272431879e-03,1.475772630435658039e-02,5.008958244665429743e-02
-7.047552353585216124e-03,1.572531390158463452e-02,-7.142640120220176969e-02
-8.606630813432400093e-03,-4.047422375006235438e-03,3.496866039224003769e-03
-1.699705118077655258e-02,-1.121572494448319635e-02,5.822606360943032022e-02
1.507098721644432046e-03,4.584931320381082503e-02,2.614610432598862486e-02
9.836046854277316186e-04,-3.798955875993193648e-02,-2.848245316072954558e-02
-1.575282440323194297e-02,1.466456792220227276e-02,-2.591776117668053922e-02
-2.547645401959398523e-02,-3.206927761101845131e-02,2.901520609384662663e-02
-4.328396518914306469e-03,1.253220117097629711e-02,-2.789201503515505382e-04
-5.109565979414566056e-02,-4.929566943818398939e-02,-3.279191964996047010e-02
-5.873587021068497199e-02,-2.961951291438647297e-04,-5.569107328653023770e-02
1.363469613112042005e-02,3.536979014662061487e-03,2.917647849348388792e-02
3.083348595974309825e-02,2.297770698891437105e-03,-6.343944005195988056e-02
3.360393637802155248e-02,4.438697520958186093e-02,-1.358663727295454302e-02
-1.373232926447756673e-03,-1.698873726040929857e-02,-9.400662766139223844e-03
-3.510470227699759999e-02,-1.811186972949956119e-04,-7.038647508370704346e-03
2.943779036911390277e-03,-7.070884090616037397e-04,-2.387860240066240480e-02
5.200341605644446391e-02,4.961014529135824441e-02,-2.941727093480554084e-02
3.957876134477775198e-02,6.600306239511016283e-03,6.516329474140949984e-02
-1.956693083023549207e-03,-5.788115362161312671e-02,-9.881366299880096904e-02
7.718829555313666546e-03,-2.059596158308298411e-02,-3.584225486636605229e-02
4.021687908310999510e-02,-1.939265918859518984e-03,3.713646024556103292e-02
1.346078770384013905e-02,-4.556305096804978000e-02,6.329611762928756546e-02
-3.349401349215717222e-02,2.922419541938698490e-02,-2.296476234894381102e-02
1.195757637351293860e-02,3.007309083303723318e-02,-1.915904473399778277e-02
1.687687091039495602e-02,6.135734203643813250e-02,-4.705566526925605148e-02
-3.462333629125487894e-02,-2.787098276501688218e-02,1.218076456609473168e-01
-3.698559064837411703e-02,8.003229621738007504e-02,-9.471297972462353748e-03
-2.104628182598719532e-02,-4.180912442031724935e-02,-3.324293189306178065e-02
-3.058692930562684209e-02,4.169275996458219474e-02,-2.660957724403282404e-02
-4.702153433681281053e-02,2.115647368717330640e-02,-3.535929867328049120e-02
6.902171625883153638e-02,7.911184702443214978e-02,2.230619349052498021e-02
-8.186553069002082753e-03,-6.110747191914737281e-02,1.510103127157007459e-02
5.923747919286325575e-02,-2.226347762309920791e-02,1.311065738835854103e-02
3.490698239981453177e-02,1.669502956320196088e-02,3.033475460006088012e-04
6.812436229479718053e-03,-9.546486670530157648e-02,6.310666218299143884e-03
1.825402076156167064e-02,-2.309550832446347068e-02,-2.871498595703809650e-02
5.490304971268754330e-02,4.031612801079982600e-02,-1.640756691580809792e-02
3.977620485225504682e-02,-1.583350899578834722e-02,-2.344987544299597867e-02
-6.071003614691051348e-02,-3.695984181561708798e-02,-7.142838171808302272e-02
-5.111985303454225776e-02,3.871985225076200049e-02,2.249134125706667153e-02
3.516275665139978468e-02,2.229210960507389035e-03,-1.491699440420598058e-02
-2.846873978692450805e-02,1.752965286686788624e-02,-2.296053015197179609e-02
-6.126765139074220184e-02,1.512679369622791509e-02,-1.831643189509148117e-02
-9.607748327570090133e-03,3.928078808584087311e-02,3.513288144057588602e-02
-2.121014849968859417e-02,6.909530385403297482e-03,2.026987789204800355e-02
-1.450271936469139759e-02,7.150858896637192486e-02,5.156822428918696882e-02
-1.245760867379374498e-02,1.140511894891268058e-01,1.138122430080045454e-02
1.061952885204475901e-02,-7.714688187384158291e-02,-1.736545108705773652e-02
-3.953816377463122145e-02,5.791536718813890261e-02,4.149031722981148806e-02
-3.804985567285198295e-02,3.884228741227049864e-02,-4.204391338767041880e-02
-5.470279407423243173e-02,3.217642619025756767e-02,1.840123469203651385e-02
3.122024937984880719e-02,3.453494272110740285e-04,-6.184868331992936230e-02
-1.100938587384257122e-02,-3.775619069901544646e-03,2.375368136679735162e-02
-1.610064925875129282e-02,-2.126245815436049458e-02,-8.568225792179581801e-02
-1.068728185408002185e-01,-4.812930967562135953e-02,-6.438368850000013820e-03
1.703018657297877825e-02,2.877486966621741610e-02,2.856116342249097328e-02
-8.062278694712723959e-02,6.951642565638430473e-04,-2.690039457614450125e-02
4.380828850106388735e-03,4.243662031520198386e-02,4.380970421408050819e-02
-3.130080839631520229e-02,-6.242125865086148827e-03,2.728178534704555139e-02
-1.433313069262732997e-02,3.128881514260315605e-02,-4.934962480754522679e-02
2.542099571333311658e-02,3.237012724366701566e-02,-7.263821297413620981e-02
1.252575948371975612e-02,-2.341731799690809079e-02,-4.655543352236866245e-02
4.354385828576818468e-02,-1.126447276332282789e-02,1.518074646407282027e-02
3.351026678523334745e-02,1.236719240890642862e-02,3.014146885698976500e-02
-3.012203972436612587e-02,-4.022841028298195648e-02,-1.969873558065233718e-02
2.716396744439749517e-02,1.536301694482649152e-02,-1.590850328844749251e-02
2.103586333650867002e-02,-2.351753682395272410e-02,-2.481361607803555386e-02
1.046971816884589845e-01,-4.804617216974885890e-02,1.512476356983239421e-02
-3.631203028850871206e-02,4.070462583300005904e-02,2.931170238473101378e-03
2.968697070898303897e-02,4.984560075938374024e-02,2.517324256953383521e-02
