gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707030709123722278e+06,4.688710908185412176e+06,3.360427843913298566e+06,-3.909188642010816978e-02,-1.616136666134970756e-02,-2.371038547070739022e-02
-2.707028153708318248e+06,4.688711239284139127e+06,3.360435569145744201e+06,1.431004992691238265e-01,8.081835809346181454e-02,2.534447672321080702e-01
-2.707029407316369470e+06,4.688714749040707015e+06,3.360427018094179686e+06,-5.761756023697567342e-02,4.949056702708102412e-02,-6.338663659659993233e-02
-2.707027941971792374e+06,4.688710608452507295e+06,3.360427147603768855e+06,1.370651344007658423e-01,1.458389123032309276e-01,1.324885943038922077e-02
-2.707031886547013652e+06,4.688713222685554065e+06,3.360433997993369121e+06,-2.559741129803616011e-01,-1.552211854297249616e-01,-1.701320350257823077e-01
-2.707027182296480518e+06,4.688712236998203211e+06,3.360438062773775309e+06,-3.672914491355416811e-02,7.782160657024803085e-02,-1.409555458239640791e-01
-2.707032759074256755e+06,4.688711496828032658e+06,3.360429828558709472e+06,1.810975724505314507e-02,1.236369328223207165e-01,1.059962961423259464e-01
-2.707031968398196157e+06,4.688713294755639508e+06,3.360434471757082269e+06,7.300660015090396082e-02,-9.581528065350003454e-02,1.387429646056100585e-01
-2.707025177426651586e+06,4.688712200618774630e+06,3.360435780450109392e+06,1.174204383753294084e-01,-1.567774911253239922e-01,-1.581775613241017397e-01
-2.707031717234665994e+06,4.688716590558666736e+06,3.360429007555562537e+06,3.371827772037303862e-03,7.064673347610407605e-02,-6.479852061771913807e-02
-2.707029305769905914e+06,4.688707259207544848e+06,3.360428327647782397e+06,-1.137812325758783549e-01,-3.407109765569613091e-02,-2.378256645448450501e-01
-2.707029489998519421e+06,4.688710474675647914e+06,3.360429532174427062e+06,7.672887242831767651e-02,8.323970019507505314e-02,6.656864247514859487e-03
-2.707025303536809515e+06,4.688713380293618888e+06,3.360429675582696684e+06,-2.004724993720403102e-03,-1.392089985313045043e-02,1.777612945500532948e-01
-2.707025416936478578e+06,4.688712655217857100e+06,3.360433171144018881e+06,9.561299110298301929e-02,1.108071772552017336e-03,6.530569255383628091e-02
