gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
3.938355275180584897e-02,-1.908649693572324682e-02,-2.550603357224910488e-03
-7.813588637454017827e-02,1.006658921982346230e-02,1.024131756206068528e-01
-4.452632491573244033e-02,-3.898839146608371747e-02,5.528227663303857814e-02
5.460945900074493792e-02,2.580498845910176448e-02,-9.012034263520288246e-02
-5.037674335756037181e-02,-2.234261024233295465e-02,6.620382166148497394e-02
-3.728176477936941124e-02,6.043990523474936094e-02,1.533885992661439962e-02
3.067551595690151678e-02,1.441848406254399653e-02,2.811422889802177999e-02
-3.413349273986217985e-02,3.201864045548820370e-02,8.830429410368310916e-02
-2.169750804867147040e-02,-3.533903059579143052e-02,-5.144754918603525878e-02
-4.876703940711533958e-02,5.107275005701167325e-02,-6.115181835983990281e-03
4.748565982324137562e-03,2.769464539089948329e-02,-2.774925904108380831e-02
-1.300774409179952275e-02,5.094063628462155296e-02,3.467744835962301847e-02
6.907842106878954447e-02,-1.041055805165442064e-02,-2.158322249674032162e-03
4.756068195020660833e-02,-2.088845647423553768e-03,-2.308576315702942985e-02
-9.882521628432691663e-02,4.572798992860657719e-02,-9.702917971765893934e-02
-4.774077909454451686e-03,1.516405729284302402e-02,3.290361715886860189e-02
-5.235804196828001272e-02,-1.661146448264988473e-02,-1.914862153956984128e-02
-1.372606462003482346e-02,-3.360794456008043413e-02,-8.167113042609652068e-03
-3.499762545094524391e-02,-5.368320736698078272e-02,-2.883589059408024624e-02
2.070583791307047811e-02,4.709698813707650922e-02,3.862993048219012099e-02
-2.557587406569974617e-02,-3.126593136622744795e-02,7.564675598043727259e-03
-1.949504658946511412e-02,-7.745188459354680754e-02,2.570512545588928346e-02
5.091338451443239849e-02,3.566834832439694236e-02,2.992707122184509738e-03
1.811370693297795209e-02,2.238533878786798034e-02,7.780818758814816993e-02
3.238147286582368500e-02,-2.481812807987369973e-02,-4.112191213805377332e-02
3.076695123495740841e-02,3.691434468106202099e-02,-5.838271550207887843e-03
-2.273560158649192905e-02,-4.133351406828205191e-03,1.975283336794243783e-02
-5.030690927375772864e-02,2.535020040940063474e-02,-5.194651900504814596e-02
-1.768809089379520805e-02,-1.119168831582889947e-02,4.103197331647302076e-02
3.292866676031919442e-03,-1.446658710191423697e-02,3.685358602004368961e-02
-7.494167493654725100e-03,-1.391850159041506906e-02,-4.925907492482198280e-02
4.688139959191386236e-02,2.965717435854617681e-02,-4.699312324155182491e-03
5.306991926574009671e-02,-4.727568556529773702e-02,-3.173500236534678581e-02
-1.240001040415905816e-02,-7.439644018548458027e-02,-1.896946811176462508e-02
-5.662784270365938186e-05,3.155933632748587903e-02,2.717518822985269533e-02
