cn0_1,cn0_2,cn0_3,cn0_4,cn0_5,cn0_6,cn0_7,cn0_8
48.28202304346926,42.89913472146105,44.40931612180683,35.79747711595911,41.19682802422914,40.90788282153326,43.7997231130418,39.31061113395072
41.57076033425388,46.73817387740161,45.471685831850145,42.35456512800972,42.28690079750926,45.186337148080796,42.995971347240264,40.71356121673645
44.07121328047321,43.01651089459406,44.462986089546526,34.26481949197108,38.614015463140674,42.126833582409496,42.057346375234076,41.7701189639107
44.529373595978775,44.776202900824956,47.88589500167974,37.63585739658243,41.00362824651988,42.43493509654008,39.213534589230825,41.69184634199321
50.0,45.749511457272106,42.609276463376844,39.36261298712476,39.630138892450965,49.24378844124951,44.928143322342706,41.28394869165146
42.980208727211654,41.82483261358058,44.265262223189936,37.143532727824656,43.53993713944608,42.74073373603429,43.398480547266225,40.20745023808547
42.88510364748574,43.31085763504159,40.6009754732412,36.95608687049032,42.0096391848064,42.99182071534725,42.71134077000362,42.224056232125875
45.388572046807,45.51443895509342,44.61617883479082,38.46075031922913,44.73025729008825,40.955548831384256,44.1672727992989,41.675421732690474
47.13699511244888,44.7233017715823,44.143471862948886,39.38975237216995,43.408759961903435,40.554156966283415,41.092859687508394,42.32553503148536
45.0741500536391,48.409584670653715,46.796344743516904,35.88539772269513,43.324213201037814,42.18996561697114,44.693466609728375,41.85701951416667
46.80443115527257,43.97613925988101,44.297955733237245,38.45837339996392,43.20054004187657,39.578185376478814,37.70346111115062,43.88781776822648
47.961854653569134,44.40358492658784,43.16720417432602,36.16430394253274,41.36813889705063,46.443798884529116,42.88433576696953,37.642191753856586
41.43094996963393,43.5391304136171,48.5978457932626,36.22531371631965,43.987229146806605,45.20190603087064,44.733159451752464,39.980369113022135
44.4733458906265,44.92350558873831,45.36984576181253,40.45673727544403,43.87850831228584,44.42475397420661,45.303727341497606,45.02062811259135
44.625437713830365,45.68585267115938,45.337112904696056,40.15634529849567,45.1948769389924,41.8446729942243,41.73465221871685,43.12621491620259
44.54546936784729,43.85495845928758,45.235828775120936,37.43897568429853,47.293752643236644,42.554897913345485,43.38447375425179,38.208886617406066
42.93865190263676,40.896731836666575,44.25862777531003,37.651815755865094,43.041691258815234,39.190199435093085,41.569100553277515,39.62026098864341
40.30187927041709,46.30477011100503,46.792200016995224,37.139552888017775,43.577795243926204,40.3311876113361,42.74943416219096,36.59029333945166
45.47821200895361,45.710061681428485,49.353706660695885,37.15868260096115,41.2300924343747,44.67222688526222,40.87909296294163,41.77833041418443
46.13772255135932,42.97721134982867,45.76326783907359,39.535010819127756,45.95583446737247,40.781287055872696,40.647681538380645,41.25065855412853
42.881556497192946,46.94615949887205,41.838560745853556,37.06255326869302,45.0913774181981,42.884034276153386,41.456628291707425,43.82805894818319
43.652513467777545,48.985719276173576,43.637841880549765,35.76440248560804,43.20768384700474,41.88253877046702,42.82849454646203,42.78245562408935
42.18616582528403,46.716727221917346,41.51127299028546,38.04313111594373,42.60306713932848,40.36959860102011,40.026754004116746,41.614275678822764
45.502895662680274,44.389211227916206,44.23625706494636,39.66259765782466,42.52789734100239,44.53105893557063,39.08767666633314,38.926384323155496
48.56239066849189,44.51292434801358,45.43076956662474,37.77546402431493,42.84354511504965,40.63855733634789,42.413390212358486,35.13841966064346
47.03912864820542,44.72221980903658,43.59401721861556,36.11322310218546,44.95434785650936,37.79279144791854,43.29913331426683,42.375546899786336
42.384999121819135,44.43196154028044,47.29041906144375,34.66701936833749,43.30670406258587,42.53217160681616,41.54337066572749,41.733661825430936
44.48916511549725,47.68054069655662,45.111765298018504,37.17158128778742,41.590427639674786,43.82074469308271,41.07122966645764,41.230274761208335
46.53581721381592,47.374316710499244,45.324098391146265,37.63495629364117,38.25847005528778,41.42436060879508,40.07924841206833,39.72139407634488
45.502674869394966,44.27689448570907,42.62974713981045,37.99435798753392,42.24372306557464,42.1161113038503,41.51437665072449,38.608323105943676
43.51867615049025,46.62212608969318,41.651012595766346,37.66349022320185,43.49118162732959,39.74563246641685,43.02927320579872,41.14449638826901
43.11247743253607,45.91515020570063,45.23505601125911,38.625790793428436,43.232497364592724,43.44309193722592,44.74679952924783,41.95806300649072
44.58615885430465,44.40245099420379,44.629251921364336,38.145511090540666,40.897214322673875,41.419912168682956,39.34124504392247,40.99722236806518
45.89032651376829,45.99077107171971,46.681769655385075,36.28301199318357,46.38189087155364,43.298322940135094,40.754178808966145,42.85617910473495
43.49514930736244,45.856700576373505,43.655210049166016,41.25361738353601,40.088491715432006,44.34603467972263,44.14829578630723,39.05940003669654
46.17092957144554,41.011709605085706,44.491503957634166,40.30481698097987,43.08580722450011,42.92368755792451,41.63218809399651,39.851607516823954
43.49975022802879,45.539485354025295,46.36139205827689,39.508915323399464,44.19990893192485,44.91605323626182,42.23023044034,40.6055385379665
45.0375843199541,44.41691952125112,43.87100997998614,38.74199184115955,41.69358572960057,40.73225313872268,42.48927522644662,41.06252456028597
47.21538936352577,46.04379888327534,47.968971862028866,39.338042470224906,40.853603999762704,46.51099837249136,41.63963865461443,42.02359642948742
45.785169277305116,44.014593558350434,44.3123310470573,37.363971048678515,41.97452556434706,43.281332136819124,42.04403698846396,39.44828801178261
42.890229492921186,43.04830243909194,43.72234845546128,35.73744939763256,41.389820048459626,39.654585266956694,45.03163291078785,39.18831107472265
47.01441980363085,42.18242129925436,42.44999167414817,34.19965150043241,43.21402035105989,43.33093134540649,41.17569678569042,43.14251009527453
43.35984719977595,45.63175143164554,43.54343878545098,40.179999766539645,42.505296143087506,43.29080108364746,39.698810850629215,39.31437364661512
38.34539822843358,47.13702761496622,44.43126626897379,37.25346670008648,40.640046406314454,43.66908736758615,44.57029264431884,36.348792259011574
45.68375710709313,43.67848537051213,43.91496089521158,35.678575089545966,42.256834951088194,42.7503496151599,40.25588586848682,39.93142795559913
43.012519586580936,41.36408501521953,44.31233893591417,40.06279576426508,43.93043755303617,40.309189532855726,40.31753238411821,41.29662928904738
42.61799086638411,43.31526188059932,44.7597789817518,35.38860589915573,41.93943135043305,38.898949956712755,42.522695810239604,37.17068700687241
41.651596273797445,45.90328512743071,43.78744950366509,34.86841929397415,43.94879967578894,42.90983083308914,45.03743241850299,40.29453107992851
45.0855978052758,46.459690563354236,46.19592170864131,40.88233280123062,42.634997662444206,45.87278000810958,41.677379261579304,43.775405016103754
43.20850611857096,45.70460784699141,46.94065692251124,37.56424121612178,43.05723077745655,43.39696604460125,42.83526709654905,42.609458334003186
47.053356523755674,48.32954725112477,41.992267829510155,33.27653447790062,41.35549711463297,40.76100616118791,39.86738314188976,39.188116966314944
46.40944620215764,48.05529296887036,38.8761064587697,39.17760260590653,37.89851318752535,43.87801752790182,39.79954466623762,37.883073062559625
44.39279400416136,45.38986572327848,45.305215634868304,37.17138154677601,41.735264976742435,41.063307401771375,41.63175855415945,43.96708058085267
42.20893942020722,44.83566770923382,47.06780937085598,35.326810236142485,41.480940765794806,42.4806581489108,41.10632800144685,39.38785085863075
41.5897760800128,46.308570944507196,45.0584702958723,37.06395561810775,43.522647374985596,41.4908714839735,39.81298935660262,41.0298804070159
46.030167471802066,41.882176464452336,41.29825577560523,39.81592555196216,42.78978289086768,42.66355368028719,44.749693703247786,41.99895266118521
41.15812351362449,43.17591947682266,46.245727784672646,36.81904097970688,43.35864962834261,44.08542865845709,44.48988637438377,43.4005695754195
42.45603201153947,41.43642022551457,47.59008034170715,36.07651697546341,43.04807367877159,44.73916879698906,41.90761455126479,39.542638553550816
43.50153031092656,47.30696467295016,43.729956791200124,38.642230123736425,44.55907304098876,44.789893672052585,42.83526898253174,41.993962565872174
44.93469542125396,45.044068120226655,41.846889237374526,35.55451868513331,44.335325454266886,42.93155075291475,42.6681279230816,45.01921581753142
42.356359907310626,44.6841557301625,47.27741412863699,38.18496354470147,42.387512473197965,43.0885413009943,43.355662603093705,41.630108717940914
42.93294773788984,47.31771374702571,46.24271904381207,40.01690414911179,42.8761185085612,40.799738388352345,40.935449367050104,39.911872213299986
43.44528202900385,44.484398909946776,41.16380390271639,37.3985295888845,44.89938297982659,42.87546817289536,44.944269739628965,39.233476325857424
43.56305200148953,44.522485218550734,42.938711647539286,37.43127864836987,42.386599571464444,38.6414099149428,36.893799297203856,39.026076138232874
45.3370040312096,45.95875174335741,46.31032347425283,40.087736767877736,42.285773543068565,40.72694975513313,41.49458207682663,39.285259476311204
41.40456221268412,47.142462400332185,44.666357010318784,36.966511147102835,42.04656334406184,41.034028736747835,44.076837870474456,43.39451515123089
