accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-2.823998930032650158e-03,2.296034602846623932e-03,-9.798729583831239154e+00
1.757962116715561978e-03,-3.032755643452596586e-03,-9.790578109575477583e+00
4.159601783694452833e-03,8.489700042996397439e-04,-9.791941552092000123e+00
-2.111737949248121762e-03,2.893785931221666032e-03,-9.799123574953760851e+00
-4.337010473383611474e-03,-1.172442984496295136e-03,-9.796022093548145904e+00
-5.496163319984738449e-03,9.015935442703542756e-04,-9.793649808900649845e+00
5.769279628380864257e-03,4.005314740295440670e-03,-9.799674521144638106e+00
-2.997400948783420643e-03,8.454559792024796822e-03,-9.795103635539932796e+00
-4.688497216435049048e-04,-7.365298584211086783e-03,-9.803536975991928415e+00
-4.102154500397153618e-04,-3.842751285039304812e-03,-9.790821408168476125e+00
1.174586898935887783e-03,1.484548895746367573e-04,-9.805842403248361094e+00
-2.550656867783148395e-03,-1.175405822189708183e-02,-9.783781413333908716e+00
-7.465827004927546619e-03,3.357303142858272371e-03,-9.790723419857760845e+00
2.686808852837050277e-03,-4.722992194262828881e-04,-9.792945320011115840e+00
-9.682971426481621138e-03,2.357826582912848131e-03,-9.800887051293690533e+00
1.001322239015998419e-03,-7.523743361056300580e-03,-9.809063531987520790e+00
-2.117724042435829238e-03,-6.160535229638002160e-03,-9.794596852504763973e+00
8.461124815465114260e-03,1.128547904911200587e-03,-9.797827255109567091e+00
-4.556218989592025412e-03,-6.073777911503319693e-03,-9.801281280878599844e+00
8.144257545514820831e-04,6.734905899411988695e-03,-9.796846958907142522e+00
-1.581798219931534501e-03,-1.500999198434327820e-03,-9.788625281727510341e+00
1.931475280287075222e-03,-5.981642080676342031e-03,-9.801441060540955874e+00
-1.574257190276784259e-03,-3.366408134074977670e-03,-9.791187200310281114e+00
1.009612198244542536e-03,-1.767671583632559988e-03,-9.791312000723404907e+00
6.593761569580705584e-03,-5.084134021892997533e-03,-9.791963309219802625e+00
-4.285167065664041361e-03,1.145751452811217316e-03,-9.800006873860887424e+00
-1.028980515629238437e-02,6.555326002948177501e-03,-9.783580812266269078e+00
-4.823130679904029687e-04,-6.417972690927369658e-04,-9.792191078312937336e+00
-5.306082138589641875e-04,-6.931370506496302430e-03,-9.797342869079107786e+00
-1.058323746198102018e-04,6.559082360896565170e-03,-9.793872306582196430e+00
3.865415902312244970e-03,-1.343874913913997758e-03,-9.782620221565341723e+00
-2.601290822942384836e-04,-4.056333965219077048e-03,-9.800098689528326190e+00
2.299241471206159640e-03,-8.648100641644805575e-03,-9.800256857138792910e+00
-1.059120639680350556e-03,3.034105259860177695e-03,-9.785909249394951104e+00
6.024745067810235912e-04,-3.218006822690173616e-03,-9.815579967995464727e+00
-1.585539154361818208e-03,-4.932297908028387273e-03,-9.809661462342509353e+00
7.489785779866333509e-03,-7.093788397593983955e-03,-9.801906271340190102e+00
-6.331958301502783187e-03,5.567149020503194597e-04,-9.802698155609785857e+00
1.413109044396251932e-03,-3.420330054437537015e-03,-9.807293513286218456e+00
2.327885472396762844e-04,-1.280449063103333840e-02,-9.795877372949163941e+00
1.397802494594634071e-02,1.963103051869287841e-03,-9.792688902053912514e+00
1.282291364085401441e-03,-8.155758216912663977e-03,-9.802754894686444231e+00
2.558443439616335611e-03,5.449922254147412590e-03,-9.803557764834147648e+00
-2.034142895515009871e-03,-4.146048272995059986e-03,-9.812041618821908173e+00
6.979492249786406304e-03,-2.111403713313620388e-03,-9.783693472534862323e+00
-4.707085092812396399e-03,9.642594154693089059e-03,-9.802286541659455565e+00
-2.851435217480713380e-03,3.322447795868529140e-03,-9.794919765691263436e+00
-5.445316122465971784e-04,-1.102025280261428528e-02,-9.789992183783727597e+00
-2.124493439470914009e-04,2.737142935290614188e-03,-9.792826491727561589e+00
-2.830945973235037666e-04,-2.145234407125078211e-03,-9.790107048571766057e+00
1.738475046842453920e-03,-8.409103706192699174e-04,-9.777036936223581165e+00
-4.934234282486175526e-04,-1.772811851877307198e-03,-9.789727222451771738e+00
7.435621486758470450e-04,3.094422706562422604e-03,-9.799985246094337299e+00
9.339784921125668642e-04,-1.849188531268186868e-03,-9.808903480428798005e+00
1.189146257258756265e-03,1.409941635322145212e-03,-9.807766649954592353e+00
1.578221973120616083e-03,2.378585859695922858e-03,-9.792811953884200449e+00
-4.226917200955064395e-04,-4.344833757624277319e-04,-9.787618111435545387e+00
4.629199219567037803e-03,-3.645278648487580535e-03,-9.789934271478967887e+00
-4.120715551157070992e-03,-6.718383028189346554e-04,-9.803048145967146354e+00
7.469560893172905516e-03,-8.166266745576914810e-04,-9.789732359285435948e+00
-1.942879089552332350e-03,-7.514603097432914075e-03,-9.775580745884496991e+00
5.041273818926977207e-03,-2.801071010766207400e-03,-9.801157744088593304e+00
1.928197434454724133e-03,6.137621619519607495e-04,-9.797058879756693983e+00
-9.469819639857065749e-03,5.259422387199578532e-03,-9.816885270656641183e+00
2.560550411123846751e-03,1.351505185001952583e-03,-9.812270503847043912e+00
-3.727945696916775895e-03,1.760572473361972628e-03,-9.797268483545801487e+00
-2.339486216673005922e-03,-6.292273857739180166e-04,-9.777147092294582009e+00
1.167703778420531996e-03,-1.082826140392962721e-03,-9.794055893751481889e+00
-1.836445550002417659e-03,-3.485647960209302398e-03,-9.801583894770724115e+00
2.603046077537946468e-03,-1.002538053931802467e-02,-9.809828016641976234e+00
-3.924729411908953192e-03,-2.308867423074497782e-03,-9.809667092947186973e+00
-5.466434922015439742e-03,5.526827359434768189e-04,-9.799652692610711924e+00
-1.491544905289695451e-03,-1.300842795513801288e-03,-9.783216071182238238e+00
-1.842579894790518974e-04,4.545329892385367720e-03,-9.796452539425832384e+00
6.839594473834529178e-04,8.970794628832597789e-03,-9.786288519072694925e+00
-3.580937768487190299e-03,4.168986013054060830e-03,-9.788864313441607123e+00
4.119940714181560023e-04,1.110254797914871300e-03,-9.794923949327710488e+00
-3.391281118791347315e-03,1.484245611337457521e-04,-9.798836217429377271e+00
7.034265964275540975e-04,-4.874038115756152735e-03,-9.795449144513328932e+00
-6.124917390134382821e-03,9.845757746064779520e-03,-9.804295379091858109e+00
-1.862689311980748582e-03,6.982284723192327264e-03,-9.800299633273027666e+00
4.367749911541388141e-04,8.871129951523974363e-03,-9.794978844247717475e+00
5.145444199106816857e-03,3.823196905543284948e-03,-9.798391303122354401e+00
-1.842707844918541667e-03,3.289233525951476729e-03,-9.801367212775526028e+00
-7.875991806770210255e-03,-2.743879684596699491e-03,-9.787423332714739743e+00
1.381903854982943682e-03,4.728436252837925867e-03,-9.807821943481938476e+00
-1.639689897965517645e-03,5.661044386338591819e-03,-9.802948349296910280e+00
4.838061882502246356e-04,3.262223786243022804e-03,-9.805347165093666106e+00
-1.398829232630451405e-02,4.788543437342159155e-03,-9.786496051307295829e+00
3.308969481665531825e-03,-5.603203995950375082e-04,-9.785279950464142118e+00
1.254606856441049714e-03,4.551777828545369373e-03,-9.806857807917703340e+00
8.205002973042970285e-03,-2.605214033347448294e-03,-9.813046931171301779e+00
-8.016173574503569039e-05,3.100179572145087166e-03,-9.792046890031111062e+00
5.026912406763074312e-03,-4.248924369287209596e-03,-9.800859782004716081e+00
-4.272372464383725893e-03,-3.024502763102976193e-04,-9.783217348986783080e+00
2.600531159132589160e-03,1.159019335429806001e-02,-9.808652029215716439e+00
-9.104364333646371805e-04,-9.831360512015600850e-03,-9.800296191735590412e+00
-7.455225752925471322e-03,7.821448491758949909e-04,-9.802609227067994979e+00
3.812509477028224163e-03,-7.821235288827277365e-03,-9.794029520121727117e+00
-3.461555484063150515e-03,4.663017469018786686e-03,-9.796252992678612159e+00
7.320213497081484158e-04,-9.907168082459215722e-03,-9.797301903688859781e+00
2.144709512774775780e-04,5.613464080886943278e-03,-9.778533441199611431e+00
