gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.706806796224487945e+06,4.688711755050639622e+06,3.360431685382545926e+06,6.696551012236616884e+01,2.193935623595296910e-02,4.527609982807696554e-01
-2.706799826541044749e+06,4.688708788875478320e+06,3.360430470509462524e+06,6.802760537489307069e+01,-2.654580326126093279e-02,3.243832981134487925e-01
-2.706788565633200109e+06,4.688714190726613626e+06,3.360430170533919241e+06,6.904796074768223946e+01,5.237538270756523368e-02,-3.314690880044189325e-01
-2.706783351264350116e+06,4.688716778104524128e+06,3.360431711891386192e+06,7.014292293576126269e+01,-6.689910493741224595e-02,-4.044361006884906323e-02
-2.706778560882437043e+06,4.688717892869722098e+06,3.360432437136034016e+06,7.104294562106441902e+01,2.698507887220542023e-01,9.598641188916350042e-02
-2.706776439606217202e+06,4.688712375716703013e+06,3.360430616590654943e+06,7.201958444504441559e+01,1.166938120123200417e-01,-3.480825679069878692e-02
-2.706763180780061521e+06,4.688708829668833874e+06,3.360438170916051604e+06,7.318627544659335626e+01,1.063794903441370315e-01,-7.563034865403990559e-02
-2.706752697657122742e+06,4.688716723417285830e+06,3.360431597431003582e+06,7.403896695879105039e+01,-1.907109783901260180e-01,-1.418511783838711515e-01
-2.706744259653856512e+06,4.688713510196276009e+06,3.360423029510726687e+06,7.510073358720391923e+01,9.488755546032717758e-02,-3.279197950373485271e-01
-2.706734576686561108e+06,4.688706918727632612e+06,3.360430920369748492e+06,7.611766938597742183e+01,-9.683528433877192088e-02,-2.797591385458252922e-01
-2.706728403288615867e+06,4.688706502812843770e+06,3.360434172043588478e+06,7.701508887523212366e+01,-7.460171482521405460e-03,2.744451734819990940e-01
-2.706722649557704106e+06,4.688714907997779548e+06,3.360438247134059202e+06,7.819504056613632770e+01,4.430420102403245103e-02,4.102426698696250984e-01
-2.706718570806906093e+06,4.688716562580159865e+06,3.360421164585980121e+06,7.904992703197558512e+01,-2.389007359694716170e-01,-1.803973685644483845e-03
-2.706718763686057180e+06,4.688714758146143518e+06,3.360439213231627829e+06,8.014589134355701106e+01,1.118562271356232825e-02,-1.242330374795051762e-01
-2.706698805903987028e+06,4.688715097559222020e+06,3.360428431961315218e+06,8.098004103931015152e+01,1.153401437229611137e-01,1.181770959414769340e-01
-2.706693452804444823e+06,4.688712697823554277e+06,3.360434656995433848e+06,8.216954790538045472e+01,2.404325325048305498e-02,-1.305259223959092663e-01
-2.706681267253646627e+06,4.688712503792041913e+06,3.360439739294158760e+06,8.300576516378973224e+01,-4.751854494339471241e-02,9.221359382702710994e-02
-2.706672901387113146e+06,4.688708520994808525e+06,3.360430375317039434e+06,8.412031976721621618e+01,-2.825255716583555121e-02,8.734691411199298205e-02
-2.706670838569857646e+06,4.688719277897671796e+06,3.360441182253952138e+06,8.501731170768792367e+01,1.240867111670588829e-01,-4.706378719774193670e-02
-2.706659990852636285e+06,4.688712250334328040e+06,3.360424533499799203e+06,8.615639645827407378e+01,-1.550939803010986488e-02,-6.148190422152503137e-02
-2.706647887253991328e+06,4.688707825084959157e+06,3.360430388012718875e+06,8.705844499562228123e+01,5.834397903419405451e-02,7.091571069139668282e-02
-2.706639812872195616e+06,4.688707755347934552e+06,3.360431950470525771e+06,8.822133536986969204e+01,-7.787146335187222768e-02,5.774148180212834713e-02
-2.706627251323305536e+06,4.688706213151648641e+06,3.360423909498107620e+06,8.920023775770289376e+01,-7.370934757595583309e-02,5.988693424532195997e-02
-2.706620581196344923e+06,4.688714678100791760e+06,3.360430600142464973e+06,9.008839112429957652e+01,1.786326860269239758e-02,2.517798381261909246e-01
-2.706618310522699729e+06,4.688708453966878355e+06,3.360426122178739402e+06,9.113711357880271180e+01,-9.299156873258694611e-02,-1.211795612035396208e-01
-2.706604018076583277e+06,4.688712144890569150e+06,3.360434679878481664e+06,9.211652619875079040e+01,2.021022158624212750e-01,-1.014993738579825083e-01
-2.706597024635085836e+06,4.688716916100152768e+06,3.360433532717708033e+06,9.301517137143767400e+01,-1.749477292589411356e-02,-1.032587148012537037e-01
-2.706583832604589872e+06,4.688710246649487875e+06,3.360435017183313146e+06,9.406945193175772602e+01,3.550117728290306390e-02,-2.064946047769010071e-02
-2.706579415762037970e+06,4.688713059288198128e+06,3.360431697780527174e+06,9.507081010858458114e+01,1.721473362339732693e-01,2.532046954507454969e-02
-2.706571623968089465e+06,4.688712994566197507e+06,3.360431753096131142e+06,9.606276927881525296e+01,5.552704297891262325e-03,1.321417401594547902e-01
-2.706559401493248995e+06,4.688721543433090672e+06,3.360431600116505288e+06,9.729333195610416851e+01,-1.708567460374967040e-01,-6.201053426707098248e-02
-2.706545574708588421e+06,4.688708335762077942e+06,3.360435481187491212e+06,9.793665925265780459e+01,4.639244853199995383e-02,5.307876948140134027e-02
