gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.700490252593485699e-02,-2.690860527232055363e-02,-1.187154574359764250e-02
-4.871326743898286848e-02,6.906309574355013435e-03,-5.416918842354839780e-02
-2.805887158189954156e-02,5.641617504338680006e-02,-1.772060710270595765e-02
-3.249408373164055369e-02,1.030385478447319869e-01,2.985229212974565768e-02
-3.786716957271892003e-02,-4.611526818028465619e-03,2.063457695554849272e-03
-3.058586153863906976e-02,-2.688630556934934815e-02,-5.608488023028185276e-02
-4.588485295186636032e-02,-5.364590904969097906e-02,4.525970922754075920e-02
-5.916373991698612583e-02,-3.317623640038418198e-02,-2.309719523135856864e-02
-1.656462179121370173e-04,-2.716387253659341069e-02,7.472049962547132329e-02
3.253289692802265737e-02,2.894019717550475046e-02,-5.075549819097980447e-02
6.983393068368394518e-02,-4.028997367149280556e-02,-1.019223870884481895e-02
6.530358212118812788e-02,5.304969752741156563e-02,7.351861187124651698e-02
-8.644035352428956764e-02,4.867873169288650798e-02,6.148716638030924525e-02
1.357310349114601578e-02,4.079560942434817122e-02,-7.740803359352541047e-02
6.957879105715137312e-03,-4.757040222907599897e-02,7.052223587045387820e-02
-8.508473149887689491e-02,4.574033532815571096e-02,-4.564540999051075465e-02
-3.451291377539580235e-02,6.077889991899027011e-02,-2.103725212691530053e-02
1.123401091088679048e-02,8.109025917251141968e-02,3.295024237470933065e-02
3.089739050147343943e-03,-4.151548124713241167e-02,2.201777099663730294e-02
-1.118137139087035242e-02,-3.473119126170826770e-02,4.059091311333257179e-02
2.809336466255463877e-02,9.081349302437462245e-02,5.423502055734078647e-02
-1.735636514494344473e-02,4.476417946977648277e-02,9.855956021633893380e-03
2.926777838512648403e-03,1.177729794272831983e-02,-2.732928164549751696e-02
2.414442480030400129e-02,1.971041137603773627e-03,-2.996467519833647883e-02
3.540691317520737458e-02,4.737681297240733946e-02,4.576294129863674176e-02
-4.812181465335574337e-02,-8.671924072186908486e-03,2.898908064244409832e-02
3.772769226445114865e-02,2.473981249687706024e-02,3.571205750363205811e-02
-2.123646148006062134e-02,-2.833537834400682784e-02,-2.915074189520002260e-02
-8.424888987432568171e-03,-5.730907332026609347e-02,-2.723887610412088073e-02
3.602969161723203195e-02,2.070941721430948762e-02,-6.120096584322598336e-03
2.021989386803376906e-02,-4.978440478725050522e-02,-5.975441367057715558e-02
-6.746234284328041231e-02,4.705003616890983398e-02,1.417991423904687957e-02
2.707303094849159222e-02,-1.106938133930340622e-02,-3.822788313413683775e-02
4.806920531771766494e-03,-4.993160761163374650e-02,6.133192810901555436e-02
6.606904283356951867e-03,3.189137527816535145e-02,2.291592681877023530e-02
-2.156820744512319074e-02,4.739245510209146028e-02,-1.437150554866381200e-02
2.382797411042487934e-02,-7.123447600507617355e-03,3.252068255697985327e-02
-7.652608429646456413e-03,3.826311414760078054e-03,-2.574351629115732842e-02
8.074673404637812066e-03,1.425249917942678080e-02,-4.710785388140703578e-02
-5.300723615017779999e-03,6.797005344691027517e-02,6.019659160213465532e-02
4.703658006813367896e-03,1.622650308267239213e-03,-2.604628750020058364e-02
-8.434367359612247872e-02,2.121984463575976240e-02,-1.720773572296890527e-02
6.339252448814608476e-02,3.511488564405504387e-02,-1.671370400048203739e-02
-5.266856074131713583e-02,-1.091970397154493413e-02,1.741631969582100453e-02
4.557606785277896339e-02,4.426561894726267071e-02,-2.044329123129275116e-02
-2.412256216806771270e-02,-1.675481647385460016e-02,-1.824861022765965216e-03
-3.872008979039243907e-03,-6.187574548293894167e-02,3.030559666586448223e-02
1.689806214557265651e-02,7.283031850510560123e-02,2.357527227882651177e-02
4.572987279640124830e-02,9.132118692505753962e-03,-5.096786919509486286e-02
1.178220208266321338e-02,8.761180980977266441e-02,5.031485714865582826e-02
8.779839522179747058e-02,-2.971139317356039089e-02,3.876011974354980332e-03
