gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-3.324399549393162318e-02,2.286326841943886815e-02,-5.257436396690970404e-02
-1.719962996867207411e-02,4.462253280741905470e-02,3.034687802262752906e-02
-9.596420899068489052e-02,-4.577292512702321042e-02,7.914804113868367796e-02
-3.623002327343889661e-02,4.202292245586197045e-02,9.981212573090977175e-03
-2.646205191872440677e-03,-1.740078639134255353e-02,3.524943455956929678e-02
4.612070262254083786e-02,1.003296743235411875e-01,-6.314922116535407783e-03
1.084113499095196581e-01,-2.305854677338164266e-02,7.323709154664273524e-02
1.890240083012933656e-02,3.432819105911473490e-02,1.811410717633607503e-02
3.273893658663886569e-02,6.995548178278052087e-02,-2.436211873109498868e-02
-1.187018949189123582e-02,3.957733200432055065e-02,-4.345527635165567087e-02
8.527672443927153401e-02,3.538088526770641340e-02,5.092711300553906528e-02
4.514226524857951200e-02,-1.387919715909866937e-02,1.625370362143502626e-02
4.289650167721737600e-02,-2.745975377135646822e-03,3.593038658280254399e-02
1.048751760456305415e-02,-1.052309714866282719e-02,-8.731531053308143331e-03
-2.154307446914015614e-02,-4.039810658001007082e-02,-3.523185575083025156e-02
-1.512595235141332662e-03,-4.363855471962241328e-02,-6.155498233355190772e-03
3.770786162907611982e-02,-6.616884767142265644e-02,6.113441530045519295e-02
9.750170566140956008e-03,-6.519648568928723686e-02,-6.674765577521735160e-02
3.397398000055091433e-02,-8.682360009430876990e-02,-8.178415430524967056e-02
5.801290125418629220e-03,2.249448556316449924e-02,-5.533661652163487238e-02
1.763271075530470182e-03,6.050809664404434123e-03,-9.056358914248059666e-02
-2.240164512850545409e-02,-4.759008558763164892e-02,-7.682564211650982910e-02
2.737899967721389716e-02,3.603370890262037191e-02,-2.579312575863328865e-04
1.465748914254781134e-02,5.290037669250147873e-02,4.699939143104169340e-03
-7.254412219555551877e-02,7.108204232567766345e-02,-8.717923155333935636e-02
-4.431385702870691001e-02,-4.022409321003488775e-02,-5.798794081248868915e-02
-5.900357665367372828e-02,-5.053931856403801395e-03,9.155096012076565162e-03
2.657400695052662340e-02,-2.024634099705619611e-02,4.206457485791305871e-03
-1.431917809982721258e-02,5.851142039625525232e-02,-3.708867713179144626e-02
3.959650842849275071e-02,-4.747279730193484926e-02,-1.739261514537714798e-02
-4.151276711219825666e-02,-1.929320357917548717e-02,-1.838718751874109797e-02
-6.148237619091161121e-02,-6.802833887841880367e-02,-2.082906114761233149e-02
-7.912410052179418007e-02,-4.731853920699585075e-02,-2.363398756281129623e-02
2.781219109179058901e-02,-1.013365171091952510e-02,-3.337015655660528768e-02
-1.971042192038330310e-02,-6.194931858538359204e-02,-3.096802263436925981e-02
-5.037861954813944304e-02,-6.920738820703806193e-02,7.694087417465081402e-02
3.503637811462891744e-02,3.214380282735368292e-03,6.177398638540462783e-02
-8.453008369000564182e-02,1.753225043153148685e-02,2.259339313295537569e-02
2.474659068706214042e-03,1.940299984623073543e-02,-4.858917217309863951e-02
-5.832585545365353424e-02,-7.919806484632178900e-02,5.925486145617434725e-02
1.755482641548516617e-02,-5.024703941590264681e-04,-1.932262427076445951e-02
-1.935530475443144249e-03,7.492683167361017388e-03,4.268849735906182774e-02
-7.566538556396200377e-02,1.084719366771996762e-02,-3.766105713442726571e-02
6.476747889337028385e-02,5.617568748549425436e-03,-2.244635953336942755e-02
4.326455206382192470e-03,4.048143836096440920e-03,-1.232055869181358232e-01
-6.899138135905107105e-02,2.562489422964834077e-02,-2.287968221516794437e-02
2.635930845572151057e-02,-1.136890193894224271e-01,-3.293625512224944429e-02
-1.929364812191104034e-02,-5.133251728586981505e-02,-2.089053304747034295e-02
3.112379304126782972e-02,4.196625113794777429e-02,-4.730305935623723215e-03
3.417116719506500117e-02,1.349310906557984330e-02,-4.810229606826910143e-02
-2.384122131547964166e-02,-4.199155173860223689e-02,-4.163801305497111249e-02
-1.151696926377720684e-02,-3.494468846944571994e-02,6.642536820402444864e-03
1.018757489948120265e-02,3.047526836693285196e-02,-9.539558620382025331e-03
1.018769401624158716e-01,4.279019902667518388e-02,-1.100198617798317513e-02
-5.931227932629337674e-02,-2.833068079431425718e-02,-3.545303563226454707e-02
5.309897606325835601e-02,8.733498840258738238e-02,9.741858917927259318e-03
1.995419880050593869e-02,3.964998767517742551e-02,-2.329828583632554545e-02
-3.335400866049030577e-02,-1.646032656943812247e-02,5.667063295669944002e-04
-6.954361602725091240e-02,-5.586408035458646087e-02,-1.127880469003386260e-01
9.126232002704859347e-02,2.129175095386464170e-02,3.387006539396847371e-02
2.933629413449627410e-02,-6.434006835342361008e-02,2.845887789617293495e-02
-1.981638904742596616e-02,9.367268894936183962e-03,3.338277928269001160e-02
-3.438792938727686793e-02,4.555402666066143968e-02,4.986909038293432794e-02
4.806470361173156847e-02,-1.075458536470681563e-02,7.699255424336734488e-02
-1.802076103999073614e-02,-9.299749834474927909e-03,1.979814568497205440e-02
2.673956444208275621e-02,-7.930885951019288338e-02,1.682748305725931259e-02
-9.240970812738520668e-02,-2.703536533017770679e-02,-5.962607690300201352e-02
-2.367059679170296568e-02,3.689847692523306327e-02,6.771732604012466183e-02
2.144666292726747289e-02,4.832209556523186372e-02,-4.833957096115883145e-02
7.478345796759565400e-02,-6.761391406617480631e-04,4.967797869908702896e-02
4.280069311236289059e-02,-4.038678824587278097e-04,5.180401025092318951e-02
-4.731146433267049978e-02,7.289453411322427065e-03,8.212740860983065716e-02
-1.143166335374675010e-03,-5.604965658020691355e-02,-5.309515768366108480e-03
-7.428049093021344036e-03,-6.570740013162608417e-02,-3.699861792292166718e-02
-1.596839120851140451e-02,4.568435212113133859e-02,6.768907225020861541e-03
-2.523841940397989706e-03,-4.485482813092701165e-02,-3.821080722932657797e-02
3.651805608154539556e-02,5.517967685917579690e-02,-4.096750470439658280e-03
-4.275094246910391554e-02,3.052508290690550408e-02,-6.317467906914607870e-03
2.664995083605106035e-02,-2.616878700834854993e-02,-5.370449173576205548e-02
-2.163608161953523099e-03,-2.095511849019226353e-02,-1.484739714740400049e-02
5.319156960191025879e-02,-2.653876683610093684e-02,-3.417606957510429394e-02
-1.247908636206736081e-02,-2.551379542990501407e-03,2.592925436037595704e-02
-9.791998374351632700e-03,-9.322631317713390986e-02,-3.732978123604157455e-02
