gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.754381129698294681e+06,4.694354859450950287e+06,3.314063473762064707e+06,-1.166787376463087611e-01,9.060839786722345301e-02,-4.804154085546219477e-02
-2.754381015001077671e+06,4.694356984537295997e+06,3.314066090032053180e+06,-4.391655891610395102e-02,-1.098512468063846531e-01,-6.661311852309910464e-02
-2.754383241676219739e+06,4.694358053596891463e+06,3.314060781934333965e+06,6.242138066491827175e-02,-4.613802414105658278e-02,1.353713319496096558e-02
-2.754383794069686439e+06,4.694353696688849479e+06,3.314055714672072325e+06,-3.320695559393670865e-02,-1.312311094656564217e-02,-1.273096790624651253e-01
-2.754381672508349176e+06,4.694357102175728418e+06,3.314060134052026551e+06,4.704470856747813151e-02,1.012586604526157820e-02,-3.502677293527176605e-01
-2.754381960651147179e+06,4.694360700256150216e+06,3.314064786498767789e+06,4.698138070487320461e-02,-5.033298193186650990e-03,1.537138152621202736e-01
-2.754382697218356188e+06,4.694357421210203320e+06,3.314058385968829039e+06,5.428054454175490484e-02,6.104322513842737330e-02,-9.922147869415992583e-02
-2.754382167072286364e+06,4.694349124951116741e+06,3.314062577735932078e+06,-4.548019143305567780e-02,3.632600220779468730e-02,-8.969033267478061788e-03
-2.754379405855494551e+06,4.694362415650833398e+06,3.314067838251558132e+06,-9.337435183083132861e-02,3.985309180109790350e-02,2.871004041629605930e-03
-2.754385872991127428e+06,4.694356930032859556e+06,3.314057907400083728e+06,6.017990592820768314e-02,-1.168784128723786009e-01,1.552034589319468971e-01
-2.754382718279744964e+06,4.694365001274562441e+06,3.314060666989740916e+06,4.247481042224146575e-02,5.135137346353899068e-02,-1.052475006425316051e-01
-2.754380407910374459e+06,4.694354585212224163e+06,3.314064460259120911e+06,8.375213808905593305e-02,-8.936165662222461670e-02,1.582754266688929379e-01
-2.754382802921549883e+06,4.694358892116650939e+06,3.314066235246149357e+06,1.372580642797979200e-01,7.852978612983821383e-02,4.710064227017209809e-02
-2.754382458782031201e+06,4.694355982106372714e+06,3.314060131727612577e+06,-3.851821233591734561e-02,9.756997699434338811e-02,2.951191656065059177e-01
-2.754382473253370728e+06,4.694351300028882921e+06,3.314061765911710914e+06,-4.684543776930136239e-02,-2.676429759095794170e-02,1.435582194847861703e-01
-2.754381904310083482e+06,4.694355455543678254e+06,3.314053328672958538e+06,5.517739781555733997e-02,-8.706449206402712415e-03,1.022177300490367639e-02
-2.754378963540757541e+06,4.694359090669445693e+06,3.314064574843137059e+06,5.577705535525667030e-02,9.273261259983328619e-02,-1.333601543056548919e-02
-2.754382127349515446e+06,4.694355499762448482e+06,3.314062229792676400e+06,3.522714616835315865e-02,-1.625280384425139280e-01,-2.573256934937846463e-01
-2.754382745631821454e+06,4.694359150025296025e+06,3.314060332182612270e+06,-1.697920616072139399e-01,-2.781057729285493427e-02,-1.422507924706650495e-01
-2.754379758286274038e+06,4.694362137136760168e+06,3.314056633718578611e+06,-7.331793133720325428e-02,-2.741720605787591192e-02,1.581150171635272994e-01
-2.754380897893261630e+06,4.694359310369571671e+06,3.314058665299802553e+06,8.009774129907200335e-02,4.754495422969453461e-02,3.304081807632448797e-02
-2.754380503271643538e+06,4.694357593465844169e+06,3.314067398304053117e+06,-1.108663686367009626e-01,3.402854853428432386e-02,-6.514203111123491319e-02
-2.754378579559425823e+06,4.694359420805537142e+06,3.314057173731599469e+06,2.234247625426038497e-01,-1.993603499203040752e-01,-1.269362693580165270e-02
-2.754382053556509782e+06,4.694357573752161115e+06,3.314056597739284858e+06,-5.482083670959778804e-02,9.312224092868946063e-03,-1.148019553102387451e-02
-2.754381740650227293e+06,4.694355870881330222e+06,3.314055523427556735e+06,-1.252993712075335317e-03,-2.238122762937762994e-02,-1.243912311859669412e-01
