accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.000560167349959961e+01,-9.058089279914397288e-03,-9.796994703205861299e+00
-1.000086981883939607e+01,-2.880429263442059722e-03,-9.776200003119869919e+00
-1.000227610652093979e+01,-1.549258336355156590e-03,-9.794168632977889644e+00
-9.998773455224824858e+00,2.949633691429386301e-04,-9.776269738238026363e+00
-9.998880135052580442e+00,-2.045733987312037781e-03,-9.796047820840799503e+00
-9.999470736353840650e+00,4.886978638523855256e-04,-9.778046029581402010e+00
-1.000651986589988240e+01,-4.805890288862295248e-04,-9.792894349362519790e+00
-9.999211233658691356e+00,-1.782503943676524462e-03,-9.804878523711316518e+00
-1.000899644086300455e+01,2.467502445304909156e-03,-9.777390572938854163e+00
-9.999793446513589146e+00,-3.378546065537783600e-03,-9.795121055765951823e+00
-1.000742857713785661e+01,3.113383680494752510e-03,-9.794696963027320180e+00
-1.000481294585371117e+01,-1.121678535736332985e-03,-9.794267974945977784e+00
-9.990923720634064864e+00,-5.981694046549348434e-04,-9.808047481306845228e+00
-9.994713022943486180e+00,-1.026087311126239535e-03,-9.800583887840945252e+00
-9.999330659900550700e+00,2.718005411494218374e-03,-9.818699431769731589e+00
-9.993400282983587957e+00,-4.126304587440811182e-03,-9.798778848409956055e+00
-9.998244683099606789e+00,3.707589911426981046e-03,-9.786813552118548643e+00
-9.998280794372035984e+00,-4.340202648594703588e-03,-9.798540410347202467e+00
-9.999124848205873661e+00,-6.175698368883036395e-03,-9.807116362389464825e+00
-1.000842335815639572e+01,-3.393635501356249799e-03,-9.795097154017833319e+00
-9.998879270853418433e+00,1.798660161141669826e-04,-9.783832944063211912e+00
-9.996096549356888517e+00,1.596339081751724969e-03,-9.800951856697718512e+00
-1.000125669837739473e+01,-7.089448633174155832e-04,-9.788606768805950153e+00
-9.995828658277339684e+00,-4.748354354451623204e-03,-9.783645007710925157e+00
-9.997172976383442489e+00,-4.604853108407309936e-03,-9.788280732046457544e+00
-1.000421944600361890e+01,5.734890607776099714e-03,-9.792002035903950130e+00
-1.000084670319568581e+01,4.988990956044553858e-03,-9.796381843755431973e+00
-1.000138453305052266e+01,-1.699575889694937341e-03,-9.803965711835251895e+00
-1.000300610557080283e+01,-1.497635700774765889e-03,-9.786717657315490371e+00
-1.000370656949202441e+01,-1.065977856905992848e-03,-9.794018958459908220e+00
-9.999336132343520589e+00,4.501091795995685631e-03,-9.797605683494309048e+00
-9.993697358129308483e+00,-1.012298031372351999e-03,-9.772502460984517469e+00
-1.000554400089007245e+01,2.501419750565810410e-03,-9.791162324759159929e+00
-9.989611701295102009e+00,8.416066918993643595e-04,-9.785865296178540618e+00
-9.997008363183940816e+00,-7.536339153431980201e-04,-9.788877223458085197e+00
-9.998500432615269773e+00,3.045614624119355896e-03,-9.799535506717823807e+00
-9.998895272357236408e+00,7.306447936330612639e-03,-9.791253935782568973e+00
-1.000746468620097573e+01,-2.916996505729356221e-03,-9.804664009661193447e+00
-1.000227819723829015e+01,3.830301489313854557e-03,-9.797270754473226262e+00
-9.993611122568417215e+00,1.052277032862457664e-03,-9.822970135991221596e+00
-9.997622954498956105e+00,-1.934932594859948077e-03,-9.794773299717583370e+00
-1.000178108237532726e+01,2.426301637362094157e-03,-9.797232305802877406e+00
-9.996615657487501139e+00,-4.603913530733603175e-03,-9.797566216182049814e+00
-9.985433028949392664e+00,-8.706645250880039452e-04,-9.804311559048988656e+00
-1.000738670824905618e+01,-6.935236250380052200e-04,-9.796138867838697806e+00
-9.996753331492749695e+00,-8.362484393552084908e-03,-9.797575342466746662e+00
-1.000182645873126219e+01,-3.836713572179422608e-03,-9.787040779244151167e+00
-1.000571791565919888e+01,1.700666622533702523e-03,-9.791528687031446410e+00
-1.000072587976523586e+01,-1.047660120828802647e-03,-9.806555045902625167e+00
-9.996510924596181624e+00,5.458096551048563939e-04,-9.800577916847480253e+00
-1.000426660615787711e+01,-4.356344769542697093e-04,-9.788195827014487094e+00
-9.993387172053846967e+00,-1.664006308369665081e-03,-9.797599591108316019e+00
-9.987480005350272805e+00,-3.869421099774422723e-03,-9.783409568833224768e+00
-9.998242197463785175e+00,2.626036103785427296e-03,-9.794108520393544737e+00
-1.000212209131811925e+01,6.630450147926098860e-03,-9.787634105578666421e+00
-1.000238844000014105e+01,2.499399467836809895e-03,-9.790974843310623399e+00
-9.998893980540978887e+00,1.910229500684935836e-03,-9.791898816154308349e+00
-1.000451862667257252e+01,-6.051680642201279171e-04,-9.802626189275345681e+00
-1.000261487865306087e+01,1.860163783653262471e-03,-9.778416688723813976e+00
-1.000032969682359685e+01,-7.166597247976269972e-03,-9.801435782400258034e+00
-9.993860994832168387e+00,2.175929927972519631e-03,-9.791860184180620763e+00
-9.989578961374260047e+00,-8.807985657167913566e-04,-9.791861311412885627e+00
-1.000311234751527856e+01,-2.304201961554540497e-03,-9.790811582018971393e+00
-9.996897701414214410e+00,-5.602701219159619134e-03,-9.805485986147202127e+00
-1.000087460950815199e+01,-2.985192584026884373e-03,-9.812475542656724059e+00
-9.997826235464486899e+00,-1.076280898618723041e-03,-9.793868065174681448e+00
-9.991577333751134660e+00,-8.725859455711186541e-03,-9.803301290176996474e+00
-1.000031337875687854e+01,-4.120374146824775860e-03,-9.801893110210363247e+00
-9.997453916866678725e+00,2.393972972630870229e-03,-9.777125986472244179e+00
-1.001425015538850261e+01,3.144447132242617765e-03,-9.788263023893055248e+00
-1.000113846570991072e+01,-7.259723094681201508e-04,-9.797173235171275252e+00
-1.000406865007326829e+01,3.957267867769943132e-03,-9.789627526419280912e+00
-9.996480230137846590e+00,4.438005555435342760e-03,-9.781382281304320969e+00
-1.000176967952985940e+01,-1.739299632127659385e-03,-9.788186076178854833e+00
-1.000177391545153327e+01,-1.982960971521017038e-03,-9.793947706529829489e+00
-9.996476976177429918e+00,-1.512154911977097284e-03,-9.796233329838488046e+00
-1.000176631655911130e+01,-1.259872269941381736e-03,-9.805026652014539934e+00
-9.993733675523817084e+00,3.541689052812933922e-03,-9.811662740992643350e+00
-1.001656928029578886e+01,2.491053538344645355e-03,-9.791754000559102167e+00
-1.000430592114374306e+01,-4.197934782738622569e-03,-9.790683039117995534e+00
-9.997567502794948879e+00,9.254988885416459352e-03,-9.808412296877444092e+00
-1.000633829823308929e+01,-6.389032559185640013e-05,-9.799794612384076231e+00
-1.000998239727620565e+01,-1.606543711998225776e-03,-9.789389251081955123e+00
-1.000285748243375572e+01,-3.311819555219899704e-03,-9.812598544930878575e+00
-1.000116506944863737e+01,3.647745428039430270e-03,-9.806410056042963674e+00
-1.000155066050739627e+01,3.792397946538936943e-03,-9.783942374922494523e+00
-1.000068918743210666e+01,-2.973780170866140334e-03,-9.812425827133784750e+00
-1.000019931703864273e+01,-2.328296263071153067e-03,-9.800915513351821318e+00
-9.994795060706927359e+00,5.079924072660939316e-03,-9.797122114963457307e+00
-9.996339297221217279e+00,1.378643704280807210e-03,-9.783508725568925257e+00
-1.000012437648519281e+01,-1.331052328724055024e-03,-9.784790986563566051e+00
-9.994809191186611486e+00,5.830748896846906599e-04,-9.801363357839708357e+00
-1.000189092913692157e+01,-2.934890093341088226e-03,-9.793571170651819813e+00
-9.991693004206776862e+00,-3.568747752257503403e-03,-9.803271371213558183e+00
-9.998584783823494249e+00,8.651511375738713330e-03,-9.818534989750334674e+00
-1.000722423054155108e+01,-1.837757762579504727e-03,-9.806819256983368760e+00
-1.000139746359274007e+01,-8.952978982721692975e-04,-9.797629933308387606e+00
-1.000102899717674632e+01,1.627764976927790260e-03,-9.806069693358946182e+00
-1.000203136896208989e+01,1.359767192607425458e-03,-9.789719963467359065e+00
-1.000145311192967057e+01,-7.170846762466655602e-03,-9.791082091010480326e+00
-1.000334588271173963e+01,-5.515396235759843606e-03,-9.783004419002029550e+00
-9.997717736766700725e+00,2.040483785306063287e-03,-9.799881458384307464e+00
-9.999360847265698737e+00,-3.607545544718986476e-04,-9.785822463214090661e+00
-1.000655883471432084e+01,-3.269104322162383249e-03,-9.803122747792528457e+00
-9.989091590322166425e+00,6.770078088186468231e-03,-9.797566728140713721e+00
-1.001695239105406188e+01,2.689694248053349848e-03,-9.791282055199010514e+00
-1.000383051995187422e+01,-2.900176246651693397e-03,-9.782462611503730088e+00
-9.999859217742782747e+00,2.783346932090489338e-03,-9.788891820311544478e+00
-1.000746615881143065e+01,-5.292895037024613995e-03,-9.805931259422075996e+00
-1.000139562758940670e+01,-4.870634151465123851e-03,-9.791726569751416420e+00
-9.996011005490769818e+00,-1.164903471769910366e-03,-9.775845654060848489e+00
-1.000350018722203593e+01,6.815865375345181963e-03,-9.784904383915490556e+00
-9.990007502049772725e+00,-3.645339569859369806e-03,-9.796696001222828798e+00
-1.000310096254901993e+01,1.145844690186260332e-04,-9.796610678213035328e+00
-1.000154476152056482e+01,-5.810742191536250219e-03,-9.796268692853168147e+00
-1.000007874865063329e+01,-2.665121934079092074e-04,-9.780733879626797744e+00
-9.998193912586406995e+00,-3.849531616710249494e-03,-9.787850173864384828e+00
-1.000013396899240092e+01,-5.014646842733018993e-03,-9.805654090967969694e+00
-9.994816889042496655e+00,2.422001500432377843e-03,-9.805819944154173129e+00
-1.000336580405813969e+01,-1.249942165742982080e-02,-9.780811457174035439e+00
-9.998606783497937300e+00,3.854677994352696899e-03,-9.807009737211469513e+00
-9.996435047958943443e+00,5.479028980972152837e-03,-9.799374447601369553e+00
-9.996395404596611911e+00,8.340090794369321714e-03,-9.788234916985208756e+00
