gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.065395240695123091e-01,2.090432697125540334e-02,-1.862795762729433854e-02
-2.925911767935974669e-02,-2.838616486603777207e-03,-3.354583749982473911e-02
-3.247239613227762695e-02,-5.783414487448570833e-03,-2.436910624147718349e-02
-2.908505479400731036e-02,3.339597338892438816e-02,9.658450428278507471e-02
1.123475775038866933e-02,1.339737429769228411e-02,-3.408527527934191587e-02
-1.357184086251383634e-02,-5.301916833877887841e-02,-2.668686691436050404e-02
2.744046121349800332e-02,3.383868404846072930e-02,1.109668009682451308e-02
1.238389709916737358e-02,6.128471716321439583e-02,-1.057024628876374961e-03
1.628529768738156986e-03,1.722665298517937413e-02,-6.372331139004686062e-02
4.669327959396700999e-03,4.183010610795137585e-03,5.175764105728090925e-02
2.430095299566274042e-02,3.613032791286846512e-02,9.289130638548050156e-02
-1.093617513392379365e-01,2.001210182758058481e-02,2.451942097766000167e-02
4.758050907261771739e-02,1.494226240002781946e-02,-2.273366447483078992e-02
1.035796868100064515e-02,-3.321656935177504100e-03,-6.199532078728178103e-02
6.264566347938717826e-03,3.381459300332795986e-02,4.984665045292337865e-02
2.792631760113224379e-02,-6.539847964508775646e-02,2.562104485601955726e-03
-2.941522137540109744e-02,5.672464867318006282e-02,8.970499897321940544e-03
-3.353049613959444789e-03,5.300498144790470600e-02,-9.961482849735145417e-02
9.326519329969776284e-02,-1.132460919259967516e-02,4.760818712331738728e-02
-4.406407259851417846e-02,6.116771220936868814e-02,9.316023519928513102e-03
-6.613245337480802566e-02,2.617745169343392575e-02,-3.208788028394563702e-02
5.984775193251404973e-02,6.592446006333588238e-02,-1.064912327652208467e-02
9.905398021883936657e-03,4.869019893233796428e-03,-7.135529458678098805e-03
-8.588062751182647808e-03,6.592815750777540618e-02,2.719376184558919708e-03
-6.007899119089283452e-02,-1.749662992975856190e-03,-3.976931495504181652e-02
-3.232063143839599556e-02,-2.442576094757047470e-02,6.618940022870256623e-02
2.245110794993595074e-03,-2.517193977168833210e-02,-2.056017885612672867e-03
-5.022550979309386987e-02,8.039125908460688363e-02,-3.230049832655873532e-02
-1.554989488718263105e-02,-1.269875840920274279e-01,2.197532706307057243e-02
3.236663867525980259e-02,1.296538222154916195e-02,-5.442159395249322740e-02
-3.245837837290410643e-02,2.786745451143901597e-02,-7.710737009059953628e-02
4.440607217448479943e-02,-3.856076547260835902e-02,4.260635989363434351e-02
3.943482088537677427e-02,3.582652249457048306e-03,4.600813700054533911e-03
7.764455017345255061e-02,2.551060630916559060e-02,-1.148505628440234377e-01
6.073250759065155872e-04,1.055026050383352405e-02,-5.344996090479926104e-02
-3.980562799198372054e-02,-3.720329554313177908e-03,-3.154771937853132185e-03
-4.816327580144696627e-03,-9.812804893613100155e-02,1.738868963475654131e-02
1.799539362857506888e-02,4.870196113088909318e-02,-7.741434507688246813e-02
-4.705771344741808970e-03,-4.458799232627029541e-02,-5.486713435817703460e-02
5.927667398451047509e-02,-6.952274810210348072e-03,-2.848642049340338947e-02
3.857838719257423304e-02,3.488551155379530228e-02,-1.281460820238656574e-02
-2.712863397027979323e-02,1.398162300590300409e-02,3.448146149969962687e-02
-1.157581654720960321e-02,3.110268065036452326e-02,5.822127853225397831e-02
2.502126888907267935e-02,-4.466158473471008167e-02,1.736077979749724165e-02
-4.224117336207070320e-03,-4.649172859264919661e-02,3.344425519784927775e-02
3.074586322789658096e-03,-3.947548677705246117e-02,4.379504888805865748e-02
-9.841262969705577915e-03,-4.261300153928655396e-03,1.820821473434067542e-02
-1.263285635762505590e-02,-2.278749959893377683e-02,-1.721765049142201867e-02
3.234297039214541897e-02,-3.365207197123985805e-02,1.509217271666543278e-02
-2.401559951960587774e-02,-7.056261838818273825e-03,-1.491178753666934321e-03
-8.544903000102042900e-02,2.827503157602481720e-02,5.892593525663897269e-02
6.012844875021750718e-02,-2.101557837499246420e-02,-9.136995488427850434e-03
3.370525341289163507e-02,4.565233192643795845e-02,-6.449021402782233181e-02
-4.032587647365187822e-02,1.903031530843370817e-02,-6.796446984293882942e-02
-3.797984486409319849e-02,-4.163939705248844575e-02,4.049952048278376154e-02
1.301153750469938308e-02,8.061949993283452562e-03,6.868910896595216420e-02
5.407982090073740894e-02,1.232864243731146905e-02,3.794044337168265418e-02
1.345938735302921151e-02,3.737451234256085331e-02,3.866764204284754702e-02
-1.390189231893260895e-03,-1.747133478705468687e-02,8.083176760869725808e-02
1.351687049676644770e-01,-3.683835260835913519e-03,2.343425025060347222e-02
5.665848730486556378e-02,8.778227249457212777e-02,7.485512137246835146e-03
1.878054745715904486e-02,-3.414896832370105384e-02,-6.499495009335959361e-02
8.289526650080836570e-03,1.794858027860978325e-02,4.779626599222359939e-02
2.412017689326471925e-02,7.946219094354689538e-02,2.742518301106167122e-02
-7.455959456881575825e-03,-1.795537417481227541e-02,2.856647486823207533e-03
6.996673697272222381e-02,2.898190243543398437e-02,-1.839878079358625226e-02
