gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
1.329513035153811565e+06,-4.653770852257109247e+06,4.140024040541174822e+06,2.722718255387705510e-01,6.295202866390917640e-01,-1.391717157295763840e+00
1.329513055289570009e+06,-4.653771810895984992e+06,4.140050123098625802e+06,-5.604931334305939261e-01,9.422015714220323135e-01,-4.654987492133412785e-01
1.329501182643084088e+06,-4.653768238920110278e+06,4.140026041979768779e+06,-7.211737018119792619e-01,-1.393983166276488328e+00,-4.251936882138149798e-01
1.329512712050349684e+06,-4.653775705965158530e+06,4.140034149605773389e+06,-8.751652331346214397e-02,5.909609848125145781e-01,-1.812094755977928240e-01
1.329504367227510549e+06,-4.653752296958861873e+06,4.140026889654759783e+06,-5.059166280257315629e-01,1.599153924991400522e-01,1.018940989046061701e-01
1.329512565124907065e+06,-4.653767975729087368e+06,4.140011537780836690e+06,7.401297298265772096e-01,-4.033069650052097388e-01,-9.220337694392960470e-01
1.329500844832789619e+06,-4.653784868967046961e+06,4.139986773933233228e+06,-9.124221209097517216e-01,-4.071874794769241857e-01,-1.513907124380871050e-01
1.329517590424758382e+06,-4.653785028719180264e+06,4.140011197481510229e+06,-6.320642904275060037e-01,4.089659935493527576e-01,5.518399672806687528e-01
1.329496314518110594e+06,-4.653794584794620983e+06,4.140015848610620014e+06,-1.361263484756838893e-01,5.069412792315549643e-01,1.373009449830280282e-01
1.329507019224285614e+06,-4.653786234704549424e+06,4.140040808635786176e+06,-1.794005171958586442e-01,-6.672327542986050686e-01,3.056419799569359830e-01
1.329506223214491270e+06,-4.653792342337623239e+06,4.140034755048581865e+06,-3.607083529115735487e-01,5.631733402971039748e-01,7.909678674589597225e-02
1.329513407983643236e+06,-4.653784568671661429e+06,4.140008718291741330e+06,-6.362954364495014836e-01,2.433616781313849842e-01,-3.313416879317274688e-01
1.329501721412461717e+06,-4.653788293822969310e+06,4.140023352325748652e+06,-2.462402476417823172e-01,-4.578054789032420802e-01,-5.035403007774877926e-01
1.329510343875484774e+06,-4.653774770507979207e+06,4.140014544974808116e+06,-9.387882981332925647e-01,-1.182399650626898835e-01,-6.310641302248651829e-01
1.329508039845035644e+06,-4.653786725872605108e+06,4.140042907745176461e+06,2.092945778951306735e-01,2.676278813275014268e-01,-1.355926295613877564e+00
1.329510066871406976e+06,-4.653777247832758352e+06,4.140034839016298763e+06,3.752142005957305460e-02,-2.018073384830836037e-01,9.722188980966679495e-01
1.329477622038772330e+06,-4.653787927496076562e+06,4.140028467416664585e+06,-7.857163167022401806e-01,6.719346651492650313e-01,1.286029862595714501e+00
1.329473460961813806e+06,-4.653785851000567898e+06,4.140023113802575041e+06,7.761329125485861846e-01,-5.735278925775213477e-01,1.635850747881869016e-01
1.329513927209258080e+06,-4.653779643842368387e+06,4.140034872573200148e+06,6.224745233636281433e-02,1.259919989255348760e+00,1.809408847208469950e+00
1.329522670206256909e+06,-4.653803796990473755e+06,4.140044711497443262e+06,7.029261579461475451e-01,7.734852677959963563e-01,-4.819491127884268505e-02
1.329516054643925279e+06,-4.653781150168664753e+06,4.140010356674255803e+06,1.701958858744049077e-02,8.648669191178828819e-02,3.237014776274450556e-01
1.329503867689473322e+06,-4.653787311948096380e+06,4.140018397859806661e+06,-1.930180509770055841e-01,1.149788188315081783e+00,9.639752888630790384e-01
1.329522596720219357e+06,-4.653777380736004561e+06,4.140007806119982619e+06,4.955897802179927703e-01,1.298607731248211938e-01,-6.438006486139369322e-01
1.329507674373158021e+06,-4.653791510032271035e+06,4.140007009624004830e+06,6.691133736145862265e-01,5.138488608706913707e-01,2.848633295625652706e-01
1.329519482422105968e+06,-4.653784973862189800e+06,4.140016190482082311e+06,-3.289087387925085371e-01,3.033384133446292430e-01,-4.809315168212083269e-01
1.329510027237731498e+06,-4.653777063092408702e+06,4.140039133370385040e+06,4.197112772787305324e-01,2.672581659977120161e-01,-3.724685959088890330e-01
1.329495261676162947e+06,-4.653797741506270133e+06,4.140019399014433380e+06,-7.726559150492240402e-02,-8.859592228583205997e-02,2.856193137079925393e+00
1.329487805996467592e+06,-4.653784022093726322e+06,4.140017239701979794e+06,1.421046273012072925e-01,6.421506546768628310e-01,-5.606832028193983186e-01
1.329504460105438950e+06,-4.653773174210142344e+06,4.139996550095303450e+06,-6.615726693087831123e-01,2.143055819432760634e-01,3.084549372086038965e-01
1.329517285239037359e+06,-4.653785170257414691e+06,4.140009864646630362e+06,3.048660050317031356e-01,4.329112939627867140e-01,-1.820182044635663576e+00
1.329502030516337138e+06,-4.653773272896717303e+06,4.140042161450530868e+06,-6.909389718307689110e-01,-2.203391606558564308e-01,-2.657020147313657321e-01
