mag_x (uT),mag_y (uT),mag_z (uT)
1.342909251923478209e+01,1.608358698667760578e+01,4.658949957926379426e+01
1.329809530279439400e+01,1.614847728783966829e+01,4.654815308191131606e+01
1.366921662635072110e+01,1.594029972514675109e+01,4.634113750794494280e+01
1.362513662131511261e+01,1.605692049001815747e+01,4.649356604460805187e+01
1.334477915587973129e+01,1.624897485827041876e+01,4.624640968938588514e+01
1.339512647619105934e+01,1.576319444011296333e+01,4.658614156630856940e+01
1.347853144551689297e+01,1.582377539763979790e+01,4.621867119896911902e+01
1.368123957378739952e+01,1.594367982724883959e+01,4.664982640192098984e+01
1.327755380223178605e+01,1.559568948981657854e+01,4.632364052322170522e+01
1.348236047953117556e+01,1.585530220184775807e+01,4.633545727832897398e+01
1.328269972521450093e+01,1.661293771483765980e+01,4.667041284649646826e+01
1.376856858761336255e+01,1.607862518893100301e+01,4.610363217583319795e+01
1.348089253181860414e+01,1.590639235615667957e+01,4.635592845382219451e+01
1.305490030822539538e+01,1.555453538437226690e+01,4.604830093184983753e+01
1.330050331754581805e+01,1.616443576910038260e+01,4.622649272623003469e+01
1.364305633506860005e+01,1.595706936926685415e+01,4.656958877388296258e+01
1.354118156865349221e+01,1.562558065636586235e+01,4.644774553247632554e+01
1.359183267140557483e+01,1.607135437609001727e+01,4.618652445381593452e+01
1.334666967131634863e+01,1.625383849602279795e+01,4.612330161443456689e+01
1.344561784273678562e+01,1.593679119743692318e+01,4.604988464830429962e+01
1.336902187513765305e+01,1.584514317793256488e+01,4.593556427067510839e+01
1.339728476523331402e+01,1.623394091789721827e+01,4.630147838564818841e+01
1.364376326757423286e+01,1.614392745118632178e+01,4.619456034809805089e+01
1.343395984891627570e+01,1.629730518018303087e+01,4.621911358311326268e+01
1.345818708887925830e+01,1.591921004764940939e+01,4.625689006386203772e+01
1.371256651677191840e+01,1.609173999657764043e+01,4.634073116723350694e+01
1.364309514429290182e+01,1.624869215692701019e+01,4.626480532162850778e+01
1.362743456048854007e+01,1.561650827667498298e+01,4.627563279541649166e+01
1.353784665182998026e+01,1.643068764495142986e+01,4.622399800387296409e+01
1.335820808856014530e+01,1.638000155549671888e+01,4.618892398931892984e+01
1.357424758894026162e+01,1.608189172910573106e+01,4.655883248048128564e+01
1.363971564844295870e+01,1.584105076586827998e+01,4.644829719006886393e+01
1.331620718057354757e+01,1.588742754263785173e+01,4.630829384381247138e+01
1.351904977518037398e+01,1.609430479137710179e+01,4.608648162388306702e+01
1.321308545895998954e+01,1.614985104570348540e+01,4.613290816811103667e+01
1.378831010672779733e+01,1.612299004846063610e+01,4.602201686436930572e+01
1.337212859743348758e+01,1.601002266933386764e+01,4.636187939515526324e+01
1.335341641389533152e+01,1.619030963945294488e+01,4.623598975123975663e+01
1.348912414098786883e+01,1.602713289280095665e+01,4.633690637366073872e+01
1.362464438710808423e+01,1.608896587533734390e+01,4.652357543838922993e+01
1.304974155823357584e+01,1.589180100320748856e+01,4.655187145647966673e+01
1.324581006442322106e+01,1.609372230422984984e+01,4.646426956032900790e+01
1.300907378657418967e+01,1.591229508336370024e+01,4.665470450625780074e+01
1.338517527409587515e+01,1.578074139949539401e+01,4.610678200044004171e+01
1.361138521959506775e+01,1.618979017419618316e+01,4.619734662185738472e+01
1.340962512179656763e+01,1.603052071349854302e+01,4.638968086903749111e+01
1.333706827728840238e+01,1.613565910162889594e+01,4.653191770450360565e+01
1.357113731945995383e+01,1.608410996305999063e+01,4.662387397064092909e+01
1.352138858926092979e+01,1.620623891049084619e+01,4.598556011364144069e+01
1.366280688127573839e+01,1.612993207130721274e+01,4.630335367131419844e+01
1.356458694834551082e+01,1.580314298641099846e+01,4.639463292132689531e+01
1.288942853822805112e+01,1.599939646434223128e+01,4.630426155890208406e+01
1.360883713099178038e+01,1.615766235815145535e+01,4.636254350823964643e+01
1.364212201532335378e+01,1.562984167511363687e+01,4.613355719808867406e+01
1.305128927112681225e+01,1.586136496320101408e+01,4.637595703699856386e+01
1.374478473547983448e+01,1.595111187064325620e+01,4.642352067889378731e+01
1.318583471656855544e+01,1.608309923894492144e+01,4.650485639375342117e+01
1.319876168452578469e+01,1.607918872497270257e+01,4.653385579654977278e+01
1.358220410550661938e+01,1.585811288159484533e+01,4.640837863005035047e+01
1.325610701298750271e+01,1.598899141398212898e+01,4.629327238536628641e+01
1.326471110138962750e+01,1.577367497279262842e+01,4.653879702533816243e+01
1.335450223998518915e+01,1.614574172991477852e+01,4.644258647775095739e+01
1.345964956653833688e+01,1.591721329106861482e+01,4.623181303335925207e+01
1.358627118497713582e+01,1.588375799753738349e+01,4.632559736144742146e+01
1.361950412798232435e+01,1.599473787683293757e+01,4.602110343158179973e+01
1.324495339982069808e+01,1.604390402808944671e+01,4.656133858691435279e+01
1.350700704032388622e+01,1.598350860255360750e+01,4.626543196488650267e+01
1.356231642452320330e+01,1.617190555229485227e+01,4.657574722818220181e+01
1.329921944366533815e+01,1.627328030964689276e+01,4.658631441200392231e+01
1.362781620045912589e+01,1.583988187214515619e+01,4.621753010631270087e+01
1.341983666004056808e+01,1.622996838207910031e+01,4.636658381661244732e+01
1.327227488314191284e+01,1.619145560461647193e+01,4.649075561700020387e+01
1.334780320507525531e+01,1.567567423861241238e+01,4.596925347868295830e+01
1.327027760011090152e+01,1.637967754369749329e+01,4.608739776782312703e+01
1.340092007142185793e+01,1.614325213641234669e+01,4.660772930122368507e+01
1.337558400214876464e+01,1.622250217440170417e+01,4.640312068137370005e+01
1.340725420493105169e+01,1.577307402546736270e+01,4.669802548726401170e+01
1.317348616592883559e+01,1.604188015602379735e+01,4.675172187037117055e+01
1.356554821618024498e+01,1.584988795830202335e+01,4.635248873067090614e+01
1.344013804491126685e+01,1.562755182553210886e+01,4.638766203473313254e+01
1.321368086091633742e+01,1.610686406352373012e+01,4.661511180038890245e+01
1.352491528172771140e+01,1.614213213192659779e+01,4.643419802733491508e+01
1.354879749926693222e+01,1.588192853659180237e+01,4.628570041405874491e+01
1.330523523109432205e+01,1.577794355995774822e+01,4.632434643707257038e+01
1.346138736555426085e+01,1.581802515372188012e+01,4.616010292225189460e+01
1.351439584032192087e+01,1.603619042720023558e+01,4.613864735162191266e+01
1.356265427440513704e+01,1.604926464769080852e+01,4.610080588578364313e+01
1.341608806398083509e+01,1.605722199757017421e+01,4.626075384512805044e+01
1.329143808386499437e+01,1.618051454630394659e+01,4.641662853518002407e+01
1.337906163002756266e+01,1.625542476315481366e+01,4.615425328162906027e+01
1.364625771831535062e+01,1.588383821979007671e+01,4.631742155119485460e+01
1.363109655752447402e+01,1.622193308414858848e+01,4.625680046015583002e+01
1.328196508562703571e+01,1.636003173190598403e+01,4.625917672768517974e+01
1.333089493235597089e+01,1.591351363251696327e+01,4.640020139775781871e+01
1.303206972134446673e+01,1.605175689885453494e+01,4.658846661048358584e+01
1.374747455116379058e+01,1.618107457321089981e+01,4.642239028839458825e+01
1.315288371981008986e+01,1.606948941033166633e+01,4.638246520616960566e+01
1.356813397185595704e+01,1.604314063759503384e+01,4.643039933400810781e+01
1.361252008736034291e+01,1.553926573189551696e+01,4.592205646217195891e+01
1.337907477092553776e+01,1.577954755699916234e+01,4.649593383782793410e+01
1.352010651821501597e+01,1.570210837652766855e+01,4.620046759469675379e+01
1.359422971690503701e+01,1.615492684487251651e+01,4.650104896527877685e+01
1.349231688663390116e+01,1.601213270069368022e+01,4.624779251421819026e+01
1.375590043090620362e+01,1.599695549787418614e+01,4.645172315634581395e+01
1.374282247972926996e+01,1.606650643003545298e+01,4.657385938448872764e+01
