doppler_1,doppler_2,doppler_3,doppler_4,doppler_5,doppler_6,doppler_7,doppler_8
13.986135241512915,1407.639446228041,1985.4065564306115,1408.0322576544643,11.70983339421022,-1428.3979754610143,-2005.8923739047082,-1408.8826365501093
-0.7249143437187469,1417.3093888913027,2004.896129636992,1425.4285416403382,5.506981300648899,-1405.4647862782538,-1983.9816426598027,-1393.5445386024248
11.365053434117355,1411.6432613169943,1993.4766628027187,1421.0125179800823,15.024316343063933,-1425.4002856512193,-2010.5845876728367,-1402.5016351935972
-7.405165754738668,1422.0098360565967,2022.256233604923,1410.1005338173954,16.777315648764834,-1397.1371905527485,-2001.3633697526468,-1420.0255377205162
4.131621044820063,1433.3787336929063,1999.1193457876384,1446.7688462666745,21.866498759711064,-1397.725013442338,-1985.4689060083276,-1402.132870601429
18.222385603231217,1444.9339593347906,2013.8252335261016,1435.155534894887,18.089336197763952,-1404.577201164869,-1971.118869762294,-1400.4889746587683
10.186531736862449,1425.6240522869991,2017.3921905515622,1433.1084766680292,35.82819479143276,-1390.25983850699,-1968.8982990406737,-1384.7162654778654
25.72518457901937,1431.2384607949482,2020.2573309008883,1442.9044651978222,20.688934215576378,-1401.2305948990274,-1961.8745279793438,-1388.1748500136223
47.762001769837795,1446.000210811286,2051.7220197608694,1453.4490156052505,38.27124809145652,-1381.496058786529,-1977.1398603226273,-1387.2191234822178
48.66520497585175,1433.3758957343837,2031.1557156388612,1436.0832655801003,28.914853582704207,-1374.6437802320615,-1967.7609906416258,-1393.2395875461852
31.29572701590155,1446.728283567776,2027.928670822125,1452.5522327263375,22.567704000632872,-1391.4102078681392,-1976.398737444281,-1402.6609247419053
55.22639214192245,1445.1823307463117,2028.931529161402,1445.8247854920567,16.751201330205244,-1382.5082537724988,-1969.9094072306177,-1368.4448334800777
38.671790154819924,1455.6821169516993,2039.0381785870402,1447.5028949469156,47.36900778522369,-1370.9816552328577,-1962.8503761596426,-1370.3177942447342
33.12567660494716,1453.9586126774518,2056.652501834654,1446.663356091966,53.963001853594136,-1373.490009366411,-1960.467942250258,-1354.1713576401992
42.12442477160728,1455.1726536622725,2045.3371078684359,1446.3615869676032,54.51423493868919,-1354.026511425173,-1947.0066317616872,-1382.5181651512344
49.86701023459609,1449.864672383477,2050.9024756805784,1474.6729330051642,32.3442680002895,-1366.1842202234807,-1938.7465894812885,-1369.545145044911
63.847271462790474,1464.2486914323356,2059.0084727519006,1466.5184188577477,52.033318287718366,-1371.9188135056997,-1948.8533618126917,-1346.1711620973567
53.25474630673311,1447.7144856805658,2064.6750598485955,1461.1218949579218,57.74353776699401,-1356.2099172118103,-1936.3745643503555,-1365.385741041935
49.96988577481427,1471.4998591402798,2063.7456920621757,1462.012089845148,56.25118332102919,-1357.982983000939,-1926.5611311518257,-1366.5270883588123
58.43686925733156,1478.357810343321,2064.381720070743,1479.895529872654,57.73575113259328,-1370.0901968670141,-1952.802810031835,-1368.6638256782055
63.70696908497977,1479.2739424202723,2072.804141391031,1494.4926771217208,58.26760881087703,-1336.1147053059467,-1946.164125393765,-1347.554973483745
64.2422570327208,1475.1739885122008,2047.9865909442228,1476.3847786738024,75.94972480959659,-1355.235806670638,-1958.8451558539264,-1355.4965690390977
78.97959455301717,1470.8657847268807,2071.4537538853983,1490.5417922794936,68.86995153827995,-1357.0214798693723,-1933.4392683299943,-1347.6147169440485
58.28400771941343,1479.592325383668,2064.02522098188,1490.6484348782737,67.74449835515497,-1347.887239078566,-1940.9646957663015,-1337.7580326435805
69.55204130178574,1472.9988836848422,2069.2821436080176,1492.3608827417218,59.484859552311605,-1337.9684654919938,-1914.8351536875775,-1337.5395967894067
73.96085286396993,1469.8966009204503,2078.0562941985277,1497.9841919130863,77.51247207430869,-1353.2060265407372,-1917.5136672828928,-1336.2627502650187
