accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-6.045343435474049079e-03,-1.288526529939432305e-03,-9.792314821218198517e+00
8.697790635308790333e-03,7.697183759901830716e-04,-9.778522175299023900e+00
-3.738911573132357256e-03,3.561936093665998924e-03,-9.785084387690652363e+00
9.652610647169082916e-04,9.375533166929932681e-04,-9.792976199513608648e+00
-4.724021062807441012e-04,6.480236790624861916e-03,-9.781720693653376486e+00
-5.913514890062452484e-03,-1.197395271223049848e-03,-9.792448438990652093e+00
-1.107264646336603674e-02,-1.406150618121956158e-02,-9.783352424968299488e+00
6.530264565654379273e-04,1.999003330030591895e-03,-9.789081336057680716e+00
2.735136039732046637e-03,-9.337500655302550384e-03,-9.800025191199569718e+00
5.002138796390480195e-03,3.106470307631076493e-03,-9.797093734181071767e+00
-5.749632096480184265e-03,8.025361060681031333e-03,-9.787531063395622510e+00
1.343483584826182190e-03,-7.178762371939427164e-03,-9.799487284234530193e+00
8.189867017468061700e-03,-5.573364583624993741e-03,-9.805757070281954313e+00
3.479557648274720239e-03,9.656495904372583081e-03,-9.795857680945363910e+00
7.143918128712407022e-03,1.104960899864772424e-03,-9.784636755202679836e+00
-6.015154679531726882e-03,-4.589557175571589570e-03,-9.797684917667080384e+00
3.789153595311783342e-03,6.610929707482447607e-04,-9.787611879287320349e+00
2.809686647033746067e-03,-6.904737610890811228e-03,-9.788187702136255552e+00
1.722423595211875283e-03,-1.253881955379980732e-03,-9.787059751738173219e+00
-3.565339738915033270e-04,-2.641234573373850685e-03,-9.790251950542417703e+00
3.673075748723835681e-04,5.722190330483795757e-04,-9.796418031782726743e+00
-3.383065396499594646e-03,4.645637895864823501e-03,-9.799152474491645393e+00
-3.845902244421096211e-03,-6.194640449700423990e-03,-9.789755383250758669e+00
-3.606416328078299646e-03,-5.247605741066407696e-03,-9.795008918392822395e+00
-8.649355687656266629e-04,-6.240801276058548230e-03,-9.791904509605878104e+00
-4.385412678694551938e-03,-5.127964133417641131e-03,-9.787949077945535592e+00
1.011597317795571473e-02,2.360231764017137711e-03,-9.801940143038942566e+00
-3.394209786549205569e-03,5.401157798017150805e-03,-9.804808711081722805e+00
-9.598833089694060747e-04,-2.609614285396618565e-04,-9.779136897064400813e+00
-4.275418718279047799e-03,8.907665659439312558e-03,-9.792951083291708159e+00
-2.763311872786051396e-03,-4.359728626507787703e-03,-9.804250490731172718e+00
2.827167621158322049e-03,4.387127167111836736e-03,-9.799987950036211259e+00
3.195554058520178042e-03,-6.087917994879150398e-03,-9.801136069870489465e+00
-2.137275389001613585e-03,-5.050776053350498375e-03,-9.782953770615508304e+00
-6.907560207072660323e-04,-6.713436573383377813e-03,-9.791908222654752691e+00
-1.560408539471966555e-03,1.392288011752790136e-03,-9.793503481992855697e+00
-2.966602134041303272e-03,2.049845874905042303e-03,-9.799226473037217389e+00
-1.811595176939696447e-03,3.498248513206533069e-03,-9.789283728434018172e+00
-6.596351924024941062e-04,-8.157889945772908756e-04,-9.799182078250879613e+00
-6.680692895639955657e-03,3.928118292673301801e-03,-9.799817704385775485e+00
4.608263125721315766e-03,3.488852967162415445e-03,-9.804268176072293173e+00
-3.784836297397269327e-03,-4.927156963353254617e-04,-9.794843628339004127e+00
-1.249982787343442529e-02,-6.430528127269434166e-03,-9.805745484068633999e+00
-5.196552674927246152e-03,-7.156009769480808024e-05,-9.777732874948030783e+00
4.163381075173794993e-03,3.207025104928186107e-04,-9.794223138472029078e+00
-7.821622619964833023e-04,-7.569708613245026453e-04,-9.790659854403498841e+00
-1.980750375859397731e-03,-1.012475973128292668e-03,-9.793476798052111576e+00
-2.045246250006376842e-03,-4.953988978299795655e-03,-9.792719631315046414e+00
-2.193656939369444201e-03,-8.388969830461199401e-03,-9.794941330711706584e+00
-1.699266813754830505e-03,2.603521393868246745e-03,-9.800455517004344586e+00
1.693285203632133502e-04,-5.782531650991669034e-03,-9.789863076837118427e+00
4.376781492296908695e-03,4.266137260670066836e-03,-9.785727977173140246e+00
-9.590342450917059298e-04,-7.659089031315197832e-03,-9.803566666195626667e+00
-6.833115613034012508e-04,-1.707549563517732523e-03,-9.790508187261915296e+00
-5.034480186419057089e-04,3.258161950537267256e-03,-9.791435225407461473e+00
2.007029730590616668e-03,4.191246678529850938e-04,-9.782777229456236512e+00
5.856111906368579798e-03,-1.250509507662786284e-02,-9.798185641783138777e+00
-3.365427929074590527e-03,-2.154259192209657210e-04,-9.793195993204195204e+00
-7.050589590108409521e-03,-7.287962464477120220e-03,-9.807820424008200533e+00
4.993157574367563731e-03,1.631892752381659123e-02,-9.788192540532756780e+00
8.069616416129697049e-04,9.872459375199211639e-04,-9.790337883441551980e+00
-4.744820853467331817e-03,-2.472362103088584628e-03,-9.803408206512944645e+00
-4.807006771218204702e-03,-3.112228229473799424e-04,-9.799317265616418027e+00
3.469298659687899467e-04,6.915796189256474304e-03,-9.788640277682755908e+00
2.803808854583695123e-03,-7.116828072389872265e-03,-9.797597563619808270e+00
2.961359966032364992e-03,8.793483399751470583e-04,-9.803273957173670894e+00
-1.792179113492661964e-03,-5.461200719640972069e-03,-9.803925283199124152e+00
8.788642711183793001e-04,-4.761273316035511891e-03,-9.794080130988326971e+00
-6.450017624407047498e-03,3.284542665417541918e-03,-9.803854010761016369e+00
2.471581600518414981e-03,-7.009679538128278480e-03,-9.791487764744822186e+00
-3.500093125057082005e-03,-2.298827672783722211e-03,-9.789754105553962304e+00
3.590923711004820763e-03,-7.850734972377083204e-03,-9.802461935363268708e+00
