gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-8.843100190471377825e-03,-3.381344067860167502e-02,-1.674630584239503216e-04
8.428171178020030241e-02,5.683677787973407704e-03,5.445101490576183560e-04
5.377080039612125439e-02,-1.104138570587334146e-02,1.068912116968843973e-02
9.134929562638205436e-02,7.087209581644621226e-02,-6.810763440083272835e-02
1.441134245612345210e-02,-2.628511451883040403e-02,7.939015463298346523e-03
-1.126371251720338293e-02,-9.357319903365955704e-02,-4.980386553680420797e-03
7.036206888922121386e-03,-7.080924960881250160e-03,-3.603945903004316526e-02
-9.943885776024101453e-02,-3.067685662970660171e-02,-3.489282501342785142e-02
-1.395088216031790430e-02,6.218616933999474017e-02,1.641664138044080304e-02
3.022868330453030647e-02,-6.753030178297370718e-04,-6.121690860061611977e-02
-3.535901073036352982e-02,3.997463504440125492e-02,-2.897253137536248148e-04
2.847015341643318719e-03,4.159817110878961943e-02,1.359667179783808841e-02
1.687529292516407910e-03,-4.118740278568499939e-03,-6.862655726307834159e-02
5.490799292226261619e-02,-2.854897218613690422e-03,3.185510738503504607e-02
-2.923858427417884778e-02,-3.643104928419519523e-02,-9.872287464512831401e-02
6.104333962546665184e-04,5.816784070969580750e-02,5.039364921442186090e-02
-3.977845933325669520e-02,-4.892049729942353486e-02,-3.782657558936894371e-02
-2.206992925362890809e-02,-7.837355381535536514e-02,-5.472245237589639516e-02
-4.633032751390546433e-02,-5.565677419772465523e-02,7.261207200287609839e-03
-8.153717064066072495e-02,-1.808618227128950401e-02,1.730778045556208983e-02
-8.370617934733408372e-02,-3.228455477800815099e-02,5.278602166227136516e-02
4.767727761372728829e-02,-5.251002576968376995e-02,4.019133343126116142e-02
3.666596626654249763e-02,6.849716091306039603e-04,4.580874199968471006e-02
2.246655203138315723e-02,3.659634627322871231e-02,-3.142185737046912508e-02
5.502578352852362936e-02,7.217645539091653226e-03,-1.863027518077423755e-02
6.992546993528088450e-02,3.629479323390435302e-02,-2.992620178426380530e-03
-6.636916293801960187e-02,3.817836033127817302e-02,-6.505828254794304710e-02
-9.585237848468348976e-02,6.851817913504915092e-02,-6.705671304013953449e-02
-1.553881986668377742e-02,2.012912047888442205e-02,6.177247036766393175e-03
-1.454206272259384730e-02,-6.764818526952878774e-02,-4.853336275757452224e-03
-4.421289486253884501e-03,-7.117276950332985649e-06,5.373703471243025664e-02
-6.966218386918207606e-02,2.309480439354074516e-02,-6.743426915292526080e-03
-3.370196613331288837e-02,1.232645245255148403e-02,-8.547681159537426354e-02
8.960247001403843364e-03,2.233308171013673529e-02,3.966308247648952373e-02
-1.273305098041596986e-02,3.232724315385695352e-02,5.038591742933826167e-02
4.195322341092191237e-02,-5.096599599664983216e-02,7.635213660446620032e-02
-1.491909720303572634e-02,-9.442446269403844891e-03,-1.128863743322767836e-02
5.089131918898848195e-02,1.176074658233229875e-01,-8.112857775129673349e-03
2.685966358461665954e-02,-3.671369573253553675e-02,3.204757017857223084e-02
-3.053574378042663712e-02,-4.923377323648507609e-02,-4.468556156552530578e-02
3.078195734521260371e-02,1.952166834030027651e-02,2.719893620769698369e-03
-2.343100661742389748e-02,-5.754328061832209018e-02,8.595986101565221416e-03
-3.217182612905168659e-02,-4.790911518800538248e-03,7.812894525670408159e-04
5.633755081703608475e-02,-1.092401138195327366e-02,-5.477432739166843145e-02
-3.020467583213411189e-02,-8.183658130219365057e-02,3.731361072371667392e-02
1.462749966052935904e-02,6.042454129336242291e-02,2.649778333005161149e-02
-6.999908242507318912e-02,3.636138508531722158e-02,4.047675520252444481e-02
-4.919529323439128521e-02,-7.527522209589374014e-02,-4.491531155884076476e-03
2.164816683506859581e-03,5.071208696314449815e-02,7.536951413329078496e-03
-3.836968442666378182e-02,-6.623107377171157106e-02,-4.185690025706886169e-02
1.049020379663313102e-02,1.720783407015964717e-02,2.563745035648801879e-02
5.234321468954213769e-02,-3.188249480800467439e-02,1.848427585030663900e-02
5.335959091109430258e-02,-1.522870924363937126e-03,-1.056637447529071572e-01
6.069311580066369394e-02,-5.774972813466698607e-02,3.844983629903498540e-02
7.938284554186346431e-02,-2.350224084400375987e-02,-2.757587242287181870e-02
7.601932596844877821e-02,-6.402851515869745561e-03,2.820268832837499393e-02
-6.327751142193481504e-02,1.200433216824032395e-02,4.578228825461597151e-02
-4.028143568856306506e-02,1.146911487176212850e-02,3.229047152606989712e-02
3.937453657547617530e-02,-1.572496492098232265e-02,-2.065530204360782607e-02
-1.688599224421122660e-02,6.444476449930955364e-02,7.625862320468317426e-03
4.637542913043464499e-02,-4.451827265465691311e-03,-5.096987933777039070e-02
-7.395152453444310547e-02,5.753248420958824959e-03,2.135606492885418900e-02
-7.103521468058344480e-03,-1.131532437832940413e-01,3.814885416832718840e-02
-3.156074986165247585e-03,8.812592021228979680e-03,2.101224292438249805e-02
-4.336650646410415005e-02,-1.782075963437611266e-02,4.769296355847747054e-02
-7.607442150095361511e-02,-7.410550609699978995e-03,3.660795649041766187e-02
-7.045110273530684475e-02,-8.159306793535792135e-02,8.308344158424090312e-03
4.429131152323705772e-02,-4.255801778206823316e-02,-2.843794277086295064e-02
2.597854405350398174e-02,5.116902340039820862e-02,-7.949990539370397832e-03
-2.710817105252255610e-02,-3.254200789199009070e-02,2.335773574346620626e-02
2.139550592530748471e-03,-2.152325470247500733e-02,2.186448392932656415e-02
-1.352623874934404981e-02,4.697354318398572204e-02,2.718074706416502215e-02
3.125822530815828421e-02,1.836464981590901421e-02,-7.946742458941160811e-03
-7.580327727985103348e-02,-3.442583508567737677e-02,9.206862043807412244e-03
4.865624580665232728e-03,1.049019742866862809e-02,-5.450220834929107860e-02
5.187366042676953837e-02,2.009882963850023394e-02,-2.602472820150344979e-02
4.786971710986159118e-02,4.833456868098423564e-02,5.063874591217753900e-03
-9.437862209456240881e-02,-1.776940877673994015e-02,1.842070751512564844e-02
-5.212439257296298811e-02,-6.592099901252982536e-03,1.818191304039547262e-02
9.308607991020049002e-03,4.540339901979421888e-02,8.344294865938414740e-02
-7.156982124708539950e-02,-6.615521595006093949e-03,9.826523055052195643e-02
-3.719547150904981697e-02,7.709788155367719442e-02,1.520197899476113425e-02
-1.924773134786818274e-02,-1.898973749840652744e-02,5.581038066334802206e-02
1.129538377216408179e-02,-2.756168133090305256e-02,-1.481783637354705356e-02
1.330416566066009018e-03,-3.697357738957431778e-02,8.741550255339944342e-02
6.848332401703745298e-02,2.739518668757029082e-02,2.878208119535637793e-02
1.606458669989763166e-02,1.204616281985888999e-02,3.224337766844805834e-03
-2.728326932772529370e-02,-4.921530773830750521e-02,-2.033164798833487011e-02
-3.947489414205395883e-03,-8.592271771129849495e-03,5.124475763633246778e-03
9.492420550103634197e-03,-8.375225921548853925e-02,1.955424024501707658e-02
3.725418130584922521e-02,2.510724079128260136e-02,-4.777453089952701619e-03
-3.736227044787351209e-02,9.703751224566384281e-02,5.769518715333425696e-02
-7.812493317715533958e-02,3.192962092240772543e-02,3.082444145772916116e-02
3.875656017806341364e-02,6.348487654100404276e-02,-2.762097247636249864e-02
2.262950528873443334e-02,5.063209332368012391e-03,-1.865868217926225023e-02
1.604326726585861632e-02,1.114247298721397425e-02,2.906543131615673889e-02
9.389116008392482671e-02,4.014486670440714500e-03,4.968033575773751070e-02
3.092938421230065349e-02,9.352055168246840855e-02,1.892883669438356550e-02
2.765302165336956663e-03,-2.837350787422477510e-02,7.706284046511685873e-03
-3.536591785393954079e-02,-2.488277376211460532e-03,2.750992448410326946e-02
9.529103235066198850e-04,1.014213690264300499e-02,2.937233799491530822e-02
1.743644398790974992e-02,5.575745498532339722e-02,-9.164541634121217348e-03
-3.516049863389404673e-02,2.964871549570866419e-02,-1.636787099314879895e-02
-2.409404073516292853e-03,-2.197441194623752161e-02,2.316354605980841183e-02
-1.598950765787670106e-02,-1.863815580666686525e-02,-7.396007560451137164e-02
-5.309710762507386522e-02,-3.149170519546857366e-02,6.988545254146870389e-02
-2.487601084023448664e-02,-4.827914310509529017e-02,7.258534091787719432e-03
2.515981720224446869e-02,2.505281210643800840e-02,2.252042909530672585e-02
-6.138764961117809671e-02,-4.071507898799871933e-02,-1.152354973520227088e-01
3.353369531351400173e-02,-2.684659707962782846e-02,-1.642348937202770670e-02
-3.562577580822795520e-02,-2.192063394473921581e-02,-2.813836086870378367e-02
1.856901717505723276e-02,-9.678046714076094306e-03,1.662736605724280878e-02
-5.803691244130572890e-04,8.188875404168205474e-02,-2.533439512365430121e-02
5.653080716823613572e-02,-2.450003637324851477e-02,3.820279186569452978e-02
-1.177264127832904246e-02,-7.201045501281305716e-02,-8.173338299160054412e-04
-3.498914316287388138e-02,-8.271582635589674881e-02,-8.559097110188762514e-02
2.080851142769595333e-02,-6.073081326364951349e-02,-5.122125206471073167e-02
6.691083556506125483e-03,-3.945345788490384892e-02,-1.186627468085422847e-02
3.215754071242036410e-02,2.419609877743170157e-02,1.082893857166727491e-03
-7.895338399010147501e-02,4.127110944333294007e-02,-1.112937325117013647e-02
2.784393490190247705e-02,-3.837490427055612052e-02,4.110142026153085215e-02
-3.289525137854870662e-02,-3.558737799663565238e-02,-6.408006194975447711e-02
-6.392524826654193137e-02,-5.271035254218338524e-03,-5.108345619424645850e-02
-2.709215949886176894e-02,-1.796294034489340566e-02,-2.157998425996055653e-02
-1.362551325564367866e-02,-1.114410047772649570e-01,-4.405463070189142433e-02
-8.334754958720741458e-02,-1.358616037027110708e-02,3.619876187787615662e-02
-6.581670786477442081e-02,9.073595090156733045e-03,1.259454559287213546e-02
-9.348054100308375927e-03,1.063048343225789921e-02,1.104644148767065619e-02
-1.171678911788235841e-03,3.589317778090129335e-02,-7.968169446394100797e-02
-7.801723695010366957e-03,9.727084085645711087e-02,2.332220021647739977e-02
4.573876974712825366e-02,1.181215879400670243e-01,3.490657585610870001e-02
-2.210020667344037276e-03,-1.473558540262789873e-02,-4.313814393088296478e-02
-1.641144876289119675e-02,1.162666759777176637e-02,-3.205572744714205169e-02
1.716640377079078211e-02,5.679968246938277981e-02,-2.345079295392560326e-02
-2.448138172176863442e-02,-5.199564787670390986e-03,4.118317692658179235e-02
4.032049961488697910e-03,1.053523109942354485e-02,3.986994933641341970e-02
3.400818004826407226e-02,5.311579762292485685e-02,-3.564146898012969522e-02
5.539842285388439647e-02,4.717287468198907291e-02,2.528957582687070202e-02
-2.413905082809779390e-02,1.938767438172088464e-02,2.945862968925371320e-02
-1.325566224244180587e-02,3.696342635734940069e-02,-3.273395721551057569e-02
7.384073398291397805e-02,4.831590721789766167e-03,-5.816679470817357617e-02
-3.554323159108949831e-02,1.097242726741889766e-02,1.526929694552782695e-04
-4.026347512142210844e-02,-4.375806298754474077e-02,-1.882739036255486748e-02
1.486442644282932532e-02,3.165658644722671965e-03,-7.209182770010580214e-03
4.385579130661165781e-02,9.690130537540891931e-03,-2.649152639657883015e-02
4.585568875375346798e-03,1.975609281987976765e-02,1.854039161977049863e-02
-3.173730221874840329e-02,1.085552190542638483e-02,-1.071563193293087607e-01
-1.153039040787841030e-01,-3.631618041400520164e-02,-4.680273346620343090e-03
1.844402869269723888e-03,6.753791854011115259e-02,5.240863738407473306e-03
