velocity_doppler_1,velocity_doppler_2,velocity_doppler_3,velocity_doppler_4,velocity_doppler_5,velocity_doppler_6,velocity_doppler_7,velocity_doppler_8
2.469970201090273,-0.0695794436484485,3.3107165737242403,-1.8661336324315527,0.9246330864766095,1.5191803113670106,-1.542273647708133,0.38988242972090664
-3.257030787366028,-1.7130213796881464,1.1604453958802277,-3.7665227478669046,-2.1151490486029902,-3.354468501607326,-2.8440392838830744,-2.428107329089476
-3.171448591625167,2.232205919518176,1.3574323363706529,-0.9029421465307084,1.072891625063494,-1.6453339213632316,1.4942414587262887,1.0676151777577074
2.3415692000327724,1.7368320878773205,-2.291577685071082,4.375580053130398,1.7813605280463518,2.781781290956358,3.36413372589251,2.275360249505823
6.328559709785048,5.950884304076253,3.904394833383619,3.889385013063187,6.8041902762813935,6.9708009134327975,5.289305372203178,6.6780905476321575
-2.4860184385291544,-2.278287005378292,-2.1970132556430193,-0.9020233304183024,-2.690777348786723,-2.6445229571696705,-1.6702821446176033,-2.5324257996421937
-3.4321549212498463,-3.2479748428127175,-2.2717357184808598,-1.9961129719646746,-3.721408388774976,-3.7752616899231435,-2.8158102832990606,-3.631215116133385
1.65402730775548,-2.0955473398959326,-3.5080701787178072,2.2379798115360567,-1.5804547354710705,0.7557706958037833,-0.37200351386857333,-1.2141201972795872
3.7526087209212995,0.4268205790143407,3.1785148296407715,-0.7937903692097076,1.645671509879253,2.739039215352791,-0.7840128625296579,1.1678866940050683
6.177949102958983,2.121806825136889,-0.1666172556244455,4.50481994772425,3.302210443195337,5.665088361157763,3.0811663642916036,3.4928554365272175
-1.1444739398865664,-1.4820615558837538,0.2738202011453596,-1.8720784562729114,-1.4554312499243143,-1.5311729860758014,-1.917906471479526,-1.6234238768555602
-2.130158548136583,-6.926029138821519,-3.7945612203590597,-2.861830380593994,-6.46355387264904,-4.1732313570584285,-6.027382876590867,-6.452708807408937
0.027694691626195377,-2.7923106371404955,1.335898809494836,-3.2753402454140166,-2.0876354080174586,-1.2870679311704636,-3.8172547460587714,-2.5363935629156322
1.909721136871993,-3.235583684044722,0.2975432820889987,-1.8550370368530669,-2.0494243784460604,0.08093096356558731,-3.5854871228938143,-2.376430627207399
-1.3268179101319415,-2.850849111543297,-2.4798536462960357,-0.5702598639288994,-2.8709814999014602,-1.9763870285881329,-2.0529918197131174,-2.719710348249065
-0.012873227640632279,4.762843105927321,3.4484980434950847,0.5660564124665632,4.141034108954465,1.6528897947677672,3.5564060011930425,4.001392470544036
2.898034309436422,-0.8264516840157274,6.36427154400401,-4.930931284609306,0.7395785050270508,1.2674570637844706,-3.9106160261364824,-0.34438101922393993
-1.625062225953899,-0.400751884716881,0.3615819748055163,-1.3448186627124492,-0.7099167408858126,-1.4536726264611535,-0.8010988200531569,-0.7990071772187219
