doppler_1,doppler_2,doppler_3,doppler_4,doppler_5,doppler_6,doppler_7,doppler_8
23.79768661912108,1418.8448218059773,2002.8884515640746,1406.7835341901816,9.181869993047485,-1420.0580434244662,-1988.4821630822328,-1407.9009969724013
14.927503661676884,1414.2496963285523,2002.6844837304654,1404.937623938813,9.410525517222066,-1422.5080577782794,-2004.7875179245145,-1402.8478144718704
10.088654606536348,1414.6080877883749,2012.9418879294622,1426.612809974302,12.533107459013024,-1410.999865258807,-2008.1663344502795,-1415.1241771767995
6.7346089729109,1405.102335400575,2013.4282169275189,1420.1242093672336,27.611599178497933,-1398.1206529258527,-1998.9862307054982,-1414.729531122576
-0.45863125673212757,1413.7198257786588,2019.835489608336,1448.8147548234451,25.2100947679496,-1407.0427130482828,-1990.0149955283805,-1388.3351814181544
17.074424288458026,1427.5671947258368,2021.6345582319461,1425.2548171629946,10.125966445920973,-1398.6445312826079,-1985.2794428880884,-1392.1788778116977
30.54356149330384,1444.6135868940187,2022.6790313503495,1441.1635392121307,23.605867147209427,-1400.0701081433374,-1991.2070090320235,-1404.2488615936147
38.356345216159184,1430.1390669677326,2020.132500447266,1434.5303457569119,17.324876523678135,-1411.6223104658811,-1977.1565684400782,-1374.3713293102137
10.800722453902258,1432.349873226747,2022.7372240493921,1419.5279100010193,39.80407917253915,-1386.0314695599955,-1964.6683286136392,-1403.1197278215354
20.413344024047504,1441.6743164210575,2020.9950842011508,1451.6527370783388,14.032662128134168,-1376.4246977601254,-1979.828076717548,-1392.0119588510847
41.49512709275312,1436.5491035926268,2044.2180094810371,1434.279140203345,42.34079715141941,-1387.8203975898384,-1964.6393942843038,-1378.2099287465853
28.119186195730208,1443.046131789717,2037.4137645202486,1456.2660755541626,35.96384148735788,-1365.2886037536214,-1984.4444893675584,-1386.0381786038922
62.454188623606186,1451.6367380027011,2037.9437444491534,1453.751376330979,37.56246182427929,-1377.9825015401693,-1952.1908505537085,-1370.774401243433
41.069936709453884,1438.0044523689182,2027.4971998081228,1435.0650542112826,34.959258181207915,-1375.257745782499,-1978.8515115444043,-1378.2964150152
57.12306827221347,1466.4081239517338,2050.100805827504,1443.453020368518,42.807560820139116,-1360.9302027741526,-1957.6863163525634,-1384.8967247462776
50.141369719674145,1460.4415197739102,2056.349606585379,1450.3708913381013,52.732514081821584,-1368.3374069433105,-1959.0582878627597,-1357.1165469321948
69.56491354679825,1470.5745935850969,2059.26683406371,1458.9165787979848,56.51167407564904,-1368.3142227540768,-1956.7323449485348,-1359.2554214283405
56.95866981035102,1476.9299896277976,2060.9142672952175,1470.5292599653737,50.6895881134752,-1350.1001073779141,-1949.331472398596,-1360.190916691139
64.18342806710133,1465.2281641125323,2068.090579232958,1466.5451567554699,67.28224532659256,-1349.92578852004,-1938.3743906799277,-1352.5257253431337
58.03613741566667,1479.1236216780837,2045.2258306944966,1490.3853865356398,68.68571244166938,-1364.2388650996566,-1937.4725043661597,-1348.9860958631914
70.32149573548087,1466.2922569059283,2059.395535984142,1479.9614808574966,71.26444763715894,-1358.037713416807,-1931.9627009376109,-1344.8382597257887
49.67959484677965,1472.0682024869934,2057.0156027727467,1481.4680918102638,56.57027304472433,-1345.2825083121975,-1944.6357786906399,-1346.1415703688747
69.22768759037966,1473.7074472745207,2081.9789794423077,1472.8363342969735,72.8926920851444,-1345.05904657625,-1934.329786396128,-1348.2575278970078
75.74140721449257,1490.2575161197344,2080.864300174713,1495.484602143499,93.44786388708468,-1340.5787180598918,-1926.073196269111,-1330.9168377488495
88.94495142152968,1486.8201494252924,2076.617786841502,1482.9594420471694,70.81503012041198,-1354.5061351547672,-1926.5737546954567,-1329.5363754076468
76.183141410395,1496.9571262893905,2089.4431050476674,1503.185837612318,69.06678594550274,-1325.049149675324,-1920.334575950519,-1332.9454192391847
86.18472593233646,1488.9062331057648,2080.068706519444,1506.7796421184207,76.04525820400588,-1347.0257801563316,-1904.4546693384764,-1337.2201695732322
89.40788323233373,1501.5332646132433,2104.6066237695113,1489.54509604775,87.46856260612347,-1345.1349323287527,-1907.5318119241406,-1336.3982306222888
102.60500021158425,1493.9260641253807,2083.3934717218276,1515.198696586808,78.96750880285428,-1343.206503897877,-1914.1633251784017,-1297.9380855270838
80.26103587862926,1514.694663963322,2083.7264582786556,1510.8587343733632,91.85162224868692,-1324.1675216330361,-1904.4489096344048,-1342.3465063033123
87.75795992647609,1523.256689225295,2088.7303125259327,1530.0342171195432,103.61491208709063,-1311.2288082339992,-1900.3170434140486,-1326.0760538612944
102.15788690428585,1505.276970274512,2104.642894381066,1504.9599080329997,107.19888487039321,-1325.180638238358,-1903.2657766473383,-1341.3187766340016
91.87875998255633,1518.034286692024,2077.640156684559,1512.6326510244678,76.74468695353298,-1303.406689969212,-1924.4156274795685,-1324.805456690158
103.67490370157046,1512.9112118393634,2107.277314389327,1519.1566601686993,88.98732244435836,-1315.1773577869878,-1901.8831323875693,-1322.2050342206362
93.04046268461124,1509.2455481225795,2107.007305203457,1512.4354951244502,110.27805875332382,-1313.5441874190258,-1883.825673423725,-1283.0839906199778
111.79885568865649,1519.7006261487884,2114.2716215205546,1520.8882032539843,95.60768910955372,-1309.5602394921582,-1867.6974197450766,-1319.1660980614427
93.92657615537777,1534.0011882226695,2100.089294557758,1515.203247749451,114.30443789582597,-1282.8365924284185,-1894.5819436065506,-1292.7346964593842
105.7791248183674,1517.9856078484495,2111.6109469283856,1532.0971477795958,108.76878424177538,-1329.0792556599893,-1881.4530995788093,-1289.0741802952239
104.02532383249657,1531.379873980174,2111.308006110539,1530.6357278199134,130.87454454198297,-1294.0088267775873,-1884.086830749494,-1293.492721265747
129.3180820332916,1547.3391736917022,2139.080492500428,1545.754404588976,127.36056356268037,-1297.8163272046797,-1885.3952956520209,-1297.3068758712618
128.14009856658612,1547.891245713387,2124.6358103704347,1542.6156114677922,125.26807788934757,-1267.9761632785555,-1865.2906092889984,-1291.841775696501
138.89787448851885,1544.253179951389,2131.4625246678665,1534.775104628648,119.09718979023987,-1266.9255527242897,-1854.1584807089737,-1280.1551102005458
