ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
9.996300115149649557e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.996670103634684779e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.997003093271215945e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.997302783944094884e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.997572505549685573e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.997815254994717904e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.998033729495245936e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.998230356545722231e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.998407320891150363e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.998566588802034971e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.998709929921831829e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.998838936929649535e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.998955043236684048e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999059538913016354e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999153585021714363e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999238226519542749e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999314403867588297e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999382963480830000e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999444667132747711e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999500200419472407e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999550180377525521e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999595162339772969e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999635646105796027e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999672081495216247e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999704873345695688e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999734386011127185e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999760947410015532e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999784852669014512e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999806367402113594e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999825730661902057e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999843157595712739e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999858841836141821e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999872957652527816e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999885661887274679e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999897095698546678e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999907386128692011e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999916647515822987e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999924982764241577e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999932484487818130e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999939236039036672e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999945312435134070e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999950781191621729e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999955703072460622e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999960132765215448e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999964119488694791e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999967707539825668e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999970936785842923e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999973843107259341e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999976458796533407e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999978812916880955e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999980931625193747e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999982838462674550e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999984554616407451e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999986099154767771e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999987489239291705e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999988740315362890e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999989866283826245e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999990879655443976e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999991791689899046e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999992612520909319e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999993351268818387e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999994016141936726e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999994614527743408e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999995153074969778e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999995637767472800e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999996073990725876e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999996466591653643e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999996819932489345e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999997137939240943e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999997424145316671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999997681730786070e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999997913557708173e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999998122201937178e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999998309981743105e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999998478983568972e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999998631085212253e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999998767976691738e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999998891179023630e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999002061121800e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999101855010508e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999191669509457e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999272502558156e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999345252302163e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999410727072657e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999469654365924e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999522688929332e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999570420037287e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999613378033558e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999652040230558e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999686836208213e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999718152587036e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999746337328688e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999771703595997e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999794533236397e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999815079913645e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999833571923347e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999850214731367e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999865193258231e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999878673932585e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999890806540392e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999901725885820e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999911553297594e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999920397968367e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999928358171530e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999935522355443e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999941970120432e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999947773108744e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999952995798580e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999957696218189e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999961926596015e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999965733936236e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999969160542790e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999972244488333e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999975020040566e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999977518037042e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999979766233338e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999981789610359e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999983610649679e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999985249585777e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999986724628087e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999988052165278e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999989246948218e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999990322253396e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999991290028589e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999992161026086e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999992944923477e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999993650432017e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999994285388993e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999994856850094e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999995371165795e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999995834048860e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999996250643619e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999996625579257e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999996963021331e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999997266719731e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999997540047758e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999997786042982e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999998007439217e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999998206694940e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999998386025268e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999998547423274e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999998692681302e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999998823414060e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999998941072832e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999046965016e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999142268337e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999228041503e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999305238418e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999374715287e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999437244824e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999493519809e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999544167295e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999589750388e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999630775349e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999667698702e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999700929010e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999730835754e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999757752889e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999781977067e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999803780071e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999823401708e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999841062248e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999856957089e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999871262091e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999884135349e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999895722524e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999906149739e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999915534232e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999923980809e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999931583616e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999938426143e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999944582996e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999950125229e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999955113239e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999959602093e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999963641528e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999967277731e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999970549780e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999973494980e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999976145304e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999978530951e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999980678567e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999982611243e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999984350296e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999985915267e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999987323918e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999988592236e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999989732657e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999990759392e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999991683097e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999992514432e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999993264055e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999993937294e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999994543032e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999995088373e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999995580424e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999996022737e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999996420641e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999996779465e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999997100986e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999997390532e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999997651656e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999997886135e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999998097522e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999998287592e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999998459899e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999998614442e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999998752997e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999998877342e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999998989253e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999090505e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999181099e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999262812e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999337419e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999403144e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999463540e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999516831e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999564793e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999609201e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999648281e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999683808e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999715783e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999744205e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999770850e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999793943e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999815259e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999834799e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999850786e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999866773e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999880984e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999893419e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999904077e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999914735e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999923617e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999930722e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999937828e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999944933e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999950262e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999955591e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999960920e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999964473e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999968026e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999971578e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999975131e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999978684e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999980460e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999982236e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999984013e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999985789e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999987566e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999989342e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999991118e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999992895e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
9.999999999999994671e+00,0.000000000000000000e+00,-9.794841972265039942e+00
