gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707033462600999977e+06,4.688711612969841808e+06,3.360434195718699135e+06,1.046315570210675228e-01,-3.563130031380769974e-02,1.653251398238427816e-01
-2.707025470576760825e+06,4.688713998437101021e+06,3.360423997169909999e+06,4.998227620956719464e-01,-4.293550341825187744e-02,9.545863384827686648e-02
-2.707025237650915049e+06,4.688708147839215584e+06,3.360430070427833125e+06,1.378419550212426126e+00,2.074274376674062337e-02,4.933069814952793092e-02
-2.707031505303410813e+06,4.688710840904788114e+06,3.360430677964436822e+06,2.281679874749481751e+00,-2.780540664208122625e-02,8.041724579113183891e-02
-2.707034705854030792e+06,4.688709147768996656e+06,3.360431829201516230e+06,3.094357295831215549e+00,1.579027580563005517e-01,3.290327245864014399e-02
-2.707027174325889442e+06,4.688712099048644304e+06,3.360424375029327814e+06,4.150802538767879746e+00,6.395724146848937031e-02,1.516369373614078961e-02
-2.707025876582076307e+06,4.688713486406378448e+06,3.360426844218777027e+06,5.174431070797030685e+00,-3.276154433450964229e-03,-5.621678855492642617e-03
-2.707026003007784951e+06,4.688712422884706408e+06,3.360436368617312517e+06,6.220752826212841313e+00,-1.236578991227822444e-01,-4.187781337221473804e-02
-2.707029599736334290e+06,4.688712900380911306e+06,3.360427820178737864e+06,7.019463620333485920e+00,4.086686262137621123e-02,-1.560681231864767537e-01
-2.707032430455256253e+06,4.688712286538787186e+06,3.360423162464651279e+06,8.178136231331261996e+00,3.210078579786863895e-02,9.964208833327901915e-02
-2.707025847369726747e+06,4.688708242920964025e+06,3.360425948765144683e+06,9.088783570594076267e+00,5.092042837508815867e-02,6.247620076296520053e-02
-2.707024224508420099e+06,4.688714648717503995e+06,3.360431999332633335e+06,1.006555491549717729e+01,-5.279245844016473843e-02,-1.262563963404681466e-01
-2.707023012403484434e+06,4.688712686668372713e+06,3.360433806138496846e+06,1.122102474503241432e+01,-1.224226571246032763e-01,-1.792213736892102338e-02
-2.707020836016562767e+06,4.688704947320962325e+06,3.360433709474988282e+06,1.231017857260157022e+01,1.244772393718320269e-01,-2.409867028528515920e-02
-2.707020649210324977e+06,4.688714432633032091e+06,3.360431550337796565e+06,1.330233840406245882e+01,7.024669665500538236e-03,-2.030817793211474043e-01
-2.707019264038774185e+06,4.688709043978794478e+06,3.360428829779807944e+06,1.407615090502698152e+01,3.355194457481192050e-02,-1.792984523878747571e-01
-2.707017123146234546e+06,4.688715569281796925e+06,3.360427196521313395e+06,1.492499623116524354e+01,-6.002924037430376614e-02,-6.594975493839505543e-02
-2.707011050350288860e+06,4.688710646575326100e+06,3.360440257490051445e+06,1.616610441635397066e+01,-1.799706581794454849e-02,1.005548748818831661e-01
-2.707018952518535312e+06,4.688714921524958685e+06,3.360432318352406844e+06,1.708731174951708098e+01,-3.110842189534977764e-02,5.707190324625904115e-02
-2.707015973364423960e+06,4.688713280117605813e+06,3.360426871109703090e+06,1.794365098062698394e+01,-1.563878625103963804e-01,-5.793568955234662532e-02
-2.707013616597046610e+06,4.688715128887723200e+06,3.360426200563602149e+06,1.913941897004189840e+01,9.482699771467327510e-02,-1.382227106755740675e-01
-2.707013031700219959e+06,4.688712633811585605e+06,3.360429246378825512e+06,2.030611970568254776e+01,-8.853536566892986071e-02,2.041548522785606723e-01
-2.707011575819110963e+06,4.688707565064149909e+06,3.360432513355193660e+06,2.102038479658425629e+01,-1.655913802007970004e-01,-3.656348615757265292e-03
-2.707006329766298644e+06,4.688710809774099849e+06,3.360440724380074535e+06,2.219427252095578496e+01,6.528360177641265825e-03,-8.770390143501749503e-02
-2.707000884769829921e+06,4.688710676739784889e+06,3.360432861500432249e+06,2.298719738694391523e+01,1.650141569705284098e-02,-1.308579741184098255e-01
-2.707002301965106744e+06,4.688708051182321273e+06,3.360436781783424318e+06,2.421024707894303774e+01,-1.637509240368242858e-02,4.917839783672418169e-02
-2.706997518578771967e+06,4.688712439155387692e+06,3.360436469910993706e+06,2.500772522953117516e+01,-6.167149865333361458e-02,-2.065580447329383798e-02
-2.706994437860501930e+06,4.688720116095860489e+06,3.360423413541840389e+06,2.623755996146205760e+01,9.918784983509219833e-02,-8.761894311436802668e-03
-2.706989734950167127e+06,4.688706501300788485e+06,3.360435275017590728e+06,2.731579183551940204e+01,3.150380692415018224e-02,-1.602133041354738274e-01
-2.706991393424514681e+06,4.688715306931350380e+06,3.360430235385414213e+06,2.802812813525127922e+01,2.381119075415965777e-02,-8.401351422860803275e-02
-2.706992124290619977e+06,4.688711745066797361e+06,3.360433511419863440e+06,2.916888292494235912e+01,-8.464766854885778791e-02,1.735463452465368372e-01
-2.706980561772791669e+06,4.688708729192150757e+06,3.360422926266345195e+06,2.999464265519107542e+01,1.394342444955287046e-03,-1.073096673479426028e-01
-2.706980143915879540e+06,4.688706935290128924e+06,3.360431074618383776e+06,3.106076219736704402e+01,1.778528861097326275e-01,-6.015549392552828334e-02
-2.706980496962396894e+06,4.688709178346791305e+06,3.360420919606650248e+06,3.222991506323002397e+01,-8.814192748041099756e-02,-3.506500175897236254e-02
-2.706976157733796630e+06,4.688711653459254652e+06,3.360433490842260886e+06,3.306692627080875724e+01,1.619390228483725408e-02,1.668792138395051028e-01
-2.706969778566483874e+06,4.688720991879877634e+06,3.360431616073293611e+06,3.417987557176461166e+01,1.440543652620310533e-01,-3.047985895531973854e-02
