accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
9.979121155833172718e-01,1.424954802660879363e-03,-9.798712119847335700e+00
1.894144208852105216e+00,-4.172661601151997574e-04,-9.796701516634062301e+00
2.709271841770773737e+00,-3.565048267142990803e-03,-9.795387279862135088e+00
3.422025158534471423e+00,8.117421451369601082e-03,-9.798925136488989551e+00
4.095511763971070529e+00,4.273334209270699020e-03,-9.809126131357288614e+00
4.686478455515262098e+00,1.061996120009636073e-03,-9.787336958993424929e+00
5.207626285824104251e+00,-8.847641076631859985e-04,-9.796848018529498603e+00
5.700240377308873008e+00,-3.093034904413903725e-03,-9.793303214476555496e+00
6.121598385895452132e+00,8.843532502210652707e-04,-9.791372671527174276e+00
6.514958249376476829e+00,-1.315030311740459203e-03,-9.792281483906203121e+00
6.861092954951828915e+00,4.866246039493687253e-03,-9.809338775743587036e+00
7.172551215867569496e+00,-6.167868443276471914e-03,-9.808313279605052060e+00
7.456274014129821381e+00,-2.757023811633359852e-03,-9.807987587311995270e+00
7.712567662068470220e+00,-3.681792706955501764e-04,-9.800718271218693545e+00
7.945152650292163443e+00,8.106905379484050924e-04,-9.790772998597569554e+00
8.148352974188933118e+00,6.504332106749034781e-03,-9.788025211641736334e+00
8.327344313663470388e+00,1.283864755801913948e-02,-9.792205569728595904e+00
8.493803614486200360e+00,3.447150580748904215e-03,-9.810491508083762469e+00
8.642978687802495230e+00,8.051930174716431104e-03,-9.782689008089072047e+00
8.772179189477185446e+00,-5.024344745359907508e-04,-9.806967223974590198e+00
8.909963609400326945e+00,-3.518162611877497480e-03,-9.790677238165455876e+00
9.016625823931187611e+00,2.757265568220705360e-03,-9.806639907037464354e+00
9.114332202698848917e+00,-9.621821278999485643e-04,-9.800082880960804488e+00
9.192334316895177437e+00,2.748079751709178037e-03,-9.793249977896669733e+00
9.285881139185972799e+00,-2.487604663539597864e-03,-9.805597581314529521e+00
9.361763500913914626e+00,9.871204395053847017e-03,-9.797643021248346074e+00
9.424442377157108197e+00,1.849679480940777995e-03,-9.781674810324741287e+00
9.482622353595296261e+00,-3.573232286105810888e-03,-9.795990700250886363e+00
9.532352558943989251e+00,2.235035668156242807e-03,-9.802248960666277711e+00
9.578327360280374236e+00,2.658496961267142484e-03,-9.787193033557279875e+00
9.610119249267356167e+00,7.339334150634544210e-03,-9.787426653076567007e+00
9.653573539985332630e+00,3.588839783345866823e-03,-9.792636709978882692e+00
9.687661928006580325e+00,-2.652980204285591143e-03,-9.809991958389106870e+00
9.720600921904770431e+00,5.675560114617760228e-03,-9.803963054843782388e+00
9.755304251438698060e+00,-1.691089683514715751e-03,-9.786912782370240649e+00
9.776621734140219289e+00,1.980765061607826262e-03,-9.781345127723492183e+00
9.800069611776965672e+00,4.841501520284664968e-03,-9.794199081124967066e+00
9.817766404765183808e+00,3.281208019286782976e-03,-9.792383013072214482e+00
9.829177720650637440e+00,1.714941187544600284e-03,-9.786918295701816817e+00
9.854407751983593755e+00,1.415814177657037567e-04,-9.795816330589632415e+00
9.864372785758741102e+00,-8.209608239908558480e-03,-9.797045050481052897e+00
9.887168202527188754e+00,1.092452669693528763e-03,-9.786995218028652133e+00
9.892818763960567807e+00,8.035402616743755541e-03,-9.797947283326056578e+00
9.902999851359803429e+00,9.157897394910562497e-04,-9.787663855563073056e+00
9.904799129685214254e+00,-4.367808115128251484e-03,-9.795993887379349729e+00
9.924720940402153246e+00,-2.968014844329531794e-03,-9.781030172958178781e+00
9.919010765697844789e+00,3.155893563344673754e-04,-9.790698755198153691e+00
9.931099971279001792e+00,-1.579472269099514107e-03,-9.793476887179428658e+00
9.942155295239963664e+00,5.787459803996281883e-03,-9.790512746743326389e+00
9.953169726631786673e+00,-1.390346847420449771e-03,-9.790443047483217143e+00
9.949687919029004846e+00,9.651491340168278851e-03,-9.794288324135367318e+00
9.967150035790023566e+00,3.620689304359092902e-03,-9.798907073882956453e+00
9.971512481764062130e+00,5.362769904353065394e-03,-9.804660326943084314e+00
9.959713540785664065e+00,6.793074703196051809e-04,-9.787290817059826509e+00
9.972825719250927534e+00,4.326488169842316288e-03,-9.806916094883074919e+00
9.975835690334493577e+00,8.850120557225119727e-03,-9.788772677709559389e+00
9.967813879935219390e+00,-3.297617952226657850e-03,-9.790183837373714226e+00
9.969092490792565542e+00,5.792638501524172145e-03,-9.799483620239008985e+00
9.984979583153906546e+00,-9.442718070058152974e-03,-9.796207020647260677e+00
9.981949813639152680e+00,7.053851247887803037e-03,-9.785075982626693758e+00
9.984940067783115936e+00,2.763444804840908646e-04,-9.797219058644420997e+00
9.995202770023354333e+00,-8.205875825256926659e-03,-9.795658049803984468e+00
9.981941960236065725e+00,4.521256420986526428e-03,-9.791738657586241956e+00
9.987129084512492483e+00,-9.551980402619800192e-03,-9.808292208941491452e+00
9.998394346955521428e+00,2.738500416323835264e-03,-9.803004512637290446e+00
9.987132287482475945e+00,2.660135611629436438e-03,-9.805120685426247817e+00
9.993784349308208803e+00,-4.571479235936307529e-04,-9.787230814648081534e+00
9.994096620919949103e+00,7.649709001530502483e-03,-9.792862636980290247e+00
9.995042434375580598e+00,4.767570457587570754e-03,-9.803276446070494643e+00
9.995833450887174010e+00,5.723397652958621927e-03,-9.808347203382455248e+00
9.988543629209162944e+00,4.247677780480724370e-03,-9.801615030801931638e+00
9.995826148517791054e+00,3.218888873088767994e-03,-9.777856537475251741e+00
9.996796448493649123e+00,-1.052545368257320254e-03,-9.791610269612162298e+00
9.984935286602212301e+00,-4.548126545792255892e-04,-9.805541863758000076e+00
9.995198137329467158e+00,1.046393792010662845e-03,-9.781303057502336529e+00
9.999855633962940971e+00,1.181930967237091075e-02,-9.798259922754105844e+00
9.999651590714417893e+00,-4.718528718485094815e-03,-9.791484297029088069e+00
9.995637388400455237e+00,3.460220763198555748e-04,-9.798055053855017960e+00
9.998003264402250068e+00,-4.526831606420661340e-03,-9.789142513650283206e+00
9.988844958533441343e+00,-1.706761312701921213e-03,-9.775726258684182213e+00
9.994444755795797164e+00,-1.159037129700250281e-02,-9.779681155440062668e+00
9.998258637525710313e+00,5.735552155085541295e-03,-9.791209676362234049e+00
9.996704909664455130e+00,8.840256091756239871e-04,-9.789294448904390933e+00
1.001414546761598068e+01,-1.863126275379457190e-03,-9.805649953937120245e+00
1.000229761348491486e+01,-6.200119693478306493e-03,-9.792885757224327747e+00
9.999865522994060285e+00,-6.745251726621768681e-03,-9.791703934684999666e+00
1.000264619318392967e+01,-1.219488437850200883e-02,-9.782730955382080040e+00
9.995042637182921297e+00,-5.379765521841098656e-04,-9.798415462197263892e+00
9.988951447983934528e+00,-7.983607984054796186e-03,-9.795502409005440114e+00
9.992871019360281437e+00,2.975438423232432995e-03,-9.799936481879360173e+00
9.996164923816094117e+00,1.205379622407099990e-02,-9.790099960152266689e+00
9.996452351688798643e+00,-2.054273226000161851e-03,-9.804572909732451436e+00
9.997069559953132512e+00,-8.270474984524080198e-03,-9.783946038127977474e+00
1.000210954786341588e+01,2.037096215133030273e-03,-9.790759363626049705e+00
9.996597634972351543e+00,8.944270694897538425e-04,-9.791443419014411731e+00
9.994693648803801622e+00,3.575785602434210318e-03,-9.796663730798947256e+00
1.000036930176888283e+01,3.178578182792619628e-03,-9.790148890369426482e+00
9.995849200641458765e+00,-2.980147421068292477e-03,-9.790891329378769825e+00
9.998367541391960600e+00,2.363170152574027572e-04,-9.796006942890302938e+00
9.999764161643534877e+00,8.804881276120429118e-03,-9.814372425048320636e+00
9.998626774633217806e+00,-2.779926462045327184e-03,-9.801230342570210752e+00
9.997277535997930897e+00,4.456532313829360964e-03,-9.785272061369628460e+00
1.000028480560152389e+01,-3.682282848265697964e-03,-9.787127940899249978e+00
9.991061794280344799e+00,-4.785002688877352411e-04,-9.784252219182322463e+00
1.000413629834959117e+01,7.144434650284012256e-03,-9.786565427219406033e+00
9.996107005126486200e+00,-5.308817192219358883e-03,-9.788823668341509077e+00
1.000582895376145309e+01,2.396045000649294713e-03,-9.800897532465228323e+00
9.989587191597911087e+00,1.718588861944135267e-04,-9.813516595452130176e+00
1.000053297212847347e+01,-1.337168736033236436e-03,-9.800550260185616480e+00
1.000348595870586443e+01,-2.712825717901280395e-03,-9.792129020346225232e+00
9.997817186475765894e+00,-3.632612511166072485e-03,-9.791498288907202863e+00
1.000234011738679207e+01,5.948170035566259159e-03,-9.807902573013315362e+00
1.000070455667783520e+01,-3.865108766073279160e-04,-9.786417787959951653e+00
1.000269524141250521e+01,-2.833338116898320800e-03,-9.787271420530782251e+00
9.997024070898410386e+00,1.101622027653577189e-02,-9.803961605586632544e+00
1.000407861181767011e+01,5.240978529600005646e-03,-9.785591652437377164e+00
1.000080077317206850e+01,-8.553366534545227273e-03,-9.776528906973160460e+00
1.000234406038559065e+01,4.510146797292273468e-03,-9.791435985534590714e+00
1.000338961223875067e+01,8.898849406793743130e-03,-9.799404175666108330e+00
1.000380104754149002e+01,-3.684443158147147641e-03,-9.787020820175895253e+00
1.000448069917621829e+01,-7.862787203834322239e-03,-9.800040652203419356e+00
1.000464256363430593e+01,5.148199615142520259e-03,-9.794790069542694155e+00
1.000194392457876269e+01,1.433422075002413953e-03,-9.805427326206364924e+00
9.994289655252110549e+00,-1.343015844280153782e-02,-9.799878854427664265e+00
1.000598476717587637e+01,7.851518406816896181e-03,-9.791494316475995774e+00
1.000143428784119415e+01,4.288122456372842355e-05,-9.794904254227247975e+00
