gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-7.792036690863557435e-02,1.146370468138840221e-02,-3.795936982104770180e-02
5.673189155946628537e-02,-7.329018397571310586e-03,4.506720767048110442e-03
-6.647584934007375046e-02,-1.652657747596290513e-02,-2.193726353709086335e-02
-6.399704822006782069e-03,-1.012524778904817235e-01,1.822931881109343547e-03
-4.104187548979217753e-02,5.474058446826470664e-02,-2.710525406291596981e-02
-5.336398264845177569e-02,-3.155528484717543686e-02,-4.237736101616990103e-02
-6.313526127156569856e-02,-5.497917156295318436e-02,-2.858709360706470498e-02
1.145694349086277472e-02,-6.373689097405596526e-02,6.867624099230208723e-02
6.746152953169252953e-02,-2.590025573633721045e-02,-3.886582761184331249e-03
-7.302048939430421694e-03,-3.567971885268841209e-02,-6.513259809023968887e-03
2.010919962343327844e-02,-3.454202965865176694e-02,3.281912548432634052e-02
-1.032025860274388140e-02,-2.242910239790180463e-02,-2.959920592280381943e-02
3.483672353533671939e-02,1.132560227206037828e-02,1.244054138160456333e-02
-1.784379035286403140e-02,1.888165907949280325e-02,4.098868102741320962e-02
-5.501179613711697225e-02,-3.571130482048671256e-02,2.408055118506493772e-02
2.616837836143171350e-02,1.206233803974919930e-02,-7.213761096910678572e-02
-4.134356175978382009e-02,1.193300268641659528e-02,-1.167471100811850668e-02
-1.384564167831356689e-03,4.062883308502023699e-02,2.971140543684791177e-02
-3.791958764802930842e-02,3.693310725177104820e-02,2.614467164923837961e-02
-5.365806944246023259e-03,4.369170492681746787e-02,-5.168076747300938412e-02
-1.606976823268596588e-02,-2.305873154381711532e-02,-7.756647517154624527e-02
-2.309456099547260721e-02,1.960759694909611217e-02,-1.115950569645697554e-01
1.256340849370509438e-01,-3.451237199698962976e-02,1.017468384041528501e-03
-1.795825702446173650e-02,4.815942725792168866e-02,-2.971389859369911318e-02
6.375924275074862368e-02,4.963912345744161611e-03,3.298076754660850263e-02
-1.363044133237379567e-03,-5.783071510778043864e-03,3.736516552285212844e-02
-1.247572734858507122e-02,2.075450519193279900e-02,-7.747882112034183699e-02
1.438851365378168885e-02,4.051193949199728001e-02,-5.729136303028951882e-02
-5.299759195408525192e-02,3.435548099858754673e-02,3.819679248391256304e-02
-2.245370750937932675e-02,-7.996228254377987787e-02,9.987253443607157707e-03
8.453907622154954813e-04,-2.476785077401225457e-02,5.008683466747571728e-02
-4.840620424649777487e-02,3.116656570837687823e-02,1.050872519973511561e-02
1.258960296480758113e-02,-1.872456110163826445e-02,-1.484040800084753149e-02
1.228578426118961215e-03,-2.756181862879751067e-03,1.076516973603735237e-02
5.563226059256853873e-03,-1.970599151422975791e-04,7.874609734564251562e-02
2.758322745901253814e-02,-1.185658790218183795e-02,8.904256212955186101e-02
-3.178604878718058191e-02,5.180543092712935546e-03,3.254129904355558545e-02
-8.820731333131594243e-02,-2.175019661059532372e-02,-6.779530963799891563e-02
-3.585750557584378023e-02,7.429239054195478642e-03,-2.072919148498964317e-02
3.484276515759249238e-02,6.277098664759088453e-02,-1.673459878442444537e-02
3.334035765864366558e-04,-5.829824927816954633e-02,-9.796618571113910323e-02
-6.545115821240217457e-02,2.041108450056616438e-02,4.841819321501879964e-02
-5.892630712527544001e-02,4.546330838666881070e-03,-7.722558427950399103e-03
5.808673509001616858e-02,-8.704436347843172092e-03,3.917484095455730370e-02
-6.193125915529708965e-04,-5.206811845915676473e-02,-6.715167098739180385e-02
