gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.754381033467768691e+06,4.694354960380721837e+06,3.314054630744688679e+06,-1.444583731841836242e-02,1.113786860764743453e-02,-1.223640162071337051e-01
-2.754382389581320807e+06,4.694358279072470963e+06,3.314055810913109686e+06,1.252080735231824449e-01,8.305296436115289227e-02,-1.617542061144955357e-02
-2.754381917146054562e+06,4.694355037541307509e+06,3.314068018861503340e+06,1.669346528549575381e-01,-3.114502110421472902e-02,-2.316735601611874876e-02
-2.754384050482083578e+06,4.694350647372910753e+06,3.314061256051553413e+06,1.394963494894868941e-02,2.614028327146996067e-01,1.008004694504288368e-01
-2.754378946926437318e+06,4.694358835299424827e+06,3.314063976382319815e+06,-6.321401082216331069e-02,7.884398605117940925e-03,1.826919741704444433e-01
-2.754384360390620772e+06,4.694356245718096383e+06,3.314061857115889434e+06,-5.790084285645401979e-02,9.785358513446405782e-02,-3.975694237762263973e-03
-2.754382996362750418e+06,4.694362699710734189e+06,3.314063383798151277e+06,4.196564003624995119e-03,-6.662860034228618167e-02,-2.633277515615855546e-01
-2.754377833905952983e+06,4.694360485694292001e+06,3.314061970979777165e+06,-2.586892132320722792e-02,-1.236812696710466730e-01,-1.058444401825344161e-01
-2.754377711025875527e+06,4.694353277705166489e+06,3.314066242888536304e+06,1.423680314469989161e-01,-1.361931108604040319e-01,-9.060231532629535456e-02
-2.754381044104796834e+06,4.694354945572588593e+06,3.314061629793346860e+06,-5.820413747625707152e-02,-5.712388031109527815e-03,-2.827101702648279757e-01
-2.754374579967459198e+06,4.694357754862206988e+06,3.314063548916156869e+06,1.070935385440870830e-01,1.760587044333847273e-02,-3.695907105341195847e-02
-2.754383736996823922e+06,4.694355346856315620e+06,3.314057851102425251e+06,-1.192567301995521717e-01,9.160715121574490583e-02,-1.234524321371321398e-01
-2.754379794657426421e+06,4.694355235435602255e+06,3.314056910577523056e+06,1.246511753796451516e-01,-5.720636555604422663e-02,-5.668928888655157261e-02
-2.754383400458870921e+06,4.694356065684976056e+06,3.314062773497701623e+06,-1.225155090983418155e-01,5.876077595136467574e-02,4.024222610343685530e-02
-2.754383111095613800e+06,4.694357158015749417e+06,3.314052113380449824e+06,2.570638286158739017e-01,-6.893761493085241721e-02,1.697123027522712269e-01
-2.754384198540473823e+06,4.694360715739049949e+06,3.314058130227678921e+06,1.318471215777960726e-01,3.810541765179538409e-02,-6.004357185921509882e-02
-2.754385944325076416e+06,4.694358048641080037e+06,3.314056416892277077e+06,1.364286075718967317e-01,-4.375296668899058411e-02,-5.531454344537056755e-02
-2.754383166795873083e+06,4.694358413358257152e+06,3.314062246668912470e+06,1.662174808636511167e-02,1.260767494434898162e-01,7.359670709165463953e-02
-2.754381493401323911e+06,4.694357800469832495e+06,3.314056660456496757e+06,-7.141751487043325464e-02,1.295474255759510376e-02,1.335722814716530094e-01
-2.754379862973220181e+06,4.694353644884969108e+06,3.314059743905054405e+06,-3.132249772905704166e-02,2.360549613464338337e-01,-1.499423807925038821e-01
-2.754379369647614192e+06,4.694357799708622508e+06,3.314055366351427976e+06,4.588058216917714760e-02,-1.024571852719091958e-01,3.178370796286437983e-02
-2.754388492281883955e+06,4.694356832300764509e+06,3.314051476885231677e+06,-1.026685926394174803e-01,-9.490364263576006598e-02,-1.541554337437202882e-01
-2.754385997553141788e+06,4.694357440503729507e+06,3.314065922562792897e+06,-3.215454948231413201e-01,-1.384093213041512338e-01,8.946543812173959540e-03
-2.754387058231779840e+06,4.694360308599833399e+06,3.314062672401295044e+06,6.741577556118509562e-02,7.074447252683390037e-03,7.614133143443366225e-02
-2.754378750928237103e+06,4.694360447973485105e+06,3.314064351890138350e+06,-4.753056260913986197e-02,-4.907342510676060421e-02,-2.021620192232663482e-01
-2.754379993800731841e+06,4.694365109853163362e+06,3.314061112078818958e+06,3.258485233795208741e-02,-3.385756397115707861e-02,2.616265814435234094e-01
-2.754380975614793133e+06,4.694359342567732558e+06,3.314054693498875480e+06,-1.241651036485297149e-01,6.591597488240312497e-02,-3.648900162675175474e-01
-2.754377586727020796e+06,4.694358689605997875e+06,3.314057267664893996e+06,1.213698047983142320e-01,1.174768562376804840e-02,-7.700300555575757822e-02
-2.754382860783225857e+06,4.694355457987244241e+06,3.314061851866934914e+06,4.794029648419375483e-02,-2.644758702080036716e-01,3.156778179960572500e-02
-2.754381821370088961e+06,4.694357898318701424e+06,3.314064947403625585e+06,7.476917731405277601e-02,3.867091826468585514e-01,2.616395866544311832e-02
-2.754386538220230490e+06,4.694359889176809229e+06,3.314061719371282030e+06,5.114783024202186612e-02,1.310433736828781059e-01,3.459911774079047625e-02
-2.754383455012946390e+06,4.694360372611352243e+06,3.314062818748332094e+06,-2.132187392473039456e-02,-5.900206054222677937e-02,-1.154937448933688604e-01
-2.754380466354478616e+06,4.694357054727868177e+06,3.314068186598018277e+06,9.598044701782766641e-02,4.145862654271685599e-02,-1.250894846109915255e-02
-2.754379014026852325e+06,4.694362881436727941e+06,3.314060562954450957e+06,-7.610003100065534931e-02,-1.416580364449153417e-01,-5.940800279173760745e-02
-2.754382568592539057e+06,4.694354551043810323e+06,3.314061301729643717e+06,2.626803758252668416e-02,-1.320028739839922138e-01,7.733694582632036352e-02
-2.754382021517902147e+06,4.694358566353887320e+06,3.314063196616356727e+06,1.583487905805710527e-01,-6.695310853469940704e-02,2.102053749062391119e-01
-2.754379620626605116e+06,4.694353495291639119e+06,3.314049388721098658e+06,4.441530893849843925e-02,-7.908623609613389671e-02,1.290304008417001436e-01
-2.754383629752065986e+06,4.694356098749189638e+06,3.314065010838884395e+06,-9.118622008807698853e-02,-6.090230697692704948e-02,-8.766215865403388652e-02
-2.754383832769805565e+06,4.694357338665912859e+06,3.314062771939627361e+06,1.352971384847746483e-01,-1.091717345783630722e-01,1.304713059507091599e-01
-2.754381784952268004e+06,4.694357088054395281e+06,3.314062260226210579e+06,6.352440982129262115e-02,-7.508344406057972098e-02,1.339995249983076675e-01
-2.754380710538630839e+06,4.694351423453912139e+06,3.314062574058600701e+06,-1.453404182240220811e-02,5.160818889703270435e-02,-3.134061560157170301e-01
-2.754382516971899197e+06,4.694356836341684684e+06,3.314061714769680519e+06,-6.632663149009862535e-02,-1.550427420789312997e-02,2.826023099434982755e-01
-2.754380411209411919e+06,4.694355208009114489e+06,3.314056899886729196e+06,3.720558846121074098e-02,-1.657289233813775617e-02,-3.157069654141072407e-02
