accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.666749859107652019e-04,-1.197634195543357432e-04,-9.794675477424631183e+00
2.298744257622398917e-04,1.807214330728212090e-04,-9.794750814997543742e+00
-2.402962378422067089e-04,-2.586014560880986029e-05,-9.794749924261179075e+00
-1.029217077794143105e-05,1.796607605468780505e-04,-9.794790151343178763e+00
3.863103722357392545e-04,-8.463963256299319733e-05,-9.795005718912268122e+00
9.607592371430330696e-05,-7.957248716218442942e-05,-9.795221727377743548e+00
3.193438741245857387e-04,2.666835295781434171e-04,-9.794013229408344401e+00
-1.239649625704713901e-04,1.511113254080595448e-04,-9.794938229124738882e+00
-1.418053605269403619e-04,1.859043322462904308e-04,-9.794612092176636864e+00
1.159412755694041894e-04,1.311396668415881935e-04,-9.795216548682807556e+00
4.361063749925782372e-04,-7.625653482382487177e-05,-9.794130093623184763e+00
-8.078285419181046472e-05,-1.224472482163726150e-04,-9.794517172476052025e+00
-9.975033560389715600e-06,1.316482235507381124e-04,-9.794481610434736751e+00
-3.180431059089773387e-04,1.058715603219341451e-04,-9.794611954495577422e+00
-9.276693227271224761e-05,-1.347179492632038947e-04,-9.794894911063169118e+00
1.303490449201461974e-04,-2.027542895498982221e-04,-9.795358732322174689e+00
9.960477966354707921e-05,-3.294333991980440075e-05,-9.794970361874996811e+00
-3.926320831922036863e-04,-1.659032896583775046e-05,-9.794452375057305815e+00
-6.147768806447518209e-05,-4.393051194760342460e-05,-9.794622979877855684e+00
-3.278145930938459562e-04,1.393748204096018812e-05,-9.795093437514012180e+00
-6.356456907056282481e-05,-1.841787620029847021e-04,-9.794841107408421621e+00
-3.049008406012389369e-04,-1.225248659661490975e-04,-9.794843502919372114e+00
-2.251337251746941392e-04,-1.004724467385372183e-04,-9.794043051588975146e+00
-6.288069257869635935e-05,2.115447512351118368e-05,-9.794746703442358537e+00
-4.044446681772945326e-04,1.355717243829080885e-04,-9.794495210930747930e+00
-1.452024207190135384e-04,-1.285040672881126783e-04,-9.793833473950465773e+00
-8.565868914179934309e-05,-8.498362068419769227e-05,-9.794693325437437537e+00
1.058302645999272093e-04,1.475310308427621999e-05,-9.794726064814700095e+00
9.317378019683740336e-05,-1.154143365490912111e-04,-9.794366628226869764e+00
-2.331467215421052257e-05,1.256445613142820339e-04,-9.794478386382682089e+00
-1.722568041698671973e-04,-1.446606441688228438e-04,-9.794426332507461197e+00
-1.923698786781878145e-04,2.185500204521704474e-04,-9.794795490439963004e+00
-1.063530722980289220e-04,4.523094705906255316e-05,-9.794669143895909258e+00
1.735225683409380155e-04,1.533890167858387827e-04,-9.794537896401665833e+00
-4.365558906144321349e-05,-4.396191349703518236e-04,-9.794142355191830518e+00
-6.528120951738500938e-05,1.546199123019440500e-04,-9.794577643452356597e+00
-2.174385032361125856e-04,-9.596603569982838371e-05,-9.794380280786997517e+00
1.555297932151538127e-05,-6.713893272637724700e-05,-9.794276735696646696e+00
