gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.288102910721828850e-03,3.259065308995445776e-02,-3.161102849277437621e-02
-4.693257927005240089e-03,-4.319945279929946792e-03,-6.991426558534541424e-02
-3.119930659783386878e-02,2.482874489126746242e-02,2.964411409958475283e-02
-4.310427912538613432e-02,2.304571404920806657e-02,-3.981331286706287637e-02
1.315872143038124796e-02,-1.408251453184636119e-02,3.187568316099625987e-02
5.949806997761989541e-03,1.790718011301564716e-02,7.711652099688764452e-03
3.012176815425569171e-02,-3.332935338433225259e-02,8.036357063075753870e-03
-1.757639928188142742e-02,2.300958749640761788e-02,-2.241025483889094033e-02
3.192398206499383329e-02,-9.422636442107544443e-04,2.857774689737081417e-02
1.843993575960812398e-02,-4.480181039756363226e-02,-5.802936162776009543e-02
2.414325327721585437e-02,2.528048407256012001e-02,9.669076979450511033e-02
-9.226155213401405694e-03,1.108206318967086823e-01,-1.382510233271531594e-02
1.365405401059744533e-03,7.861342515617582294e-02,-9.312777604094279321e-03
-7.287190540045587750e-02,4.409262271636174568e-02,9.456803391566947006e-03
-2.483755083516304280e-02,-6.152412268724191668e-02,-6.600423880774693164e-02
2.094075949780463408e-02,1.513828127341637457e-02,-4.211531496425191534e-02
1.039074145062573659e-02,2.873031588458596977e-02,4.530987849380844340e-02
3.708858527348483924e-02,-2.011199939068206849e-03,-3.301136161870406316e-02
2.106280126680675803e-03,-5.212946593857260141e-02,6.634518537587985598e-02
5.533608914877538587e-02,-3.938982862025466186e-02,-2.546094214004152381e-02
1.810185533514017953e-02,-3.345484062697752503e-02,3.361035639868448655e-03
-1.003538986358478713e-01,5.566412626859829765e-02,1.609872732197767387e-02
-4.819336302315803053e-03,8.959847583539001792e-02,2.486914204282779720e-02
9.288894962690673329e-02,-4.029235892138501030e-02,1.048755478565999849e-02
4.535555550164661887e-02,-4.597228961490285731e-02,2.657220031253383977e-02
-3.961199305767676426e-02,-3.182827423904106140e-02,-7.325949528091482699e-02
2.411750579893185559e-02,2.386794356430203476e-02,-1.009144512892425072e-02
6.558288973657785959e-02,1.328459618030636280e-02,-3.323952746710243794e-02
6.880402932402902849e-02,-1.095513448935940964e-01,2.688227478514098809e-02
-7.889707800715138608e-02,-5.967662196809353503e-02,9.125012343925500979e-02
1.054401770035485846e-02,8.263013988590113545e-02,-1.801595210630620170e-03
-4.017547145166330824e-02,-1.440178572629923458e-02,-3.174926620030601998e-02
-9.797569826955879191e-02,5.196238486466182166e-02,-4.722354593283212276e-03
1.177072632550673660e-02,6.992763579351028713e-02,2.000181861906203187e-02
4.241630429473439157e-02,3.950967374711005647e-02,8.070485072193031573e-03
-2.962403164395911032e-02,6.576759157117618992e-03,-7.126791677581521822e-02
6.359291607641781585e-02,-3.507244368694755615e-02,5.369880406896036101e-02
2.989488635759482600e-03,-1.655319132486535519e-02,-1.759815132003785367e-03
-1.124699068323076374e-02,5.154348254096534181e-03,5.082366593961786666e-02
-8.050725186040297646e-03,1.681375567013848257e-02,-1.098094732535103086e-03
-7.519796588187298292e-02,-3.364474670513946386e-02,5.174175987634824919e-02
-1.527974489570310375e-03,1.589274100665036271e-02,3.986104121703778341e-02
2.976676606837554834e-02,4.699570012613743519e-02,8.135364585409173357e-03
-2.543962202722074850e-02,-9.456714976872214462e-02,1.155371683353710079e-02
8.946355606726526244e-03,-3.634044017703269742e-03,-8.592600131623799598e-02
-1.303503452787612392e-02,6.213957181325315687e-02,-8.551107969477413778e-03
9.513235563313777662e-03,3.793488212721079361e-02,4.374156504465064738e-02
-1.560398072247867751e-02,-5.665901140503360606e-02,4.332812458242727566e-02
5.482242702094172054e-02,8.183526640519277195e-02,4.012688258491712429e-02
-3.383609705592363626e-02,2.694481273576338279e-02,2.615576308241143733e-02
-1.546472346741966687e-02,2.017102997288936980e-02,1.437599546647355848e-02
1.994400828597083994e-02,-1.479755603066666529e-02,-4.967204604715150934e-02
-2.428146205172993562e-03,2.296157628955153643e-02,-9.326121442130659925e-03
3.203450705074331866e-03,-2.728295276802725905e-02,5.833618535245157707e-03
1.224633879833939565e-01,-7.632143375719253886e-02,-7.349598336850762283e-03
4.267488635601917463e-02,9.857293464056100449e-03,-4.975998007331244172e-02
7.500274634480018354e-02,6.051967532518447157e-02,4.159970510177489478e-02
2.467908087573525075e-02,1.944906316602694127e-02,2.337953270976536949e-02
-5.145773449290625551e-02,-6.270472253838454968e-02,-5.896840564604458046e-02
5.273641744112256974e-02,-4.436952074154316972e-02,-3.230934148049580124e-02
3.595155480218455157e-02,4.346614094060335942e-02,4.031315212756409611e-02
4.997295893832077313e-02,5.220190786002108091e-02,-2.873235212703806676e-02
-5.769530517193696001e-02,1.492874030020208825e-02,1.176140311575536723e-02
-6.735590348411424344e-02,2.634179364457663042e-02,-6.094062767696443311e-02
3.376485347982646767e-02,5.145382259515937640e-02,-8.265130368150119811e-02
2.360082225317370816e-02,4.659475014862533154e-02,8.673420871687570477e-02
-6.505649371076088761e-02,6.898503920830646730e-02,6.717171864464431541e-02
6.461494554230708121e-02,4.489511536846059470e-02,-7.136618042203747569e-02
5.856579979846014000e-02,-3.538286877202082015e-02,1.840359344090960678e-02
-6.379552921167145306e-03,-1.094914381754017244e-02,6.341478116753437866e-02
