mag_x (uT),mag_y (uT),mag_z (uT)
2.294058428825330509e+01,2.314521277879208583e+01,3.795794848613451933e+01
2.305972291712035371e+01,2.299383776981451177e+01,3.814604209472206975e+01
2.301098653022271989e+01,2.290411111734924532e+01,3.769406338062131567e+01
2.365480188540150053e+01,2.343852809275163196e+01,3.818233478082514409e+01
2.338324647258565747e+01,2.329423338202162697e+01,3.785705585290371999e+01
2.311921003003009645e+01,2.312215261471678573e+01,3.783020512559364334e+01
2.337273907100275139e+01,2.260525835411652551e+01,3.807973140541869128e+01
2.293975013058907209e+01,2.313995696368414201e+01,3.804921483398978665e+01
2.289028702814277949e+01,2.311047763663004417e+01,3.735867160172262658e+01
2.310652215114215480e+01,2.298053259590927766e+01,3.788175404728264795e+01
2.303076194399361043e+01,2.329019538598829442e+01,3.804855512176805377e+01
2.286634610045965488e+01,2.283564377351561703e+01,3.769193614669654124e+01
2.300739977188858276e+01,2.281467579418819724e+01,3.786822165672193563e+01
2.328939265625204769e+01,2.297305042378444995e+01,3.756051663390158524e+01
2.353604232761902182e+01,2.339930305410635469e+01,3.761174796366734796e+01
2.262179246762570983e+01,2.350615095695546941e+01,3.819210565987823003e+01
2.307309474519925985e+01,2.339413960945903881e+01,3.756858405819370006e+01
2.291871612977669059e+01,2.273337822841288869e+01,3.787756994732127680e+01
2.322971074780088330e+01,2.318866998159912640e+01,3.779955555003033396e+01
2.291866676916692924e+01,2.314233241067216795e+01,3.792184283882199480e+01
2.323160061445257085e+01,2.301505252286496628e+01,3.762769065542036628e+01
2.315048253603411510e+01,2.299225608582323233e+01,3.834548268895296985e+01
2.295819666495632561e+01,2.325073616580097635e+01,3.788199174410451775e+01
2.293676652779308611e+01,2.314845979957306810e+01,3.780139885690784496e+01
2.316611628722859706e+01,2.352495805176032206e+01,3.776982819974136873e+01
2.370839659272226285e+01,2.324162874370304266e+01,3.791474984518044522e+01
2.302524202720683988e+01,2.316133573533654300e+01,3.774607710274413108e+01
2.344007792478585728e+01,2.290997913890144133e+01,3.808596154050488281e+01
2.362492347219106392e+01,2.297056983423936316e+01,3.799868744248100683e+01
2.304178495928159265e+01,2.320134964302165415e+01,3.812030722175372688e+01
2.320725338893922185e+01,2.304603721054420973e+01,3.755560417509262550e+01
2.322878934096285519e+01,2.302131324238947840e+01,3.770845215799265304e+01
2.332215385095025439e+01,2.301726060548254793e+01,3.763941978866190397e+01
2.304045812483697375e+01,2.308169716206359823e+01,3.750010473477141204e+01
2.360449169028613881e+01,2.238867021386716516e+01,3.802242382252415354e+01
2.364025922280251635e+01,2.273420420674124287e+01,3.779819900925626541e+01
2.343257012945607798e+01,2.278878481561868696e+01,3.773328878293794020e+01
2.333911360065286544e+01,2.274515529177174500e+01,3.768717930984026765e+01
2.348567994698100847e+01,2.267632508207433872e+01,3.786514763718478349e+01
2.361880495692748028e+01,2.265902916428860436e+01,3.776251419272575305e+01
2.360177098618104807e+01,2.301220113636445319e+01,3.811261129143341719e+01
2.389724363347657743e+01,2.250568874950585752e+01,3.790003930123206288e+01
2.373819996919323216e+01,2.228812715425760516e+01,3.796567421282197330e+01
2.416879068313275525e+01,2.191201362395256780e+01,3.793474337458898304e+01
2.364493963374039964e+01,2.243039604950111965e+01,3.771447916001519474e+01
2.416614332983902358e+01,2.234241654415691869e+01,3.798662870456244889e+01
2.397096559823764395e+01,2.187191525730890973e+01,3.825538584097304806e+01
2.430370893804757770e+01,2.204316957124253662e+01,3.811424850221845873e+01
2.382091212952144588e+01,2.197568049389584743e+01,3.812208887510136890e+01
2.429835643243258403e+01,2.236743181752308729e+01,3.743093622946798149e+01
2.421182756553702120e+01,2.188099389068757716e+01,3.772806035712059014e+01
2.403049114808514375e+01,2.211367850847418026e+01,3.737382940844140933e+01
2.445804653424370656e+01,2.145342370776385721e+01,3.823132625792985095e+01
2.431998604979157719e+01,2.181002210898383353e+01,3.754948884023930589e+01
2.407675940975964224e+01,2.148748276999162243e+01,3.766328793281486043e+01
2.421692191930060645e+01,2.183993539166714726e+01,3.759640852822074208e+01
2.445023753873548600e+01,2.137046354523132408e+01,3.816195501039573656e+01
2.465290951361918914e+01,2.167167265971816548e+01,3.766033375987550613e+01
2.451902840351207047e+01,2.196053865860836396e+01,3.767990390871182171e+01
2.485149582417893654e+01,2.130323618413628850e+01,3.791180484590645960e+01
2.434034740189847312e+01,2.145157816564574560e+01,3.835920909403706958e+01
2.464534433540308811e+01,2.150062412564432535e+01,3.788658174821140534e+01
2.467429281933281615e+01,2.130177555341791162e+01,3.816552584092364242e+01
2.521625653980699511e+01,2.129825415473689532e+01,3.787290084579156968e+01
2.481301385656173508e+01,2.115820326817848240e+01,3.774955212345435029e+01
2.472764096949229540e+01,2.122319538340412137e+01,3.784085275898195988e+01
2.502535585878584001e+01,2.087983840071009922e+01,3.833977172690808999e+01
2.537333107008452870e+01,2.113908021653327651e+01,3.764510111015348315e+01
2.523221610831044615e+01,2.051826088426447470e+01,3.777518933288875758e+01
2.533948633765202629e+01,2.075894308789268194e+01,3.778966525538058363e+01
2.513584336396079522e+01,2.068243182847978900e+01,3.784922473216433758e+01
2.546058615789572954e+01,2.078907024810722959e+01,3.739476126203759065e+01
2.530746557882467584e+01,2.103985163638755296e+01,3.788514052333205484e+01
2.531238465710678653e+01,2.051789751572484732e+01,3.785265120099642644e+01
2.524578059100843674e+01,2.049556875775011378e+01,3.771085414253440149e+01
2.561013054830920055e+01,2.059138646568487729e+01,3.798828710853416624e+01
2.553521202468145290e+01,2.034024769308781799e+01,3.757698813785976455e+01
2.604493853420055416e+01,1.996071173321206871e+01,3.814185914591422488e+01
2.568188637372740857e+01,2.004434624377282859e+01,3.789935857239860439e+01
2.536883697881216193e+01,2.009154684954973291e+01,3.769182326099717528e+01
2.602298585336690451e+01,2.009669237597489655e+01,3.772286605825267713e+01
2.614937948901229348e+01,2.011888033140482790e+01,3.764129795418378421e+01
2.588223606014050659e+01,1.938265668537575337e+01,3.795366963152519446e+01
2.585863696120916089e+01,2.005482189441553942e+01,3.810744820569018287e+01
2.596338429515578383e+01,2.000224300408002875e+01,3.769764189290437173e+01
2.590250333403168526e+01,1.961713831788283358e+01,3.812611559746313361e+01
2.572749257152711877e+01,1.944817541597203459e+01,3.782348391503555263e+01
2.604022423060865421e+01,1.927094619300875422e+01,3.780466825334379877e+01
2.648026866620649855e+01,1.913245433999914979e+01,3.786704596006677548e+01
2.641115022070405871e+01,1.936356057365046723e+01,3.778054498455835386e+01
