gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707443547187730670e+06,4.688695095257912762e+06,3.360103226113171317e+06,7.930806682920311879e+00,-6.353815240905520412e+00,-1.611555984475887202e-02
-2.707445601537736598e+06,4.688693311083734035e+06,3.360098241866302676e+06,7.886935111864574743e+00,-6.070333166284512139e+00,-1.319828152853814995e-01
-2.707446365647236351e+06,4.688685255241277628e+06,3.360099834197082091e+06,8.139114043942038634e+00,-5.845038918057558597e+00,1.228567344110374632e-01
-2.707446957929632626e+06,4.688691393567599356e+06,3.360108090406749398e+06,8.178472141401933015e+00,-5.760629432133375083e+00,-1.047916282405822880e-01
-2.707448888275661506e+06,4.688693619416577742e+06,3.360094371476447675e+06,8.391124442569591224e+00,-5.519957495797719993e+00,-1.970152339634643757e-01
-2.707442792461812962e+06,4.688689620585945435e+06,3.360102936527004931e+06,8.664104663921957439e+00,-5.257707914337367505e+00,-1.627199299526414095e-02
-2.707446652046647388e+06,4.688692805737102404e+06,3.360105514492085204e+06,8.752113469505093946e+00,-5.147399546955405469e+00,-2.375882755089352150e-01
-2.707444376333437394e+06,4.688686923497777432e+06,3.360096052063882817e+06,8.860604712884947887e+00,-4.906007377855179818e+00,4.906582616902972760e-02
-2.707444520748186391e+06,4.688683613245910034e+06,3.360095834621988237e+06,8.915040355133317718e+00,-4.526369443226244904e+00,7.838724450109681163e-02
-2.707438514338457491e+06,4.688688830695034936e+06,3.360098674223157577e+06,9.063471779104178339e+00,-4.376423773458965272e+00,4.129978015439158927e-03
-2.707436434065065347e+06,4.688681734317910857e+06,3.360096396541249938e+06,9.017570452486326715e+00,-4.054249917140182902e+00,1.355795439270316149e-01
-2.707432509017804638e+06,4.688683570569595322e+06,3.360098714974906761e+06,9.165433261901885231e+00,-3.897206255472389635e+00,-2.127952828985760769e-01
-2.707439300591114443e+06,4.688683009740550071e+06,3.360095708504374605e+06,9.340077083548598225e+00,-3.516188446392633171e+00,1.256755036163595962e-01
-2.707437423665858340e+06,4.688686801122547127e+06,3.360106789679309819e+06,9.448672662616028006e+00,-3.399421369678352622e+00,8.296192127159943142e-02
-2.707430193225034978e+06,4.688682144521111622e+06,3.360099132672235370e+06,9.678859726167466704e+00,-3.150534003072535505e+00,-2.129331090828084083e-01
-2.707430185410324484e+06,4.688679882779170759e+06,3.360097955756644253e+06,9.777398770719807786e+00,-2.843501930584992454e+00,2.062406276372312323e-03
-2.707434909902042244e+06,4.688689577713626437e+06,3.360109124878298957e+06,9.543682198458119714e+00,-2.440694411403451003e+00,-1.277049601071237606e-01
-2.707428771839623339e+06,4.688684384839033708e+06,3.360103197377319913e+06,9.847992330074971434e+00,-2.216296644170814734e+00,-7.961713303981450551e-02
-2.707429554640732706e+06,4.688683861471378244e+06,3.360099998562064022e+06,9.626144525911511707e+00,-2.015932759829767829e+00,-4.500233258611806286e-02
-2.707431631571356673e+06,4.688680514207627624e+06,3.360097584982397500e+06,9.674303988689640477e+00,-1.666846851409797381e+00,-1.328329895187619902e-01
-2.707426607085762080e+06,4.688682911215024069e+06,3.360101518163750414e+06,9.894850536588212009e+00,-1.445823487377134509e+00,-6.128538575521372267e-02
-2.707424207228990737e+06,4.688681203302985057e+06,3.360113296453210060e+06,9.807805298037818531e+00,-1.268302123702166551e+00,5.988344196571893790e-02
-2.707431577126677614e+06,4.688684934313152917e+06,3.360107788895249832e+06,1.000066440671563406e+01,-1.063322002267953925e+00,2.735983151570700045e-01
-2.707430150952090975e+06,4.688681777323888615e+06,3.360105807422359474e+06,9.791922151005623576e+00,-8.053945043111954138e-01,5.073193098451488775e-02
-2.707426071440380998e+06,4.688685006612924859e+06,3.360099478507673368e+06,9.912446133225190081e+00,-3.326121131879474779e-01,-5.186495148658058080e-02
-2.707420856564598158e+06,4.688681040544517338e+06,3.360108004779224750e+06,1.011164423859480621e+01,-1.789107518221660087e-01,-6.282025037360045028e-02
-2.707422147749363910e+06,4.688679259259764105e+06,3.360116574606485665e+06,1.000753921103741106e+01,1.270248633427734641e-01,-1.261395791455152404e-01
