velocity_doppler_1,velocity_doppler_2,velocity_doppler_3,velocity_doppler_4,velocity_doppler_5,velocity_doppler_6,velocity_doppler_7,velocity_doppler_8
42.98139008828791,-30.63209248208188,-4.691836729443253,-1.3522805103087019,0.8325155411709033,-23.252229457339837,21.832183810744056,26.759299954512336
41.82119162927,-30.59339913176947,-5.113052448459516,-1.7869570523831622,0.09088357467814881,-23.28351683626361,20.824600588327595,25.587353941894236
41.96567189867656,-30.126331561803124,-3.8478282403198683,-2.0571147081075147,0.9012967196984519,-23.503912192665666,21.011955182347926,26.67869573552883
41.19833793364219,-30.12616939820409,-4.753282950882803,-2.015605413901903,0.18626001345937904,-23.14551181288545,20.463362036107434,25.42515833617271
42.56552047063315,-31.074711868865396,-5.123787834682488,-1.8860175629819784,0.1602439803645365,-23.66654097369797,21.261864454774663,26.115707562967916
42.520171997658586,-30.63098274928731,-5.0452378469452634,-1.5129517119969946,0.4667454516547189,-23.155868091097908,21.487158722419856,26.136370926786576
41.33890063739723,-29.991838253567572,-4.767496959811418,-1.7970056941741865,0.38939552045909925,-22.882013790908353,20.72307690225122,25.578110754410364
41.643578639521756,-30.549797887858553,-5.208152910252363,-1.938208422620584,0.033302355964139024,-23.26130972567811,20.705184503756655,25.46684069976817
40.35534554939489,-30.372599414285403,-5.395189432282623,-2.427018511664599,-0.626298893084547,-23.240055038893505,19.63796056815336,24.34123884622874
41.56516886510833,-30.589692717102945,-5.007144639816763,-2.0839917535451633,0.03266878705008706,-23.451914814553483,20.570132543755605,25.548402299658655
42.64103153275141,-29.24911563981805,-3.481805101150374,-0.9536528629357606,1.9858562063820406,-22.40857758263846,22.098508072034452,27.437228670195893
41.799686040163365,-30.19015441766867,-4.36615175116354,-1.884253584925398,0.6126914764327442,-23.195044532939487,20.893947700568127,26.1593527034534
41.7408151705637,-29.289430845956637,-4.43370792008359,-0.8832823576757735,1.1568051555515575,-22.015982308576547,21.38278807566269,26.01534277897185
43.01808473387228,-29.319939941917,-4.977023448230682,0.29506475447395913,1.6638298709412342,-21.333262262675067,22.611872943175598,26.511501249220892
43.62612029463776,-29.057440532633084,-6.5626554245275495,2.0135329711340733,1.6527960054361748,-19.763699924765007,23.65586323963575,25.669736819308476
45.23916109970981,-30.05477143596611,-8.167973898444677,3.083424756713835,1.3297299941173442,-19.483528239859716,24.892347757610022,25.551731907869122
44.938824197225635,-28.81292912956377,-8.1539082990211,4.205124240093634,2.005052476962302,-18.023124553521328,25.32715737083794,25.31860956461216
45.42320271704854,-29.863102755264215,-10.309488489718264,4.9050980390015955,0.8400332985263336,-17.78450335673491,25.528335665903025,23.957368596377123
45.937493023599686,-28.759086019742785,-9.665468529219066,5.923095139506653,2.071298671343358,-16.694082729382075,26.586056223067253,24.820245811796973
46.84137622027033,-28.203467443652187,-10.35028673067055,7.560679523804616,2.7091252797451437,-15.235909927167526,27.896156831334284,24.869826982978214
47.51149507256853,-28.875589726394296,-12.373077127734037,8.60693571787098,1.9628736388263008,-14.582001090241288,28.505882368671376,23.758554275978327
48.19887591753436,-27.830951319172566,-11.937036979389813,9.884653503780752,3.1907069921306292,-13.352799407346696,29.730997039198172,24.60054515645192
47.9236786653606,-28.698221620594058,-13.92025993305262,10.085929086364995,1.8103470260612786,-13.25183310639039,29.27577068945513,22.867772593683714
47.69091650470146,-28.04633139736312,-14.991250540385783,11.310636149641155,1.7859263412784478,-11.723017433956734,29.619690935673272,21.85453142181786
48.3608994603928,-27.67605018873525,-15.384682094796801,12.41852793930388,2.273536335257209,-10.751420514701795,30.562327826745314,21.98990340347339
47.51769860385959,-27.379350594748054,-16.472695521562905,12.85629444958541,1.674370679971071,-9.923250230692394,30.13670065508493,20.545774935169533
48.69362614702908,-25.819347797346595,-15.769126985869528,14.868667914118422,3.5996815350075853,-8.037153306396839,32.08715145503771,21.911486855884952
48.457523632697665,-26.704680663879472,-18.347214575112563,15.535316685410374,2.0210503422031296,-7.504162940207696,31.82325268323412,19.683653646446945
48.92874080762494,-26.43731286242233,-18.73565603022393,16.359348208738453,2.3197917681911733,-6.822898644485159,32.50448434733394,19.724756474591757
50.28391687129948,-25.009259461688654,-18.698776860488163,18.68306350481645,4.0452352904898525,-4.676673569696719,34.6550889163698,20.708190880089045
49.99365685406732,-25.370009556646597,-20.456099760941736,19.241892139930606,3.067122647602645,-4.093272331444999,34.47699685887483,19.09565050218832
48.649755774652505,-23.410085871140335,-20.17479995895274,20.26158897775463,3.7725158732672774,-2.3043838795377014,34.36448973860701,18.37226965042459
49.74737686762975,-23.6717778544956,-21.63266492509768,21.75998948038627,3.721899566619527,-1.2641566231175445,35.51009593053907,17.960146512691786
48.39325029039634,-22.936485621985447,-21.582991623255822,21.63980639076636,3.523835431683631,-0.7119305026597943,34.69408143291574,17.03029437254819
48.38027380979638,-21.845263680359896,-22.06940891259937,23.12189353244891,4.113566405895353,1.03879522135639,35.4623694789454,16.592313166116178
