elevation_1,elevation_2,elevation_3,elevation_4,elevation_5,elevation_6,elevation_7,elevation_8
20.542956380737504,54.681817789958565,49.97133838280387,36.02287718706712,84.48216840108682,38.36846346296419,43.06771007359382,58.14877931908978
20.5456645280784,54.68893903346372,49.97186895079189,36.03037744576712,84.46908390621088,38.34766159108188,43.06077493182753,58.16060725184039
20.54895134623394,54.69654538356193,49.98258716939491,36.0402595782561,84.46943312383284,38.3408352749008,43.05760023996998,58.1546567242503
20.55891629532052,54.698287022694565,49.97902897715558,36.039654704541356,84.4787224296681,38.3455274975427,43.062310883961416,58.15520000628249
20.569355167298742,54.72134222003625,49.9584977960783,36.03574580799129,84.47433275871308,38.3381328723082,43.048633964431026,58.144671686539624
20.560424697212127,54.71750933800104,49.94481091254476,36.03721685201758,84.4715816726403,38.32022340499242,43.05510993099058,58.150035613736705
20.57850616782661,54.70821488098772,49.95255076828138,36.03226486061727,84.47663706444213,38.333292693757194,43.06000364488314,58.14919432201862
20.573639378873345,54.71719491859241,49.95299537557206,36.02844992386612,84.47419604547592,38.33806558751364,43.059712432404055,58.16460419472693
20.58304941431623,54.71033588598171,49.956203203154615,36.02380540284585,84.475217323469,38.3451562488045,43.059319321575146,58.17086883055348
20.58546333307818,54.702776571139935,49.94275736439139,36.02028053848799,84.47166731569656,38.3397647270571,43.0532165174971,58.154221550528185
20.57738204888057,54.70659718798388,49.94810061513763,36.018994882607046,84.46452527363385,38.345938598803514,43.0511390161734,58.14145325770587
20.58575753326525,54.72003095874032,49.956781709881746,36.02575643098956,84.47426389136805,38.34318034490988,43.04852817288918,58.1575595633361
20.590851911490446,54.71790596219421,49.97513306639234,36.036465002884015,84.47289854487722,38.34490154432897,43.06291203649303,58.1635489558201
20.586560709788873,54.71091570455451,49.959161443238216,36.043089904997785,84.4793899177386,38.33029253833156,43.066225868591836,58.143803050122294
20.569481830925945,54.723410393698366,49.93674312500307,36.04440182548348,84.46837596122582,38.316009226365374,43.08211917472965,58.14225154677907
20.574285341012477,54.730719036411905,49.914914221378105,36.040646631166204,84.4571304034749,38.30863780298257,43.084676619903156,58.13426398463276
20.574072566389198,54.73017341415392,49.90687910060431,36.03144459949097,84.4526662311007,38.30301879202572,43.09173542684194,58.12073571147738
20.559282587151706,54.72430775397017,49.91085215133287,36.038090608307854,84.47169058687513,38.304381403705236,43.08833392662437,58.12386857716017
20.56421871422956,54.72664874141588,49.92882471642448,36.032724341423794,84.46181938421205,38.30340220023028,43.0834974743187,58.1181076010624
20.573406164228157,54.728169849694595,49.919003947992024,36.02043205538538,84.47690684609186,38.307523544557405,43.08311898683082,58.118134207972325
20.58062672039733,54.72048422296094,49.913447577404995,36.02376297304426,84.46284901867459,38.30887252785127,43.09122744165189,58.14227447757498
20.601065629452854,54.743587035091394,49.90611022212713,35.999766490854576,84.46454440130094,38.31039472975824,43.09124487819474,58.137576120853836
20.60299468137014,54.74353294508639,49.902112066279216,35.993827230072675,84.45892216748793,38.292821826594995,43.095312953293046,58.132074502548434
