ref_gps_x (m),ref_gps_y (m),ref_gps_z (m),ref_gps_vx (m/s),ref_gps_vy (m/s),ref_gps_vz (m/s)
-2.707071507660335861e+06,4.688785398784006014e+06,3.360484426042977255e+06,9.999962619693475441e-02,0.000000000000000000e+00,-2.734236151416602804e-04
-2.707071493160601705e+06,4.688785398784006014e+06,3.360484425959082786e+06,1.999917029120455436e-01,0.000000000000000000e+00,-1.821748154967515370e-03
-2.707071468662646133e+06,4.688785398784006014e+06,3.360484425647053868e+06,2.999581883815141681e-01,0.000000000000000000e+00,-5.008515037427475891e-03
-2.707071434169896878e+06,4.688785398784006014e+06,3.360484424943941180e+06,3.998803527933947888e-01,0.000000000000000000e+00,-9.782814003663412375e-03
-2.707071389687483665e+06,4.688785398784006014e+06,3.360484423696727026e+06,4.997434940635895328e-01,0.000000000000000000e+00,-1.601374850293557986e-02
-2.707071335221822374e+06,4.688785398784006014e+06,3.360484421765726525e+06,5.995368402205839553e-01,0.000000000000000000e+00,-2.357068557166726655e-02
-2.707071270780260209e+06,4.688785398784006014e+06,3.360484419023709837e+06,6.992526916487472599e-01,0.000000000000000000e+00,-3.233687093678733193e-02
-2.707071196370803751e+06,4.688785398784006014e+06,3.360484415354522411e+06,7.988857550415777720e-01,0.000000000000000000e+00,-4.220841612343338017e-02
-2.707071112001896836e+06,4.688785398784006014e+06,3.360484410651920829e+06,8.984326841124955498e-01,0.000000000000000000e+00,-5.309154469798250953e-02
-2.707071017682242207e+06,4.688785398784006014e+06,3.360484404818664771e+06,9.978917373201269259e-01,0.000000000000000000e+00,-6.490054382068083383e-02
-2.707070913420657162e+06,4.688785398784006014e+06,3.360484397765771020e+06,1.097262499461438834e+00,0.000000000000000000e+00,-7.755647797339386418e-02
-2.707070799225948285e+06,4.688785398784006014e+06,3.360484389411876444e+06,1.196545644501829875e+00,0.000000000000000000e+00,-9.098637603346354519e-02
-2.707070675106813200e+06,4.688785398784006014e+06,3.360484379682667553e+06,1.295742730614073412e+00,0.000000000000000000e+00,-1.051226714880647978e-01
-2.707070541071761400e+06,4.688785398784006014e+06,3.360484368510361761e+06,1.394856023073706153e+00,0.000000000000000000e+00,-1.199027726743948224e-01
-2.707070397129049525e+06,4.688785398784006014e+06,3.360484355833222624e+06,1.493888341965758038e+00,0.000000000000000000e+00,-1.352687019927437673e-01
-2.707070243286632001e+06,4.688785398784006014e+06,3.360484341595118865e+06,1.592842931986250266e+00,0.000000000000000000e+00,-1.511667755211079656e-01
-2.707070079552123323e+06,4.688785398784006014e+06,3.360484325745102484e+06,1.691723351772279393e+00,0.000000000000000000e+00,-1.675473099407120692e-01
-2.707069905932771973e+06,4.688785398784006014e+06,3.360484308237025514e+06,1.790533380365305849e+00,0.000000000000000000e+00,-1.843643506689818523e-01
-2.707069722435441799e+06,4.688785398784006014e+06,3.360484289029176347e+06,1.889276938619843582e+00,0.000000000000000000e+00,-2.015754181422866331e-01
-2.707069529066600371e+06,4.688785398784006014e+06,3.360484268083944451e+06,1.987958023592993895e+00,0.000000000000000000e+00,-2.191412704906187392e-01
-2.707069325832313858e+06,4.688785398784006014e+06,3.360484245367505122e+06,2.086580654170295812e+00,0.000000000000000000e+00,-2.370256813981484745e-01
-2.707069112738247961e+06,4.688785398784006014e+06,3.360484220849528443e+06,2.185148826389368804e+00,0.000000000000000000e+00,-2.551952321834231596e-01
-2.707068889789670240e+06,4.688785398784006014e+06,3.360484194502908271e+06,2.283666477110323001e+00,0.000000000000000000e+00,-2.736191172460423759e-01
-2.707068656991458964e+06,4.688785398784006014e+06,3.360484166303506587e+06,2.382137454849948544e+00,0.000000000000000000e+00,-2.922689620896730123e-01
-2.707068414348112419e+06,4.688785398784006014e+06,3.360484136229921132e+06,2.480565496745926524e+00,0.000000000000000000e+00,-3.111186531752617723e-01
-2.707068161863761023e+06,4.688785398784006014e+06,3.360484104263263755e+06,2.578954210749276665e+00,0.000000000000000000e+00,-3.301441788953950462e-01
-2.707067899542179424e+06,4.688785398784006014e+06,3.360484070386959706e+06,2.677307062259606241e+00,0.000000000000000000e+00,-3.493234809954289810e-01
-2.707067627386804204e+06,4.688785398784006014e+06,3.360484034586556721e+06,2.775627364520093288e+00,0.000000000000000000e+00,-3.686363158007553986e-01
-2.707067345400747377e+06,4.688785398784006014e+06,3.360483996849549934e+06,2.873918272179146971e+00,0.000000000000000000e+00,-3.880641246427229962e-01
-2.707067053586811293e+06,4.688785398784006014e+06,3.360483957165218890e+06,2.972182777504662088e+00,0.000000000000000000e+00,-4.075899129082469208e-01
-2.707066751947508194e+06,4.688785398784006014e+06,3.360483915524477139e+06,3.070423708806077290e+00,0.000000000000000000e+00,-4.271981371698569951e-01
-2.707066440485074650e+06,4.688785398784006014e+06,3.360483871919730678e+06,3.168643730680153592e+00,0.000000000000000000e+00,-4.468745998836859412e-01
-2.707066119201486930e+06,4.688785398784006014e+06,3.360483826344747562e+06,3.266845345749513019e+00,0.000000000000000000e+00,-4.666063511725619950e-01
-2.707065788098479155e+06,4.688785398784006014e+06,3.360483778794539161e+06,3.365030897609446736e+00,0.000000000000000000e+00,-4.863815972398292109e-01
-2.707065447177558206e+06,4.688785398784006014e+06,3.360483729265247472e+06,3.463202574739075335e+00,0.000000000000000000e+00,-5.061896149867413097e-01
-2.707065096440018155e+06,4.688785398784006014e+06,3.360483677754040807e+06,3.561362415168352058e+00,0.000000000000000000e+00,-5.260206724321839777e-01
-2.707064735886957031e+06,4.688785398784006014e+06,3.360483624259019271e+06,3.659512311723258193e+00,0.000000000000000000e+00,-5.458659545581102668e-01
-2.707064365519287996e+06,4.688785398784006014e+06,3.360483568779125344e+06,3.757654017698381033e+00,0.000000000000000000e+00,-5.657174942274046936e-01
-2.707063985337757505e+06,4.688785398784006014e+06,3.360483511314062867e+06,3.855789152829407485e+00,0.000000000000000000e+00,-5.855681078429497699e-01
-2.707063595342953689e+06,4.688785398784006014e+06,3.360483451864221133e+06,3.953919209458314654e+00,0.000000000000000000e+00,-6.054113354374897060e-01
-2.707063195535321720e+06,4.688785398784006014e+06,3.360483390430604573e+06,4.052045558801577130e+00,0.000000000000000000e+00,-6.252413849035154403e-01
-2.707062785915174987e+06,4.688785398784006014e+06,3.360483327014768496e+06,4.150169457246885685e+00,0.000000000000000000e+00,-6.450530800908673701e-01
-2.707062366482706275e+06,4.688785398784006014e+06,3.360483261618760414e+06,4.248292052616974956e+00,0.000000000000000000e+00,-6.648418125171171589e-01
-2.707061937237997539e+06,4.688785398784006014e+06,3.360483194245064631e+06,4.346414390350408219e+00,0.000000000000000000e+00,-6.846034964521131583e-01
-2.707061498181031551e+06,4.688785398784006014e+06,3.360483124896551948e+06,4.444537419558884039e+00,0.000000000000000000e+00,-7.043345271533898444e-01
-2.707061049311699811e+06,4.688785398784006014e+06,3.360483053576433565e+06,4.542661998928926970e+00,0.000000000000000000e+00,-7.240317420435069540e-01
-2.707060590629811399e+06,4.688785398784006014e+06,3.360482980288218241e+06,4.640788902442888997e+00,0.000000000000000000e+00,-7.436923846338605593e-01
-2.707060122135102283e+06,4.688785398784006014e+06,3.360482905035673641e+06,4.738918824900287596e+00,0.000000000000000000e+00,-7.633140710121336658e-01
-2.707059643827241845e+06,4.688785398784006014e+06,3.360482827822790015e+06,4.837052387225554639e+00,0.000000000000000000e+00,-7.828947587223799021e-01
-2.707059155705840793e+06,4.688785398784006014e+06,3.360482748653747141e+06,4.935190141552665111e+00,0.000000000000000000e+00,-8.024327178778106751e-01
-2.707058657770457678e+06,4.688785398784006014e+06,3.360482667532884981e+06,5.033332576080709053e+00,0.000000000000000000e+00,-8.219265043567335338e-01
-2.707058150020604488e+06,4.688785398784006014e+06,3.360482584464676678e+06,5.131480119697531705e+00,0.000000000000000000e+00,-8.413749349417941614e-01
-2.707057632455752697e+06,4.688785398784006014e+06,3.360482499453702476e+06,5.229633146371068797e+00,0.000000000000000000e+00,-8.607770642717579301e-01
-2.707057105075339787e+06,4.688785398784006014e+06,3.360482412504625972e+06,5.327791979310091186e+00,0.000000000000000000e+00,-8.801321634835841401e-01
-2.707056567878772039e+06,4.688785398784006014e+06,3.360482323622176424e+06,5.425956894897774774e+00,0.000000000000000000e+00,-8.994397004304935939e-01
-2.707056020865430124e+06,4.688785398784006014e+06,3.360482232811126858e+06,5.524128126402842121e+00,0.000000000000000000e+00,-9.186993213691778681e-01
-2.707055464034673292e+06,4.688785398784006014e+06,3.360482140076279640e+06,5.622305867474128860e+00,0.000000000000000000e+00,-9.379108340162743973e-01
-2.707054897385843564e+06,4.688785398784006014e+06,3.360482045422447845e+06,5.720490275425254900e+00,0.000000000000000000e+00,-9.570741918807414983e-01
-2.707054320918268524e+06,4.688785398784006014e+06,3.360481948854445014e+06,5.818681474316701241e+00,0.000000000000000000e+00,-9.761894797848721383e-01
-2.707053734631264582e+06,4.688785398784006014e+06,3.360481850377069321e+06,5.916879557843076398e+00,0.000000000000000000e+00,-9.952569004923892404e-01
-2.707053138524139766e+06,4.688785398784006014e+06,3.360481749995094258e+06,6.015084592033635325e+00,0.000000000000000000e+00,-1.014276762367409379e+00
-2.707052532596197445e+06,4.688785398784006014e+06,3.360481647713259328e+06,6.113296617774324204e+00,0.000000000000000000e+00,-1.033249467993049731e+00
-2.707051916846736800e+06,4.688785398784006014e+06,3.360481543536257930e+06,6.211515653159702666e+00,0.000000000000000000e+00,-1.052175503683133284e+00
-2.707051291275057476e+06,4.688785398784006014e+06,3.360481437468733173e+06,6.309741695683079854e+00,0.000000000000000000e+00,-1.071055429824820271e+00
-2.707050655880459119e+06,4.688785398784006014e+06,3.360481329515267629e+06,6.407974724273146627e+00,0.000000000000000000e+00,-1.089889871994076831e+00
-2.707050010662244633e+06,4.688785398784006014e+06,3.360481219680380076e+06,6.506214701185247584e+00,0.000000000000000000e+00,-1.108679512789734867e+00
-2.707049355619722046e+06,4.688785398784006014e+06,3.360481107968517579e+06,6.604461573755263437e+00,0.000000000000000000e+00,-1.127425084335466510e+00
-2.707048690752204042e+06,4.688785398784006014e+06,3.360480994384052698e+06,6.702715276023853086e+00,0.000000000000000000e+00,-1.146127361402349942e+00
-2.707048016059011221e+06,4.688785398784006014e+06,3.360480878931278829e+06,6.800975730238592476e+00,0.000000000000000000e+00,-1.164787155107848360e+00
-2.707047331539472565e+06,4.688785398784006014e+06,3.360480761614406481e+06,6.899242848241239123e+00,0.000000000000000000e+00,-1.183405307149942631e+00
-2.707046637192925904e+06,4.688785398784006014e+06,3.360480642437560949e+06,6.997516532747136253e+00,0.000000000000000000e+00,-1.201982684537920454e+00
-2.707045933018718846e+06,4.688785398784006014e+06,3.360480521404780447e+06,7.095796678523417889e+00,0.000000000000000000e+00,-1.220520174783876755e+00
-2.707045219016210642e+06,4.688785398784006014e+06,3.360480398520011920e+06,7.194083173472445303e+00,0.000000000000000000e+00,-1.239018681521393939e+00
-2.707044495184771251e+06,4.688785398784006014e+06,3.360480273787113838e+06,7.292375899626559743e+00,0.000000000000000000e+00,-1.257479120520117677e+00
-2.707043761523783673e+06,4.688785398784006014e+06,3.360480147209851071e+06,7.390674734059980544e+00,0.000000000000000000e+00,-1.275902416067038914e+00
-2.707043018032642547e+06,4.688785398784006014e+06,3.360480018791895825e+06,7.488979549723356222e+00,0.000000000000000000e+00,-1.294289497687272528e+00
-2.707042264710755087e+06,4.688785398784006014e+06,3.360479888536827639e+06,7.587290216206212357e+00,0.000000000000000000e+00,-1.312641297178952060e+00
-2.707041501557542942e+06,4.688785398784006014e+06,3.360479756448133383e+06,7.685606600432244306e+00,0.000000000000000000e+00,-1.330958745938586762e+00
-2.707040728572439868e+06,4.688785398784006014e+06,3.360479622529205400e+06,7.783928567292132783e+00,0.000000000000000000e+00,-1.349242772554841485e+00
-2.707039945754894055e+06,4.688785398784006014e+06,3.360479486783345230e+06,7.882255980218303648e+00,0.000000000000000000e+00,-1.367494300650195838e+00
-2.707039152355899103e+06,4.688785403544262052e+06,3.360479353534470312e+06,7.996464968232234405e+00,1.133316490028907775e-01,-1.293717105540024059e+00
-2.707038347705686465e+06,4.688785421537045389e+06,3.360479226896340493e+06,8.106968830779878843e+00,2.694552023287286047e-01,-1.234686304572691018e+00
-2.707037532198310364e+06,4.688785457168938592e+06,3.360479105820931029e+06,8.212811713554282633e+00,4.709629255061060782e-01,-1.182335688585146372e+00
-2.707036706409775186e+06,4.688785515050726943e+06,3.360478989810290281e+06,8.311314811018069904e+00,7.193414942249987121e-01,-1.133399279528431336e+00
-2.707035871236647945e+06,4.688785599920263514e+06,3.360478878594316542e+06,8.398686137024462539e+00,1.015668029350875301e+00,-1.086503394336748363e+00
-2.707035027996681631e+06,4.688785716610522009e+06,3.360478772000146564e+06,8.470220936930871858e+00,1.360732919177816580e+00,-1.041039481595829708e+00
-2.707034178478427231e+06,4.688785869821590371e+06,3.360478669899694156e+06,8.522156754239311738e+00,1.746259395372259382e+00,-9.967057641274711388e-01
-2.707033324590681121e+06,4.688786062357461080e+06,3.360478572188558057e+06,8.556318913433871742e+00,2.144895964634006447e+00,-9.533246836771113175e-01
-2.707032467986229341e+06,4.688786294771581888e+06,3.360478478777402081e+06,8.575372863117200595e+00,2.542336966013208244e+00,-9.107705582380661857e-01
-2.707031610076244455e+06,4.688786566660245880e+06,3.360478389588266145e+06,8.581442614098243382e+00,2.933220772479534055e+00,-8.689410571670820316e-01
-2.707030752079456113e+06,4.688786877262346447e+06,3.360478304552821908e+06,8.576236943968659432e+00,3.315568795089855580e+00,-8.277460032708019444e-01
-2.707029895057158545e+06,4.688787225687472150e+06,3.360478223611388355e+06,8.561187060420078154e+00,3.688705059383453833e+00,-7.871029801569365825e-01
-2.707029039936510380e+06,4.688787611004830338e+06,3.360478146712245885e+06,8.537536730427680354e+00,4.052475022366502699e+00,-7.469355860387156820e-01
-2.707028187526768539e+06,4.688788032279715873e+06,3.360478073811074253e+06,8.506392401093430422e+00,4.406948501096936255e+00,-7.071726997675050752e-01
-2.707027338531676214e+06,4.688788488589846529e+06,3.360478004870440345e+06,8.468750053615066165e+00,4.752303123193559742e+00,-6.677481221812149315e-01
-2.707026493559763767e+06,4.688788979033612646e+06,3.360477939859319944e+06,8.425510399068038225e+00,5.088775502788359439e+00,-6.286003479273313266e-01
-2.707025653133403976e+06,4.688789502734824084e+06,3.360477878752633464e+06,8.377488662543765230e+00,5.416638274594819613e+00,-5.896723761055440161e-01
-2.707024817697017454e+06,4.688790058845684864e+06,3.360477821530806366e+06,8.325421934115279754e+00,5.736187419180217795e+00,-5.509115273685828429e-01
-2.707023987624601461e+06,4.688790646548734978e+06,3.360477768179344479e+06,8.269975399266492389e+00,6.047734046992609080e+00,-5.122692576859625424e-01
-2.707023163226660341e+06,4.688791265058078803e+06,3.360477718688427936e+06,8.211747988915453433e+00,6.351598409314606286e+00,-4.737009686371072004e-01
-2.707022345513200387e+06,4.688791912845983170e+06,3.360477668684663717e+06,8.134602766106377558e+00,6.630610800024352436e+00,-5.322013287126434733e-01
-2.707021535563143902e+06,4.688792588146388531e+06,3.360477612837597262e+06,8.056455557954899760e+00,6.901070847411357789e+00,-5.905463580591567840e-01
-2.707020733456854243e+06,4.688793290125032887e+06,3.360477551164102741e+06,7.977736482804218987e+00,7.163441901571320436e+00,-6.487069704450362240e-01
-2.707019939234214835e+06,4.688794017993297428e+06,3.360477483683791012e+06,7.898820492860955333e+00,7.418171576402688316e+00,-7.066578270449707100e-01
-2.707019152899881825e+06,4.688794771006563678e+06,3.360477410418652464e+06,7.820033116697225672e+00,7.665690436369830607e+00,-7.643769930301905768e-01
-2.707018374427990988e+06,4.688795548462469131e+06,3.360477331392727327e+06,7.741655684584033636e+00,7.906411134876137226e+00,-8.218456227542115800e-01
-2.707017603766355664e+06,4.688796349699092098e+06,3.360477246631814633e+06,7.663930070927437832e+00,8.140727919517919631e+00,-8.790476712374859503e-01
-2.707016840840218123e+06,4.688797174093099311e+06,3.360477156163198873e+06,7.587062988294658084e+00,8.369016433466708094e+00,-9.359696298535258308e-01
-2.707016085555588827e+06,4.688798021057885140e+06,3.360477060015412513e+06,7.511229867191280718e+00,8.591633753707931476e+00,-9.926002842814503069e-01
-2.707015337802210823e+06,4.688798890041721985e+06,3.360476958218013402e+06,7.436578354890293951e+00,8.808918616525158285e+00,-1.048930492935154168e+00
-2.707014597456196789e+06,4.688799780525946058e+06,3.360476850801387802e+06,7.363231465326556702e+00,9.021191788821340651e+00,-1.104952984213762202e+00
-2.707013864382361528e+06,4.688800692023176700e+06,3.360476737796572037e+06,7.291290410478682205e+00,9.228756550845009343e+00,-1.160662171043913116e+00
-2.707013138436283916e+06,4.688801624075597152e+06,3.360476619235092308e+06,7.220837141874123510e+00,9.431899261818124103e+00,-1.216053981302321452e+00
-2.707012419466130435e+06,4.688802576253287494e+06,3.360476495148818009e+06,7.151936628960880782e+00,9.630889984988927566e+00,-1.271125702817360592e+00
-2.707011707314259373e+06,4.688803548152623698e+06,3.360476365569835063e+06,7.084638899159756420e+00,9.825983152884404603e+00,-1.325875841751187112e+00
-2.707011001818629447e+06,4.688804539394747466e+06,3.360476230530328583e+06,7.018980862495268092e+00,1.001741825712153400e+01,-1.380303993259589301e+00
-2.707010302814039402e+06,4.688805549624103121e+06,3.360476090062479489e+06,6.954987941838536969e+00,1.020542055015011584e+01,-1.434410723415423305e+00
-2.707009610133207869e+06,4.688806578507047147e+06,3.360475944198371843e+06,6.892675528007051078e+00,1.039020174882571190e+01,-1.488197461463594218e+00
-2.707008923607717268e+06,4.688807625730521046e+06,3.360475792969912291e+06,6.832050277271187966e+00,1.057196073182079310e+01,-1.541666401551429200e+00
-2.707008243068834767e+06,4.688808691000805236e+06,3.360475636408756953e+06,6.773111267225896626e+00,1.075088422463835514e+01,-1.594820413148260396e+00
-2.707007568348222878e+06,4.688809774042326026e+06,3.360475474546247162e+06,6.715851025502814764e+00,1.092714746744828425e+01,-1.647662959432489860e+00
-2.707006899278550874e+06,4.688810874596545473e+06,3.360475307413354516e+06,6.660256444425248112e+00,1.110091486216916934e+01,-1.700198022983778756e+00
-2.707006235694023315e+06,4.688811992420897819e+06,3.360475135040630586e+06,6.606309593443307371e+00,1.127234059620644580e+01,-1.752430038172503535e+00
-2.707005577430827543e+06,4.688813127287800424e+06,3.360474957458166871e+06,6.553988440026939699e+00,1.144156924106558826e+01,-1.804363829688776066e+00
-2.707004924327514600e+06,4.688814278983714990e+06,3.360474774695555214e+06,6.503267488634906890e+00,1.160873632471552597e+01,-1.856004556699286434e+00
-2.707004276225320995e+06,4.688815447308269329e+06,3.360474586781859864e+06,6.454118346412830221e+00,1.177396887710687245e+01,-1.907357662162476153e+00
-2.707003632968432736e+06,4.688816632073431276e+06,3.360474393745589536e+06,6.406510223397155812e+00,1.193738594867323144e+01,-1.958428826871259520e+00
-2.707002994404207449e+06,4.688817833102733828e+06,3.360474195614674129e+06,6.360410374207993378e+00,1.209909910197880656e+01,-2.009223927827993528e+00
-2.707002360383350402e+06,4.688819050230544992e+06,3.360473992416450754e+06,6.315784487495800015e+00,1.225921287693763340e+01,-2.059749000588990242e+00
-2.707001730760055128e+06,4.688820283301387914e+06,3.360473784177645110e+06,6.272597028759138382e+00,1.241782523023071150e+01,-2.110010205245677728e+00
-2.707001102333399002e+06,4.688821528937744908e+06,3.360473571596157271e+06,6.298879691441184647e+00,1.250331464161594397e+01,-2.145049557818186514e+00
-2.707000471193636302e+06,4.688822783086543903e+06,3.360473355530591682e+06,6.327032890275644306e+00,1.258800119475531964e+01,-2.179651514853376604e+00
-2.706999837157303002e+06,4.688824045669474639e+06,3.360473136023746803e+06,6.356977416220408017e+00,1.267192821052334217e+01,-2.213836840645663440e+00
-2.706999200048721395e+06,4.688825316612424329e+06,3.360472913116386160e+06,6.388637040296633707e+00,1.275513610973620615e+01,-2.247625322300600192e+00
-2.706998559699703939e+06,4.688826595845201053e+06,3.360472686847338453e+06,6.421938441564658540e+00,1.283766264797888645e+01,-2.281035815026855929e+00
