# 参考真值数据
# timestamp pos_x pos_y pos_z vel_x vel_y vel_z roll pitch yaw
# 单位: s, m, m, m, m/s, m/s, m/s, rad, rad, rad
201.960000 -2706984.084075 4689447.366474 3359841.238590 26.449791 21.639713 -2.292638 45.9694401349 0.4795331686 -0.4550466451
201.970000 -2706983.819577 4689447.582871 3359841.215664 26.465863 21.637846 -2.281317 45.9643512474 0.4770159525 -0.4526579662
201.980000 -2706983.554919 4689447.799249 3359841.192851 26.481925 21.635988 -2.270004 45.9592890730 0.4745119500 -0.4502818263
201.990000 -2706983.290099 4689448.015609 3359841.170151 26.497976 21.634136 -2.258697 45.9542534716 0.4720210918 -0.4479181594
202.000000 -2706983.025120 4689448.231951 3359841.147564 26.514017 21.632293 -2.247397 45.9492443035 0.4695433088 -0.4455669001
202.010000 -2706982.759979 4689448.448274 3359841.125090 26.530048 21.630457 -2.236104 45.9442614301 0.4670785325 -0.4432279833
202.020000 -2706982.494679 4689448.664578 3359841.102729 26.546069 21.628629 -2.224817 45.9393047133 0.4646266946 -0.4409013442
202.030000 -2706982.229218 4689448.880864 3359841.080481 26.562080 21.626809 -2.213537 45.9343740159 0.4621877271 -0.4385869183
202.040000 -2706981.963597 4689449.097132 3359841.058345 26.578081 21.624996 -2.202264 45.9294692012 0.4597615625 -0.4362846415
202.050000 -2706981.697817 4689449.313382 3359841.036323 26.594072 21.623191 -2.190998 45.9245901333 0.4573481336 -0.4339944501
202.060000 -2706981.431876 4689449.529614 3359841.014413 26.610053 21.621393 -2.179738 45.9197366772 0.4549473735 -0.4317162807
202.070000 -2706981.165775 4689449.745828 3359840.992615 26.626024 21.619602 -2.168485 45.9149086983 0.4525592157 -0.4294500700
202.080000 -2706980.899515 4689449.962024 3359840.970930 26.641986 21.617819 -2.157238 45.9101060630 0.4501835941 -0.4271957553
202.090000 -2706980.633095 4689450.178202 3359840.949358 26.657938 21.616044 -2.145998 45.9053286382 0.4478204428 -0.4249532743
202.100000 -2706980.366516 4689450.394363 3359840.927898 26.673880 21.614276 -2.134765 45.9005762915 0.4454696965 -0.4227225647
