accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.712987737946095740e-02,-3.839621324998634261e-02,-9.823414138325791356e+00
-4.105522855666598331e-02,-1.548042262034066835e-02,-9.803487110919189007e+00
2.221884937775022491e-03,-3.908818230470241517e-02,-9.812369290523440313e+00
-3.893637652593165410e-02,-1.687112483218726824e-02,-9.793222584884279769e+00
-9.156329410042698957e-03,-4.941667348201417634e-03,-9.899002141220869078e+00
-1.972547959615329402e-02,-2.521553666255035506e-02,-9.727639058819196549e+00
1.386644138631744003e-02,5.349740615128536353e-02,-9.867467632923823118e+00
-2.790833875019056373e-02,-1.099103156491661355e-03,-9.709938079325391769e+00
-8.319038169615490530e-02,-7.764854727626368733e-03,-9.711741370010019025e+00
8.805968962393667318e-03,3.037078069686225887e-02,-9.813866778577729377e+00
3.018691359802433069e-02,7.604024149149578304e-02,-9.818945393943282696e+00
-1.211824473683551472e-02,-6.940807208309089649e-02,-9.702750119059341927e+00
-2.165073241351398933e-02,-2.450126415899735177e-02,-9.687988105973298403e+00
-4.493102972855677474e-02,-4.166880856084167334e-02,-9.710310512209185063e+00
4.034950060493119016e-03,-4.685292707720208581e-03,-9.808903830253729694e+00
-3.869568485279783338e-02,5.409756204752376452e-03,-9.848624471385845069e+00
-1.957680810740467653e-02,7.318982971598310405e-02,-9.818615644549714361e+00
-3.165220588653908096e-02,-5.834230080455440892e-02,-9.838523906520626028e+00
-7.032555274764261399e-02,7.452980916618998086e-02,-9.853072596282768103e+00
1.035181786453739788e-01,1.670181914943363183e-02,-9.812095594034991208e+00
-1.795784402171858932e-02,-8.739466864182563605e-03,-9.808270667179998625e+00
-1.603950728612894838e-02,5.232582337861006044e-02,-9.776330475840083523e+00
7.013025999204158811e-02,2.568528573239082374e-02,-9.846694348439097411e+00
1.459254235370469402e-02,-1.688342881673855767e-02,-9.817847163316820058e+00
7.485025743269205223e-02,1.024353958246836116e-01,-9.736727042193077608e+00
-1.983455275241256116e-02,-9.609545474118609543e-03,-9.830178959366300262e+00
3.142625005616231371e-02,5.341841771245101587e-03,-9.877960059878882149e+00
-6.460366621174543078e-02,-6.697555881826273462e-03,-9.699109754660034000e+00
3.125070318496805943e-02,-5.338746845779442779e-02,-9.734296645678922388e+00
-2.357874154099908609e-02,-6.757421038071212416e-03,-9.818936001644406275e+00
-1.606001667677655828e-02,3.152617285927791779e-02,-9.787665328730090764e+00
-1.495586933361194373e-02,6.568954003477357750e-02,-9.816005446125105394e+00
1.831418262868672944e-02,1.894959443918963621e-02,-9.891986349546533219e+00
-1.049874250320461527e-02,-2.074762872123174853e-02,-9.780772052827053642e+00
2.242260670032500403e-02,-4.292075095754995309e-03,-9.821164451300859355e+00
-1.796613801356314322e-02,-1.591585174120064422e-02,-9.733301470081244133e+00
-1.794485776882328784e-02,1.903002226267549654e-02,-9.886601619345382730e+00
-5.498903808622987444e-02,-1.054349340996716192e-02,-9.840341855074868249e+00
3.671696317092187217e-02,-1.917093769532528941e-02,-9.755859173020173358e+00
5.359556241879927241e-02,-1.659290721104285989e-03,-9.798345941843326301e+00
-4.725629655703630222e-02,-4.900543250608087320e-02,-9.855558027107827357e+00
5.902503322040853623e-02,-1.159906487643672796e-02,-9.824270060123577508e+00
3.414895316414349319e-02,2.112761764114567953e-03,-9.757427942369741203e+00
1.788671966453768414e-02,-1.565113972087884761e-02,-9.828137119701954916e+00
-4.969654809904607701e-02,1.308690713147179878e-02,-9.773839987226869752e+00
2.677374156218874021e-02,3.583520779306084009e-02,-9.819959697504724971e+00
2.859185507857110731e-02,3.431790526021896021e-02,-9.756116824411865451e+00
-4.010234688203796749e-02,-2.673274889412100008e-02,-9.763812836868488887e+00
2.203779972870122464e-02,-5.606358664768226231e-03,-9.789312014806323958e+00
1.188629728062563090e-01,2.414616856845564971e-02,-9.787450889605757709e+00
-1.244141190573932881e-01,4.216473119334052111e-02,-9.698450487028910771e+00
-2.889023718068281163e-02,1.241866940608748332e-02,-9.731268040002756692e+00
2.657884031413605339e-02,-3.188200273354674374e-02,-9.778936828377331025e+00
-7.473256022480305114e-03,1.052057837781947280e-02,-9.785821478497600978e+00
-2.088392244233769693e-02,1.277641814490149998e-02,-9.615208139258250242e+00
3.773243001750815895e-02,2.325629067035437508e-02,-9.678546244132277820e+00
-2.459465524473113812e-02,-4.586942741398785999e-04,-9.781540477910461107e+00
-1.021248021292289754e-02,-2.133718920863963281e-02,-9.823612208546213864e+00
1.957191212777027386e-02,3.803016980605074260e-02,-9.743095789861214939e+00
-3.427407111672316903e-02,2.963229235637138137e-02,-9.705677994565149902e+00
4.964288476166415186e-03,-2.786925019191371228e-02,-9.848206899048413732e+00
-1.114245474403392777e-02,-1.767620631930673022e-02,-9.824481715928245151e+00
1.243398983819836087e-02,5.931769651030231738e-02,-9.767576253963241584e+00
2.779710270291782179e-02,2.608980927428279292e-02,-9.900188064469785942e+00
-2.241436286976801473e-02,-5.308555089927052308e-03,-9.754458120365129048e+00
9.960275561107649264e-03,4.605138093712225072e-02,-9.739332093073574725e+00
6.093616766623849434e-02,-4.674568108305878628e-02,-9.871211813641755484e+00
1.974489536575335311e-02,4.185290286524870167e-04,-9.753416398169308721e+00
-2.668713666623887329e-02,-1.787573087629304794e-02,-9.789598082666783441e+00
6.700618173791255024e-03,-6.991230514601444457e-02,-9.758431999187958894e+00
-3.591900784626352906e-03,-3.127436242350858930e-02,-9.867945301623732846e+00
