gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
1.613960928052166587e-03,2.119263680466686606e-03,2.199656291147202188e-03
9.260903821532213585e-04,-4.045729291105119689e-03,2.882857591743698700e-03
-1.275325325967535629e-03,2.231880481607394912e-03,7.872396808064582082e-04
7.050712373717063150e-04,-4.364185438580157894e-03,6.557761068809760249e-04
1.097072522989582782e-03,-2.379230614031297569e-03,-8.985933888834733230e-04
-1.213096536519709832e-03,1.951306124052867841e-04,1.791041651587164593e-03
1.416030966670644119e-03,-1.069647262024928623e-03,-2.261597239317537748e-03
-1.873743590453394274e-03,-2.691937715751055362e-03,-1.758366890095975580e-03
2.237331649123310180e-03,4.602830673063086631e-03,2.972093840071471024e-03
-2.260350984212871738e-03,-2.802768341194561072e-03,-2.867334975626701851e-03
1.952184387415826291e-04,5.351448065482428476e-03,-2.895288759099273767e-04
2.417721774221092898e-03,1.254874501505797400e-03,-4.236485059434155743e-04
1.282886814944824089e-03,7.615690785664770267e-04,-8.404770126865491412e-04
3.973961946583467672e-03,1.832807001936637148e-03,-6.333611876904245456e-04
2.849303897085195270e-03,8.286051544739054002e-04,-5.533387602918222363e-04
-7.097629025410550881e-04,-2.464214909199043905e-03,-7.953617627511899713e-04
-2.539718912841502745e-03,-3.501947615524384546e-03,-1.407575231835498167e-03
-2.151586772920876210e-03,-2.621893724246745182e-03,-3.357683053377210508e-04
-9.409783421805190020e-05,5.791263568831674959e-03,-1.549600537857450354e-03
1.934314663665438272e-03,1.241868853138780246e-03,3.711516021182966938e-04
1.170396282768176475e-03,-4.713866915262108007e-03,-1.619930484235045619e-03
-2.266350647219070313e-03,2.747478170240483849e-03,4.080464418033819809e-04
-5.190777006974950716e-03,-1.890974624592310074e-03,2.863400901072421859e-03
-3.332524588086439258e-03,1.344534282054387752e-03,-7.731308762201613343e-04
1.823944437182417957e-03,2.891455071725290010e-03,-5.778378967771506843e-03
-7.476331036703971799e-04,1.220086686101880171e-03,-4.450773544953405200e-03
9.722211677875618402e-04,-2.112563790339785398e-03,-3.116254182283654910e-03
2.033602784502835763e-03,-5.090033453126770581e-04,-3.004538989930988484e-03
5.402790343091909680e-04,-1.944957799956789591e-03,-4.424414496956537764e-04
8.402524194205757352e-04,5.037082810988541964e-03,-4.510618084007855452e-03
-7.042950247984452712e-04,4.514871993703243984e-03,-8.211250360116524507e-04
-3.512538624654981331e-03,1.007088678268985035e-04,1.043613367403014355e-03
2.696928593014974278e-03,-1.146936343835390076e-04,-2.530908353352404744e-03
2.170551606887602403e-03,-4.583721515158561445e-04,-6.271434747480112738e-03
2.597133092380526139e-03,3.290656333846239050e-04,-5.438318909565677262e-03
5.230609465665372795e-04,3.868192074902464771e-03,-4.540434632175209843e-04
-1.415266167837648387e-03,3.897541662266673819e-03,2.212511453086574674e-03
-1.093807837666540108e-03,1.604678106197123585e-03,-2.802239564589760999e-03
-4.319399035479579152e-03,-4.903363376174180339e-03,-3.518184882560856393e-05
-2.117378750375185654e-03,-9.587603648662399933e-05,-5.973910727952163203e-04
-2.592268244574957078e-03,1.224753006046185554e-03,1.557811079684488049e-03
-3.226298452766356907e-04,1.513678470299937087e-03,-3.129496609286161728e-03
-4.192434719704578035e-04,5.841274196402097742e-04,4.741756121347438465e-04
-2.719857311211287647e-03,-2.639027036542386257e-03,-9.495792539714130020e-04
-1.042762598010027160e-03,-4.364527693077220469e-05,-1.974825583895495687e-03
1.978616927186623801e-03,-5.751387140318809689e-03,8.565475908259994903e-04
-1.140683718046203417e-03,4.050358820805419912e-05,-8.924810259178678771e-05
-2.823744754632125879e-03,-5.113968300532263991e-03,1.731517428544278314e-03
-1.112782455378805721e-03,2.460867100164322412e-03,3.700411188355088058e-04
-1.516644582050211132e-03,-3.980424289966573957e-03,1.395545883128336724e-03
-8.637064238458305038e-04,1.804535219260813405e-03,3.527061048386652062e-03
3.644479887328974242e-04,-4.024538234167870238e-03,-2.117085067339045251e-03
-1.500886765994738879e-03,3.304115571040577501e-03,-5.152744306610195684e-04
-5.218053656727440932e-03,-4.701059781676540390e-04,2.408469589675053899e-03
