doppler_1,doppler_2,doppler_3,doppler_4,doppler_5,doppler_6,doppler_7,doppler_8
12.817731444650091,1402.5472125147783,1990.6026955597501,1424.3354816254073,0.41635567351700353,-1425.7569820629158,-2015.108149764776,-1401.7262497555062
22.15541876220356,1419.484683166121,2016.6728726385813,1408.262721844228,3.46453739282933,-1401.4558169373004,-1990.1694055725486,-1418.171648871859
9.252629880270089,1419.7024918006005,1995.995442749516,1425.1271419607162,-2.5217775009094074,-1396.9419580080391,-1979.6552329876229,-1402.9191142301747
-5.679901670800147,1423.3925820447469,2011.5536471321416,1439.4626873790187,34.10203367142701,-1396.1596320712486,-2002.3690091634107,-1410.650273024824
-1.118721862352098,1418.3758968633674,1999.9877078679365,1441.9848386817755,14.381506804625216,-1404.9246865229072,-1999.4898693232205,-1403.7416717923902
23.783551907025632,1441.729091401654,2001.1658652650551,1431.066966377066,11.704057310574427,-1377.0363972358846,-1992.253155285301,-1385.3559713028635
21.06532440465268,1408.8688769968978,2026.3039823173456,1441.9721461144863,9.894996950765492,-1410.5296582046365,-1989.3887062536191,-1408.8431529715401
33.21116553924676,1439.0896793773168,2018.891306538502,1436.9539257076624,39.76201358861458,-1394.7332593913118,-1964.769743903952,-1398.4564591940157
20.83774611305072,1442.578558664157,2025.0686496690366,1454.9443669756408,16.269486805038046,-1397.5568019048133,-1969.069345500575,-1391.051784946228
37.67018737442241,1454.471298449559,2047.4098691386328,1454.1324991350962,28.04293446173357,-1374.108626667336,-1974.7407333004992,-1397.7209378420998
33.789916274922106,1432.9102081088981,2024.1430534833046,1457.6035017770346,35.0269717706839,-1378.4354066665117,-1956.78859856125,-1394.1720927642996
38.57734781190523,1453.1858045825638,2051.6319821837506,1448.8990774051122,14.227180141231894,-1378.1693462175222,-1984.9955868244092,-1374.4070968546946
49.47075716229371,1451.8803241773219,2044.5766338096528,1446.1519306498035,50.392670968109435,-1368.3099503579772,-1961.1091212784709,-1376.6706593889444
22.967464119606127,1465.5113249476387,2030.3986100418047,1456.2865833514059,44.65388740508182,-1381.0978109571888,-1960.5803277167104,-1373.5639525877648
48.8322125952277,1463.2059711922143,2041.038571396214,1457.5170846959718,47.50560594750645,-1382.5809751908146,-1951.536109556957,-1367.6671214517185
38.253030514198386,1465.1884117831796,2034.210243682502,1463.651746935544,48.371612452446264,-1375.1099113970902,-1942.9395240547244,-1369.690775224105
33.68057154310376,1486.427480257453,2025.7147406255592,1465.5743076089611,25.862774597130365,-1395.6473508566478,-1953.4154116500156,-1355.7988865604505
34.263995664145625,1469.503566270799,2054.217908472611,1466.379925931612,46.211154229892486,-1364.597184572033,-1951.3584061131057,-1362.9547039665367
66.38013847524677,1463.2727432937954,2045.7774268234868,1469.8558629915933,62.43212356632884,-1374.2778777671335,-1943.1102939637224,-1358.3079065978554
59.72418081124873,1471.823246204953,2066.386543628979,1477.761651634509,80.97875006642172,-1355.2836931217864,-1919.8651655931162,-1362.9866921863575
75.87882799304622,1484.8309197006117,2072.8252855288497,1472.8629148869122,58.30361183256102,-1350.7911100113308,-1930.7754241996026,-1338.1325706763903
77.04177546017854,1495.173916366628,2056.832594527658,1473.1610938068113,57.063991751711875,-1330.9656868608854,-1925.3672627472827,-1333.09791126944
72.15255225561475,1473.48696168389,2058.0808279142957,1476.7814079249451,63.93218697283637,-1328.4776675951566,-1943.1981795167803,-1352.5790488082314
82.45266895094646,1480.26000449184,2065.4797991201667,1456.9378287822908,83.71870734534477,-1336.701575140151,-1916.3353596116765,-1344.5288113794159
58.387892585156784,1493.1126314166736,2065.544234734957,1492.9154786546462,80.86514215737704,-1337.6804778737871,-1916.3542393018495,-1335.793195853375
70.51993522104739,1488.4539026856821,2069.3917687882013,1468.1998137798194,78.94278286718286,-1325.9183696686182,-1925.2750014474855,-1323.8580135424675
81.84724773549037,1508.7517685312282,2078.369997630107,1494.8083284497777,96.41857197608948,-1320.9478556640513,-1915.9584291932936,-1328.222383351301
87.9762658136084,1503.6896312864405,2092.3315711442397,1501.7894467908675,95.61845715876743,-1318.013750741264,-1917.6653627935502,-1318.2264684628462
98.31094698874857,1499.6776463564797,2096.735504622985,1500.9057368377871,87.52489222145444,-1348.932143994199,-1893.6638448981128,-1321.4377492748376
111.3508420685566,1497.213213251665,2101.382249175235,1488.57422704652,82.57245359536691,-1333.1422637991727,-1903.1672135208012,-1331.9191912203016
86.6353508851623,1505.5611487328367,2086.021953268123,1507.8037875879018,91.4067546294583,-1318.0999930548965,-1888.5318709373628,-1307.0189968698517
99.31475823858355,1519.1182620893098,2091.486893540912,1501.4873221572889,83.1447675668395,-1296.288154880858,-1910.7919325520083,-1328.7934421950467
107.46828785119806,1503.0643851368304,2089.2766500384882,1519.4256943691769,115.7572390253764,-1330.5771480236397,-1888.8073560122039,-1311.1593791498087
102.52475379649199,1511.7603243541732,2080.3600378044584,1519.0532711268158,106.14637150585311,-1316.4742788163915,-1899.1130219303197,-1313.8257339257284
108.04456524258309,1524.3940731807672,2099.269158044826,1537.1235341384986,102.72570667186645,-1306.5816892930347,-1914.3935134065293,-1308.4569757435986
98.33139895477711,1522.4156420349718,2113.8466338203075,1524.0576616785852,117.23612620287767,-1308.009439963083,-1893.1286812798369,-1314.0564066982208
113.99794595871553,1540.1002024353584,2123.611277318163,1535.0204733007035,132.41564078025567,-1309.9637047328008,-1888.566605088901,-1302.2411607253505
112.77884525024035,1532.645911160842,2111.5161458395814,1517.0070511734327,120.18017539282734,-1308.2657681375742,-1881.728909531765,-1308.23074677781
123.81112230842669,1543.9019022017005,2120.5091733536538,1526.8083471854247,111.37113061319813,-1304.6864989970013,-1898.0256523014723,-1302.899447652699
127.40836431934777,1539.5372913100562,2124.8068469508335,1533.2661080161272,116.33394810648923,-1293.0006687619666,-1888.5594830047194,-1291.2445723779292
120.20111514285993,1540.7821781609898,2134.7773083203333,1554.55187517714,123.41447870760847,-1292.8988170828889,-1869.607606597064,-1304.8336840926593
117.77820557398105,1544.144520535852,2133.8496109799075,1517.2307240430375,119.66598337140144,-1282.0688854281275,-1874.7698354892864,-1291.2892142102335
115.49502022141816,1529.6997068367734,2122.0724973620695,1549.76285407067,131.03925200715162,-1281.170340878406,-1844.2490649573906,-1276.9792462585935
135.13909411627705,1539.7599523875645,2140.666093141124,1546.1947535809768,139.27792675390242,-1275.1737581748077,-1867.300086248318,-1281.3104371037125
146.7033311304865,1548.7284651247214,2150.0581679680627,1551.7759974326389,147.2398341329647,-1271.4832598196404,-1864.9413777334885,-1263.6294197262932
145.57614023201404,1556.4665614317018,2136.7550130182726,1544.1613702407371,152.53985614825226,-1273.7463320962536,-1865.822412903236,-1274.6026526928606
140.01626517005977,1562.1900705747273,2155.8130093534683,1548.5453821438489,140.93526915791563,-1267.4342140656875,-1864.0369992110386,-1288.6168284835471
150.49005136885117,1543.2578381643384,2132.774141328544,1574.9478164188754,134.13203420125248,-1287.058078981835,-1864.5560289852367,-1258.220301460949
141.57916559015388,1548.3591496363279,2144.4085407362068,1566.964434648654,152.88244249405756,-1277.9314068377348,-1846.2107572124717,-1263.382983591648
160.54554470077744,1553.210044444498,2139.8033213662156,1548.7091065668849,152.7786358163289,-1242.335156967784,-1845.6796097553533,-1263.1502938867222
158.67772577924504,1569.741314813715,2148.493405080029,1567.9316497586242,143.62832481844617,-1258.105507198044,-1850.0996648172913,-1275.3741467692307
151.92932777461996,1564.3862424619258,2146.5141037296075,1559.6833109409718,158.3275290647661,-1246.624339975382,-1851.1417831789122,-1259.7651991718571
176.24497130218208,1569.4898929004296,2157.646199166074,1579.8256488685743,159.1265751589914,-1270.0474874989295,-1847.2610444802826,-1250.0645592347955
173.63583712928533,1582.0226788238983,2171.8520409872776,1572.2990172483208,155.01135699745663,-1249.478403781039,-1842.241129641415,-1241.3741601531715
155.2451845049286,1573.8809859227372,2171.282878949053,1584.827333279846,170.99573458110828,-1246.7979241407654,-1830.03678975391,-1255.0934333842042
161.76798927150085,1575.1209251600446,2170.012224079225,1584.206984136328,153.89290411864667,-1258.2202254382526,-1846.1127386742767,-1250.5626239713258
155.46154286251442,1595.1760053370588,2175.523340904532,1604.2106157752912,181.6975141929655,-1237.7477416805361,-1838.3304823285132,-1238.555246790525
184.66884258756167,1604.3453947424248,2157.935805682872,1584.8720800920482,180.63184292102562,-1243.5666543308475,-1823.096179255555,-1226.069972618595
176.95293565903685,1588.5712885979465,2156.383805047552,1592.865555456446,183.98950744749186,-1232.212476102566,-1821.034856192988,-1233.1809477238287
188.6179192628627,1613.7893871607837,2190.893815284948,1582.6790234325476,186.57294516728655,-1258.5737379336078,-1797.0376734266713,-1233.7852437339009
181.00900435887277,1605.1477154024965,2174.4069597410166,1622.0884333140764,203.1517048523112,-1228.97254330418,-1823.5926745257061,-1236.598522188
162.48166814115808,1605.111084988254,2207.8895728582393,1582.3234554028015,178.78566364315873,-1236.4767463066942,-1811.698402202051,-1233.0576079958607
190.4271634882177,1619.9094479205955,2207.3769782636464,1613.038564840058,192.7214431976473,-1230.0078201500398,-1828.3184508192958,-1221.9924488435552
186.46967865836484,1597.1428548048898,2214.087444478645,1608.6915700801187,196.2103647786444,-1211.5460946724586,-1819.2209159600382,-1235.2697069104397
182.81958996285107,1601.1586228625713,2206.698471268348,1614.262126066002,186.95462854862657,-1214.7671273041876,-1800.7542251235852,-1222.671618282558
198.51927700563147,1622.8494250300198,2172.3404884983324,1596.8854015875302,188.05899939000753,-1190.674744822192,-1798.063016072233,-1234.6649899970757
206.8641816013968,1618.8014368021954,2202.891295772783,1645.4313663538771,209.56555157455995,-1199.482929637008,-1788.6435451634518,-1227.794580939472
192.76388595072666,1595.839292347823,2207.0942125936535,1630.4009756357532,191.4482347236413,-1197.4676674237526,-1809.2864327608204,-1221.0050769750558
227.19872508384142,1606.3037135859922,2206.4267305447556,1629.929166578856,195.27372292583715,-1208.9031548001756,-1785.5741339305143,-1211.314406894291
205.2829915282956,1630.3615784484198,2207.3979297526494,1630.0160071160226,195.1814690803285,-1199.1869318028844,-1784.1781021500938,-1207.48759680551
197.60452207506546,1630.7675956401465,2207.9254090877375,1641.6188665392351,215.01835372661535,-1201.7563991036502,-1775.9499331086292,-1204.734222090376
