q0 (),q1,q2,q3
9.220066147736747375e-01,8.950786502028773572e-02,-2.527691171370568535e-01,-2.792846537761269343e-01
9.232545913993903675e-01,9.064469442333282501e-02,-2.523632092990655273e-01,-2.751314402701396933e-01
9.244906334218793154e-01,9.178598270707861995e-02,-2.519498962103083328e-01,-2.709495375403379591e-01
9.257144018600136359e-01,9.293167551785078140e-02,-2.515291007396863177e-01,-2.667389385813153657e-01
9.269255555542311731e-01,9.408171759056466188e-02,-2.511007456746099376e-01,-2.624996388518355261e-01
9.281237511773985371e-01,9.523605274065435888e-02,-2.506647537306921913e-01,-2.582316363188391639e-01
9.293086432461901136e-01,9.639462385603900230e-02,-2.502210475615896934e-01,-2.539349315016719566e-01
9.304798841329874337e-01,9.755737288912373628e-02,-2.497695497690038124e-01,-2.496095275165269578e-01
9.316371240783107854e-01,9.872424084884423579e-02,-2.493101829128270830e-01,-2.452554301211010424e-01
9.327800112037871738e-01,9.989516779275089964e-02,-2.488428695214500719e-01,-2.408726477594574089e-01
9.339081915256640665e-01,1.010700928191383546e-01,-2.483675321022224824e-01,-2.364611916070914477e-01
9.350213089688780288e-01,1.022489540592219082e-01,-2.478840931520711610e-01,-2.320210756161948384e-01
9.361190053816818013e-01,1.034316886693635168e-01,-2.473924751682733403e-01,-2.275523165611145482e-01
9.372009205508411434e-01,1.046182328233479369e-01,-2.468926006593926969e-01,-2.230549340839993455e-01
9.382666922174085489e-01,1.058085217047138316e-01,-2.463843921563723116e-01,-2.185289507406307785e-01
9.393159560930801621e-01,1.070024894991413178e-01,-2.458677722237870844e-01,-2.139743920464335369e-01
9.403483458771462189e-01,1.082000693868974961e-01,-2.453426634712600751e-01,-2.093912865226580933e-01
9.413634932740376771e-01,1.094011935353434856e-01,-2.448089885650395481e-01,-2.047796657427327638e-01
9.423610280114854687e-01,1.106057930915059773e-01,-2.442666702397374712e-01,-2.001395643787772793e-01
9.433405778592888202e-01,1.118137981747137633e-01,-2.437156313102356309e-01,-1.954710202482728976e-01
9.443017686487120699e-01,1.130251378693050007e-01,-2.431557946837507589e-01,-1.907740743608848377e-01
9.452442242925080951e-01,1.142397402174042120e-01,-2.425870833720707997e-01,-1.860487709654282118e-01
9.461675668055826716e-01,1.154575322117746689e-01,-2.420094205039524105e-01,-1.812951575969737605e-01
9.470714163263025398e-01,1.166784397887473124e-01,-2.414227293376877970e-01,-1.765132851240851508e-01
9.479553911384603904e-01,1.179023878212292625e-01,-2.408269332738371404e-01,-1.717032077961844483e-01
9.488191076938989887e-01,1.191293001117948724e-01,-2.402219558681308043e-01,-1.668649832910339414e-01
9.496621806358052087e-01,1.203590993858616731e-01,-2.396077208445381301e-01,-1.619986727623330958e-01
9.504842228226814127e-01,1.215917072849544422e-01,-2.389841521085081799e-01,-1.571043408874197578e-01
9.512848453530020620e-01,1.228270443600606027e-01,-2.383511737603753455e-01,-1.521820559150718344e-01
9.520636575905604415e-01,1.240650300650780191e-01,-2.377087101089412902e-01,-1.472318897133987892e-01
9.528202671905185994e-01,1.253055827503608832e-01,-2.370566856852233673e-01,-1.422539178178177377e-01
9.535542801261615020e-01,1.265486196563645194e-01,-2.363950252563738474e-01,-1.372482194791066479e-01
9.542653007163690582e-01,1.277940569073920951e-01,-2.357236538397756986e-01,-1.322148777115263463e-01
9.549529316538085677e-01,1.290418095054483016e-01,-2.350424967173037616e-01,-1.271539793410026986e-01
9.556167740338605832e-01,1.302917913242006009e-01,-2.343514794497629783e-01,-1.220656150533622475e-01
9.562564273842782958e-01,1.315439151030523834e-01,-2.336505278914985939e-01,-1.169498794426121480e-01
9.568714896955956561e-01,1.327980924413312003e-01,-2.329395682051760841e-01,-1.118068710592576565e-01
9.574615574522862271e-01,1.340542337925944294e-01,-2.322185268767399946e-01,-1.066366924586455295e-01
9.580262256646830954e-01,1.353122484590565944e-01,-2.314873307305398697e-01,-1.014394502493284611e-01
9.585650879016648362e-01,1.365720445861405286e-01,-2.307459069446363975e-01,-9.621525514143719482e-02
9.590777363241178577e-01,1.378335291571564369e-01,-2.299941830662738662e-01,-9.096422199505768691e-02
9.595637617191788982e-01,1.390966079881112427e-01,-2.292320870275339761e-01,-8.568646986859548842e-02
9.600227535352665598e-01,1.403611857226527981e-01,-2.284595471611586270e-01,-8.038212206712561092e-02
9.604542999179109808e-01,1.416271658271508749e-01,-2.276764922165480931e-01,-7.505130619071415099e-02
9.608579877463850893e-01,1.428944505859192082e-01,-2.268828513759324206e-01,-6.969415418270356877e-02
9.612334026711459867e-01,1.441629410965817037e-01,-2.260785542707188234e-01,-6.431080237795039345e-02
9.615801291520938987e-01,1.454325372655860815e-01,-2.252635309980103862e-01,-5.890139155100577312e-02
9.618977504976559123e-01,1.467031378038685940e-01,-2.244377121372991557e-01,-5.346606696423069488e-02
9.621858489046990481e-01,1.479746402226734259e-01,-2.236010287673326213e-01,-4.800497841583040159e-02
9.624440054992834392e-01,1.492469408295300226e-01,-2.227534124831540008e-01,-4.251828028780207241e-02
9.626718003782558375e-01,1.505199347243919017e-01,-2.218947954133132228e-01,-3.700613159378293715e-02
9.628688126516982138e-01,1.517935157959402481e-01,-2.210251102372538801e-01,-3.146869602678743771e-02
9.630346204862313408e-01,1.530675767180571245e-01,-2.201442902028676318e-01,-2.590614200682359730e-02
9.631688011491823520e-01,1.543420089464699330e-01,-2.192522691442239380e-01,-2.031864272837544810e-02
9.632709310536227143e-01,1.556167027155725413e-01,-2.183489814994707123e-01,-1.470637620774043614e-02
9.633405858042828340e-01,1.568915470354256825e-01,-2.174343623289023975e-01,-9.069525330212657721e-03
9.633773402443486233e-01,1.581664296889408183e-01,-2.165083473332015396e-01,-3.408277897094372233e-03
9.633807685031461343e-01,1.594412372292510760e-01,-2.155708728718466471e-01,2.277173327471002096e-03
9.633504440447223649e-01,1.607158549772730316e-01,-2.146218759816924671e-01,7.986630569859969747e-03
9.632859397173242355e-01,1.619901670194628662e-01,-2.136612943957131028e-01,1.371989100053466054e-02
9.631868278037846176e-01,1.632640562057708078e-01,-2.126890665619175225e-01,1.947674668782810661e-02
9.630526800728196335e-01,1.645374041477984661e-01,-2.117051316624262713e-01,2.525698455195970332e-02
9.628830678312442215e-01,1.658100912171615593e-01,-2.107094296327158001e-01,3.106038631929608496e-02
9.626775619771066328e-01,1.670819965440621668e-01,-2.097019011810284106e-01,3.688672847686826073e-02
9.624357330537557376e-01,1.683529980160761719e-01,-2.086824878079411860e-01,4.273578222716190034e-02
9.621571513048358115e-01,1.696229722771570025e-01,-2.076511318261020922e-01,4.860731344319187130e-02
9.618413867302237907e-01,1.708917947268621118e-01,-2.066077763801207334e-01,5.450108262387491631e-02
9.614880091429038877e-01,1.721593395198041665e-01,-2.055523654666254751e-01,6.041684484971666241e-02
9.610965882267954452e-01,1.734254795653325798e-01,-2.044848439544739993e-01,6.635434973882498033e-02
9.606666935955275877e-01,1.746900865274482462e-01,-2.034051576051214005e-01,7.231334140326584059e-02
9.601978948521717738e-01,1.759530308249557806e-01,-2.023132530931461281e-01,7.829355840577412184e-02
9.596897616499366901e-01,1.772141816318579532e-01,-2.012090780269271129e-01,8.429473371683823824e-02
9.591418637538237091e-01,1.784734068779951499e-01,-2.000925809694759916e-01,9.031659467216951453e-02
9.585537711032545705e-01,1.797305732499350495e-01,-1.989637114594170753e-01,9.635886293057360774e-02
9.579250538756693967e-01,1.809855461921161812e-01,-1.978224200321185566e-01,1.024212544322392338e-01
9.572552825511004837e-01,1.822381899082488599e-01,-1.966686582409697126e-01,1.085034793574594925e-01
9.565440279777256416e-01,1.834883673629788547e-01,-1.955023786788060158e-01,1.146052420858023613e-01
9.557908614384044155e-01,1.847359402838170683e-01,-1.943235349994731909e-01,1.207262411557457060e-01
9.549953547181990743e-01,1.859807691633392490e-01,-1.931320819395379029e-01,1.268661692247919914e-01
9.541570801728838092e-01,1.872227132616604006e-01,-1.919279753401337829e-01,1.330247130300825920e-01
9.532756107984468041e-01,1.884616306091879412e-01,-1.907111721689471184e-01,1.392015533495245261e-01
9.523505203015821818e-01,1.896973780096575801e-01,-1.894816305423359382e-01,1.453963649634484323e-01
9.513813831711823710e-01,1.909298110434561602e-01,-1.882393097475850152e-01,1.516088166168143014e-01
9.503677747508237905e-01,1.921587840712355721e-01,-1.869841702652863535e-01,1.578385709819819238e-01
9.493092713122556203e-01,1.933841502378224608e-01,-1.857161737918530675e-01,1.640852846220641204e-01
9.482054501298882165e-01,1.946057614764270804e-01,-1.844352832621534710e-01,1.703486079548796328e-01
9.470558895562846136e-01,1.958234685131561292e-01,-1.831414628722723148e-01,1.766281852175225486e-01
9.458601690986561117e-01,1.970371208718336431e-01,-1.818346781023902625e-01,1.829236544315694102e-01
9.446178694963625055e-01,1.982465668791340285e-01,-1.805148957397799125e-01,1.892346473689383024e-01
9.433285727994185077e-01,1.994516536700317866e-01,-1.791820839019181710e-01,1.955607895184204859e-01
9.419918624480050351e-01,2.006522271935714252e-01,-1.778362120597093698e-01,2.019017000529023664e-01
9.406073233529893551e-01,2.018481322189625837e-01,-1.764772510608154654e-01,2.082569917972958429e-01
9.391745419774483183e-01,2.030392123420043660e-01,-1.751051731530948730e-01,2.146262711971982096e-01
9.376931064192001175e-01,2.042253099918427961e-01,-1.737199520081421644e-01,2.210091382882964084e-01
9.361626064943407988e-01,2.054062664380655046e-01,-1.723215627449234955e-01,2.274051866665393329e-01
9.345826338217864127e-01,2.065819217981390565e-01,-1.709099819535143117e-01,2.338140034590951710e-01
9.329527819088161422e-01,2.077521150451910881e-01,-1.694851877189230138e-01,2.402351692961128271e-01
9.312726462376222925e-01,2.089166840161433281e-01,-1.680471596450056337e-01,2.466682582833085169e-01
9.295418243528574820e-01,2.100754654201986427e-01,-1.665958788784676070e-01,2.531128379753967428e-01
9.277599159501812576e-01,2.112282948476865707e-01,-1.651313281329421789e-01,2.595684693503852447e-01
9.259265229658060203e-01,2.123750067792717633e-01,-1.636534917131506062e-01,2.660347067847554925e-01
9.240412496670334930e-01,2.135154345955285193e-01,-1.621623555391346339e-01,2.725110980295462615e-01
9.221037027437862799e-01,2.146494105868869129e-01,-1.606579071705555584e-01,2.789971841873646330e-01
9.201134914011246391e-01,2.157767659639538427e-01,-1.591401358310640390e-01,2.854924996903424050e-01
9.180702274527510198e-01,2.168973308682127232e-01,-1.576090324327253378e-01,2.919965722790580642e-01
9.159735254154938167e-01,2.180109343831070912e-01,-1.560645896005078415e-01,2.985089229824487989e-01
9.138230026047695631e-01,2.191174045455106800e-01,-1.545068016968180191e-01,3.050290660987287628e-01
9.116182792310180139e-01,2.202165683575900146e-01,-1.529356648460888646e-01,3.115565091773396245e-01
9.093589784971046752e-01,2.213082517990603015e-01,-1.513511769594063083e-01,3.180907530019514429e-01
9.070447266966885635e-01,2.223922798398431655e-01,-1.497533377591808712e-01,3.246312915745356298e-01
9.046751533135446444e-01,2.234684764531253420e-01,-1.481421488038477119e-01,3.311776121005344242e-01
9.022498911218416184e-01,2.245366646288260992e-01,-1.465176135125995094e-01,3.377291949751451416e-01
8.997685762873637305e-01,2.255966663874750533e-01,-1.448797371901418551e-01,3.442855137707432345e-01
8.972308484696727149e-01,2.266483027945050410e-01,-1.432285270514686848e-01,3.508460352254648695e-01
8.946363509252046597e-01,2.276913939749641291e-01,-1.415639922466517819e-01,3.574102192329728922e-01
8.919847306112879126e-01,2.287257591286500635e-01,-1.398861438856391082e-01,3.639775188334263278e-01
8.892756382910854684e-01,2.297512165456700450e-01,-1.381949950630538826e-01,3.705473802056756805e-01
8.865087286394420785e-01,2.307675836224331589e-01,-1.364905608829980466e-01,3.771192426607107850e-01
8.836836603496367459e-01,2.317746768780734046e-01,-1.347728584838392418e-01,3.836925386363769785e-01
8.808000962410271750e-01,2.327723119713130118e-01,-1.330419070629937361e-01,3.902666936933880115e-01
8.778577033675795116e-01,2.337603037177646836e-01,-1.312977279016821486e-01,3.968411265126549070e-01
8.748561531272720515e-01,2.347384661076793444e-01,-1.295403443896651630e-01,4.034152488939550807e-01
8.717951213723641457e-01,2.357066123241424727e-01,-1.277697820499478498e-01,4.099884657559647039e-01
8.686742885205200881e-01,2.366645547617203527e-01,-1.259860685634437982e-01,4.165601751376770134e-01
8.654933396667765511e-01,2.376121050455629047e-01,-1.241892337936000013e-01,4.231297682012275518e-01
8.622519646963440199e-01,2.385490740509639274e-01,-1.223793098109694638e-01,4.296966292361545370e-01
8.589498583982273505e-01,2.394752719233829708e-01,-1.205563309177289100e-01,4.362601356651124029e-01
8.555867205796581221e-01,2.403905080989319210e-01,-1.187203336721329994e-01,4.428196580510635472e-01
8.521622561813225749e-01,2.412945913253301267e-01,-1.168713569129017776e-01,4.493745601059729311e-01
8.486761753933743657e-01,2.421873296833299549e-01,-1.150094417835294813e-01,4.559241987010269059e-01
8.451281937722165960e-01,2.430685306086162734e-01,-1.131346317565121856e-01,4.624679238783999669e-01
8.415180323580425670e-01,2.439380009141840500e-01,-1.112469726574863566e-01,4.690050788645943602e-01
8.378454177931208280e-01,2.447955468131944867e-01,-1.093465126892688710e-01,4.755350000853729164e-01
8.341100824408034242e-01,2.456409739423151550e-01,-1.074333024557956040e-01,4.820570171823126415e-01
8.303117645052531248e-01,2.464740873855450487e-01,-1.055073949859469118e-01,4.885704530309988303e-01
8.264502081518629861e-01,2.472946916985284682e-01,-1.035688457572567223e-01,4.950746237608847911e-01
8.225251636283625878e-01,2.481025909333585133e-01,-1.016177127194930196e-01,5.015688387768408862e-01
8.185363873865838524e-01,2.488975886638757351e-01,-9.965405631810833609e-02,5.080524007824150923e-01
8.144836422048792324e-01,2.496794880114607817e-01,-9.767793951754559501e-02,5.145246058048300597e-01
8.103666973111668392e-01,2.504480916713268668e-01,-9.568942782439873729e-02,5.209847432217389329e-01
8.061853285065913033e-01,2.512032019393112270e-01,-9.368858931041307292e-02,5.274320957897629114e-01
8.019393182897750494e-01,2.519446207391701220e-01,-9.167549463532329024e-02,5.338659396748356434e-01
7.976284559816465558e-01,2.526721496503779862e-01,-8.965021706951667446e-02,5.402855444843773780e-01
7.932525378508236136e-01,2.533855899364338415e-01,-8.761283251651814930e-02,5.466901733013181941e-01
7.888113672395324905e-01,2.540847425736758036e-01,-8.556341953528216748e-02,5.530790827200010584e-01
7.843047546900390188e-01,2.547694082806055693e-01,-8.350205936228949355e-02,5.594515228839801457e-01
7.797325180715780624e-01,2.554393875477264930e-01,-8.142883593343751281e-02,5.658067375257419540e-01
7.750944827077516086e-01,2.560944806678928098e-01,-7.934383590571325584e-02,5.721439640083714195e-01
7.703904815043773890e-01,2.567344877671767223e-01,-7.724714867864682089e-02,5.784624333691841258e-01
7.656203550777671563e-01,2.573592088362501862e-01,-7.513886641552840195e-02,5.847613703653503636e-01
7.607839518834066395e-01,2.579684437622838944e-01,-7.301908406438531451e-02,5.910399935215300271e-01
7.558811283450165286e-01,2.585619923613673987e-01,-7.088789937870992874e-02,5.972975151795448800e-01
7.509117489839726156e-01,2.591396544114472622e-01,-6.874541293792640895e-02,6.035331415501065111e-01
7.458756865490526744e-01,2.597012296857864055e-01,-6.659172816758955615e-02,6.097460727666258462e-01
7.407728221464950913e-01,2.602465179869444256e-01,-6.442695135930359696e-02,6.159355029411230920e-01
7.356030453703321648e-01,2.607753191812823279e-01,-6.225119169035840672e-02,6.221006202222625348e-01
7.303662544329834194e-01,2.612874332339861216e-01,-6.006456124306144839e-02,6.282406068555329570e-01
7.250623562960697432e-01,2.617826602446183815e-01,-5.786717502377103362e-02,6.343546392455959859e-01
7.196923353863491357e-01,2.622607076147797645e-01,-5.565958856720736037e-02,6.404406872053547417e-01
7.142603786112117215e-01,2.627210371070204387e-01,-5.344364476885156423e-02,6.464932675917056670e-01
7.087704177363545188e-01,2.631632021844679814e-01,-5.122103086863333266e-02,6.525074941750512725e-01
7.032261483835265947e-01,2.635868383015714245e-01,-4.899329216155146050e-02,6.584790203393152686e-01
6.976310473954641100e-01,2.639916541322169241e-01,-4.676184445418042623e-02,6.644039871657052565e-01
6.919883887451514504e-01,2.643774236551355572e-01,-4.452798538720761923e-02,6.702789764125968164e-01
6.863012581404933643e-01,2.647439790214192179e-01,-4.229290473154581620e-02,6.761009679449148102e-01
6.805725664541312225e-01,2.650912041339785752e-01,-4.005769375448928193e-02,6.818673012044983439e-01
6.748050620905602370e-01,2.654190288737955372e-01,-3.782335374261762417e-02,6.875756403482506940e-01
6.690013423881863153e-01,2.657274239127409010e-01,-3.559080375951795272e-02,6.932239427135036269e-01
6.631638641419255187e-01,2.660163960574837283e-01,-3.336088770872909504e-02,6.988104303001088091e-01
6.572949533219049068e-01,2.662859840735691819e-01,-3.113438076549485123e-02,7.043335639864644060e-01
6.513968140553879627e-01,2.665362549430540517e-01,-2.891199523483625744e-02,7.097920202220949770e-01
6.454712266014343003e-01,2.667673120962429367e-01,-2.669427013325328946e-02,7.151849500434405149e-01
6.395190052839728745e-01,2.669793058990782564e-01,-2.448137616826191743e-02,7.205124248221901340e-01
6.335409588889849841e-01,2.671723877613820242e-01,-2.227348136465381878e-02,7.257745246671347683e-01
6.275378906005927293e-01,2.673467100978378364e-01,-2.007075107114460188e-02,7.309713382971055884e-01
6.215105979392728797e-01,2.675024262893670457e-01,-1.787334796747165611e-02,7.361029629140907193e-01
6.154598727021809434e-01,2.676396906448966218e-01,-1.568143207192684851e-02,7.411695040765592379e-01
6.093865009055571269e-01,2.677586583635248596e-01,-1.349516074932069487e-02,7.461710755730193156e-01
6.032912627292003060e-01,2.678594854970865469e-01,-1.131468871936627818e-02,7.511077992958313798e-01
5.971749324629858080e-01,2.679423289131150909e-01,-9.140168065471521164e-03,7.559798051153082676e-01
5.910382784554036872e-01,2.680073462582134858e-01,-6.971748243938036271e-03,7.607872307541221346e-01
5.848820630641015095e-01,2.680546959218239045e-01,-4.809576093548983966e-03,7.655302216620445410e-01
5.787070426084036656e-01,2.680845370004095174e-01,-2.653795845546258469e-03,7.702089308910419208e-01
5.725139673237901183e-01,2.680970292620389883e-01,-5.045491339790708629e-04,7.748235189707493031e-01
5.663035813183110445e-01,2.680923331113848063e-01,1.638024993576181476e-03,7.793741537843488221e-01
5.600766225309161683e-01,2.680706095551296242e-01,3.773790064939053224e-03,7.838610104448674454e-01
5.538338226916748042e-01,2.680320201677856007e-01,5.902612171898052873e-03,7.882842711719233453e-01
5.475759072838678465e-01,2.679767270579271887e-01,8.024359958439197804e-03,7.926441251689357870e-01
5.413035955079241734e-01,2.679048928348370939e-01,1.013890460864466658e-02,7.969407685008246256e-01
5.350176002471865866e-01,2.678166805755676783e-01,1.224611983426232564e-02,8.011744039722130672e-01
5.287186280354789769e-01,2.677122537924166434e-01,1.434588186196109061e-02,8.053452410061590072e-01
5.224073790264539552e-01,2.675917764008202138e-01,1.643806942027513374e-02,8.094534955234293783e-01
5.160845469646989647e-01,2.674554126876620974e-01,1.852256372624831726e-02,8.134993898223409348e-01
5.097508191585777837e-01,2.673033272799983928e-01,2.059924847178605523e-02,8.174831524591797960e-01
5.034068764547867669e-01,2.671356851142016042e-01,2.266800980972080715e-02,8.214050181292220643e-01
4.970533932145991818e-01,2.669526514055184929e-01,2.472873633960268047e-02,8.252652275483701727e-01
4.906910372917800411e-01,2.667543916180482588e-01,2.678131909321844473e-02,8.290640273354217271e-01
4.843204700121442330e-01,2.665410714351363342e-01,2.882565151985057306e-02,8.328016698949884944e-01
4.779423461547387397e-01,2.663128567301835670e-01,3.086162947128230638e-02,8.364784133010785272e-01
4.715573139346245779e-01,2.660699135378740698e-01,3.288915118655585945e-02,8.400945211813597435e-01
4.651660149872356431e-01,2.658124080258181254e-01,3.490811727649191509e-02,8.436502626021172846e-01
4.587690843542933106e-01,2.655405064666098713e-01,3.691843070797848347e-02,8.471459119539205274e-01
4.523671504712531433e-01,2.652543752103001529e-01,3.891999678803544083e-02,8.505817488380122970e-01
4.459608351562608930e-01,2.649541806572842662e-01,4.091272314766129792e-02,8.539580579534338245e-01
4.395507536005941462e-01,2.646400892316027043e-01,4.289651972547259273e-02,8.572751289849025458e-01
4.331375143605720734e-01,2.643122673546528523e-01,4.487129875113901600e-02,8.605332564914465188e-01
4.267217193509051931e-01,2.639708814193135744e-01,4.683697472862421995e-02,8.637327397958167730e-01
4.203039638394639455e-01,2.636160977644804726e-01,4.879346441923736177e-02,8.668738828746839209e-01
4.138848364434463134e-01,2.632480826500091520e-01,5.074068682450379175e-02,8.699569942496313546e-01
4.074649191269200110e-01,2.628670022320669375e-01,5.267856316886114498e-02,8.729823868789584607e-01
4.010447871997163682e-01,2.624730225388899330e-01,5.460701688218728977e-02,8.759503780502991832e-01
3.946250093176564278e-01,2.620663094469479759e-01,5.652597358216623902e-02,8.788612892740720328e-01
3.882061474840836635e-01,2.616470286575117710e-01,5.843536105649983770e-02,8.817154461777662044e-01
3.817887570526843355e-01,2.612153456736207024e-01,6.033510924497152705e-02,8.845131784010764608e-01
3.753733867315722228e-01,2.607714257774536026e-01,6.222515022136726470e-02,8.872548194918932207e-01
3.689605785886148070e-01,2.603154340080970353e-01,6.410541817526152486e-02,8.899407068031587320e-01
3.625508680579817011e-01,2.598475351397112054e-01,6.597584939367315271e-02,8.925711813905957692e-01
3.561447839478903976e-01,2.593678936600908314e-01,6.783638224259881666e-02,8.951465879113177371e-01
3.497428484495321843e-01,2.588766737496190351e-01,6.968695714842813860e-02,8.976672745233247319e-01
3.433455771471492501e-01,2.583740392606129754e-01,7.152751657924942552e-02,9.001335927858993280e-01
3.369534790292523230e-01,2.578601536970580588e-01,7.335800502604801487e-02,9.025458975609003121e-01
3.305670565009469208e-01,2.573351801947314499e-01,7.517836898380596267e-02,9.049045469149658016e-01
3.241868053973547270e-01,2.567992815017078878e-01,7.698855693250818144e-02,9.072099020226322974e-01
3.178132149981039989e-01,2.562526199592507492e-01,7.878851931805998243e-02,9.094623270703720008e-01
3.114467680428714136e-01,2.556953574830820863e-01,8.057820853312253062e-02,9.116621891615562800e-01
3.050879407479534233e-01,2.551276555450303629e-01,8.235757889787101438e-02,9.138098582223495026e-01
2.987372028238451938e-01,2.545496751550584968e-01,8.412658664068010939e-02,9.159057069085372316e-01
2.923950174938086399e-01,2.539615768436597198e-01,8.588518987874482757e-02,9.179501105132944483e-01
2.860618415134091319e-01,2.533635206446270272e-01,8.763334859863915194e-02,9.199434468758967975e-01
2.797381251909974997e-01,2.527556660781930531e-01,8.937102463681850795e-02,9.218860962913801860e-01
2.734243124091217947e-01,2.521381721345328231e-01,9.109818166007173368e-02,9.237784414211474004e-01
2.671208406468453256e-01,2.515111972576313248e-01,9.281478514592693407e-02,9.256208672045326269e-01
2.608281410029525405e-01,2.508748993295114582e-01,9.452080236301661775e-02,9.274137607713198728e-01
2.545466382200239353e-01,2.502294356548219190e-01,9.621620235140553035e-02,9.291575113552205112e-01
2.482767507093563419e-01,2.495749629457761354e-01,9.790095590288930283e-02,9.308525102083138325e-01
2.420188905767163834e-01,2.489116373074489741e-01,9.957503554126313772e-02,9.324991505164477168e-01
2.357734636489014490e-01,2.482396142234206127e-01,1.012384155025704835e-01,9.340978273156063105e-01
2.295408695010923428e-01,2.475590485417653863e-01,1.028910717153340565e-01,9.356489374092445965e-01
2.233215014849769531e-01,2.468700944613891335e-01,1.045329817807720829e-01,9.371528792865874147e-01
2.171157467576278477e-01,2.461729055187062420e-01,1.061641249530062836e-01,9.386100530419000387e-01
2.109239863111150304e-01,2.454676345746510391e-01,1.077844821192660285e-01,9.400208602947254244e-01
2.047465950028334314e-01,2.447544338020316290e-01,1.093940357800904928e-01,9.413857041110922363e-01
1.985839415865299773e-01,2.440334546732098320e-01,1.109927700295355729e-01,9.427049889256909898e-01
1.924363887440093124e-01,2.433048479481141890e-01,1.125806705353875337e-01,9.439791204650196388e-01
1.863042931175030448e-01,2.425687636625775689e-01,1.141577245193889367e-01,9.452085056715007205e-01
1.801880053426813955e-01,2.418253511169994319e-01,1.157239207374794465e-01,9.463935526285622846e-01
1.740878700822936775e-01,2.410747588653266160e-01,1.172792494600563007e-01,9.475346704866903780e-01
1.680042260604167614e-01,2.403171347043520645e-01,1.188237024522575264e-01,9.486322693904460923e-01
1.619374060972963991e-01,2.395526256633281614e-01,1.203572729542718434e-01,9.496867604064489488e-01
1.558877371447643934e-01,2.387813779938903203e-01,1.218799556616782243e-01,9.506985554523216253e-01
1.498555403222108506e-01,2.380035371602874372e-01,1.233917467058205375e-01,9.516680672266020213e-01
1.438411309531030802e-01,2.372192478299192664e-01,1.248926436342174678e-01,9.525957091396096699e-01
1.378448186020267696e-01,2.364286538641720281e-01,1.263826453910140701e-01,9.534818952452736029e-01
1.318669071122363645e-01,2.356318983095544439e-01,1.278617522974765941e-01,9.543270401739162301e-01
1.259076946436984423e-01,2.348291233891285912e-01,1.293299660325343825e-01,9.551315590659885668e-01
1.199674737116126211e-01,2.340204704942309144e-01,1.307872896133717711e-01,9.558958675067594779e-01
1.140465312253926278e-01,2.332060801764828384e-01,1.322337273760730847e-01,9.566203814619493873e-01
1.081451485280935099e-01,2.323860921400872637e-01,1.336692849563236307e-01,9.573055172143116742e-01
1.022636014362691692e-01,2.315606452344056709e-01,1.350939692701697559e-01,9.579516913011532075e-01
9.640216028024461981e-02,2.307298774468139468e-01,1.365077884948412423e-01,9.585593204527970146e-01
9.056108994478839769e-02,2.298939258958353771e-01,1.379107520496372918e-01,9.591288215319753174e-01
8.474064991017005166e-02,2.290529268245436734e-01,1.393028705768807607e-01,9.596606114741570437e-01
7.894109429358825425e-02,2.282070155942376166e-01,1.406841559229421723e-01,9.601551072288017075e-01
7.316267189095515544e-02,2.273563266783774905e-01,1.420546211193359776e-01,9.606127257015353305e-01
6.740562621902349005e-02,2.265009936567863313e-01,1.434142803638924768e-01,9.610338836972484033e-01
6.167019555783732204e-02,2.256411492101121630e-01,1.447631490020067913e-01,9.614189978641053402e-01
5.595661299350293549e-02,2.247769251145406710e-01,1.461012435079679928e-01,9.617684846384669806e-01
5.026510646125554455e-02,2.239084522367655317e-01,1.474285814663701122e-01,9.620827601907170346e-01
4.459589878881387720e-02,2.230358605292049323e-01,1.487451815536079969e-01,9.623622403719916951e-01
3.894920774000823482e-02,2.221592790254650340e-01,1.500510635194599596e-01,9.626073406618040895e-01
3.332524605866829526e-02,2.212788358360470997e-01,1.513462481687583294e-01,9.628184761165592409e-01
2.772422151275879404e-02,2.203946581442903230e-01,1.526307573431523179e-01,9.629960613189590957e-01
2.214633693874894921e-02,2.195068722025553254e-01,1.539046139029622284e-01,9.631405103282836278e-01
1.659179028620411112e-02,2.186156033286384415e-01,1.551678417091292561e-01,9.632522366315505735e-01
1.106077466258699460e-02,2.177209759024138214e-01,1.564204656052621822e-01,9.633316530955458035e-01
5.553478378255892467e-03,2.168231133627045171e-01,1.576625113997819627e-01,9.633791719197168923e-01
7.008499164792153513e-05,2.159221382043769177e-01,1.588940058481667639e-01,9.633952045899266681e-01
-5.389226645363814905e-03,2.150181719756514009e-01,1.601149766352991666e-01,9.633801618330594119e-01
-1.082428234195160696e-02,2.141113352756316979e-01,1.613254523579171762e-01,9.633344535724762681e-01
-1.623491252266414872e-02,2.132017477520506687e-01,1.625254625071693992e-01,9.632584888843094273e-01
-2.162095218162111629e-02,2.122895280992203315e-01,1.637150374512787443e-01,9.631526759545948613e-01
-2.698224083657516786e-02,2.113747940561918892e-01,1.648942084183126211e-01,9.630174220372327287e-01
-3.231862248286103412e-02,2.104576624051206768e-01,1.660630074790636623e-01,9.628531334127706787e-01
3.762994554723732288e-02,-2.095382489698294493e-01,-1.672214675300416620e-01,-9.626602153480057211e-01
4.291606284163249768e-02,-2.086166686145700944e-01,-1.683696222765770079e-01,-9.624390720563948953e-01
4.817683151680675346e-02,-2.076930352429781079e-01,-1.695075062160388835e-01,-9.621901066592711826e-01
