gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-2.159354942374791531e-02,-1.331149317201730554e-02,1.697900153935499781e-03
-3.299312865435287401e-02,-4.031434828910877149e-02,2.784486023635090925e-03
-2.692766483830771190e-02,-5.918518798761222832e-02,-1.884139740129076035e-02
-1.494741563233309249e-02,-4.822770433684411828e-02,-4.114406313570231899e-02
-5.641722200190821962e-02,-5.512182725616173590e-02,2.457326252626537005e-02
-6.549831175323098109e-02,-1.076468950817631269e-02,-5.785220617109293473e-02
-3.324207174338945914e-02,-1.094874876845114559e-01,7.499067109566623021e-03
-7.807274077120890388e-02,-7.342904997879507248e-03,-5.057483770042128790e-02
2.737084799458567447e-02,7.833578193068657658e-02,-4.658389697725399264e-02
-1.797709645671176359e-02,4.533202253547503890e-02,-2.060140148100660443e-02
1.080723886618315394e-01,2.606050034334305918e-02,4.764513227801138798e-03
-8.112550094197763795e-03,7.799414455802974877e-02,2.830050349146179603e-02
-4.923443123174222474e-02,1.464711856759894765e-02,2.503866655963260870e-02
-4.514002199177489204e-03,3.408112152993574007e-02,-2.714493308704900992e-02
-1.307408997349450777e-02,5.683292182765268402e-02,-1.771941635784653538e-02
-2.525800674005240429e-03,1.672299152159149524e-02,3.938781517277591820e-02
-1.141132806102338739e-03,1.617279536020950481e-02,-1.520212663529288757e-02
4.554371969605910953e-02,-3.955957231961373249e-02,-3.891461391458968244e-02
1.525623841657744104e-02,-6.322461880282934099e-02,3.666352275515372128e-02
1.214231560810581367e-01,1.768008863624901793e-03,7.417424831958025627e-03
-1.125921364632924693e-01,-5.574271368541580673e-02,6.207559748875908501e-02
1.155397369604086247e-02,-1.351020701682991224e-02,8.086686801914530487e-02
4.077783364411041028e-02,-6.593104210032274537e-02,-1.147928207931197056e-02
2.104724300988353516e-02,-7.573387973962485142e-02,8.625956247595331335e-04
1.435663010852959720e-02,6.840150341380180988e-04,5.514544862310788442e-03
-5.520035855398254358e-03,-9.997148977067044431e-03,-1.952862616778075835e-02
3.467892956010339145e-02,9.535431598393411673e-03,-2.895732928676612861e-02
-4.998683974379492662e-02,2.281116096238317362e-02,8.432839910596835742e-02
5.677413534066731715e-02,-8.550360986880681247e-03,6.094019569730862312e-02
-2.872594381244015713e-02,-1.775533672790007358e-02,-3.057075483292705231e-02
5.755749630034195929e-03,-8.252049417252528551e-03,4.760549627317074706e-02
1.802311257109133133e-02,-5.182113259212115658e-02,-6.160086557657040024e-02
6.806296467791781747e-03,-3.891845190882248229e-02,7.254737250143059729e-03
2.667934399092347295e-02,2.531727501815672892e-03,3.085931935788680316e-02
5.405209583877234464e-02,5.842497800097313371e-03,-4.470476423702273577e-02
-3.104094694514719123e-03,4.927193385270926818e-02,3.620958167417679535e-02
7.600291692097742302e-02,-5.749305506863781889e-02,4.460492670418680916e-02
-9.624997058693086568e-03,1.013933241381770045e-01,5.319182120216414678e-02
-6.533071888154562412e-02,-9.484001163217188612e-03,-3.604627394948397429e-02
-6.696904829554797822e-02,1.146388269125390470e-02,5.502061613738565976e-03
-2.078720831191622001e-02,-9.222244651027998105e-03,1.377775674744861900e-02
-2.633380171009343240e-02,1.200627355208658785e-02,5.033354914484395454e-02
-8.398852999991335277e-02,2.726728694831302008e-02,-6.174182964578830285e-03
2.513828117850993790e-03,1.084593175070195786e-01,8.776552136364976567e-03
6.806450766141955433e-02,-2.451149074574148976e-02,3.985578986945557955e-02
-5.882096833141591680e-02,-6.755094593959981575e-02,-1.279689246346931049e-02
1.540871605335348248e-02,-8.580691460537193116e-03,1.988541352573336418e-02
1.760387826311493598e-02,3.779793849830875851e-02,5.794036939695870747e-02
-6.273170127764580994e-02,-4.375552191480581825e-03,-2.850519489723483263e-02
1.793870474354009037e-02,2.623177602357689223e-02,5.309783463438854344e-03
4.148053790821625703e-02,9.414078177124503635e-03,-7.964525698649255496e-04
5.624037653201018061e-02,-2.904788156703237006e-02,6.749582108320804907e-02
-1.743533111666384274e-03,4.009632100074390915e-02,8.578822250371104241e-02
-4.864380125975933250e-02,-4.817628355748743846e-02,-3.363071090681687275e-02
3.555059019916630841e-02,9.915594494649342117e-03,3.561381477315658795e-02
5.619300231526695028e-02,2.229347827829796305e-02,1.084248770209849354e-02
-1.030076737773296704e-02,-1.257649759751914599e-02,6.498558938042559192e-03
