mag_x (uT),mag_y (uT),mag_z (uT)
3.243170687335707214e+01,1.779801469565501781e-01,3.768565030615913258e+01
3.244023384236335517e+01,-2.341039311903622966e-01,3.772685562601322573e+01
3.276320853925606968e+01,7.043714279350403451e-02,3.746968079559978548e+01
3.257616252865187789e+01,3.550276930811130938e-01,3.801858870251232503e+01
3.256804276075522608e+01,-2.617316895693909129e-01,3.797246274024158197e+01
3.283871780216693281e+01,1.974772284925646326e-01,3.755936010057974528e+01
3.285457718501479718e+01,-8.503112168072754495e-02,3.795660254449310855e+01
3.251164976588263045e+01,5.801221894723440631e-02,3.760394097626242171e+01
3.274598157502389739e+01,1.788405108220310069e-01,3.765648041155109382e+01
3.302252758980266378e+01,1.099185939511894139e-01,3.750860450953332759e+01
3.288076039632923653e+01,1.888561565244194773e-01,3.790659526441046978e+01
3.276912466512359146e+01,4.529575752488752133e-02,3.773408458829580781e+01
3.279157113948778601e+01,3.684537548304955140e-02,3.837480521859422566e+01
3.236164624681563851e+01,-6.831058471695379553e-02,3.806528478764102630e+01
3.247316559109893319e+01,-1.061852187937006031e-01,3.793699222501792434e+01
3.286870943875942430e+01,3.061365624128516427e-01,3.791041338188811238e+01
3.283845455399332991e+01,7.491415216575446345e-02,3.747240380388672776e+01
3.234372547226237060e+01,3.379252879107790264e-01,3.787377099719187612e+01
3.261982621347180356e+01,8.627092194618354859e-02,3.796803241553806174e+01
3.284673380131241771e+01,6.848365042971206462e-02,3.793639377063251317e+01
3.253166582287943243e+01,3.525743364642135863e-02,3.806361229658327971e+01
3.258547079499107468e+01,-3.919938282009743924e-02,3.792148778831809608e+01
3.244679004005874390e+01,2.881211392872191218e-03,3.769399530278759158e+01
3.247344751031160115e+01,-1.811927254027117726e-02,3.836009522556559403e+01
3.243859136893018302e+01,-8.485779660990766526e-02,3.773093889838426662e+01
3.255148607509967462e+01,-4.772507205070501690e-02,3.776196251653193769e+01
3.275614651240921660e+01,2.087992398989635956e-01,3.810778724511550308e+01
3.256244871363177396e+01,-3.637108584615358214e-02,3.808233332097052681e+01
3.275214112488717433e+01,-2.170856688192876194e-01,3.799882006561392700e+01
3.236906705017549513e+01,-1.069646085650594741e-02,3.806475394404854740e+01
3.250041288681083529e+01,-2.496717005199454720e-01,3.789235289022295206e+01
3.250517193353883982e+01,-2.910829427870633701e-01,3.828378942556460629e+01
3.259086460693676912e+01,5.090925815469399263e-02,3.778139178448054025e+01
3.269544281556575527e+01,-2.342226415518869689e-02,3.780958121187712351e+01
3.259542145885818343e+01,-2.096733617546598372e-01,3.778624921175774887e+01
