gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707028024147756398e+06,4.688712438099300489e+06,3.360426497324735392e+06,-4.348616517963929673e-02,-3.675278943431587592e-02,1.731145693022727028e-01
-2.707025004673580173e+06,4.688712773222031072e+06,3.360429300108653959e+06,-2.073758904461466684e-02,1.290628301014364737e-02,4.250192398754103207e-02
-2.707031747326431796e+06,4.688711859077320434e+06,3.360430699920767453e+06,8.884170909370806002e-02,-1.205541091980787960e-01,7.342542376294346196e-02
-2.707026546640921384e+06,4.688708148017440923e+06,3.360428078850552905e+06,-1.712860685636543034e-01,6.505903378833260975e-02,-1.631179463334254953e-01
-2.707025172232610639e+06,4.688705949132780544e+06,3.360432461471363436e+06,5.946170233371659425e-02,1.283884161048247929e-01,1.297113068074005338e-01
-2.707024881277808920e+06,4.688706576533405110e+06,3.360434730518946890e+06,-8.858199518080546106e-03,-6.030503611028993627e-02,1.515897082580956734e-01
-2.707031850253539160e+06,4.688711492181826383e+06,3.360424117100521922e+06,6.063727177287742132e-02,3.127633232666836988e-02,3.192237975981140896e-02
-2.707026737293456681e+06,4.688716107096045278e+06,3.360438629684795160e+06,-4.851876715572794874e-02,1.091317247407155855e-01,-2.310925540658598787e-01
-2.707030510369224474e+06,4.688711574434397742e+06,3.360432328347542323e+06,-2.192815663258483316e-01,-6.216972571919242990e-02,3.890179420906523383e-02
-2.707027551856855396e+06,4.688713576715189032e+06,3.360429400980177801e+06,-1.940877915367521522e-01,1.726421873843765609e-01,-9.100108244760929388e-02
-2.707026944647714496e+06,4.688711080370593816e+06,3.360431370571853127e+06,3.902928423399586871e-02,1.285665509145559604e-01,1.313085329787366806e-01
-2.707029946296875365e+06,4.688709611058711074e+06,3.360431178774468601e+06,1.310601653158154772e-02,-1.398640289314142041e-02,2.037366093646526821e-01
-2.707031566126108170e+06,4.688706636032607406e+06,3.360427849355762359e+06,-2.653315987659765271e-02,1.927817055682284342e-01,-2.205642531754109514e-01
-2.707027275421067607e+06,4.688711576761961915e+06,3.360433589174916502e+06,-1.313180555955183182e-01,1.216572567665212823e-01,-1.596912311816669084e-03
-2.707028110991111957e+06,4.688715906450633891e+06,3.360435679068793543e+06,2.649909614395964605e-02,2.182036941158015664e-01,-1.212474927501802635e-01
-2.707028989801659714e+06,4.688711962005944923e+06,3.360436508326838259e+06,-9.818517684742944507e-02,5.096167532032881697e-03,9.698073985515839879e-02
-2.707028482851000503e+06,4.688710752153016627e+06,3.360430755416533444e+06,2.884401568219494005e-02,1.068696803965803604e-01,5.374813609944425336e-02
-2.707029241940663662e+06,4.688710788000064902e+06,3.360429361815309152e+06,1.121998716967780862e-01,-6.513477725931751672e-02,-2.485125883903056276e-01
-2.707027327254006639e+06,4.688713783193626441e+06,3.360437829691287130e+06,5.080399541166592814e-02,5.422613126539549411e-03,1.023561408131529737e-01
-2.707031987447293475e+06,4.688715312114236876e+06,3.360419329291364644e+06,-4.498996645079236106e-02,1.541209210755126735e-01,1.175685847515455795e-01
-2.707029744055371732e+06,4.688713884941934608e+06,3.360441718153994530e+06,8.828642818585114016e-02,-1.281236634237472305e-01,1.829221401158541427e-01
-2.707033029065478593e+06,4.688710236493068747e+06,3.360429006661532447e+06,-1.314335477339217406e-01,-9.003835089968816041e-02,2.977484841125460982e-02
-2.707028968416471966e+06,4.688710075749688782e+06,3.360434338629766833e+06,4.929760387264224553e-02,1.726346042224041408e-02,-1.701945069655643253e-02
-2.707027240868200548e+06,4.688712873259138316e+06,3.360433209750249516e+06,3.339977446585780385e-02,-1.536268182476920388e-02,6.783891817560433468e-02
-2.707030409395128023e+06,4.688707782884486020e+06,3.360435272012444679e+06,-1.119680754996670302e-01,1.724894366433170623e-01,1.612764036680335022e-01
-2.707026983166625723e+06,4.688707349494578317e+06,3.360435784156132955e+06,-2.759928814383195289e-02,-3.655716360179421531e-02,6.064759051653149241e-02
-2.707030964697608724e+06,4.688705954223942943e+06,3.360427299050821457e+06,-4.523533457287554223e-04,8.513769749000574261e-03,1.600325684230397699e-02
-2.707031897361342795e+06,4.688712691972365603e+06,3.360428837339491583e+06,5.665600675819298243e-02,-3.176056954563106528e-03,-2.325548593521004070e-01
-2.707026144798306283e+06,4.688711760333149694e+06,3.360423758477165364e+06,-1.033208927553266876e-01,7.864972501484339407e-02,8.511538340085586518e-02
-2.707029493556417059e+06,4.688712605553648435e+06,3.360427992073634174e+06,5.071350580613916137e-02,8.195991724872522810e-02,4.050024288532735883e-01
-2.707030565215889364e+06,4.688713526886318810e+06,3.360434723582753912e+06,-9.695590407008356296e-03,1.614729112907448416e-01,-1.553126911551227507e-01
-2.707030369077386335e+06,4.688714318151075393e+06,3.360423045628860593e+06,1.218262411835756842e-01,2.019046474049094597e-01,2.169110694232682657e-01
-2.707025485380680766e+06,4.688715814503022470e+06,3.360428585342560895e+06,-1.341124184952330878e-01,8.478684157203972283e-02,-3.191951052925992571e-02
-2.707034639292863198e+06,4.688712008847605437e+06,3.360434057746773586e+06,8.909478174897408898e-02,6.349888813935875009e-02,1.512722616954492172e-01
-2.707029791245729662e+06,4.688710619941818528e+06,3.360434677989764139e+06,-5.454276793267502990e-03,-7.149375684417447196e-02,-1.912783877684131051e-01
-2.707031111330917571e+06,4.688713055866880342e+06,3.360430559688833542e+06,-8.587513809633912087e-02,6.516516526577676403e-03,2.141597562786993758e-01
-2.707026258863702416e+06,4.688711792223704048e+06,3.360432521342072170e+06,2.281995903322907304e-02,3.255224175901804545e-03,1.082564164113761912e-01
-2.707034093279534020e+06,4.688714388269926421e+06,3.360429434231813531e+06,-1.474250411240733416e-01,1.254792178246983414e-01,-2.080647212690989456e-01
-2.707027227538477164e+06,4.688716336357614025e+06,3.360433984489541501e+06,-7.945016607064978031e-02,4.913672962874245098e-02,1.591365053332141899e-01
-2.707027593972721137e+06,4.688712086353749968e+06,3.360429707498501986e+06,-6.673214266407745399e-02,-3.749514086974804067e-02,2.028881110716071121e-02
-2.707033572779678274e+06,4.688709515838002786e+06,3.360428792076696176e+06,-5.413799139022634072e-02,5.074713028347523081e-02,-8.545995284676637105e-02
-2.707028750983668026e+06,4.688714336089013144e+06,3.360433519791440573e+06,-5.989861876304978378e-02,3.922343531569581071e-02,5.285768184524297642e-02
-2.707028235529551283e+06,4.688709171314626932e+06,3.360431363758316729e+06,4.236771661308236930e-02,5.542837577862770593e-02,-1.877938159753620995e-01
-2.707025942331958562e+06,4.688713038280751556e+06,3.360434354421229567e+06,-6.381790200455711437e-02,6.358450045099341662e-03,1.401029330655075289e-01
-2.707031472961672116e+06,4.688709219738622196e+06,3.360437403961953241e+06,-2.220638715130159382e-02,1.797501273953664713e-01,8.660189139815525905e-02
-2.707023414332928602e+06,4.688707355645028874e+06,3.360430814639769029e+06,4.971816985301987651e-02,-2.101697419896908503e-01,1.107989699946493600e-01
-2.707029579664092511e+06,4.688708846528364345e+06,3.360427509006958455e+06,7.056786101012094137e-02,-7.336867608515944272e-02,1.517435264840951148e-01
-2.707027403316947632e+06,4.688718130467305891e+06,3.360429589528289624e+06,1.327857133704044290e-01,-5.153239779246048674e-02,7.322038559022700510e-02
-2.707029514181051403e+06,4.688708543021397665e+06,3.360431049434561282e+06,-1.860363831718364613e-01,1.800006992183663182e-02,2.366327245679089863e-01
-2.707027337665861472e+06,4.688709331953094341e+06,3.360432080953086726e+06,8.978266425805905837e-02,1.062025322301773239e-02,1.221906425823304221e-01
-2.707029530980376527e+06,4.688710800329028629e+06,3.360433341044253670e+06,-8.033694828436120650e-02,1.750634686605183898e-01,8.363202864581599505e-02
-2.707029979900056031e+06,4.688709507309066132e+06,3.360426372431517579e+06,-7.194030022800888824e-02,-1.320664267282276871e-01,-3.985780651972310740e-02
-2.707026352039830759e+06,4.688711676346560009e+06,3.360431964914696291e+06,7.152805178205583203e-02,6.319831422501288876e-02,2.418763725518300808e-02
-2.707031387454048730e+06,4.688710032426159829e+06,3.360444957030256744e+06,7.037824221050727191e-02,-9.267411983207105020e-02,8.362060023652531648e-02
-2.707030711965500843e+06,4.688711085127417929e+06,3.360432513152810745e+06,9.172769412079294360e-02,4.880308210925408952e-02,-1.338402496495735006e-01
-2.707033001773181837e+06,4.688710646399365738e+06,3.360428850337837357e+06,-5.351246473962271294e-02,4.495637211830452729e-02,-1.710415073848120804e-01
-2.707029388884732500e+06,4.688710017742532305e+06,3.360434187426017597e+06,2.153326463218977471e-01,3.248736547438196148e-02,-3.860459772582078286e-02
-2.707020185052652378e+06,4.688708896817223169e+06,3.360430363967015408e+06,-1.790392384896467570e-01,1.630315842123413184e-01,-1.933474111767793935e-01
-2.707034002534344327e+06,4.688708301936538890e+06,3.360435155701936223e+06,-9.865001126475163307e-02,-1.023682413832577992e-02,-1.510198400404367536e-01
-2.707026880572584458e+06,4.688711682021157816e+06,3.360432452180420514e+06,-1.003254122683414490e-01,-1.350009814336024794e-01,9.267485668611698257e-02
-2.707027260897966567e+06,4.688707995398919098e+06,3.360431511411550455e+06,-2.896676883093914079e-02,1.146492485886998480e-01,3.005806310071823528e-02
-2.707034228300185408e+06,4.688714428133748472e+06,3.360439826729722321e+06,1.372200435811970765e-01,-3.805474104700335564e-02,-7.583567434876913038e-02
-2.707035212440112140e+06,4.688712608899365179e+06,3.360435022660978138e+06,-1.229169582135412608e-01,2.188906618236809154e-01,8.238598838473124020e-02
-2.707030693644909188e+06,4.688716223601484671e+06,3.360430673647053074e+06,9.182601568444232962e-03,2.634403915403966123e-01,8.139097355251143084e-02
-2.707030378319654614e+06,4.688713592915196903e+06,3.360437132510933559e+06,-1.184292943400220843e-01,-1.355452453219067703e-02,-2.410482077764805053e-01
-2.707034935950321145e+06,4.688712477156724781e+06,3.360430946945566684e+06,4.238424064425218990e-02,-1.684632415448854281e-01,-2.308066639777334450e-01
-2.707032333063368686e+06,4.688707498354055919e+06,3.360435701044525020e+06,1.440989586961438640e-01,-2.571358677158512851e-01,-1.678791500958578264e-01
-2.707032388396205846e+06,4.688710634243705310e+06,3.360424971647932194e+06,3.755050969074322786e-01,1.038627941243270847e-01,1.038873209467584130e-01
